epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749798523566,2025-06-13T10.08.43.566,0.000,3.841,17.500,-30.244
1749798523576,2025-06-13T10.08.43.576,0.010,4.024,17.195,-30.122
1749798523586,2025-06-13T10.08.43.586,0.020,6.280,14.024,-30.427
1749798523596,2025-06-13T10.08.43.596,0.030,8.171,11.280,-30.793
1749798523605,2025-06-13T10.08.43.605,0.039,8.354,11.402,-30.549
1749798523615,2025-06-13T10.08.43.615,0.049,6.890,13.720,-28.476
1749798523626,2025-06-13T10.08.43.626,0.060,4.512,16.341,-25.122
1749798523636,2025-06-13T10.08.43.636,0.070,2.256,17.561,-21.159
1749798523645,2025-06-13T10.08.43.645,0.079,0.488,16.524,-17.073
1749798523655,2025-06-13T10.08.43.655,0.089,-0.671,15.244,-12.866
1749798523665,2025-06-13T10.08.43.665,0.099,-2.439,14.268,-9.085
1749798523674,2025-06-13T10.08.43.674,0.108,-3.841,11.524,-5.366
1749798523684,2025-06-13T10.08.43.684,0.118,-3.598,7.134,-1.280
1749798523695,2025-06-13T10.08.43.695,0.129,-1.890,3.537,3.598
1749798523705,2025-06-13T10.08.43.705,0.139,0.610,1.829,8.598
1749798523714,2025-06-13T10.08.43.714,0.148,3.049,0.671,13.171
1749798523724,2025-06-13T10.08.43.724,0.158,4.634,-0.671,18.232
1749798523734,2025-06-13T10.08.43.734,0.168,6.890,-1.646,23.841
1749798523744,2025-06-13T10.08.43.744,0.178,9.695,-2.805,28.415
1749798523753,2025-06-13T10.08.43.753,0.187,12.317,-3.537,32.378
1749798523763,2025-06-13T10.08.43.763,0.197,15.061,-2.378,37.012
1749798523774,2025-06-13T10.08.43.774,0.208,17.622,0.488,40.854
1749798523784,2025-06-13T10.08.43.784,0.218,20.366,3.232,43.841
1749798523793,2025-06-13T10.08.43.793,0.227,23.537,5.305,46.341
1749798523803,2025-06-13T10.08.43.803,0.237,25.732,6.098,48.049
1749798523813,2025-06-13T10.08.43.813,0.247,28.171,4.817,50.366
1749798523823,2025-06-13T10.08.43.823,0.257,31.037,2.378,53.720
1749798523832,2025-06-13T10.08.43.832,0.266,33.841,0.793,58.232
1749798523842,2025-06-13T10.08.43.842,0.276,35.732,-0.061,63.476
1749798523853,2025-06-13T10.08.43.853,0.287,37.012,-1.707,69.268
1749798523863,2025-06-13T10.08.43.863,0.297,39.512,-4.085,74.939
1749798523872,2025-06-13T10.08.43.872,0.306,42.012,-6.037,80.061
1749798523882,2025-06-13T10.08.43.882,0.316,44.634,-6.707,85.183
1749798523892,2025-06-13T10.08.43.892,0.326,48.293,-6.890,90.671
1749798523903,2025-06-13T10.08.43.903,0.337,50.671,-6.037,95.915
1749798523911,2025-06-13T10.08.43.911,0.345,52.256,-5.305,100.183
1749798523922,2025-06-13T10.08.43.922,0.356,53.841,-5.305,103.537
1749798523932,2025-06-13T10.08.43.932,0.366,54.939,-5.976,105.793
1749798523942,2025-06-13T10.08.43.942,0.376,56.159,-7.134,107.683
1749798523952,2025-06-13T10.08.43.952,0.386,57.378,-8.110,109.573
1749798523961,2025-06-13T10.08.43.961,0.395,57.378,-9.268,111.890
1749798523971,2025-06-13T10.08.43.971,0.405,58.293,-9.634,113.963
1749798523982,2025-06-13T10.08.43.982,0.416,60.000,-7.622,115.488
1749798523990,2025-06-13T10.08.43.990,0.424,60.976,-3.720,116.341
1749798524001,2025-06-13T10.08.44.001,0.435,60.671,-0.915,116.098
1749798524011,2025-06-13T10.08.44.011,0.445,59.634,-0.366,115.549
1749798524021,2025-06-13T10.08.44.021,0.455,58.537,-1.037,114.756
1749798524030,2025-06-13T10.08.44.030,0.464,58.354,-2.317,113.293
1749798524040,2025-06-13T10.08.44.040,0.474,58.780,-4.390,110.671
1749798524050,2025-06-13T10.08.44.050,0.484,58.415,-6.159,107.012
1749798524061,2025-06-13T10.08.44.061,0.495,57.134,-6.890,104.085
1749798524070,2025-06-13T10.08.44.070,0.504,55.000,-6.707,101.768
1749798524080,2025-06-13T10.08.44.080,0.514,53.171,-6.037,99.756
1749798524090,2025-06-13T10.08.44.090,0.524,52.256,-4.512,97.744
1749798524100,2025-06-13T10.08.44.100,0.534,51.098,-2.317,95.183
1749798524109,2025-06-13T10.08.44.109,0.543,50.000,-0.549,91.768
1749798524119,2025-06-13T10.08.44.119,0.553,49.512,1.098,87.561
1749798524130,2025-06-13T10.08.44.130,0.564,48.963,2.073,82.256
1749798524140,2025-06-13T10.08.44.140,0.574,47.683,2.317,76.463
1749798524149,2025-06-13T10.08.44.149,0.583,45.915,1.463,71.280
1749798524159,2025-06-13T10.08.44.159,0.593,44.329,-0.610,65.854
1749798524169,2025-06-13T10.08.44.169,0.603,42.256,-2.561,60.854
1749798524179,2025-06-13T10.08.44.179,0.613,39.024,-3.049,56.829
1749798524188,2025-06-13T10.08.44.188,0.622,35.793,-2.195,53.476
1749798524198,2025-06-13T10.08.44.198,0.632,32.683,-1.159,50.610
1749798524209,2025-06-13T10.08.44.209,0.643,30.000,0.305,48.476
1749798524219,2025-06-13T10.08.44.219,0.653,28.293,2.805,47.561
1749798524228,2025-06-13T10.08.44.228,0.662,26.585,4.573,45.244
1749798524238,2025-06-13T10.08.44.238,0.672,24.207,3.232,40.976
1749798524248,2025-06-13T10.08.44.248,0.682,23.171,0.854,37.500
1749798524258,2025-06-13T10.08.44.258,0.692,22.012,0.000,34.817
1749798524267,2025-06-13T10.08.44.267,0.701,18.598,-0.610,32.012
1749798524278,2025-06-13T10.08.44.278,0.712,15.793,-0.915,29.878
1749798524288,2025-06-13T10.08.44.288,0.722,14.024,-0.305,27.744
1749798524298,2025-06-13T10.08.44.298,0.732,11.951,0.732,24.756
1749798524307,2025-06-13T10.08.44.307,0.741,9.634,1.951,22.256
1749798524317,2025-06-13T10.08.44.317,0.751,6.585,2.439,20.366
1749798524327,2025-06-13T10.08.44.327,0.761,3.963,1.524,17.683
1749798524338,2025-06-13T10.08.44.338,0.772,2.683,0.549,13.841
1749798524346,2025-06-13T10.08.44.346,0.780,-0.244,0.000,10.610
1749798524357,2025-06-13T10.08.44.357,0.791,-3.780,-1.402,8.293
1749798524367,2025-06-13T10.08.44.367,0.801,-6.402,-3.415,6.341
1749798524377,2025-06-13T10.08.44.377,0.811,-9.634,-4.695,4.817
1749798524386,2025-06-13T10.08.44.386,0.820,-13.293,-3.720,3.110
1749798524396,2025-06-13T10.08.44.396,0.830,-16.463,-2.134,1.890
1749798524406,2025-06-13T10.08.44.406,0.840,-18.720,-1.829,0.671
1749798524417,2025-06-13T10.08.44.417,0.851,-21.951,-1.585,-0.549
1749798524425,2025-06-13T10.08.44.425,0.859,-24.878,-0.854,-2.683
1749798524436,2025-06-13T10.08.44.436,0.870,-27.744,-0.549,-5.671
1749798524446,2025-06-13T10.08.44.446,0.880,-30.061,-1.463,-8.354
1749798524456,2025-06-13T10.08.44.456,0.890,-31.890,-2.134,-10.976
1749798524465,2025-06-13T10.08.44.465,0.899,-34.451,-2.439,-14.268
1749798524475,2025-06-13T10.08.44.475,0.909,-37.805,-1.341,-16.585
1749798524486,2025-06-13T10.08.44.486,0.920,-40.732,2.073,-18.476
1749798524496,2025-06-13T10.08.44.496,0.930,-43.110,6.037,-21.524
1749798524505,2025-06-13T10.08.44.505,0.939,-45.061,8.780,-24.329
1749798524515,2025-06-13T10.08.44.515,0.949,-47.195,9.695,-26.220
1749798524525,2025-06-13T10.08.44.525,0.959,-49.268,9.268,-26.890
1749798524535,2025-06-13T10.08.44.535,0.969,-50.671,8.537,-27.866
1749798524544,2025-06-13T10.08.44.544,0.978,-52.378,7.561,-30.000
1749798524554,2025-06-13T10.08.44.554,0.988,-53.963,7.927,-32.012
1749798524565,2025-06-13T10.08.44.565,0.999,-55.488,11.098,-33.963
1749798524575,2025-06-13T10.08.44.575,1.009,-57.988,14.512,-35.061
1749798524584,2025-06-13T10.08.44.584,1.018,-59.939,17.012,-36.098
1749798524594,2025-06-13T10.08.44.594,1.028,-62.073,17.622,-37.439
1749798524604,2025-06-13T10.08.44.604,1.038,-65.488,17.195,-37.866
1749798524614,2025-06-13T10.08.44.614,1.048,-68.659,16.524,-37.317
1749798524623,2025-06-13T10.08.44.623,1.057,-72.256,15.732,-36.646
1749798524633,2025-06-13T10.08.44.633,1.067,-75.305,15.915,-36.159
1749798524644,2025-06-13T10.08.44.644,1.078,-75.427,18.720,-36.707
1749798524654,2025-06-13T10.08.44.654,1.088,-74.390,24.573,-38.720
1749798524663,2025-06-13T10.08.44.663,1.097,-73.659,31.524,-41.159
1749798524673,2025-06-13T10.08.44.673,1.107,-73.049,36.890,-43.232
1749798524683,2025-06-13T10.08.44.683,1.117,-71.402,37.805,-45.183
1749798524694,2025-06-13T10.08.44.694,1.128,-70.671,33.780,-45.854
1749798524702,2025-06-13T10.08.44.702,1.136,-71.280,28.293,-43.354
1749798524713,2025-06-13T10.08.44.713,1.147,-72.744,24.207,-40.000
1749798524723,2025-06-13T10.08.44.723,1.157,-73.476,20.915,-38.354
1749798524733,2025-06-13T10.08.44.733,1.167,-73.049,20.976,-36.646
1749798524742,2025-06-13T10.08.44.742,1.176,-71.829,27.439,-35.061
1749798524752,2025-06-13T10.08.44.752,1.186,-69.329,37.866,-36.280
1749798524762,2025-06-13T10.08.44.762,1.196,-66.341,44.939,-39.390
1749798524773,2025-06-13T10.08.44.773,1.207,-64.939,46.707,-40.732
1749798524781,2025-06-13T10.08.44.781,1.215,-65.244,45.244,-40.183
1749798524792,2025-06-13T10.08.44.792,1.226,-65.305,40.976,-39.695
1749798524802,2025-06-13T10.08.44.802,1.236,-64.207,35.183,-37.988
1749798524812,2025-06-13T10.08.44.812,1.246,-62.988,30.671,-35.671
1749798524821,2025-06-13T10.08.44.821,1.255,-60.427,30.549,-33.598
1749798524831,2025-06-13T10.08.44.831,1.265,-57.561,33.476,-32.378
1749798524841,2025-06-13T10.08.44.841,1.275,-55.366,35.610,-31.098
1749798524852,2025-06-13T10.08.44.852,1.286,-54.207,36.220,-29.146
1749798524861,2025-06-13T10.08.44.861,1.295,-53.720,35.488,-27.866
1749798524871,2025-06-13T10.08.44.871,1.305,-53.293,32.866,-26.890
1749798524881,2025-06-13T10.08.44.881,1.315,-51.707,28.049,-25.427
1749798524891,2025-06-13T10.08.44.891,1.325,-49.512,23.963,-23.293
1749798524900,2025-06-13T10.08.44.900,1.334,-46.890,22.378,-21.341
1749798524910,2025-06-13T10.08.44.910,1.344,-43.659,22.378,-20.427
1749798524921,2025-06-13T10.08.44.921,1.355,-39.512,22.927,-19.695
1749798524931,2025-06-13T10.08.44.931,1.365,-34.573,22.561,-18.476
1749798524940,2025-06-13T10.08.44.940,1.374,-29.512,20.915,-17.134
1749798524950,2025-06-13T10.08.44.950,1.384,-24.329,17.866,-15.183
1749798524960,2025-06-13T10.08.44.960,1.394,-19.634,14.512,-13.293
1749798524970,2025-06-13T10.08.44.970,1.404,-15.610,12.134,-11.341
1749798524979,2025-06-13T10.08.44.979,1.413,-12.500,9.817,-9.573
1749798524989,2025-06-13T10.08.44.989,1.423,-9.939,7.927,-6.951
1749798525000,2025-06-13T10.08.45.000,1.434,-7.439,7.073,-4.878
1749798525010,2025-06-13T10.08.45.010,1.444,-4.268,6.768,-3.354
1749798525019,2025-06-13T10.08.45.019,1.453,-0.976,6.037,-1.951
1749798525029,2025-06-13T10.08.45.029,1.463,2.073,4.024,-0.793
1749798525039,2025-06-13T10.08.45.039,1.473,5.061,1.402,0.122
1749798525049,2025-06-13T10.08.45.049,1.483,7.378,-0.915,0.915
1749798525058,2025-06-13T10.08.45.058,1.492,8.902,-2.317,1.280
1749798525069,2025-06-13T10.08.45.069,1.503,10.244,-3.110,1.768
1749798525079,2025-06-13T10.08.45.079,1.513,10.976,-2.622,2.683
1749798525089,2025-06-13T10.08.45.089,1.523,11.463,-0.488,3.415
1749798525098,2025-06-13T10.08.45.098,1.532,12.561,1.524,3.293
1749798525108,2025-06-13T10.08.45.108,1.542,14.085,1.951,2.744
1749798525118,2025-06-13T10.08.45.118,1.552,15.732,1.159,2.683
1749798525129,2025-06-13T10.08.45.129,1.563,17.500,0.671,2.073
1749798525137,2025-06-13T10.08.45.137,1.571,19.024,0.793,0.793
1749798525148,2025-06-13T10.08.45.148,1.582,20.183,1.220,-0.183
1749798525158,2025-06-13T10.08.45.158,1.592,21.159,1.707,-0.976
1749798525168,2025-06-13T10.08.45.168,1.602,22.073,2.012,-2.256
1749798525177,2025-06-13T10.08.45.177,1.611,23.110,2.012,-3.293
1749798525187,2025-06-13T10.08.45.187,1.621,24.146,2.073,-4.634
1749798525197,2025-06-13T10.08.45.197,1.631,24.634,2.012,-6.890
1749798525208,2025-06-13T10.08.45.208,1.642,24.939,1.707,-9.268
