epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749800310379,2025-06-13T10.38.30.379,0.000,-9.390,8.598,-5.549
1749800310389,2025-06-13T10.38.30.389,0.010,-9.207,9.512,-5.549
1749800310399,2025-06-13T10.38.30.399,0.020,-8.902,13.476,-7.378
1749800310408,2025-06-13T10.38.30.408,0.029,-9.207,19.329,-8.476
1749800310418,2025-06-13T10.38.30.418,0.039,-9.756,21.585,-9.634
1749800310428,2025-06-13T10.38.30.428,0.049,-9.756,16.463,-13.780
1749800310439,2025-06-13T10.38.30.439,0.060,-5.427,4.573,-20.976
1749800310447,2025-06-13T10.38.30.447,0.068,6.646,-8.720,-28.537
1749800310458,2025-06-13T10.38.30.458,0.079,28.476,-15.976,-34.390
1749800310468,2025-06-13T10.38.30.468,0.089,56.707,-13.659,-31.037
1749800310478,2025-06-13T10.38.30.478,0.099,85.000,0.915,-16.037
1749800310487,2025-06-13T10.38.30.487,0.108,106.098,27.805,0.610
1749800310497,2025-06-13T10.38.30.497,0.118,113.963,48.049,11.220
1749800310508,2025-06-13T10.38.30.508,0.129,120.305,38.659,28.841
1749800310518,2025-06-13T10.38.30.518,0.139,126.646,9.756,47.073
1749800310527,2025-06-13T10.38.30.527,0.148,133.354,-21.341,60.854
1749800310537,2025-06-13T10.38.30.537,0.158,139.451,-42.317,71.707
1749800310547,2025-06-13T10.38.30.547,0.168,143.659,-51.402,77.561
1749800310557,2025-06-13T10.38.30.557,0.178,145.305,-55.183,81.402
1749800310566,2025-06-13T10.38.30.566,0.187,146.402,-57.561,85.976
1749800310576,2025-06-13T10.38.30.576,0.197,146.098,-57.073,90.793
1749800310587,2025-06-13T10.38.30.587,0.208,145.244,-52.805,94.207
1749800310597,2025-06-13T10.38.30.597,0.218,145.183,-48.232,95.671
1749800310606,2025-06-13T10.38.30.606,0.227,145.183,-45.732,97.195
1749800310616,2025-06-13T10.38.30.616,0.237,142.927,-45.427,97.500
1749800310626,2025-06-13T10.38.30.626,0.247,138.110,-47.378,96.890
1749800310636,2025-06-13T10.38.30.636,0.257,132.805,-51.098,97.561
1749800310645,2025-06-13T10.38.30.645,0.266,127.622,-54.207,98.537
1749800310655,2025-06-13T10.38.30.655,0.276,121.829,-57.012,97.744
1749800310666,2025-06-13T10.38.30.666,0.287,114.695,-61.707,96.220
1749800310676,2025-06-13T10.38.30.676,0.297,109.756,-69.268,95.915
1749800310685,2025-06-13T10.38.30.685,0.306,108.171,-74.878,93.720
1749800310695,2025-06-13T10.38.30.695,0.316,109.573,-76.159,88.659
1749800310705,2025-06-13T10.38.30.705,0.326,105.915,-71.463,83.902
1749800310716,2025-06-13T10.38.30.716,0.337,95.915,-68.841,78.963
1749800310724,2025-06-13T10.38.30.724,0.345,87.439,-70.488,75.732
1749800310735,2025-06-13T10.38.30.735,0.356,82.134,-76.829,73.049
