epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749797400473,2025-06-13T09.50.00.473,0.000,84.634,-23.841,-33.598
1749797400484,2025-06-13T09.50.00.484,0.011,85.427,-24.573,-34.512
1749797400494,2025-06-13T09.50.00.494,0.021,87.927,-27.561,-36.524
1749797400503,2025-06-13T09.50.00.503,0.030,90.671,-30.244,-39.329
1749797400513,2025-06-13T09.50.00.513,0.040,92.988,-31.585,-42.805
1749797400523,2025-06-13T09.50.00.523,0.050,93.659,-32.012,-47.195
1749797400533,2025-06-13T09.50.00.533,0.060,94.146,-31.707,-50.854
1749797400542,2025-06-13T09.50.00.542,0.069,95.244,-31.890,-53.537
1749797400552,2025-06-13T09.50.00.552,0.079,95.793,-34.329,-56.951
1749797400563,2025-06-13T09.50.00.563,0.090,95.305,-38.659,-60.183
1749797400573,2025-06-13T09.50.00.573,0.100,93.963,-44.207,-61.585
1749797400582,2025-06-13T09.50.00.582,0.109,92.927,-50.061,-63.476
1749797400592,2025-06-13T09.50.00.592,0.119,91.890,-55.488,-66.159
1749797400602,2025-06-13T09.50.00.602,0.129,91.463,-59.268,-68.780
1749797400612,2025-06-13T09.50.00.612,0.139,92.683,-60.122,-71.585
1749797400621,2025-06-13T09.50.00.621,0.148,94.451,-57.073,-74.878
1749797400632,2025-06-13T09.50.00.632,0.159,94.451,-52.500,-78.841
1749797400642,2025-06-13T09.50.00.642,0.169,92.683,-49.817,-82.256
1749797400652,2025-06-13T09.50.00.652,0.179,90.732,-49.390,-84.451
1749797400661,2025-06-13T09.50.00.661,0.188,89.512,-49.878,-86.707
1749797400671,2025-06-13T09.50.00.671,0.198,88.720,-50.488,-88.537
1749797400681,2025-06-13T09.50.00.681,0.208,86.341,-52.195,-90.549
1749797400692,2025-06-13T09.50.00.692,0.219,83.720,-56.037,-92.195
1749797400700,2025-06-13T09.50.00.700,0.227,81.463,-62.500,-93.171
1749797400711,2025-06-13T09.50.00.711,0.238,77.805,-70.732,-94.024
1749797400721,2025-06-13T09.50.00.721,0.248,72.012,-79.390,-95.061
1749797400731,2025-06-13T09.50.00.731,0.258,64.634,-87.439,-94.878
1749797400740,2025-06-13T09.50.00.740,0.267,57.134,-93.232,-92.744
1749797400750,2025-06-13T09.50.00.750,0.277,49.634,-95.976,-89.939
1749797400760,2025-06-13T09.50.00.760,0.287,41.707,-94.634,-87.317
1749797400771,2025-06-13T09.50.00.771,0.298,33.232,-89.695,-85.915
1749797400779,2025-06-13T09.50.00.779,0.306,24.817,-82.256,-83.902
1749797400790,2025-06-13T09.50.00.790,0.317,18.963,-72.378,-80.915
1749797400800,2025-06-13T09.50.00.800,0.327,17.134,-60.305,-78.232
1749797400810,2025-06-13T09.50.00.810,0.337,16.951,-46.280,-75.427
1749797400819,2025-06-13T09.50.00.819,0.346,16.646,-32.256,-72.073
1749797400829,2025-06-13T09.50.00.829,0.356,18.110,-19.939,-67.927
1749797400840,2025-06-13T09.50.00.840,0.367,19.817,-9.817,-62.744
1749797400850,2025-06-13T09.50.00.850,0.377,20.183,-3.902,-57.317
1749797400859,2025-06-13T09.50.00.859,0.386,20.427,-3.354,-51.524
1749797400869,2025-06-13T09.50.00.869,0.396,21.524,-6.220,-45.122
1749797400879,2025-06-13T09.50.00.879,0.406,22.622,-9.451,-38.841
1749797400889,2025-06-13T09.50.00.889,0.416,22.744,-11.159,-32.317
1749797400898,2025-06-13T09.50.00.898,0.425,21.220,-9.634,-25.976
1749797400908,2025-06-13T09.50.00.908,0.435,18.659,-2.805,-20.427
1749797400919,2025-06-13T09.50.00.919,0.446,14.390,7.195,-15.305
1749797400929,2025-06-13T09.50.00.929,0.456,8.963,15.732,-10.488
1749797400938,2025-06-13T09.50.00.938,0.465,4.085,20.488,-5.732
1749797400948,2025-06-13T09.50.00.948,0.475,0.549,21.768,-1.280
1749797400958,2025-06-13T09.50.00.958,0.485,-2.317,19.939,2.439
1749797400968,2025-06-13T09.50.00.968,0.495,-4.817,15.732,5.366
1749797400977,2025-06-13T09.50.00.977,0.504,-6.280,11.098,7.683
1749797400987,2025-06-13T09.50.00.987,0.514,-7.561,7.195,9.024
1749797400998,2025-06-13T09.50.00.998,0.525,-9.085,4.390,9.878
1749797401008,2025-06-13T09.50.01.008,0.535,-10.000,2.317,11.220
1749797401017,2025-06-13T09.50.01.017,0.544,-10.061,0.732,12.805
1749797401027,2025-06-13T09.50.01.027,0.554,-10.305,0.549,14.878
1749797401037,2025-06-13T09.50.01.037,0.564,-10.854,2.256,17.988
1749797401048,2025-06-13T09.50.01.048,0.575,-11.220,5.244,22.317
1749797401056,2025-06-13T09.50.01.056,0.583,-12.012,9.756,26.585
1749797401067,2025-06-13T09.50.01.067,0.594,-13.780,14.756,29.939
1749797401077,2025-06-13T09.50.01.077,0.604,-15.549,18.963,33.841
1749797401087,2025-06-13T09.50.01.087,0.614,-16.524,22.744,39.268
1749797401096,2025-06-13T09.50.01.096,0.623,-16.098,27.988,45.732
1749797401106,2025-06-13T09.50.01.106,0.633,-15.976,36.098,53.963
1749797401116,2025-06-13T09.50.01.116,0.643,-16.524,46.768,65.244
1749797401127,2025-06-13T09.50.01.127,0.654,-16.402,60.610,79.268
1749797401135,2025-06-13T09.50.01.135,0.662,-17.561,76.707,94.634
1749797401146,2025-06-13T09.50.01.146,0.673,-21.646,90.793,111.037
1749797401156,2025-06-13T09.50.01.156,0.683,-28.537,99.390,128.171
1749797401166,2025-06-13T09.50.01.166,0.693,-34.573,102.378,144.695
1749797401175,2025-06-13T09.50.01.175,0.702,-39.512,101.037,158.171
1749797401185,2025-06-13T09.50.01.185,0.712,-44.207,101.707,171.037
1749797401195,2025-06-13T09.50.01.195,0.722,-46.524,103.476,183.049
1749797401206,2025-06-13T09.50.01.206,0.733,-48.902,104.329,194.939
1749797401215,2025-06-13T09.50.01.215,0.742,-50.915,100.549,202.927
1749797401225,2025-06-13T09.50.01.225,0.752,-53.110,89.451,207.012
1749797401235,2025-06-13T09.50.01.235,0.762,-57.195,76.646,212.134
1749797401245,2025-06-13T09.50.01.245,0.772,-62.012,62.500,218.049
1749797401254,2025-06-13T09.50.01.254,0.781,-62.439,49.573,222.195
1749797401264,2025-06-13T09.50.01.264,0.791,-58.537,44.207,224.756
1749797401275,2025-06-13T09.50.01.275,0.802,-54.817,44.207,224.451
1749797401285,2025-06-13T09.50.01.285,0.812,-51.768,43.841,221.646
1749797401294,2025-06-13T09.50.01.294,0.821,-48.659,39.207,218.659
1749797401304,2025-06-13T09.50.01.304,0.831,-46.890,28.537,216.037
1749797401314,2025-06-13T09.50.01.314,0.841,-43.598,15.427,213.049
1749797401324,2025-06-13T09.50.01.324,0.851,-35.610,5.915,208.780
1749797401333,2025-06-13T09.50.01.333,0.860,-27.561,0.915,202.134
1749797401343,2025-06-13T09.50.01.343,0.870,-20.671,-1.280,193.476
1749797401354,2025-06-13T09.50.01.354,0.881,-15.427,-2.317,184.817
1749797401364,2025-06-13T09.50.01.364,0.891,-11.037,-3.598,176.159
1749797401373,2025-06-13T09.50.01.373,0.900,-6.402,-5.671,167.073
1749797401383,2025-06-13T09.50.01.383,0.910,-1.341,-7.500,157.988
1749797401393,2025-06-13T09.50.01.393,0.920,2.927,-8.963,148.720
1749797401403,2025-06-13T09.50.01.403,0.930,5.610,-11.037,139.207
1749797401412,2025-06-13T09.50.01.412,0.939,7.073,-15.122,129.024
1749797401423,2025-06-13T09.50.01.423,0.950,9.451,-21.768,117.561
1749797401433,2025-06-13T09.50.01.433,0.960,12.866,-29.817,105.549
1749797401443,2025-06-13T09.50.01.443,0.970,15.122,-39.695,93.293
1749797401452,2025-06-13T09.50.01.452,0.979,17.073,-49.695,80.244
1749797401462,2025-06-13T09.50.01.462,0.989,20.305,-57.195,67.134
1749797401472,2025-06-13T09.50.01.472,0.999,23.963,-60.183,55.244
1749797401483,2025-06-13T09.50.01.483,1.010,24.695,-58.293,43.963
1749797401491,2025-06-13T09.50.01.491,1.018,25.244,-53.963,33.963
1749797401502,2025-06-13T09.50.01.502,1.029,28.171,-49.634,27.012
1749797401512,2025-06-13T09.50.01.512,1.039,32.683,-44.695,21.829
1749797401522,2025-06-13T09.50.01.522,1.049,36.463,-39.817,16.890
1749797401531,2025-06-13T09.50.01.531,1.058,37.439,-37.561,11.037
1749797401541,2025-06-13T09.50.01.541,1.068,35.488,-40.305,5.305
1749797401551,2025-06-13T09.50.01.551,1.078,33.720,-46.646,1.037
1749797401562,2025-06-13T09.50.01.562,1.089,32.744,-53.963,-2.500
1749797401570,2025-06-13T09.50.01.570,1.097,31.159,-60.122,-5.976
1749797401581,2025-06-13T09.50.01.581,1.108,29.512,-62.012,-10.610
1749797401591,2025-06-13T09.50.01.591,1.118,28.537,-58.537,-17.012
1749797401601,2025-06-13T09.50.01.601,1.128,26.707,-51.037,-22.500
1749797401610,2025-06-13T09.50.01.610,1.137,22.866,-41.951,-24.817
1749797401620,2025-06-13T09.50.01.620,1.147,21.280,-33.841,-25.366
1749797401631,2025-06-13T09.50.01.631,1.158,20.000,-29.207,-25.305
1749797401641,2025-06-13T09.50.01.641,1.168,17.195,-25.610,-23.659
1749797401650,2025-06-13T09.50.01.650,1.177,13.293,-19.207,-21.402
1749797401660,2025-06-13T09.50.01.660,1.187,8.171,-12.195,-19.817
1749797401670,2025-06-13T09.50.01.670,1.197,4.268,-7.439,-18.171
1749797401680,2025-06-13T09.50.01.680,1.207,1.890,-5.000,-16.890
1749797401689,2025-06-13T09.50.01.689,1.216,-0.183,-4.695,-16.402
1749797401699,2025-06-13T09.50.01.699,1.226,-1.707,-5.488,-16.707
1749797401710,2025-06-13T09.50.01.710,1.237,-2.195,-7.561,-16.768
1749797401720,2025-06-13T09.50.01.720,1.247,-0.976,-11.280,-16.341
1749797401729,2025-06-13T09.50.01.729,1.256,-1.524,-13.659,-16.159
1749797401739,2025-06-13T09.50.01.739,1.266,-4.512,-13.598,-15.915
1749797401749,2025-06-13T09.50.01.749,1.276,-7.439,-12.256,-14.207
1749797401759,2025-06-13T09.50.01.759,1.286,-9.024,-9.451,-11.951
1749797401768,2025-06-13T09.50.01.768,1.295,-9.756,-5.427,-10.854
1749797401778,2025-06-13T09.50.01.778,1.305,-11.159,-2.256,-9.390
1749797401789,2025-06-13T09.50.01.789,1.316,-14.451,-1.037,-7.805
1749797401799,2025-06-13T09.50.01.799,1.326,-17.927,-0.061,-7.866
1749797401808,2025-06-13T09.50.01.808,1.335,-20.549,3.049,-10.000
1749797401818,2025-06-13T09.50.01.818,1.345,-22.805,8.171,-12.561
1749797401828,2025-06-13T09.50.01.828,1.355,-25.244,12.561,-15.427
1749797401839,2025-06-13T09.50.01.839,1.366,-29.817,11.829,-18.476
1749797401847,2025-06-13T09.50.01.847,1.374,-36.220,3.963,-20.305
1749797401858,2025-06-13T09.50.01.858,1.385,-43.415,-7.073,-20.244
1749797401868,2025-06-13T09.50.01.868,1.395,-51.220,-15.061,-19.146
1749797401878,2025-06-13T09.50.01.878,1.405,-57.805,-16.098,-19.085
1749797401887,2025-06-13T09.50.01.887,1.414,-62.012,-11.890,-20.549
1749797401897,2025-06-13T09.50.01.897,1.424,-64.329,-6.646,-23.293
1749797401907,2025-06-13T09.50.01.907,1.434,-64.695,-0.854,-26.585
1749797401918,2025-06-13T09.50.01.918,1.445,-64.573,3.171,-29.268
1749797401926,2025-06-13T09.50.01.926,1.453,-67.744,3.171,-30.366
1749797401937,2025-06-13T09.50.01.937,1.464,-74.268,-2.134,-28.720
1749797401947,2025-06-13T09.50.01.947,1.474,-83.415,-10.732,-25.366
1749797401957,2025-06-13T09.50.01.957,1.484,-92.744,-14.329,-21.280
1749797401966,2025-06-13T09.50.01.966,1.493,-98.659,-5.854,-19.268
