epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749797674616,2025-06-13T09.54.34.616,0.000,50.854,-41.768,-68.293
1749797674626,2025-06-13T09.54.34.626,0.010,48.659,-40.915,-68.354
1749797674637,2025-06-13T09.54.34.637,0.021,41.829,-40.244,-66.280
1749797674645,2025-06-13T09.54.34.645,0.029,34.268,-40.061,-63.293
1749797674656,2025-06-13T09.54.34.656,0.040,27.439,-41.159,-59.634
1749797674666,2025-06-13T09.54.34.666,0.050,22.195,-43.110,-55.061
1749797674676,2025-06-13T09.54.34.676,0.060,19.878,-43.476,-50.305
1749797674685,2025-06-13T09.54.34.685,0.069,17.683,-40.183,-45.671
1749797674695,2025-06-13T09.54.34.695,0.079,13.476,-32.744,-40.305
1749797674706,2025-06-13T09.54.34.706,0.090,8.963,-22.805,-34.085
1749797674716,2025-06-13T09.54.34.716,0.100,5.793,-11.768,-28.110
1749797674725,2025-06-13T09.54.34.725,0.109,3.415,-2.805,-23.049
1749797674735,2025-06-13T09.54.34.735,0.119,1.402,4.329,-17.317
1749797674745,2025-06-13T09.54.34.745,0.129,-1.646,10.915,-7.622
1749797674755,2025-06-13T09.54.34.755,0.139,-5.488,15.061,-0.061
1749797674764,2025-06-13T09.54.34.764,0.148,-8.902,14.268,1.524
1749797674774,2025-06-13T09.54.34.774,0.158,-10.549,11.220,3.963
1749797674785,2025-06-13T09.54.34.785,0.169,-10.366,5.976,6.341
1749797674795,2025-06-13T09.54.34.795,0.179,-11.037,1.159,8.659
1749797674804,2025-06-13T09.54.34.804,0.188,-11.768,-1.220,11.951
1749797674814,2025-06-13T09.54.34.814,0.198,-9.207,-0.305,16.402
1749797674824,2025-06-13T09.54.34.824,0.208,-4.451,3.110,19.451
1749797674834,2025-06-13T09.54.34.834,0.218,-1.524,6.829,20.671
1749797674843,2025-06-13T09.54.34.843,0.227,-1.768,10.976,21.951
1749797674853,2025-06-13T09.54.34.853,0.237,-2.073,14.878,25.000
1749797674864,2025-06-13T09.54.34.864,0.248,-1.768,16.707,28.171
1749797674874,2025-06-13T09.54.34.874,0.258,-2.744,15.610,29.268
1749797674883,2025-06-13T09.54.34.883,0.267,-4.756,13.293,31.280
1749797674893,2025-06-13T09.54.34.893,0.277,-6.402,11.585,35.671
1749797674903,2025-06-13T09.54.34.903,0.287,-8.415,10.427,40.854
1749797674914,2025-06-13T09.54.34.914,0.298,-11.707,9.695,47.317
1749797674922,2025-06-13T09.54.34.922,0.306,-16.890,10.305,54.756
1749797674933,2025-06-13T09.54.34.933,0.317,-24.024,12.317,62.378
1749797674943,2025-06-13T09.54.34.943,0.327,-31.037,14.695,70.061
1749797674953,2025-06-13T09.54.34.953,0.337,-37.927,16.829,77.378
1749797674962,2025-06-13T09.54.34.962,0.346,-44.512,19.634,84.573
1749797674972,2025-06-13T09.54.34.972,0.356,-50.305,23.354,91.585
1749797674982,2025-06-13T09.54.34.982,0.366,-56.707,27.256,96.768
1749797674993,2025-06-13T09.54.34.993,0.377,-67.134,30.854,101.280
1749797675001,2025-06-13T09.54.35.001,0.385,-81.890,33.232,106.463
1749797675012,2025-06-13T09.54.35.012,0.396,-96.524,33.841,111.829
1749797675022,2025-06-13T09.54.35.022,0.406,-108.902,30.366,116.463
1749797675032,2025-06-13T09.54.35.032,0.416,-117.805,20.671,121.280
1749797675041,2025-06-13T09.54.35.041,0.425,-123.171,7.500,128.049
1749797675051,2025-06-13T09.54.35.051,0.435,-125.183,-4.695,135.427
1749797675062,2025-06-13T09.54.35.062,0.446,-120.732,-13.293,142.378
1749797675072,2025-06-13T09.54.35.072,0.456,-110.610,-16.037,148.780
1749797675081,2025-06-13T09.54.35.081,0.465,-97.378,-10.610,156.463
1749797675091,2025-06-13T09.54.35.091,0.475,-83.841,0.488,163.720
1749797675101,2025-06-13T09.54.35.101,0.485,-71.402,12.134,170.488
1749797675111,2025-06-13T09.54.35.111,0.495,-58.476,19.878,177.622
1749797675120,2025-06-13T09.54.35.120,0.504,-44.085,23.963,183.171
1749797675130,2025-06-13T09.54.35.130,0.514,-29.512,25.793,186.098
1749797675141,2025-06-13T09.54.35.141,0.525,-17.012,25.488,187.439
1749797675151,2025-06-13T09.54.35.151,0.535,-7.134,19.939,188.841
1749797675160,2025-06-13T09.54.35.160,0.544,1.402,7.744,190.061
1749797675170,2025-06-13T09.54.35.170,0.554,8.415,-10.305,190.183
1749797675180,2025-06-13T09.54.35.180,0.564,15.000,-29.146,188.598
1749797675190,2025-06-13T09.54.35.190,0.574,19.573,-45.366,186.220
1749797675199,2025-06-13T09.54.35.199,0.583,23.415,-57.256,183.110
1749797675209,2025-06-13T09.54.35.209,0.593,27.439,-61.829,179.146
1749797675220,2025-06-13T09.54.35.220,0.604,32.134,-59.146,172.866
1749797675230,2025-06-13T09.54.35.230,0.614,35.610,-51.585,166.402
1749797675239,2025-06-13T09.54.35.239,0.623,34.817,-41.646,160.671
1749797675249,2025-06-13T09.54.35.249,0.633,31.463,-33.902,154.268
1749797675259,2025-06-13T09.54.35.259,0.643,25.915,-30.366,147.073
1749797675270,2025-06-13T09.54.35.270,0.654,20.549,-32.439,138.780
1749797675278,2025-06-13T09.54.35.278,0.662,18.049,-37.622,129.817
1749797675289,2025-06-13T09.54.35.289,0.673,17.744,-42.622,119.207
1749797675299,2025-06-13T09.54.35.299,0.683,18.110,-48.232,107.195
1749797675309,2025-06-13T09.54.35.309,0.693,20.122,-56.280,95.183
1749797675318,2025-06-13T09.54.35.318,0.702,23.780,-65.671,83.110
1749797675328,2025-06-13T09.54.35.328,0.712,28.598,-73.720,71.951
1749797675338,2025-06-13T09.54.35.338,0.722,33.476,-78.415,62.317
1749797675349,2025-06-13T09.54.35.349,0.733,37.744,-80.244,52.317
1749797675357,2025-06-13T09.54.35.357,0.741,42.439,-79.268,42.073
1749797675368,2025-06-13T09.54.35.368,0.752,46.829,-76.951,33.110
1749797675378,2025-06-13T09.54.35.378,0.762,50.549,-73.232,25.427
1749797675388,2025-06-13T09.54.35.388,0.772,52.256,-68.415,19.451
1749797675397,2025-06-13T09.54.35.397,0.781,53.293,-62.744,14.573
1749797675407,2025-06-13T09.54.35.407,0.791,53.780,-57.012,10.244
1749797675417,2025-06-13T09.54.35.417,0.801,55.671,-52.317,5.488
1749797675428,2025-06-13T09.54.35.428,0.812,58.902,-47.988,1.280
1749797675437,2025-06-13T09.54.35.437,0.821,60.610,-41.463,-2.073
1749797675447,2025-06-13T09.54.35.447,0.831,58.659,-31.707,-3.659
1749797675457,2025-06-13T09.54.35.457,0.841,55.488,-21.707,-4.329
1749797675467,2025-06-13T09.54.35.467,0.851,52.134,-13.902,-4.512
1749797675476,2025-06-13T09.54.35.476,0.860,47.744,-8.049,-4.512
1749797675486,2025-06-13T09.54.35.486,0.870,43.659,-5.366,-4.329
1749797675497,2025-06-13T09.54.35.497,0.881,39.817,-5.732,-4.207
1749797675507,2025-06-13T09.54.35.507,0.891,35.366,-8.293,-4.024
1749797675516,2025-06-13T09.54.35.516,0.900,30.610,-10.671,-3.537
1749797675526,2025-06-13T09.54.35.526,0.910,26.463,-11.220,-3.293
1749797675536,2025-06-13T09.54.35.536,0.920,21.402,-9.390,-3.720
1749797675546,2025-06-13T09.54.35.546,0.930,17.134,-5.488,-4.817
1749797675555,2025-06-13T09.54.35.555,0.939,13.598,-1.585,-6.098
1749797675565,2025-06-13T09.54.35.565,0.949,9.573,1.098,-6.646
1749797675576,2025-06-13T09.54.35.576,0.960,4.573,2.317,-5.854
1749797675586,2025-06-13T09.54.35.586,0.970,-1.402,1.890,-4.024
1749797675595,2025-06-13T09.54.35.595,0.979,-6.768,0.549,-1.220
1749797675605,2025-06-13T09.54.35.605,0.989,-11.037,-1.159,1.951
1749797675615,2025-06-13T09.54.35.615,0.999,-14.817,-3.720,3.110
1749797675625,2025-06-13T09.54.35.625,1.009,-18.110,-5.427,2.378
1749797675634,2025-06-13T09.54.35.634,1.018,-21.524,-4.573,0.732
1749797675645,2025-06-13T09.54.35.645,1.029,-27.134,-0.793,-0.793
1749797675655,2025-06-13T09.54.35.655,1.039,-33.049,4.024,-1.768
1749797675665,2025-06-13T09.54.35.665,1.049,-38.354,8.415,-2.988
1749797675674,2025-06-13T09.54.35.674,1.058,-44.024,11.707,-3.780
1749797675684,2025-06-13T09.54.35.684,1.068,-49.512,13.049,-5.000
1749797675694,2025-06-13T09.54.35.694,1.078,-52.622,13.963,-6.402
1749797675705,2025-06-13T09.54.35.705,1.089,-52.683,16.280,-8.659
1749797675713,2025-06-13T09.54.35.713,1.097,-52.744,19.146,-12.134
1749797675724,2025-06-13T09.54.35.724,1.108,-56.585,19.756,-14.573
1749797675734,2025-06-13T09.54.35.734,1.118,-63.598,18.171,-15.427
1749797675744,2025-06-13T09.54.35.744,1.128,-71.037,18.293,-14.939
1749797675753,2025-06-13T09.54.35.753,1.137,-78.171,20.183,-15.305
1749797675763,2025-06-13T09.54.35.763,1.147,-83.780,24.573,-16.159
