epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749797866768,2025-06-13T09.57.46.768,0.000,57.256,-33.720,31.098
1749797866779,2025-06-13T09.57.46.779,0.011,56.768,-33.659,30.366
1749797866789,2025-06-13T09.57.46.789,0.021,54.329,-32.927,27.134
1749797866798,2025-06-13T09.57.46.798,0.030,51.280,-32.988,23.598
1749797866808,2025-06-13T09.57.46.808,0.040,46.402,-32.744,21.037
1749797866818,2025-06-13T09.57.46.818,0.050,39.817,-30.671,19.085
1749797866828,2025-06-13T09.57.46.828,0.060,34.329,-26.280,17.500
1749797866837,2025-06-13T09.57.46.837,0.069,30.976,-22.378,14.695
1749797866847,2025-06-13T09.57.46.847,0.079,28.476,-20.549,11.890
1749797866858,2025-06-13T09.57.46.858,0.090,24.573,-17.683,10.183
1749797866868,2025-06-13T09.57.46.868,0.100,20.732,-13.537,7.561
1749797866877,2025-06-13T09.57.46.877,0.109,18.659,-9.756,3.476
1749797866887,2025-06-13T09.57.46.887,0.119,17.073,-7.012,-0.122
1749797866897,2025-06-13T09.57.46.897,0.129,14.329,-5.366,-2.012
1749797866907,2025-06-13T09.57.46.907,0.139,12.134,-5.244,-3.476
1749797866916,2025-06-13T09.57.46.916,0.148,9.512,-7.622,-4.756
1749797866927,2025-06-13T09.57.46.927,0.159,5.610,-11.159,-5.610
1749797866937,2025-06-13T09.57.46.937,0.169,2.012,-14.146,-5.732
1749797866947,2025-06-13T09.57.46.947,0.179,-1.524,-16.402,-5.427
1749797866956,2025-06-13T09.57.46.956,0.188,-5.305,-17.256,-5.061
1749797866966,2025-06-13T09.57.46.966,0.198,-8.232,-15.366,-6.037
1749797866976,2025-06-13T09.57.46.976,0.208,-11.402,-11.524,-6.646
1749797866987,2025-06-13T09.57.46.987,0.219,-16.951,-7.561,-6.524
1749797866995,2025-06-13T09.57.46.995,0.227,-23.476,-5.732,-6.341
1749797867006,2025-06-13T09.57.47.006,0.238,-28.476,-5.549,-6.829
1749797867016,2025-06-13T09.57.47.016,0.248,-31.768,-4.939,-7.439
1749797867026,2025-06-13T09.57.47.026,0.258,-36.159,-1.585,-8.598
1749797867035,2025-06-13T09.57.47.035,0.267,-39.573,3.720,-11.280
1749797867045,2025-06-13T09.57.47.045,0.277,-41.585,8.354,-14.390
1749797867055,2025-06-13T09.57.47.055,0.287,-44.207,10.305,-17.561
1749797867066,2025-06-13T09.57.47.066,0.298,-46.098,10.183,-20.427
1749797867074,2025-06-13T09.57.47.074,0.306,-46.707,10.183,-23.963
1749797867085,2025-06-13T09.57.47.085,0.317,-49.024,8.720,-27.500
1749797867095,2025-06-13T09.57.47.095,0.327,-52.195,5.305,-29.573
1749797867105,2025-06-13T09.57.47.105,0.337,-55.793,3.171,-30.610
1749797867114,2025-06-13T09.57.47.114,0.346,-59.512,3.171,-32.439
1749797867124,2025-06-13T09.57.47.124,0.356,-61.341,5.976,-35.854
1749797867135,2025-06-13T09.57.47.135,0.367,-60.793,11.098,-40.000
1749797867145,2025-06-13T09.57.47.145,0.377,-60.915,17.927,-44.939
1749797867154,2025-06-13T09.57.47.154,0.386,-62.012,22.866,-48.537
1749797867164,2025-06-13T09.57.47.164,0.396,-61.890,23.171,-51.768
1749797867174,2025-06-13T09.57.47.174,0.406,-65.122,20.488,-54.451
1749797867184,2025-06-13T09.57.47.184,0.416,-71.220,18.476,-55.061
1749797867193,2025-06-13T09.57.47.193,0.425,-76.524,15.549,-56.037
1749797867203,2025-06-13T09.57.47.203,0.435,-78.659,11.524,-57.927
1749797867214,2025-06-13T09.57.47.214,0.446,-77.561,12.866,-60.488
1749797867224,2025-06-13T09.57.47.224,0.456,-75.854,20.671,-63.293
1749797867233,2025-06-13T09.57.47.233,0.465,-74.268,28.659,-67.378
1749797867243,2025-06-13T09.57.47.243,0.475,-73.415,32.134,-69.085
1749797867253,2025-06-13T09.57.47.253,0.485,-75.000,31.159,-69.878
1749797867263,2025-06-13T09.57.47.263,0.495,-82.744,27.195,-68.902
1749797867272,2025-06-13T09.57.47.272,0.504,-90.915,24.634,-65.976
1749797867282,2025-06-13T09.57.47.282,0.514,-95.854,24.634,-65.610
1749797867293,2025-06-13T09.57.47.293,0.525,-100.793,24.756,-66.159
1749797867303,2025-06-13T09.57.47.303,0.535,-103.476,25.183,-66.037
1749797867312,2025-06-13T09.57.47.312,0.544,-101.768,27.134,-67.744
1749797867322,2025-06-13T09.57.47.322,0.554,-101.951,30.732,-70.732
1749797867332,2025-06-13T09.57.47.332,0.564,-105.305,36.280,-71.402
1749797867343,2025-06-13T09.57.47.343,0.575,-105.244,41.707,-71.951
1749797867351,2025-06-13T09.57.47.351,0.583,-102.378,45.061,-71.829
1749797867362,2025-06-13T09.57.47.362,0.594,-99.207,45.793,-70.122
1749797867372,2025-06-13T09.57.47.372,0.604,-95.305,45.183,-68.354
1749797867382,2025-06-13T09.57.47.382,0.614,-87.988,45.061,-67.378
1749797867391,2025-06-13T09.57.47.391,0.623,-79.024,43.476,-67.744
1749797867401,2025-06-13T09.57.47.401,0.633,-71.159,38.476,-68.415
1749797867411,2025-06-13T09.57.47.411,0.643,-66.829,31.280,-67.134
1749797867422,2025-06-13T09.57.47.422,0.654,-63.841,25.244,-63.537
1749797867430,2025-06-13T09.57.47.430,0.662,-61.951,23.720,-59.573
1749797867441,2025-06-13T09.57.47.441,0.673,-61.646,26.890,-55.305
1749797867451,2025-06-13T09.57.47.451,0.683,-60.488,31.341,-51.768
1749797867461,2025-06-13T09.57.47.461,0.693,-55.427,35.488,-48.354
1749797867470,2025-06-13T09.57.47.470,0.702,-47.561,39.573,-45.610
1749797867480,2025-06-13T09.57.47.480,0.712,-42.134,42.500,-44.085
1749797867490,2025-06-13T09.57.47.490,0.722,-39.756,43.415,-41.341
1749797867501,2025-06-13T09.57.47.501,0.733,-37.866,41.037,-37.805
1749797867510,2025-06-13T09.57.47.510,0.742,-35.549,35.488,-33.902
1749797867520,2025-06-13T09.57.47.520,0.752,-32.500,29.878,-29.085
1749797867530,2025-06-13T09.57.47.530,0.762,-29.634,26.951,-24.268
1749797867540,2025-06-13T09.57.47.540,0.772,-26.707,26.402,-20.427
1749797867549,2025-06-13T09.57.47.549,0.781,-23.049,26.463,-16.463
1749797867559,2025-06-13T09.57.47.559,0.791,-20.549,26.768,-12.195
1749797867570,2025-06-13T09.57.47.570,0.802,-18.354,25.671,-8.354
1749797867580,2025-06-13T09.57.47.580,0.812,-14.878,21.585,-4.939
1749797867589,2025-06-13T09.57.47.589,0.821,-10.915,14.878,-1.890
1749797867599,2025-06-13T09.57.47.599,0.831,-6.829,7.988,0.793
1749797867609,2025-06-13T09.57.47.609,0.841,-2.439,2.866,3.049
1749797867619,2025-06-13T09.57.47.619,0.851,1.951,-0.305,4.573
1749797867628,2025-06-13T09.57.47.628,0.860,5.854,-1.890,5.793
1749797867638,2025-06-13T09.57.47.638,0.870,10.366,-3.293,6.341
1749797867649,2025-06-13T09.57.47.649,0.881,14.756,-5.061,6.707
1749797867659,2025-06-13T09.57.47.659,0.891,18.659,-6.220,6.707
1749797867668,2025-06-13T09.57.47.668,0.900,22.683,-6.646,6.098
1749797867678,2025-06-13T09.57.47.678,0.910,26.646,-6.890,5.366
1749797867688,2025-06-13T09.57.47.688,0.920,30.244,-7.439,4.573
1749797867698,2025-06-13T09.57.47.698,0.930,33.293,-8.049,3.537
1749797867707,2025-06-13T09.57.47.707,0.939,36.098,-7.866,2.073
1749797867718,2025-06-13T09.57.47.718,0.950,38.841,-7.805,-0.305
1749797867728,2025-06-13T09.57.47.728,0.960,41.220,-7.317,-2.683
1749797867738,2025-06-13T09.57.47.738,0.970,42.683,-5.671,-4.939
1749797867747,2025-06-13T09.57.47.747,0.979,44.085,-4.939,-7.439
1749797867757,2025-06-13T09.57.47.757,0.989,46.280,-5.732,-9.634
1749797867767,2025-06-13T09.57.47.767,0.999,47.622,-7.195,-11.402
1749797867778,2025-06-13T09.57.47.778,1.010,47.195,-8.902,-12.805
1749797867786,2025-06-13T09.57.47.786,1.018,47.134,-10.610,-14.512
1749797867797,2025-06-13T09.57.47.797,1.029,47.744,-10.793,-16.280
1749797867807,2025-06-13T09.57.47.807,1.039,47.927,-9.695,-18.780
1749797867817,2025-06-13T09.57.47.817,1.049,47.927,-8.720,-21.341
1749797867826,2025-06-13T09.57.47.826,1.058,48.963,-7.561,-22.988
1749797867836,2025-06-13T09.57.47.836,1.068,50.122,-6.707,-25.122
1749797867846,2025-06-13T09.57.47.846,1.078,50.976,-7.317,-27.500
1749797867857,2025-06-13T09.57.47.857,1.089,52.500,-9.573,-30.000
1749797867865,2025-06-13T09.57.47.865,1.097,53.720,-13.354,-32.561
1749797867876,2025-06-13T09.57.47.876,1.108,55.000,-17.988,-34.939
1749797867886,2025-06-13T09.57.47.886,1.118,56.890,-22.500,-37.134
1749797867896,2025-06-13T09.57.47.896,1.128,58.720,-26.341,-39.329
1749797867905,2025-06-13T09.57.47.905,1.137,60.122,-27.744,-41.951
1749797867915,2025-06-13T09.57.47.915,1.147,61.098,-27.927,-44.146
1749797867926,2025-06-13T09.57.47.926,1.158,62.378,-28.780,-45.854
1749797867936,2025-06-13T09.57.47.936,1.168,63.902,-30.488,-47.927
1749797867945,2025-06-13T09.57.47.945,1.177,64.512,-32.927,-49.939
1749797867955,2025-06-13T09.57.47.955,1.187,65.000,-34.085,-51.402
1749797867965,2025-06-13T09.57.47.965,1.197,65.488,-33.598,-52.866
1749797867975,2025-06-13T09.57.47.975,1.207,65.854,-31.463,-54.878
1749797867984,2025-06-13T09.57.47.984,1.216,66.037,-28.598,-56.890
1749797867994,2025-06-13T09.57.47.994,1.226,67.012,-26.463,-58.476
1749797868005,2025-06-13T09.57.48.005,1.237,67.866,-25.305,-59.756
1749797868015,2025-06-13T09.57.48.015,1.247,67.927,-25.488,-60.793
1749797868024,2025-06-13T09.57.48.024,1.256,67.683,-27.439,-61.707
1749797868034,2025-06-13T09.57.48.034,1.266,67.378,-29.085,-61.768
1749797868044,2025-06-13T09.57.48.044,1.276,65.732,-30.061,-61.585
1749797868054,2025-06-13T09.57.48.054,1.286,63.476,-30.000,-61.524
1749797868063,2025-06-13T09.57.48.063,1.295,60.854,-28.720,-60.427
1749797868073,2025-06-13T09.57.48.073,1.305,57.439,-26.402,-58.659
