epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749798208922,2025-06-13T10.03.28.922,0.000,33.720,-33.598,29.146
1749798208933,2025-06-13T10.03.28.933,0.011,33.537,-32.622,28.720
1749798208943,2025-06-13T10.03.28.943,0.021,33.293,-26.829,26.159
1749798208952,2025-06-13T10.03.28.952,0.030,34.146,-19.085,22.378
1749798208962,2025-06-13T10.03.28.962,0.040,33.720,-13.780,19.512
1749798208972,2025-06-13T10.03.28.972,0.050,31.707,-10.793,18.476
1749798208982,2025-06-13T10.03.28.982,0.060,30.854,-7.927,17.073
1749798208991,2025-06-13T10.03.28.991,0.069,31.707,-6.402,13.963
1749798209001,2025-06-13T10.03.29.001,0.079,33.049,-6.341,10.122
1749798209012,2025-06-13T10.03.29.012,0.090,36.220,-4.939,6.768
1749798209022,2025-06-13T10.03.29.022,0.100,41.159,-1.890,3.902
1749798209031,2025-06-13T10.03.29.031,0.109,44.573,-2.439,0.183
1749798209041,2025-06-13T10.03.29.041,0.119,46.646,-2.927,-1.829
1749798209051,2025-06-13T10.03.29.051,0.129,48.354,5.183,-4.024
1749798209061,2025-06-13T10.03.29.061,0.139,48.659,10.793,-5.793
1749798209070,2025-06-13T10.03.29.070,0.148,46.037,8.293,-3.415
1749798209080,2025-06-13T10.03.29.080,0.158,41.707,-0.488,1.159
1749798209091,2025-06-13T10.03.29.091,0.169,37.256,-11.037,0.427
1749798209101,2025-06-13T10.03.29.101,0.179,33.354,-19.512,-1.707
1749798209110,2025-06-13T10.03.29.110,0.188,29.207,-23.902,-1.890
1749798209120,2025-06-13T10.03.29.120,0.198,23.659,-22.500,-1.037
1749798209130,2025-06-13T10.03.29.130,0.208,17.378,-17.195,-0.366
1749798209141,2025-06-13T10.03.29.141,0.219,10.488,-10.549,1.159
1749798209149,2025-06-13T10.03.29.149,0.227,2.317,-4.756,2.683
1749798209160,2025-06-13T10.03.29.160,0.238,-5.000,0.488,3.659
1749798209170,2025-06-13T10.03.29.170,0.248,-11.829,6.829,4.390
1749798209180,2025-06-13T10.03.29.180,0.258,-18.476,13.598,2.256
1749798209189,2025-06-13T10.03.29.189,0.267,-27.012,21.037,-2.378
1749798209199,2025-06-13T10.03.29.199,0.277,-37.134,28.476,-6.159
1749798209209,2025-06-13T10.03.29.209,0.287,-44.268,34.512,-11.220
1749798209220,2025-06-13T10.03.29.220,0.298,-48.049,39.451,-18.841
1749798209228,2025-06-13T10.03.29.228,0.306,-49.512,44.939,-26.280
1749798209239,2025-06-13T10.03.29.239,0.317,-48.598,49.573,-32.073
1749798209249,2025-06-13T10.03.29.249,0.327,-49.695,48.902,-36.646
1749798209259,2025-06-13T10.03.29.259,0.337,-55.244,42.927,-39.390
1749798209268,2025-06-13T10.03.29.268,0.346,-60.915,34.268,-40.366
1749798209278,2025-06-13T10.03.29.278,0.356,-65.671,26.890,-40.183
1749798209288,2025-06-13T10.03.29.288,0.366,-69.451,25.305,-39.390
1749798209299,2025-06-13T10.03.29.299,0.377,-71.890,31.280,-38.720
1749798209308,2025-06-13T10.03.29.308,0.386,-73.780,43.415,-40.427
1749798209318,2025-06-13T10.03.29.318,0.396,-76.098,56.890,-44.085
1749798209328,2025-06-13T10.03.29.328,0.406,-82.378,66.402,-48.476
1749798209338,2025-06-13T10.03.29.338,0.416,-95.549,64.024,-49.573
1749798209347,2025-06-13T10.03.29.347,0.425,-110.671,52.134,-46.646
1749798209357,2025-06-13T10.03.29.357,0.435,-122.073,41.098,-43.232
1749798209368,2025-06-13T10.03.29.368,0.446,-130.488,38.049,-41.951
1749798209378,2025-06-13T10.03.29.378,0.456,-136.890,44.451,-40.366
1749798209387,2025-06-13T10.03.29.387,0.465,-138.415,57.683,-39.695
1749798209397,2025-06-13T10.03.29.397,0.475,-135.976,73.354,-43.110
1749798209407,2025-06-13T10.03.29.407,0.485,-135.122,86.585,-47.378
1749798209417,2025-06-13T10.03.29.417,0.495,-136.768,93.293,-49.817
1749798209426,2025-06-13T10.03.29.426,0.504,-139.817,90.183,-51.098
1749798209436,2025-06-13T10.03.29.436,0.514,-142.378,79.756,-52.378
1749798209447,2025-06-13T10.03.29.447,0.525,-142.134,68.841,-52.805
1749798209457,2025-06-13T10.03.29.457,0.535,-138.415,61.707,-52.988
1749798209466,2025-06-13T10.03.29.466,0.544,-131.280,60.305,-52.805
1749798209476,2025-06-13T10.03.29.476,0.554,-122.866,62.439,-50.671
1749798209486,2025-06-13T10.03.29.486,0.564,-114.939,65.183,-46.341
1749798209496,2025-06-13T10.03.29.496,0.574,-108.659,65.854,-39.756
1749798209505,2025-06-13T10.03.29.505,0.583,-101.341,63.902,-32.561
1749798209516,2025-06-13T10.03.29.516,0.594,-92.073,59.817,-26.402
1749798209526,2025-06-13T10.03.29.526,0.604,-80.427,53.720,-21.646
1749798209536,2025-06-13T10.03.29.536,0.614,-67.988,46.768,-17.561
1749798209545,2025-06-13T10.03.29.545,0.623,-55.488,39.695,-13.780
1749798209555,2025-06-13T10.03.29.555,0.633,-43.659,32.439,-11.585
1749798209565,2025-06-13T10.03.29.565,0.643,-32.927,24.634,-8.963
1749798209576,2025-06-13T10.03.29.576,0.654,-23.476,17.256,-5.488
1749798209584,2025-06-13T10.03.29.584,0.662,-14.573,11.220,-1.524
1749798209595,2025-06-13T10.03.29.595,0.673,-6.037,6.341,1.524
1749798209605,2025-06-13T10.03.29.605,0.683,1.341,2.195,4.085
1749798209615,2025-06-13T10.03.29.615,0.693,8.659,-1.220,5.671
1749798209624,2025-06-13T10.03.29.624,0.702,15.976,-4.695,5.732
1749798209634,2025-06-13T10.03.29.634,0.712,22.927,-9.024,4.634
1749798209644,2025-06-13T10.03.29.644,0.722,28.537,-13.415,2.927
1749798209655,2025-06-13T10.03.29.655,0.733,33.049,-17.500,0.671
1749798209663,2025-06-13T10.03.29.663,0.741,36.585,-21.768,-1.829
1749798209674,2025-06-13T10.03.29.674,0.752,39.268,-26.098,-4.207
1749798209684,2025-06-13T10.03.29.684,0.762,41.524,-29.268,-6.463
1749798209694,2025-06-13T10.03.29.694,0.772,43.293,-30.488,-9.207
1749798209703,2025-06-13T10.03.29.703,0.781,44.878,-30.061,-11.890
1749798209713,2025-06-13T10.03.29.713,0.791,46.159,-27.744,-14.390
1749798209724,2025-06-13T10.03.29.724,0.802,47.439,-24.756,-17.439
1749798209734,2025-06-13T10.03.29.734,0.812,48.476,-23.049,-20.732
1749798209743,2025-06-13T10.03.29.743,0.821,48.720,-23.780,-23.659
1749798209753,2025-06-13T10.03.29.753,0.831,48.232,-26.159,-26.463
1749798209763,2025-06-13T10.03.29.763,0.841,47.744,-28.598,-29.329
1749798209773,2025-06-13T10.03.29.773,0.851,47.256,-30.488,-32.500
1749798209782,2025-06-13T10.03.29.782,0.860,47.256,-32.134,-35.793
1749798209792,2025-06-13T10.03.29.792,0.870,47.622,-31.890,-39.573
1749798209803,2025-06-13T10.03.29.803,0.881,47.866,-30.183,-43.415
1749798209813,2025-06-13T10.03.29.813,0.891,47.866,-28.476,-47.073
1749798209822,2025-06-13T10.03.29.822,0.900,47.012,-28.415,-49.756
1749798209832,2025-06-13T10.03.29.832,0.910,46.585,-29.207,-52.317
1749798209842,2025-06-13T10.03.29.842,0.920,46.768,-29.573,-56.037
1749798209852,2025-06-13T10.03.29.852,0.930,45.732,-30.244,-60.061
1749798209861,2025-06-13T10.03.29.861,0.939,44.085,-30.488,-62.622
1749798209871,2025-06-13T10.03.29.871,0.949,42.256,-28.171,-65.488
1749798209882,2025-06-13T10.03.29.882,0.960,39.756,-24.085,-68.598
1749798209892,2025-06-13T10.03.29.892,0.970,37.744,-20.854,-71.098
1749798209901,2025-06-13T10.03.29.901,0.979,35.854,-19.146,-73.110
1749798209911,2025-06-13T10.03.29.911,0.989,35.244,-18.049,-75.366
1749798209921,2025-06-13T10.03.29.921,0.999,35.427,-18.110,-78.110
1749798209932,2025-06-13T10.03.29.932,1.010,35.305,-18.049,-79.756
1749798209940,2025-06-13T10.03.29.940,1.018,35.061,-17.439,-81.037
1749798209951,2025-06-13T10.03.29.951,1.029,34.207,-17.378,-82.134
1749798209961,2025-06-13T10.03.29.961,1.039,32.927,-17.256,-81.585
1749798209971,2025-06-13T10.03.29.971,1.049,32.073,-16.402,-80.244
1749798209980,2025-06-13T10.03.29.980,1.058,31.280,-14.085,-80.061
1749798209990,2025-06-13T10.03.29.990,1.068,29.146,-10.549,-80.305
1749798210000,2025-06-13T10.03.30.000,1.078,26.037,-7.012,-79.512
1749798210011,2025-06-13T10.03.30.011,1.089,23.232,-4.573,-78.476
1749798210019,2025-06-13T10.03.30.019,1.097,21.037,-3.415,-77.622
1749798210030,2025-06-13T10.03.30.030,1.108,17.500,-3.902,-76.951
1749798210040,2025-06-13T10.03.30.040,1.118,14.024,-4.878,-75.854
1749798210050,2025-06-13T10.03.30.050,1.128,12.805,-3.415,-74.939
1749798210059,2025-06-13T10.03.30.059,1.137,11.829,0.122,-75.183
1749798210069,2025-06-13T10.03.30.069,1.147,10.915,3.720,-74.573
1749798210080,2025-06-13T10.03.30.080,1.158,10.122,5.915,-72.317
1749798210090,2025-06-13T10.03.30.090,1.168,7.805,4.939,-69.268
1749798210099,2025-06-13T10.03.30.099,1.177,5.061,2.012,-65.183
1749798210109,2025-06-13T10.03.30.109,1.187,1.220,0.549,-59.939
1749798210119,2025-06-13T10.03.30.119,1.197,-2.988,1.463,-55.671
1749798210129,2025-06-13T10.03.30.129,1.207,-7.073,4.573,-51.341
1749798210138,2025-06-13T10.03.30.138,1.216,-11.159,7.439,-46.341
1749798210148,2025-06-13T10.03.30.148,1.226,-12.805,9.024,-41.280
1749798210159,2025-06-13T10.03.30.159,1.237,-13.537,11.463,-35.671
1749798210169,2025-06-13T10.03.30.169,1.247,-14.573,14.146,-29.329
1749798210178,2025-06-13T10.03.30.178,1.256,-14.695,15.854,-22.927
1749798210188,2025-06-13T10.03.30.188,1.266,-14.024,15.122,-16.707
1749798210198,2025-06-13T10.03.30.198,1.276,-11.890,11.829,-10.122
1749798210208,2025-06-13T10.03.30.208,1.286,-8.171,7.500,-3.049
1749798210217,2025-06-13T10.03.30.217,1.295,-4.451,3.476,3.780
