epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749799281721,2025-06-13T10.21.21.721,0.000,-0.610,0.122,0.732
1749799281731,2025-06-13T10.21.21.731,0.010,-0.793,0.061,0.793
1749799281741,2025-06-13T10.21.21.741,0.020,-0.671,0.183,0.732
1749799281752,2025-06-13T10.21.21.752,0.031,-0.732,0.061,0.732
1749799281760,2025-06-13T10.21.21.760,0.039,-0.854,-0.549,1.037
1749799281771,2025-06-13T10.21.21.771,0.050,-0.976,-1.037,1.098
1749799281781,2025-06-13T10.21.21.781,0.060,-1.220,-1.037,1.220
1749799281791,2025-06-13T10.21.21.791,0.070,-1.463,-0.671,1.341
1749799281800,2025-06-13T10.21.21.800,0.079,-1.402,-0.122,1.220
1749799281810,2025-06-13T10.21.21.810,0.089,-1.037,0.366,1.037
1749799281820,2025-06-13T10.21.21.820,0.099,-0.854,0.915,0.793
1749799281831,2025-06-13T10.21.21.831,0.110,-0.366,2.317,0.488
1749799281839,2025-06-13T10.21.21.839,0.118,0.488,4.024,0.000
1749799281850,2025-06-13T10.21.21.850,0.129,1.220,5.427,-0.183
1749799281860,2025-06-13T10.21.21.860,0.139,1.402,5.488,0.000
1749799281870,2025-06-13T10.21.21.870,0.149,1.037,4.695,0.366
1749799281879,2025-06-13T10.21.21.879,0.158,0.366,3.232,0.549
1749799281889,2025-06-13T10.21.21.889,0.168,-0.305,1.524,0.732
1749799281900,2025-06-13T10.21.21.900,0.179,-0.671,0.488,0.610
1749799281910,2025-06-13T10.21.21.910,0.189,-0.854,-0.122,0.549
1749799281919,2025-06-13T10.21.21.919,0.198,-0.976,-0.305,0.732
1749799281929,2025-06-13T10.21.21.929,0.208,-0.976,-0.549,1.098
1749799281939,2025-06-13T10.21.21.939,0.218,-0.793,-0.732,1.402
1749799281949,2025-06-13T10.21.21.949,0.228,-0.610,-0.427,1.524
1749799281960,2025-06-13T10.21.21.960,0.239,-0.488,-0.061,1.768
1749799281968,2025-06-13T10.21.21.968,0.247,-0.122,0.305,2.073
1749799281979,2025-06-13T10.21.21.979,0.258,0.183,0.549,2.134
1749799281989,2025-06-13T10.21.21.989,0.268,0.305,0.305,2.134
1749799281998,2025-06-13T10.21.21.998,0.277,0.244,0.183,1.829
1749799282008,2025-06-13T10.21.22.008,0.287,0.183,-0.183,1.463
1749799282018,2025-06-13T10.21.22.018,0.297,0.427,-0.305,0.915
