epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749797307203,2025-06-13T09.48.27.203,0.000,-12.073,13.720,-27.256
1749797307214,2025-06-13T09.48.27.214,0.011,-10.976,11.463,-25.793
1749797307224,2025-06-13T09.48.27.224,0.021,-4.817,1.463,-19.817
1749797307234,2025-06-13T09.48.27.234,0.031,2.927,-11.220,-14.085
1749797307243,2025-06-13T09.48.27.243,0.040,10.244,-19.512,-10.671
1749797307253,2025-06-13T09.48.27.253,0.050,16.768,-23.171,-8.293
1749797307263,2025-06-13T09.48.27.263,0.060,21.951,-24.939,-6.524
1749797307274,2025-06-13T09.48.27.274,0.071,27.195,-25.549,-5.122
1749797307282,2025-06-13T09.48.27.282,0.079,32.073,-25.183,-4.390
1749797307293,2025-06-13T09.48.27.293,0.090,35.671,-25.549,-5.549
1749797307303,2025-06-13T09.48.27.303,0.100,39.268,-27.195,-7.256
1749797307313,2025-06-13T09.48.27.313,0.110,43.476,-28.720,-8.537
1749797307322,2025-06-13T09.48.27.322,0.119,46.890,-30.122,-9.878
1749797307332,2025-06-13T09.48.27.332,0.129,49.756,-31.341,-11.220
1749797307342,2025-06-13T09.48.27.342,0.139,52.683,-32.927,-12.561
1749797307353,2025-06-13T09.48.27.353,0.150,55.610,-34.024,-14.878
1749797307362,2025-06-13T09.48.27.362,0.159,58.110,-34.390,-17.317
1749797307372,2025-06-13T09.48.27.372,0.169,59.207,-34.329,-19.451
1749797307382,2025-06-13T09.48.27.382,0.179,59.451,-34.268,-21.646
1749797307392,2025-06-13T09.48.27.392,0.189,59.756,-34.390,-24.085
1749797307401,2025-06-13T09.48.27.401,0.198,59.817,-34.634,-26.707
1749797307411,2025-06-13T09.48.27.411,0.208,58.720,-35.366,-29.756
1749797307422,2025-06-13T09.48.27.422,0.219,58.537,-37.500,-33.963
1749797307432,2025-06-13T09.48.27.432,0.229,61.037,-39.634,-38.598
1749797307441,2025-06-13T09.48.27.441,0.238,63.293,-39.939,-42.988
1749797307451,2025-06-13T09.48.27.451,0.248,64.512,-37.988,-47.378
1749797307461,2025-06-13T09.48.27.461,0.258,66.098,-33.659,-51.402
1749797307471,2025-06-13T09.48.27.471,0.268,67.256,-27.378,-54.817
1749797307480,2025-06-13T09.48.27.480,0.277,67.988,-20.976,-58.232
1749797307490,2025-06-13T09.48.27.490,0.287,69.207,-16.768,-61.585
1749797307501,2025-06-13T09.48.27.501,0.298,70.244,-16.951,-65.244
1749797307511,2025-06-13T09.48.27.511,0.308,72.012,-20.732,-68.902
1749797307520,2025-06-13T09.48.27.520,0.317,73.537,-24.817,-71.707
1749797307530,2025-06-13T09.48.27.530,0.327,73.415,-27.317,-74.329
1749797307540,2025-06-13T09.48.27.540,0.337,71.402,-28.476,-76.341
