epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749798595115,2025-06-13T10.09.55.115,0.000,49.451,-30.549,-27.195
1749798595124,2025-06-13T10.09.55.124,0.009,49.695,-30.976,-27.805
1749798595134,2025-06-13T10.09.55.134,0.019,47.866,-32.317,-30.854
1749798595144,2025-06-13T10.09.55.144,0.029,46.280,-34.146,-34.451
1749798595155,2025-06-13T10.09.55.155,0.040,45.000,-35.427,-37.988
1749798595163,2025-06-13T10.09.55.163,0.048,43.110,-35.976,-40.854
1749798595174,2025-06-13T10.09.55.174,0.059,41.951,-36.037,-44.695
1749798595184,2025-06-13T10.09.55.184,0.069,41.220,-35.183,-48.902
1749798595194,2025-06-13T10.09.55.194,0.079,40.732,-33.659,-52.500
1749798595203,2025-06-13T10.09.55.203,0.088,40.061,-33.598,-56.098
1749798595213,2025-06-13T10.09.55.213,0.098,39.756,-35.061,-60.366
1749798595223,2025-06-13T10.09.55.223,0.108,39.268,-36.341,-65.244
1749798595234,2025-06-13T10.09.55.234,0.119,38.415,-36.341,-69.695
1749798595243,2025-06-13T10.09.55.243,0.128,37.439,-34.695,-73.171
1749798595253,2025-06-13T10.09.55.253,0.138,36.890,-33.110,-76.341
1749798595263,2025-06-13T10.09.55.263,0.148,37.134,-32.744,-79.329
1749798595273,2025-06-13T10.09.55.273,0.158,37.622,-32.134,-82.439
1749798595282,2025-06-13T10.09.55.282,0.167,37.317,-29.451,-85.305
1749798595292,2025-06-13T10.09.55.292,0.177,37.073,-26.768,-87.805
1749798595303,2025-06-13T10.09.55.303,0.188,37.500,-24.756,-89.756
1749798595313,2025-06-13T10.09.55.313,0.198,37.500,-23.171,-91.280
1749798595322,2025-06-13T10.09.55.322,0.207,37.073,-22.195,-91.829
1749798595332,2025-06-13T10.09.55.332,0.217,36.829,-22.073,-91.768
1749798595342,2025-06-13T10.09.55.342,0.227,36.585,-22.012,-91.524
1749798595352,2025-06-13T10.09.55.352,0.237,36.402,-20.427,-91.159
1749798595361,2025-06-13T10.09.55.361,0.246,34.573,-17.622,-90.549
1749798595371,2025-06-13T10.09.55.371,0.256,30.854,-15.915,-89.451
1749798595382,2025-06-13T10.09.55.382,0.267,27.317,-16.463,-87.622
1749798595392,2025-06-13T10.09.55.392,0.277,24.573,-18.232,-85.000
1749798595401,2025-06-13T10.09.55.401,0.286,21.159,-18.780,-81.098
1749798595411,2025-06-13T10.09.55.411,0.296,18.780,-18.780,-76.768
1749798595421,2025-06-13T10.09.55.421,0.306,16.341,-16.463,-71.951
1749798595431,2025-06-13T10.09.55.431,0.316,11.951,-12.012,-65.976
1749798595440,2025-06-13T10.09.55.440,0.325,7.805,-8.049,-59.390
1749798595451,2025-06-13T10.09.55.451,0.336,5.366,-5.549,-52.622
1749798595461,2025-06-13T10.09.55.461,0.346,3.598,-4.146,-45.915
1749798595471,2025-06-13T10.09.55.471,0.356,2.500,-3.659,-40.000
1749798595480,2025-06-13T10.09.55.480,0.365,1.951,-3.598,-34.573
1749798595490,2025-06-13T10.09.55.490,0.375,1.159,-2.927,-29.573
1749798595500,2025-06-13T10.09.55.500,0.385,-0.366,-2.378,-25.305
1749798595511,2025-06-13T10.09.55.511,0.396,-1.098,-3.232,-21.463
1749798595519,2025-06-13T10.09.55.519,0.404,-0.976,-3.598,-17.561
1749798595530,2025-06-13T10.09.55.530,0.415,-2.134,-2.378,-13.659
1749798595540,2025-06-13T10.09.55.540,0.425,-4.146,-0.793,-10.244
1749798595550,2025-06-13T10.09.55.550,0.435,-5.671,1.159,-7.256
1749798595559,2025-06-13T10.09.55.559,0.444,-6.037,3.537,-5.549
1749798595569,2025-06-13T10.09.55.569,0.454,-6.098,5.122,-4.695
1749798595579,2025-06-13T10.09.55.579,0.464,-5.488,5.610,-3.476
1749798595590,2025-06-13T10.09.55.590,0.475,-4.390,6.159,-2.622
1749798595598,2025-06-13T10.09.55.598,0.483,-3.720,6.463,-1.829
1749798595609,2025-06-13T10.09.55.609,0.494,-2.988,5.671,-1.037
1749798595619,2025-06-13T10.09.55.619,0.504,-1.646,3.963,-0.976
1749798595629,2025-06-13T10.09.55.629,0.514,-1.098,2.561,-0.854
1749798595638,2025-06-13T10.09.55.638,0.523,-0.610,2.195,0.305
1749798595648,2025-06-13T10.09.55.648,0.533,0.610,3.476,1.707
1749798595659,2025-06-13T10.09.55.659,0.544,2.439,6.585,2.683
1749798595669,2025-06-13T10.09.55.669,0.554,4.268,8.963,3.720
1749798595678,2025-06-13T10.09.55.678,0.563,6.159,8.171,4.268
1749798595688,2025-06-13T10.09.55.688,0.573,8.232,5.000,5.244
1749798595698,2025-06-13T10.09.55.698,0.583,10.122,1.402,8.415
1749798595708,2025-06-13T10.09.55.708,0.593,12.622,-2.134,13.598
1749798595717,2025-06-13T10.09.55.717,0.602,13.720,-2.134,16.829
1749798595727,2025-06-13T10.09.55.727,0.612,13.232,-0.610,17.866
1749798595738,2025-06-13T10.09.55.738,0.623,13.780,-0.915,22.134
1749798595748,2025-06-13T10.09.55.748,0.633,16.220,-1.098,29.024
1749798595757,2025-06-13T10.09.55.757,0.642,18.537,0.000,35.427
1749798595767,2025-06-13T10.09.55.767,0.652,19.695,1.585,41.951
1749798595777,2025-06-13T10.09.55.777,0.662,19.634,2.317,50.122
1749798595787,2025-06-13T10.09.55.787,0.672,18.902,1.402,59.512
1749798595796,2025-06-13T10.09.55.796,0.681,19.146,1.037,68.476
1749798595806,2025-06-13T10.09.55.806,0.691,20.183,4.146,76.037
1749798595817,2025-06-13T10.09.55.817,0.702,20.793,10.793,83.293
1749798595827,2025-06-13T10.09.55.827,0.712,21.951,14.085,89.756
1749798595836,2025-06-13T10.09.55.836,0.721,23.659,9.817,94.451
1749798595846,2025-06-13T10.09.55.846,0.731,22.988,3.720,98.598
1749798595856,2025-06-13T10.09.55.856,0.741,21.280,2.866,104.390
1749798595867,2025-06-13T10.09.55.867,0.752,22.439,4.024,109.756
1749798595875,2025-06-13T10.09.55.875,0.760,25.122,3.537,112.805
1749798595886,2025-06-13T10.09.55.886,0.771,27.988,2.317,116.220
1749798595896,2025-06-13T10.09.55.896,0.781,31.402,2.439,119.268
1749798595906,2025-06-13T10.09.55.906,0.791,35.122,3.720,119.817
1749798595915,2025-06-13T10.09.55.915,0.800,38.354,4.878,119.085
1749798595925,2025-06-13T10.09.55.925,0.810,40.305,5.671,118.171
1749798595935,2025-06-13T10.09.55.935,0.820,41.098,5.732,118.293
1749798595946,2025-06-13T10.09.55.946,0.831,42.073,5.366,120.488
1749798595954,2025-06-13T10.09.55.954,0.839,43.293,5.427,122.073
1749798595965,2025-06-13T10.09.55.965,0.850,43.963,6.768,122.622
1749798595975,2025-06-13T10.09.55.975,0.860,45.183,8.049,122.500
1749798595985,2025-06-13T10.09.55.985,0.870,47.073,8.232,122.134
1749798595994,2025-06-13T10.09.55.994,0.879,48.598,8.110,121.585
1749798596004,2025-06-13T10.09.56.004,0.889,48.659,7.073,120.854
1749798596014,2025-06-13T10.09.56.014,0.899,50.427,4.451,120.122
1749798596025,2025-06-13T10.09.56.025,0.910,54.451,1.646,117.256
1749798596034,2025-06-13T10.09.56.034,0.919,57.378,-2.622,112.073
1749798596044,2025-06-13T10.09.56.044,0.929,59.451,-7.195,106.951
1749798596054,2025-06-13T10.09.56.054,0.939,61.098,-11.037,102.317
1749798596064,2025-06-13T10.09.56.064,0.949,61.341,-11.707,98.720
1749798596073,2025-06-13T10.09.56.073,0.958,60.732,-7.195,95.976
1749798596083,2025-06-13T10.09.56.083,0.968,58.110,-0.671,94.268
1749798596094,2025-06-13T10.09.56.094,0.979,56.768,3.780,91.098
1749798596102,2025-06-13T10.09.56.102,0.987,55.915,6.890,85.671
1749798596113,2025-06-13T10.09.56.113,0.998,53.841,8.720,80.122
1749798596123,2025-06-13T10.09.56.123,1.008,51.524,6.098,74.939
1749798596133,2025-06-13T10.09.56.133,1.018,50.366,0.732,69.146
1749798596142,2025-06-13T10.09.56.142,1.027,48.415,-1.707,63.598
1749798596152,2025-06-13T10.09.56.152,1.037,45.366,-0.427,58.598
1749798596162,2025-06-13T10.09.56.162,1.047,42.561,1.829,52.927
1749798596173,2025-06-13T10.09.56.173,1.058,39.878,3.354,47.866
1749798596181,2025-06-13T10.09.56.181,1.066,37.195,5.793,44.085
1749798596192,2025-06-13T10.09.56.192,1.077,33.232,10.305,40.366
1749798596202,2025-06-13T10.09.56.202,1.087,28.963,15.366,36.037
1749798596212,2025-06-13T10.09.56.212,1.097,24.756,18.293,31.341
1749798596221,2025-06-13T10.09.56.221,1.106,20.976,16.951,27.195
1749798596231,2025-06-13T10.09.56.231,1.116,18.232,11.646,22.683
1749798596242,2025-06-13T10.09.56.242,1.127,16.280,4.207,17.866
1749798596252,2025-06-13T10.09.56.252,1.137,13.720,-1.768,14.024
1749798596261,2025-06-13T10.09.56.261,1.146,9.878,-4.756,10.976
1749798596271,2025-06-13T10.09.56.271,1.156,5.610,-4.695,8.963
1749798596281,2025-06-13T10.09.56.281,1.166,1.829,-2.317,7.378
1749798596291,2025-06-13T10.09.56.291,1.176,-2.073,0.732,6.037
1749798596300,2025-06-13T10.09.56.300,1.185,-6.037,2.622,4.451
1749798596310,2025-06-13T10.09.56.310,1.195,-9.390,3.598,2.683
