epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749799815106,2025-06-13T10.30.15.106,0.000,-12.195,2.073,-48.232
1749799815117,2025-06-13T10.30.15.117,0.011,-12.012,3.415,-49.756
1749799815127,2025-06-13T10.30.15.127,0.021,-13.537,6.341,-54.573
1749799815137,2025-06-13T10.30.15.137,0.031,-17.744,10.122,-58.598
1749799815146,2025-06-13T10.30.15.146,0.040,-25.488,12.988,-61.037
1749799815156,2025-06-13T10.30.15.156,0.050,-35.061,11.646,-64.512
1749799815166,2025-06-13T10.30.15.166,0.060,-42.073,4.146,-65.427
1749799815177,2025-06-13T10.30.15.177,0.071,-46.890,-3.841,-63.049
1749799815185,2025-06-13T10.30.15.185,0.079,-48.780,-6.646,-64.268
1749799815196,2025-06-13T10.30.15.196,0.090,-46.768,-5.000,-67.561
1749799815206,2025-06-13T10.30.15.206,0.100,-43.354,0.366,-67.256
1749799815216,2025-06-13T10.30.15.216,0.110,-44.024,11.524,-63.598
1749799815225,2025-06-13T10.30.15.225,0.119,-51.829,27.378,-60.488
1749799815235,2025-06-13T10.30.15.235,0.129,-59.512,41.646,-59.146
1749799815245,2025-06-13T10.30.15.245,0.139,-62.988,54.817,-58.902
1749799815256,2025-06-13T10.30.15.256,0.150,-68.049,68.902,-58.841
1749799815265,2025-06-13T10.30.15.265,0.159,-76.707,79.512,-60.305
1749799815275,2025-06-13T10.30.15.275,0.169,-83.293,80.854,-65.000
1749799815285,2025-06-13T10.30.15.285,0.179,-84.512,72.012,-70.610
1749799815295,2025-06-13T10.30.15.295,0.189,-82.317,54.268,-74.390
1749799815304,2025-06-13T10.30.15.304,0.198,-78.232,34.024,-77.256
1749799815314,2025-06-13T10.30.15.314,0.208,-75.122,16.463,-81.037
1749799815325,2025-06-13T10.30.15.325,0.219,-74.573,3.476,-86.159
1749799815335,2025-06-13T10.30.15.335,0.229,-71.768,-5.183,-90.793
1749799815344,2025-06-13T10.30.15.344,0.238,-66.890,-8.659,-93.598
1749799815354,2025-06-13T10.30.15.354,0.248,-65.183,-5.061,-94.817
1749799815364,2025-06-13T10.30.15.364,0.258,-63.354,5.305,-96.037
1749799815374,2025-06-13T10.30.15.374,0.268,-60.549,15.610,-98.537
1749799815383,2025-06-13T10.30.15.383,0.277,-58.476,23.110,-98.841
1749799815393,2025-06-13T10.30.15.393,0.287,-54.939,30.183,-95.732
1749799815404,2025-06-13T10.30.15.404,0.298,-49.207,29.207,-89.390
1749799815414,2025-06-13T10.30.15.414,0.308,-45.122,25.244,-81.037
1749799815423,2025-06-13T10.30.15.423,0.317,-39.451,28.780,-74.024
1749799815433,2025-06-13T10.30.15.433,0.327,-31.768,37.195,-75.488
1749799815443,2025-06-13T10.30.15.443,0.337,-23.232,42.561,-80.000
1749799815453,2025-06-13T10.30.15.453,0.347,-18.354,44.512,-76.341
1749799815462,2025-06-13T10.30.15.462,0.356,-18.780,45.732,-68.659
1749799815473,2025-06-13T10.30.15.473,0.367,-22.500,45.122,-61.585
1749799815483,2025-06-13T10.30.15.483,0.377,-24.451,38.415,-49.878
1749799815493,2025-06-13T10.30.15.493,0.387,-25.976,25.610,-36.768
1749799815502,2025-06-13T10.30.15.502,0.396,-25.976,12.683,-24.512
1749799815512,2025-06-13T10.30.15.512,0.406,-23.354,7.561,-12.012
1749799815522,2025-06-13T10.30.15.522,0.416,-23.232,10.915,-3.354
1749799815533,2025-06-13T10.30.15.533,0.427,-25.488,17.500,5.732
1749799815541,2025-06-13T10.30.15.541,0.435,-27.805,22.561,16.098
1749799815552,2025-06-13T10.30.15.552,0.446,-31.220,22.988,22.134
1749799815562,2025-06-13T10.30.15.562,0.456,-34.695,19.634,24.329
1749799815572,2025-06-13T10.30.15.572,0.466,-33.354,17.012,37.073
1749799815581,2025-06-13T10.30.15.581,0.475,-35.854,13.537,43.841
1749799815591,2025-06-13T10.30.15.591,0.485,-41.707,12.317,47.988
1749799815601,2025-06-13T10.30.15.601,0.495,-44.451,15.183,57.256
1749799815612,2025-06-13T10.30.15.612,0.506,-45.976,17.744,59.756
1749799815620,2025-06-13T10.30.15.620,0.514,-46.951,19.878,61.707
1749799815631,2025-06-13T10.30.15.631,0.525,-47.622,21.768,63.902
1749799815641,2025-06-13T10.30.15.641,0.535,-48.232,24.146,63.293
1749799815651,2025-06-13T10.30.15.651,0.545,-49.085,27.622,62.317
1749799815660,2025-06-13T10.30.15.660,0.554,-49.390,30.854,62.744
1749799815670,2025-06-13T10.30.15.670,0.564,-50.061,34.512,65.610
1749799815681,2025-06-13T10.30.15.681,0.575,-52.195,37.195,69.878
1749799815691,2025-06-13T10.30.15.691,0.585,-53.841,37.195,76.037
1749799815700,2025-06-13T10.30.15.700,0.594,-55.549,36.463,83.476
1749799815710,2025-06-13T10.30.15.710,0.604,-57.927,36.341,87.805
1749799815720,2025-06-13T10.30.15.720,0.614,-56.829,33.841,89.329
1749799815730,2025-06-13T10.30.15.730,0.624,-53.171,31.098,89.939
1749799815739,2025-06-13T10.30.15.739,0.633,-51.037,29.573,85.549
1749799815749,2025-06-13T10.30.15.749,0.643,-49.024,23.415,77.988
1749799815760,2025-06-13T10.30.15.760,0.654,-45.366,16.280,73.049
1749799815770,2025-06-13T10.30.15.770,0.664,-40.732,15.549,67.683
1749799815779,2025-06-13T10.30.15.779,0.673,-35.976,20.427,60.305
1749799815789,2025-06-13T10.30.15.789,0.683,-33.293,28.354,55.122
1749799815799,2025-06-13T10.30.15.799,0.693,-31.341,38.171,51.524
1749799815809,2025-06-13T10.30.15.809,0.703,-25.366,48.720,45.793
1749799815818,2025-06-13T10.30.15.818,0.712,-16.037,58.110,37.012
1749799815828,2025-06-13T10.30.15.828,0.722,-6.524,64.573,24.573
1749799815839,2025-06-13T10.30.15.839,0.733,1.707,63.232,11.646
1749799815849,2025-06-13T10.30.15.849,0.743,9.573,52.866,3.963
1749799815858,2025-06-13T10.30.15.858,0.752,16.829,38.598,-0.488
1749799815868,2025-06-13T10.30.15.868,0.762,21.646,26.890,-6.463
1749799815878,2025-06-13T10.30.15.878,0.772,22.683,17.927,-13.110
1749799815889,2025-06-13T10.30.15.889,0.783,24.817,11.768,-14.939
1749799815897,2025-06-13T10.30.15.897,0.791,30.671,13.963,-15.549
1749799815908,2025-06-13T10.30.15.908,0.802,38.232,23.537,-20.976
1749799815918,2025-06-13T10.30.15.918,0.812,43.841,32.683,-29.085
1749799815928,2025-06-13T10.30.15.928,0.822,47.012,34.573,-33.476
1749799815937,2025-06-13T10.30.15.937,0.831,49.756,29.085,-32.866
1749799815947,2025-06-13T10.30.15.947,0.841,53.049,20.061,-28.415
1749799815957,2025-06-13T10.30.15.957,0.851,54.146,10.976,-21.585
1749799815968,2025-06-13T10.30.15.968,0.862,51.585,-0.427,-14.939
1749799815976,2025-06-13T10.30.15.976,0.870,43.476,-19.024,-6.220
1749799815987,2025-06-13T10.30.15.987,0.881,34.207,-44.939,3.659
1749799815997,2025-06-13T10.30.15.997,0.891,29.512,-74.146,11.585
1749799816007,2025-06-13T10.30.16.007,0.901,31.463,-98.780,16.098
1749799816016,2025-06-13T10.30.16.016,0.910,36.524,-114.817,21.707
1749799816026,2025-06-13T10.30.16.026,0.920,39.268,-117.256,28.476
1749799816036,2025-06-13T10.30.16.036,0.930,39.634,-106.280,32.256
1749799816047,2025-06-13T10.30.16.047,0.941,41.646,-90.122,35.854
1749799816056,2025-06-13T10.30.16.056,0.950,47.439,-74.756,40.915
1749799816066,2025-06-13T10.30.16.066,0.960,56.341,-60.305,42.744
1749799816076,2025-06-13T10.30.16.076,0.970,65.366,-46.890,40.000
1749799816086,2025-06-13T10.30.16.086,0.980,74.512,-40.366,38.841
1749799816095,2025-06-13T10.30.16.095,0.989,84.756,-39.939,41.768
1749799816105,2025-06-13T10.30.16.105,0.999,93.293,-39.268,44.756
1749799816116,2025-06-13T10.30.16.116,1.010,98.293,-38.598,46.220
1749799816126,2025-06-13T10.30.16.126,1.020,100.305,-41.037,50.244
1749799816135,2025-06-13T10.30.16.135,1.029,102.317,-45.244,55.000
1749799816145,2025-06-13T10.30.16.145,1.039,105.061,-47.561,60.061
1749799816155,2025-06-13T10.30.16.155,1.049,106.159,-47.378,64.878
1749799816165,2025-06-13T10.30.16.165,1.059,104.756,-45.976,68.476
1749799816174,2025-06-13T10.30.16.174,1.068,102.134,-43.232,71.768
1749799816184,2025-06-13T10.30.16.184,1.078,98.963,-41.646,73.902
1749799816195,2025-06-13T10.30.16.195,1.089,96.037,-45.122,75.244
1749799816205,2025-06-13T10.30.16.205,1.099,93.476,-51.646,76.951
1749799816214,2025-06-13T10.30.16.214,1.108,92.256,-57.805,78.049
1749799816224,2025-06-13T10.30.16.224,1.118,90.732,-63.841,77.500
1749799816234,2025-06-13T10.30.16.234,1.128,87.439,-68.110,77.012
1749799816244,2025-06-13T10.30.16.244,1.138,83.415,-68.049,75.854
1749799816253,2025-06-13T10.30.16.253,1.147,81.463,-63.598,74.512
1749799816264,2025-06-13T10.30.16.264,1.158,79.756,-56.646,73.415
1749799816274,2025-06-13T10.30.16.274,1.168,75.793,-50.549,71.585
1749799816284,2025-06-13T10.30.16.284,1.178,68.537,-48.537,69.512
1749799816293,2025-06-13T10.30.16.293,1.187,60.244,-51.402,66.524
1749799816303,2025-06-13T10.30.16.303,1.197,53.171,-56.098,65.000
1749799816313,2025-06-13T10.30.16.313,1.207,48.598,-59.878,63.963
1749799816324,2025-06-13T10.30.16.324,1.218,45.244,-62.439,63.293
1749799816332,2025-06-13T10.30.16.332,1.226,43.963,-62.683,64.939
1749799816343,2025-06-13T10.30.16.343,1.237,45.000,-60.061,65.610
1749799816353,2025-06-13T10.30.16.353,1.247,44.329,-55.610,62.500
1749799816363,2025-06-13T10.30.16.363,1.257,40.610,-50.366,56.890
1749799816372,2025-06-13T10.30.16.372,1.266,37.683,-45.061,51.098
1749799816382,2025-06-13T10.30.16.382,1.276,35.671,-39.878,44.756
1749799816392,2025-06-13T10.30.16.392,1.286,32.012,-36.890,37.988
1749799816403,2025-06-13T10.30.16.403,1.297,29.024,-37.073,33.110
1749799816411,2025-06-13T10.30.16.411,1.305,28.232,-37.256,30.061
1749799816422,2025-06-13T10.30.16.422,1.316,28.354,-34.207,27.317
1749799816432,2025-06-13T10.30.16.432,1.326,27.988,-27.317,23.171
1749799816442,2025-06-13T10.30.16.442,1.336,24.939,-21.220,18.232
1749799816451,2025-06-13T10.30.16.451,1.345,20.854,-18.171,14.573
