epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749798929273,2025-06-13T10.15.29.273,0.000,-38.537,28.720,-31.524
1749798929284,2025-06-13T10.15.29.284,0.011,-37.134,27.805,-30.061
1749798929294,2025-06-13T10.15.29.294,0.021,-32.012,25.122,-26.220
1749798929304,2025-06-13T10.15.29.304,0.031,-24.939,23.476,-21.159
1749798929313,2025-06-13T10.15.29.313,0.040,-17.744,22.927,-16.280
1749798929323,2025-06-13T10.15.29.323,0.050,-10.549,22.500,-12.378
1749798929334,2025-06-13T10.15.29.334,0.061,-3.537,21.341,-9.878
1749798929344,2025-06-13T10.15.29.344,0.071,3.232,19.634,-8.293
1749798929353,2025-06-13T10.15.29.353,0.080,8.415,16.951,-8.110
1749798929363,2025-06-13T10.15.29.363,0.090,12.927,12.805,-7.317
1749798929373,2025-06-13T10.15.29.373,0.100,18.476,9.085,-5.671
1749798929383,2025-06-13T10.15.29.383,0.110,23.415,7.012,-4.268
1749798929392,2025-06-13T10.15.29.392,0.119,26.890,6.646,-3.293
1749798929402,2025-06-13T10.15.29.402,0.129,29.817,6.646,-2.683
1749798929413,2025-06-13T10.15.29.413,0.140,32.866,5.732,-2.256
1749798929423,2025-06-13T10.15.29.423,0.150,37.256,4.939,-3.110
1749798929432,2025-06-13T10.15.29.432,0.159,41.646,3.780,-5.366
1749798929442,2025-06-13T10.15.29.442,0.169,45.793,2.073,-7.805
1749798929452,2025-06-13T10.15.29.452,0.179,49.451,1.341,-9.146
1749798929462,2025-06-13T10.15.29.462,0.189,52.561,1.890,-10.549
1749798929471,2025-06-13T10.15.29.471,0.198,54.939,3.171,-12.378
1749798929481,2025-06-13T10.15.29.481,0.208,56.707,4.573,-14.024
1749798929492,2025-06-13T10.15.29.492,0.219,58.415,6.402,-16.159
1749798929502,2025-06-13T10.15.29.502,0.229,60.183,8.659,-18.841
1749798929512,2025-06-13T10.15.29.512,0.239,62.378,11.037,-22.073
1749798929521,2025-06-13T10.15.29.521,0.248,64.756,12.866,-26.402
1749798929531,2025-06-13T10.15.29.531,0.258,67.622,14.207,-31.585
1749798929542,2025-06-13T10.15.29.542,0.269,69.573,15.732,-36.768
1749798929550,2025-06-13T10.15.29.550,0.277,71.463,17.500,-42.378
1749798929561,2025-06-13T10.15.29.561,0.288,74.207,19.878,-46.524
1749798929571,2025-06-13T10.15.29.571,0.298,76.524,22.500,-49.756
1749798929581,2025-06-13T10.15.29.581,0.308,78.354,24.695,-51.707
1749798929590,2025-06-13T10.15.29.590,0.317,80.000,25.732,-52.683
1749798929600,2025-06-13T10.15.29.600,0.327,81.402,24.695,-53.780
1749798929610,2025-06-13T10.15.29.610,0.337,82.988,23.110,-55.915
1749798929621,2025-06-13T10.15.29.621,0.348,84.512,23.415,-58.841
1749798929629,2025-06-13T10.15.29.629,0.356,85.488,25.366,-62.622
1749798929640,2025-06-13T10.15.29.640,0.367,85.854,29.024,-65.671
1749798929650,2025-06-13T10.15.29.650,0.377,86.341,32.927,-68.537
1749798929660,2025-06-13T10.15.29.660,0.387,86.220,35.183,-71.037
1749798929669,2025-06-13T10.15.29.669,0.396,85.488,35.671,-73.293
1749798929679,2025-06-13T10.15.29.679,0.406,84.390,35.427,-75.854
1749798929690,2025-06-13T10.15.29.690,0.417,82.439,36.829,-78.780
1749798929700,2025-06-13T10.15.29.700,0.427,81.951,39.695,-81.280
1749798929709,2025-06-13T10.15.29.709,0.436,80.915,43.537,-84.146
1749798929719,2025-06-13T10.15.29.719,0.446,77.805,45.000,-86.280
1749798929729,2025-06-13T10.15.29.729,0.456,75.122,44.390,-85.427
1749798929739,2025-06-13T10.15.29.739,0.466,71.829,42.866,-83.659
1749798929748,2025-06-13T10.15.29.748,0.475,67.317,38.354,-81.951
1749798929758,2025-06-13T10.15.29.758,0.485,62.622,32.622,-78.902
1749798929769,2025-06-13T10.15.29.769,0.496,57.195,28.049,-75.793
1749798929779,2025-06-13T10.15.29.779,0.506,51.951,24.268,-72.744
1749798929788,2025-06-13T10.15.29.788,0.515,47.256,22.134,-68.049
1749798929798,2025-06-13T10.15.29.798,0.525,43.232,22.439,-62.683
1749798929808,2025-06-13T10.15.29.808,0.535,39.024,25.549,-57.561
1749798929818,2025-06-13T10.15.29.818,0.545,33.902,29.024,-52.439
1749798929827,2025-06-13T10.15.29.827,0.554,29.634,29.878,-46.890
1749798929837,2025-06-13T10.15.29.837,0.564,26.159,27.256,-41.585
1749798929848,2025-06-13T10.15.29.848,0.575,22.622,21.890,-37.378
1749798929858,2025-06-13T10.15.29.858,0.585,19.634,16.524,-33.902
1749798929867,2025-06-13T10.15.29.867,0.594,16.951,12.744,-30.244
1749798929877,2025-06-13T10.15.29.877,0.604,14.512,10.488,-26.524
1749798929887,2025-06-13T10.15.29.887,0.614,12.378,10.488,-22.744
1749798929898,2025-06-13T10.15.29.898,0.625,9.634,10.793,-19.512
1749798929906,2025-06-13T10.15.29.906,0.633,7.195,10.427,-15.671
1749798929917,2025-06-13T10.15.29.917,0.644,5.061,9.451,-12.683
1749798929927,2025-06-13T10.15.29.927,0.654,2.805,7.073,-10.610
1749798929937,2025-06-13T10.15.29.937,0.664,1.037,3.598,-8.049
1749798929946,2025-06-13T10.15.29.946,0.673,-0.732,-0.549,-5.671
1749798929956,2025-06-13T10.15.29.956,0.683,-3.110,-4.329,-4.024
1749798929966,2025-06-13T10.15.29.966,0.693,-5.122,-6.463,-1.524
1749798929977,2025-06-13T10.15.29.977,0.704,-6.951,-5.915,0.671
1749798929985,2025-06-13T10.15.29.985,0.712,-9.207,-4.512,1.585
1749798929996,2025-06-13T10.15.29.996,0.723,-11.037,-4.329,2.561
1749798930006,2025-06-13T10.15.30.006,0.733,-12.805,-4.939,4.512
1749798930016,2025-06-13T10.15.30.016,0.743,-14.329,-5.305,6.159
1749798930025,2025-06-13T10.15.30.025,0.752,-15.488,-6.098,6.463
1749798930035,2025-06-13T10.15.30.035,0.762,-15.427,-6.341,7.256
