epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749797491014,2025-06-13T09.51.31.014,0.000,0.976,1.463,0.000
1749797491025,2025-06-13T09.51.31.025,0.011,1.220,1.402,0.122
1749797491035,2025-06-13T09.51.31.035,0.021,1.463,2.256,-0.061
1749797491045,2025-06-13T09.51.31.045,0.031,1.098,2.622,0.244
1749797491054,2025-06-13T09.51.31.054,0.040,0.915,2.439,0.488
1749797491064,2025-06-13T09.51.31.064,0.050,1.159,1.829,0.305
1749797491074,2025-06-13T09.51.31.074,0.060,1.341,1.524,0.366
1749797491085,2025-06-13T09.51.31.085,0.071,1.098,1.585,0.671
1749797491093,2025-06-13T09.51.31.093,0.079,0.976,1.524,0.976
1749797491104,2025-06-13T09.51.31.104,0.090,1.341,1.159,0.915
1749797491114,2025-06-13T09.51.31.114,0.100,1.646,1.220,0.732
1749797491123,2025-06-13T09.51.31.123,0.109,1.280,1.524,0.793
1749797491133,2025-06-13T09.51.31.133,0.119,1.159,1.768,0.732
1749797491143,2025-06-13T09.51.31.143,0.129,1.463,1.829,0.610
1749797491153,2025-06-13T09.51.31.153,0.139,1.707,2.256,0.610
1749797491164,2025-06-13T09.51.31.164,0.150,1.524,2.988,0.732
1749797491173,2025-06-13T09.51.31.173,0.159,1.098,3.293,0.793
1749797491183,2025-06-13T09.51.31.183,0.169,1.159,3.232,0.610
1749797491193,2025-06-13T09.51.31.193,0.179,1.402,3.232,0.244
1749797491203,2025-06-13T09.51.31.203,0.189,1.463,3.537,0.366
1749797491212,2025-06-13T09.51.31.212,0.198,1.463,3.841,0.366
1749797491222,2025-06-13T09.51.31.222,0.208,1.646,3.841,0.244
1749797491233,2025-06-13T09.51.31.233,0.219,1.768,4.085,0.244
1749797491243,2025-06-13T09.51.31.243,0.229,1.341,3.963,0.488
1749797491252,2025-06-13T09.51.31.252,0.238,1.159,3.293,0.610
1749797491262,2025-06-13T09.51.31.262,0.248,1.585,2.317,0.366
1749797491272,2025-06-13T09.51.31.272,0.258,1.768,1.768,0.427
1749797491282,2025-06-13T09.51.31.282,0.268,1.280,2.134,1.037
1749797491291,2025-06-13T09.51.31.291,0.277,0.671,2.805,1.280
1749797491301,2025-06-13T09.51.31.301,0.287,0.244,3.110,1.402
1749797491312,2025-06-13T09.51.31.312,0.298,0.427,2.378,1.220
1749797491320,2025-06-13T09.51.31.320,0.306,0.671,1.524,1.220
1749797491331,2025-06-13T09.51.31.331,0.317,0.549,1.402,1.402
1749797491341,2025-06-13T09.51.31.341,0.327,0.488,1.402,1.402
1749797491351,2025-06-13T09.51.31.351,0.337,0.488,1.402,1.220
1749797491361,2025-06-13T09.51.31.361,0.347,0.549,1.341,1.341
1749797491370,2025-06-13T09.51.31.370,0.356,0.671,1.159,1.098
1749797491381,2025-06-13T09.51.31.381,0.367,0.793,1.037,0.793
1749797491391,2025-06-13T09.51.31.391,0.377,0.610,1.220,0.732
1749797491401,2025-06-13T09.51.31.401,0.387,0.427,1.220,0.549
1749797491410,2025-06-13T09.51.31.410,0.396,0.549,1.159,0.305
1749797491420,2025-06-13T09.51.31.420,0.406,0.244,1.159,0.427
1749797491430,2025-06-13T09.51.31.430,0.416,0.183,0.854,0.549
1749797491441,2025-06-13T09.51.31.441,0.427,0.427,0.671,0.305
1749797491449,2025-06-13T09.51.31.449,0.435,0.427,1.402,0.366
1749797491460,2025-06-13T09.51.31.460,0.446,-0.122,2.134,0.610
1749797491470,2025-06-13T09.51.31.470,0.456,-0.549,2.073,0.671
1749797491479,2025-06-13T09.51.31.479,0.465,-0.244,1.463,0.427
1749797491489,2025-06-13T09.51.31.489,0.475,0.000,0.915,0.305
1749797491499,2025-06-13T09.51.31.499,0.485,-0.061,1.098,0.488
1749797491509,2025-06-13T09.51.31.509,0.495,-0.061,1.707,0.488
1749797491518,2025-06-13T09.51.31.518,0.504,0.000,2.927,0.610
1749797491528,2025-06-13T09.51.31.528,0.514,0.671,4.024,0.915
1749797491539,2025-06-13T09.51.31.539,0.525,2.988,4.634,1.341
1749797491549,2025-06-13T09.51.31.549,0.535,5.976,4.512,2.073
1749797491558,2025-06-13T09.51.31.558,0.544,10.061,4.268,3.171
1749797491568,2025-06-13T09.51.31.568,0.554,19.695,5.305,6.341
1749797491578,2025-06-13T09.51.31.578,0.564,33.293,8.293,12.073
