epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803804613,2025-06-13T11.36.44.613,0.000,-5.671,-150.610,56.707
1749803804623,2025-06-13T11.36.44.623,0.010,5.000,-154.207,71.159
1749803804634,2025-06-13T11.36.44.634,0.021,-15.122,-171.646,87.683
1749803804644,2025-06-13T11.36.44.644,0.031,31.159,-184.695,65.061
1749803804653,2025-06-13T11.36.44.653,0.040,92.561,-154.207,124.817
1749803804663,2025-06-13T11.36.44.663,0.050,91.707,-87.805,117.378
1749803804673,2025-06-13T11.36.44.673,0.060,67.744,-51.707,82.256
1749803804683,2025-06-13T11.36.44.683,0.070,75.061,-36.585,89.756
1749803804692,2025-06-13T11.36.44.692,0.079,85.793,-17.988,114.146
1749803804702,2025-06-13T11.36.44.702,0.089,95.610,-8.110,118.232
1749803804713,2025-06-13T11.36.44.713,0.100,108.110,-4.329,117.073
1749803804723,2025-06-13T11.36.44.723,0.110,117.134,-0.854,123.598
1749803804732,2025-06-13T11.36.44.732,0.119,117.988,-0.793,130.610
1749803804742,2025-06-13T11.36.44.742,0.129,115.671,-6.646,135.122
1749803804752,2025-06-13T11.36.44.752,0.139,117.561,-16.890,142.012
1749803804762,2025-06-13T11.36.44.762,0.149,124.573,-28.293,150.915
1749803804771,2025-06-13T11.36.44.771,0.158,132.378,-39.146,155.976
1749803804782,2025-06-13T11.36.44.782,0.169,137.378,-49.207,157.012
1749803804792,2025-06-13T11.36.44.792,0.179,138.902,-58.232,157.012
1749803804802,2025-06-13T11.36.44.802,0.189,138.476,-65.488,155.976
1749803804811,2025-06-13T11.36.44.811,0.198,138.232,-69.146,153.049
1749803804821,2025-06-13T11.36.44.821,0.208,139.451,-68.841,148.720
1749803804831,2025-06-13T11.36.44.831,0.218,140.244,-64.878,144.329
1749803804842,2025-06-13T11.36.44.842,0.229,136.280,-56.768,140.610
1749803804850,2025-06-13T11.36.44.850,0.237,130.244,-46.037,135.244
