epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749801662268,2025-06-13T11.01.02.268,0.000,80.610,-1.037,-4.512
1749801662278,2025-06-13T11.01.02.278,0.010,79.878,-0.854,-4.817
1749801662287,2025-06-13T11.01.02.287,0.019,77.256,0.305,-3.780
1749801662297,2025-06-13T11.01.02.297,0.029,74.695,1.768,-2.378
1749801662308,2025-06-13T11.01.02.308,0.040,72.683,2.012,-1.280
1749801662318,2025-06-13T11.01.02.318,0.050,70.549,1.037,-0.793
1749801662327,2025-06-13T11.01.02.327,0.059,67.866,0.305,-0.915
1749801662337,2025-06-13T11.01.02.337,0.069,64.695,-0.488,-1.829
1749801662347,2025-06-13T11.01.02.347,0.079,61.280,-1.646,-2.317
1749801662357,2025-06-13T11.01.02.357,0.089,57.622,-2.256,-1.707
1749801662366,2025-06-13T11.01.02.366,0.098,53.293,-2.195,-0.610
1749801662376,2025-06-13T11.01.02.376,0.108,48.415,-2.012,-0.915
1749801662387,2025-06-13T11.01.02.387,0.119,43.049,-1.220,-1.585
1749801662397,2025-06-13T11.01.02.397,0.129,37.805,-0.427,-1.951
1749801662406,2025-06-13T11.01.02.406,0.138,33.780,-0.488,-2.683
1749801662416,2025-06-13T11.01.02.416,0.148,30.183,-0.854,-3.780
1749801662426,2025-06-13T11.01.02.426,0.158,26.098,-1.280,-5.122
1749801662437,2025-06-13T11.01.02.437,0.169,22.744,-2.195,-5.488
1749801662447,2025-06-13T11.01.02.447,0.179,19.329,-3.171,-5.183
1749801662456,2025-06-13T11.01.02.456,0.188,15.610,-3.841,-4.512
1749801662466,2025-06-13T11.01.02.466,0.198,11.341,-4.268,-3.049
1749801662476,2025-06-13T11.01.02.476,0.208,7.622,-4.451,-1.341
1749801662485,2025-06-13T11.01.02.485,0.217,4.024,-3.780,-0.244
1749801662495,2025-06-13T11.01.02.495,0.227,0.671,-1.768,0.305
1749801662505,2025-06-13T11.01.02.505,0.237,-0.305,0.915,0.488
1749801662516,2025-06-13T11.01.02.516,0.248,-0.671,3.232,0.549
1749801662524,2025-06-13T11.01.02.524,0.256,-1.341,3.171,0.732
1749801662535,2025-06-13T11.01.02.535,0.267,-1.463,1.646,1.098
1749801662545,2025-06-13T11.01.02.545,0.277,-2.744,0.305,2.012
1749801662555,2025-06-13T11.01.02.555,0.287,-4.146,-0.427,2.927
1749801662564,2025-06-13T11.01.02.564,0.296,-4.573,-0.183,4.268
1749801662574,2025-06-13T11.01.02.574,0.306,-4.390,1.402,5.854
1749801662584,2025-06-13T11.01.02.584,0.316,-4.756,3.902,7.073
