epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803009868,2025-06-13T11.23.29.868,0.000,104.451,-187.378,212.012
1749803009878,2025-06-13T11.23.29.878,0.010,105.061,-179.817,213.049
1749803009888,2025-06-13T11.23.29.888,0.020,109.085,-143.415,214.207
1749803009898,2025-06-13T11.23.29.898,0.030,116.951,-101.890,212.317
1749803009907,2025-06-13T11.23.29.907,0.039,127.134,-73.110,215.549
1749803009917,2025-06-13T11.23.29.917,0.049,137.012,-47.866,226.159
1749803009928,2025-06-13T11.23.29.928,0.060,139.634,-26.463,231.280
1749803009938,2025-06-13T11.23.29.938,0.070,141.159,-3.720,225.183
1749803009947,2025-06-13T11.23.29.947,0.079,143.537,25.549,217.256
1749803009957,2025-06-13T11.23.29.957,0.089,139.817,38.902,215.976
1749803009967,2025-06-13T11.23.29.967,0.099,135.427,38.659,226.463
1749803009976,2025-06-13T11.23.29.976,0.108,133.841,44.024,241.098
1749803009986,2025-06-13T11.23.29.986,0.118,133.232,52.622,248.415
1749803009997,2025-06-13T11.23.29.997,0.129,130.610,53.415,249.451
1749803010007,2025-06-13T11.23.30.007,0.139,131.829,50.732,254.573
1749803010016,2025-06-13T11.23.30.016,0.148,135.610,48.841,264.878
1749803010026,2025-06-13T11.23.30.026,0.158,142.134,40.183,272.073
1749803010036,2025-06-13T11.23.30.036,0.168,139.085,19.573,278.902
1749803010046,2025-06-13T11.23.30.046,0.178,138.354,0.549,280.732
1749803010055,2025-06-13T11.23.30.055,0.187,141.037,-21.159,274.573
1749803010065,2025-06-13T11.23.30.065,0.197,144.512,-44.512,270.244
1749803010076,2025-06-13T11.23.30.076,0.208,147.988,-68.049,265.854
1749803010086,2025-06-13T11.23.30.086,0.218,151.098,-94.573,254.634
1749803010095,2025-06-13T11.23.30.095,0.227,155.854,-120.854,237.256
1749803010105,2025-06-13T11.23.30.105,0.237,161.098,-147.561,214.329
1749803010115,2025-06-13T11.23.30.115,0.247,165.244,-167.927,189.817
1749803010125,2025-06-13T11.23.30.125,0.257,171.159,-179.756,167.988
