epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749801094322,2025-06-13T10.51.34.322,0.000,100.427,-49.268,-14.329
1749801094332,2025-06-13T10.51.34.332,0.010,100.610,-49.024,-13.841
1749801094342,2025-06-13T10.51.34.342,0.020,101.890,-46.829,-11.768
1749801094353,2025-06-13T10.51.34.353,0.031,103.476,-43.841,-8.780
1749801094361,2025-06-13T10.51.34.361,0.039,104.695,-40.732,-5.488
1749801094372,2025-06-13T10.51.34.372,0.050,104.939,-38.415,-1.463
1749801094382,2025-06-13T10.51.34.382,0.060,105.610,-37.195,1.890
1749801094392,2025-06-13T10.51.34.392,0.070,105.549,-36.037,4.634
1749801094401,2025-06-13T10.51.34.401,0.079,105.427,-34.817,7.134
1749801094411,2025-06-13T10.51.34.411,0.089,105.488,-32.073,9.146
1749801094421,2025-06-13T10.51.34.421,0.099,104.329,-29.024,10.671
1749801094432,2025-06-13T10.51.34.432,0.110,103.841,-26.768,12.866
1749801094440,2025-06-13T10.51.34.440,0.118,103.049,-23.780,15.732
1749801094451,2025-06-13T10.51.34.451,0.129,101.037,-18.963,18.354
1749801094461,2025-06-13T10.51.34.461,0.139,97.317,-13.415,20.122
1749801094471,2025-06-13T10.51.34.471,0.149,93.720,-9.573,21.707
1749801094480,2025-06-13T10.51.34.480,0.158,90.000,-8.963,23.720
1749801094490,2025-06-13T10.51.34.490,0.168,86.098,-10.183,26.037
1749801094501,2025-06-13T10.51.34.501,0.179,83.171,-11.585,28.171
1749801094511,2025-06-13T10.51.34.511,0.189,83.415,-11.585,29.268
1749801094520,2025-06-13T10.51.34.520,0.198,83.598,-9.024,30.305
1749801094530,2025-06-13T10.51.34.530,0.208,81.341,-6.280,31.037
1749801094540,2025-06-13T10.51.34.540,0.218,78.720,-5.000,31.951
1749801094550,2025-06-13T10.51.34.550,0.228,76.585,-5.244,32.439
1749801094559,2025-06-13T10.51.34.559,0.237,75.305,-5.427,31.768
