epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749801741678,2025-06-13T11.02.21.678,0.000,-44.146,32.622,11.220
1749801741688,2025-06-13T11.02.21.688,0.010,-44.390,32.073,11.159
1749801741698,2025-06-13T11.02.21.698,0.020,-45.854,28.780,8.841
1749801741709,2025-06-13T11.02.21.709,0.031,-46.829,24.512,6.951
1749801741717,2025-06-13T11.02.21.717,0.039,-46.646,21.951,6.341
1749801741728,2025-06-13T11.02.21.728,0.050,-46.341,21.220,6.463
1749801741738,2025-06-13T11.02.21.738,0.060,-46.341,22.805,6.829
1749801741748,2025-06-13T11.02.21.748,0.070,-47.927,25.305,7.927
1749801741757,2025-06-13T11.02.21.757,0.079,-51.646,26.098,8.659
1749801741767,2025-06-13T11.02.21.767,0.089,-57.073,25.610,8.293
1749801741777,2025-06-13T11.02.21.777,0.099,-61.402,24.878,7.561
1749801741788,2025-06-13T11.02.21.788,0.110,-63.049,25.122,7.256
1749801741796,2025-06-13T11.02.21.796,0.118,-63.963,26.463,8.110
1749801741807,2025-06-13T11.02.21.807,0.129,-63.171,27.012,8.720
1749801741817,2025-06-13T11.02.21.817,0.139,-61.037,26.585,8.963
1749801741827,2025-06-13T11.02.21.827,0.149,-59.634,26.341,9.939
1749801741836,2025-06-13T11.02.21.836,0.158,-61.402,29.207,8.902
1749801741846,2025-06-13T11.02.21.846,0.168,-65.671,34.268,5.305
1749801741857,2025-06-13T11.02.21.857,0.179,-69.390,36.037,2.744
1749801741867,2025-06-13T11.02.21.867,0.189,-70.427,30.854,2.927
1749801741876,2025-06-13T11.02.21.876,0.198,-68.902,23.171,2.683
1749801741886,2025-06-13T11.02.21.886,0.208,-66.341,19.146,1.341
1749801741896,2025-06-13T11.02.21.896,0.218,-66.159,19.878,-0.793
1749801741906,2025-06-13T11.02.21.906,0.228,-66.280,22.988,-2.866
1749801741915,2025-06-13T11.02.21.915,0.237,-65.671,25.732,-4.695
1749801741925,2025-06-13T11.02.21.925,0.247,-65.183,27.378,-6.341
1749801741936,2025-06-13T11.02.21.936,0.258,-64.390,27.073,-8.049
1749801741946,2025-06-13T11.02.21.946,0.268,-63.537,25.793,-9.695
1749801741955,2025-06-13T11.02.21.955,0.277,-62.195,23.293,-11.646
1749801741965,2025-06-13T11.02.21.965,0.287,-60.061,20.610,-12.744
1749801741975,2025-06-13T11.02.21.975,0.297,-57.988,17.805,-12.134
1749801741985,2025-06-13T11.02.21.985,0.307,-56.707,15.183,-11.829
1749801741994,2025-06-13T11.02.21.994,0.316,-56.220,13.354,-12.378
1749801742004,2025-06-13T11.02.22.004,0.326,-54.817,12.439,-13.415
1749801742015,2025-06-13T11.02.22.015,0.337,-54.207,12.988,-14.573
1749801742025,2025-06-13T11.02.22.025,0.347,-54.085,13.720,-16.159
1749801742034,2025-06-13T11.02.22.034,0.356,-53.476,13.659,-17.439
1749801742044,2025-06-13T11.02.22.044,0.366,-51.585,13.110,-17.866
1749801742054,2025-06-13T11.02.22.054,0.376,-49.512,12.744,-18.598
1749801742065,2025-06-13T11.02.22.065,0.387,-48.963,12.439,-19.756
1749801742073,2025-06-13T11.02.22.073,0.395,-49.085,10.183,-21.098
1749801742084,2025-06-13T11.02.22.084,0.406,-49.085,4.939,-21.707
1749801742094,2025-06-13T11.02.22.094,0.416,-48.841,-2.622,-22.378
1749801742104,2025-06-13T11.02.22.104,0.426,-48.720,-11.220,-23.110
1749801742113,2025-06-13T11.02.22.113,0.435,-50.061,-18.537,-23.720
1749801742123,2025-06-13T11.02.22.123,0.445,-52.073,-24.024,-24.329
1749801742133,2025-06-13T11.02.22.133,0.455,-51.829,-27.134,-24.634
1749801742144,2025-06-13T11.02.22.144,0.466,-50.732,-27.195,-24.817
1749801742152,2025-06-13T11.02.22.152,0.474,-49.268,-26.098,-25.549
1749801742163,2025-06-13T11.02.22.163,0.485,-46.646,-25.854,-25.915
1749801742173,2025-06-13T11.02.22.173,0.495,-43.720,-26.341,-25.671
1749801742183,2025-06-13T11.02.22.183,0.505,-39.878,-28.598,-27.012
1749801742192,2025-06-13T11.02.22.192,0.514,-36.646,-30.366,-29.390
1749801742202,2025-06-13T11.02.22.202,0.524,-34.146,-31.220,-32.012
1749801742213,2025-06-13T11.02.22.213,0.535,-31.037,-32.378,-34.085
1749801742223,2025-06-13T11.02.22.223,0.545,-27.744,-33.110,-35.610
1749801742232,2025-06-13T11.02.22.232,0.554,-24.634,-32.683,-36.951
1749801742242,2025-06-13T11.02.22.242,0.564,-22.012,-30.671,-37.744
1749801742252,2025-06-13T11.02.22.252,0.574,-19.451,-27.439,-38.841
1749801742262,2025-06-13T11.02.22.262,0.584,-16.524,-24.329,-40.488
1749801742271,2025-06-13T11.02.22.271,0.593,-13.963,-22.256,-41.646
1749801742281,2025-06-13T11.02.22.281,0.603,-10.915,-21.463,-42.317
1749801742292,2025-06-13T11.02.22.292,0.614,-8.232,-22.134,-43.049
1749801742302,2025-06-13T11.02.22.302,0.624,-5.671,-23.293,-44.451
1749801742311,2025-06-13T11.02.22.311,0.633,-4.024,-23.963,-45.793
1749801742321,2025-06-13T11.02.22.321,0.643,-2.195,-24.695,-46.463
1749801742331,2025-06-13T11.02.22.331,0.653,1.646,-25.305,-47.378
1749801742341,2025-06-13T11.02.22.341,0.663,5.305,-24.329,-48.659
1749801742350,2025-06-13T11.02.22.350,0.672,8.659,-22.134,-49.756
1749801742360,2025-06-13T11.02.22.360,0.682,12.683,-19.756,-50.915
1749801742371,2025-06-13T11.02.22.371,0.693,16.098,-18.049,-52.256
1749801742381,2025-06-13T11.02.22.381,0.703,20.366,-18.232,-53.354
1749801742390,2025-06-13T11.02.22.390,0.712,25.061,-19.634,-53.659
1749801742400,2025-06-13T11.02.22.400,0.722,28.537,-19.756,-53.354
1749801742410,2025-06-13T11.02.22.410,0.732,31.402,-18.049,-52.927
1749801742421,2025-06-13T11.02.22.421,0.743,33.902,-15.488,-52.622
1749801742431,2025-06-13T11.02.22.431,0.753,36.402,-13.659,-51.646
1749801742440,2025-06-13T11.02.22.440,0.762,39.817,-13.415,-50.854
1749801742450,2025-06-13T11.02.22.450,0.772,43.415,-13.537,-50.122
1749801742460,2025-06-13T11.02.22.460,0.782,46.768,-12.805,-49.207
