epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749804075479,2025-06-13T11.41.15.479,0.000,163.354,-68.354,95.610
1749804075489,2025-06-13T11.41.15.489,0.010,163.476,-68.537,95.549
1749804075498,2025-06-13T11.41.15.498,0.019,162.683,-68.232,93.293
1749804075508,2025-06-13T11.41.15.508,0.029,158.537,-66.951,90.427
1749804075518,2025-06-13T11.41.15.518,0.039,151.159,-66.220,85.915
1749804075528,2025-06-13T11.41.15.528,0.049,143.902,-65.732,81.220
1749804075537,2025-06-13T11.41.15.537,0.058,138.476,-63.537,77.317
1749804075547,2025-06-13T11.41.15.547,0.068,134.695,-57.988,73.476
1749804075558,2025-06-13T11.41.15.558,0.079,129.573,-49.695,69.024
1749804075568,2025-06-13T11.41.15.568,0.089,121.890,-39.939,64.451
1749804075577,2025-06-13T11.41.15.577,0.098,111.098,-28.902,60.732
1749804075587,2025-06-13T11.41.15.587,0.108,98.293,-17.195,57.134
1749804075597,2025-06-13T11.41.15.597,0.118,85.671,-9.939,51.524
1749804075607,2025-06-13T11.41.15.607,0.128,75.366,-10.732,45.671
1749804075616,2025-06-13T11.41.15.616,0.137,67.927,-18.171,40.244
1749804075626,2025-06-13T11.41.15.626,0.147,59.939,-27.927,36.524
1749804075637,2025-06-13T11.41.15.637,0.158,50.854,-34.207,32.988
1749804075647,2025-06-13T11.41.15.647,0.168,43.049,-33.841,26.768
1749804075656,2025-06-13T11.41.15.656,0.177,37.622,-26.220,19.878
1749804075666,2025-06-13T11.41.15.666,0.187,33.049,-15.000,15.244
1749804075676,2025-06-13T11.41.15.676,0.197,26.829,-4.085,14.756
1749804075687,2025-06-13T11.41.15.687,0.208,17.988,2.195,16.220
1749804075695,2025-06-13T11.41.15.695,0.216,7.927,1.463,16.159
1749804075706,2025-06-13T11.41.15.706,0.227,-1.524,-3.415,13.720
1749804075716,2025-06-13T11.41.15.716,0.237,-9.817,-7.805,10.000
1749804075726,2025-06-13T11.41.15.726,0.247,-16.037,-8.232,5.610
1749804075735,2025-06-13T11.41.15.735,0.256,-20.244,-4.634,0.854
1749804075745,2025-06-13T11.41.15.745,0.266,-24.512,1.585,-4.390
1749804075755,2025-06-13T11.41.15.755,0.276,-30.671,10.366,-9.756
1749804075766,2025-06-13T11.41.15.766,0.287,-37.622,18.963,-13.780
1749804075774,2025-06-13T11.41.15.774,0.295,-44.817,23.841,-17.378
1749804075785,2025-06-13T11.41.15.785,0.306,-50.610,24.756,-22.073
1749804075795,2025-06-13T11.41.15.795,0.316,-54.390,25.000,-26.463
1749804075805,2025-06-13T11.41.15.805,0.326,-57.866,27.805,-30.122
1749804075814,2025-06-13T11.41.15.814,0.335,-62.683,32.134,-35.915
1749804075824,2025-06-13T11.41.15.824,0.345,-67.378,35.488,-43.780
1749804075834,2025-06-13T11.41.15.834,0.355,-70.976,37.622,-51.951
1749804075845,2025-06-13T11.41.15.845,0.366,-74.085,38.659,-60.427
1749804075854,2025-06-13T11.41.15.854,0.375,-77.988,39.390,-68.902
1749804075864,2025-06-13T11.41.15.864,0.385,-82.744,40.427,-76.707
1749804075874,2025-06-13T11.41.15.874,0.395,-86.098,41.890,-84.878
1749804075884,2025-06-13T11.41.15.884,0.405,-87.744,42.378,-92.805
1749804075893,2025-06-13T11.41.15.893,0.414,-88.902,40.976,-99.756
1749804075903,2025-06-13T11.41.15.903,0.424,-91.280,40.061,-105.854
1749804075914,2025-06-13T11.41.15.914,0.435,-96.037,40.976,-111.341
1749804075924,2025-06-13T11.41.15.924,0.445,-101.524,42.988,-115.976
1749804075933,2025-06-13T11.41.15.933,0.454,-105.061,46.098,-119.451
1749804075943,2025-06-13T11.41.15.943,0.464,-107.683,48.720,-121.098
1749804075953,2025-06-13T11.41.15.953,0.474,-111.768,47.622,-120.732
1749804075963,2025-06-13T11.41.15.963,0.484,-116.768,43.049,-119.634
1749804075972,2025-06-13T11.41.15.972,0.493,-120.366,34.634,-117.744
1749804075982,2025-06-13T11.41.15.982,0.503,-120.976,21.524,-114.756
1749804075993,2025-06-13T11.41.15.993,0.514,-119.512,6.707,-111.280
1749804076003,2025-06-13T11.41.16.003,0.524,-117.073,-2.988,-107.622
1749804076012,2025-06-13T11.41.16.012,0.533,-114.756,-3.232,-102.500
1749804076022,2025-06-13T11.41.16.022,0.543,-113.232,5.000,-96.768
1749804076032,2025-06-13T11.41.16.032,0.553,-110.244,16.829,-92.195
1749804076043,2025-06-13T11.41.16.043,0.564,-103.476,25.854,-88.659
1749804076051,2025-06-13T11.41.16.051,0.572,-93.354,28.049,-86.341
1749804076062,2025-06-13T11.41.16.062,0.583,-82.378,25.183,-83.841
1749804076072,2025-06-13T11.41.16.072,0.593,-73.841,21.585,-81.098
1749804076082,2025-06-13T11.41.16.082,0.603,-69.146,19.207,-79.329
