epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749802488774,2025-06-13T11.14.48.774,0.000,-48.049,6.159,3.841
1749802488784,2025-06-13T11.14.48.784,0.010,-49.024,6.220,3.780
1749802488795,2025-06-13T11.14.48.795,0.021,-54.329,5.915,2.500
1749802488803,2025-06-13T11.14.48.803,0.029,-61.037,4.451,-0.183
1749802488814,2025-06-13T11.14.48.814,0.040,-70.671,5.854,-2.134
1749802488824,2025-06-13T11.14.48.824,0.050,-85.000,9.268,-2.805
1749802488834,2025-06-13T11.14.48.834,0.060,-99.695,9.939,-3.659
1749802488843,2025-06-13T11.14.48.843,0.069,-108.902,8.415,-6.524
1749802488853,2025-06-13T11.14.48.853,0.079,-112.439,9.451,-10.061
1749802488863,2025-06-13T11.14.48.863,0.089,-114.146,15.549,-13.415
1749802488874,2025-06-13T11.14.48.874,0.100,-114.024,25.549,-17.622
1749802488882,2025-06-13T11.14.48.882,0.108,-116.220,36.280,-22.500
1749802488893,2025-06-13T11.14.48.893,0.119,-127.378,42.134,-25.549
1749802488903,2025-06-13T11.14.48.903,0.129,-143.720,39.085,-26.585
1749802488913,2025-06-13T11.14.48.913,0.139,-152.439,35.732,-29.268
1749802488922,2025-06-13T11.14.48.922,0.148,-155.244,38.110,-31.037
1749802488932,2025-06-13T11.14.48.932,0.158,-155.732,44.390,-30.549
1749802488943,2025-06-13T11.14.48.943,0.169,-152.012,52.988,-30.549
1749802488953,2025-06-13T11.14.48.953,0.179,-145.122,60.610,-33.049
1749802488962,2025-06-13T11.14.48.962,0.188,-136.037,64.878,-38.354
1749802488972,2025-06-13T11.14.48.972,0.198,-128.598,67.500,-45.122
1749802488982,2025-06-13T11.14.48.982,0.208,-125.854,66.524,-51.585
1749802488992,2025-06-13T11.14.48.992,0.218,-123.049,58.415,-60.244
1749802489001,2025-06-13T11.14.49.001,0.227,-115.793,46.280,-72.439
1749802489011,2025-06-13T11.14.49.011,0.237,-104.207,35.793,-82.317
1749802489022,2025-06-13T11.14.49.022,0.248,-91.524,29.756,-87.622
1749802489032,2025-06-13T11.14.49.032,0.258,-81.098,28.110,-91.463
1749802489041,2025-06-13T11.14.49.041,0.267,-73.659,31.098,-96.220
1749802489051,2025-06-13T11.14.49.051,0.277,-67.744,38.963,-100.671
1749802489061,2025-06-13T11.14.49.061,0.287,-62.012,48.049,-102.622
1749802489071,2025-06-13T11.14.49.071,0.297,-54.512,56.159,-102.683
1749802489080,2025-06-13T11.14.49.080,0.306,-45.854,62.378,-102.439
1749802489090,2025-06-13T11.14.49.090,0.316,-36.524,63.415,-101.646
1749802489101,2025-06-13T11.14.49.101,0.327,-28.293,56.220,-101.585
1749802489111,2025-06-13T11.14.49.111,0.337,-22.195,42.805,-104.878
1749802489120,2025-06-13T11.14.49.120,0.346,-16.037,25.793,-110.610
1749802489130,2025-06-13T11.14.49.130,0.356,-8.293,8.415,-114.390
1749802489140,2025-06-13T11.14.49.140,0.366,0.000,-5.427,-115.610
1749802489151,2025-06-13T11.14.49.151,0.377,8.720,-14.390,-116.220
1749802489159,2025-06-13T11.14.49.159,0.385,21.037,-18.476,-115.915
1749802489170,2025-06-13T11.14.49.170,0.396,33.415,-19.207,-112.683
1749802489180,2025-06-13T11.14.49.180,0.406,41.220,-21.829,-107.073
1749802489190,2025-06-13T11.14.49.190,0.416,47.439,-29.085,-102.134
1749802489199,2025-06-13T11.14.49.199,0.425,54.817,-38.841,-97.439
1749802489209,2025-06-13T11.14.49.209,0.435,63.598,-47.439,-91.341
1749802489219,2025-06-13T11.14.49.219,0.445,73.537,-51.890,-83.415
1749802489230,2025-06-13T11.14.49.230,0.456,83.841,-52.378,-74.451
1749802489238,2025-06-13T11.14.49.238,0.464,94.146,-51.768,-65.305
1749802489249,2025-06-13T11.14.49.249,0.475,102.256,-51.524,-56.463
1749802489259,2025-06-13T11.14.49.259,0.485,108.415,-52.195,-47.500
1749802489269,2025-06-13T11.14.49.269,0.495,114.878,-54.817,-37.805
1749802489278,2025-06-13T11.14.49.278,0.504,120.549,-59.268,-28.110
1749802489288,2025-06-13T11.14.49.288,0.514,125.976,-65.000,-20.305
1749802489298,2025-06-13T11.14.49.298,0.524,130.305,-69.085,-14.390
1749802489309,2025-06-13T11.14.49.309,0.535,132.561,-70.122,-8.720
1749802489318,2025-06-13T11.14.49.318,0.544,134.390,-69.268,-3.354
1749802489328,2025-06-13T11.14.49.328,0.554,136.951,-66.890,2.378
1749802489338,2025-06-13T11.14.49.338,0.564,139.756,-65.244,7.683
1749802489348,2025-06-13T11.14.49.348,0.574,142.378,-65.000,12.439
1749802489357,2025-06-13T11.14.49.357,0.583,142.988,-65.244,17.561
1749802489367,2025-06-13T11.14.49.367,0.593,143.293,-64.756,22.805
1749802489378,2025-06-13T11.14.49.378,0.604,144.817,-63.902,26.037
1749802489388,2025-06-13T11.14.49.388,0.614,146.829,-62.012,28.049
1749802489397,2025-06-13T11.14.49.397,0.623,146.951,-57.683,30.366
1749802489407,2025-06-13T11.14.49.407,0.633,144.817,-52.988,31.524
1749802489417,2025-06-13T11.14.49.417,0.643,139.146,-49.390,30.915
1749802489427,2025-06-13T11.14.49.427,0.653,132.073,-46.463,30.305
1749802489436,2025-06-13T11.14.49.436,0.662,126.646,-43.598,31.220
1749802489446,2025-06-13T11.14.49.446,0.672,120.915,-40.305,31.829
1749802489457,2025-06-13T11.14.49.457,0.683,112.744,-39.085,29.939
1749802489467,2025-06-13T11.14.49.467,0.693,104.756,-40.732,27.988
1749802489476,2025-06-13T11.14.49.476,0.702,97.317,-43.537,26.220
1749802489486,2025-06-13T11.14.49.486,0.712,89.390,-45.976,22.744
1749802489496,2025-06-13T11.14.49.496,0.722,81.463,-49.268,18.659
1749802489506,2025-06-13T11.14.49.506,0.732,71.463,-52.073,14.512
1749802489515,2025-06-13T11.14.49.515,0.741,60.549,-53.232,10.366
1749802489526,2025-06-13T11.14.49.526,0.752,51.220,-51.341,7.012
1749802489536,2025-06-13T11.14.49.536,0.762,43.049,-46.280,5.427
1749802489546,2025-06-13T11.14.49.546,0.772,36.524,-40.366,2.439
1749802489555,2025-06-13T11.14.49.555,0.781,30.915,-35.732,-3.293
1749802489565,2025-06-13T11.14.49.565,0.791,26.098,-34.146,-10.854
1749802489575,2025-06-13T11.14.49.575,0.801,22.073,-34.756,-17.622
1749802489586,2025-06-13T11.14.49.586,0.812,19.878,-35.793,-22.012
1749802489594,2025-06-13T11.14.49.594,0.820,18.049,-35.549,-25.244
1749802489605,2025-06-13T11.14.49.605,0.831,16.646,-31.707,-26.707
1749802489615,2025-06-13T11.14.49.615,0.841,14.146,-25.488,-25.610
1749802489625,2025-06-13T11.14.49.625,0.851,10.610,-20.488,-24.512
1749802489634,2025-06-13T11.14.49.634,0.860,7.683,-18.476,-24.207
1749802489644,2025-06-13T11.14.49.644,0.870,4.451,-17.805,-23.232
1749802489654,2025-06-13T11.14.49.654,0.880,1.280,-16.829,-21.098
1749802489665,2025-06-13T11.14.49.665,0.891,-1.220,-15.000,-19.024
1749802489673,2025-06-13T11.14.49.673,0.899,-3.049,-12.744,-17.805
1749802489684,2025-06-13T11.14.49.684,0.910,-4.329,-11.463,-16.341
1749802489694,2025-06-13T11.14.49.694,0.920,-3.902,-11.463,-13.171
1749802489704,2025-06-13T11.14.49.704,0.930,-3.293,-9.268,-8.354
1749802489713,2025-06-13T11.14.49.713,0.939,-5.183,-3.841,-3.110
1749802489723,2025-06-13T11.14.49.723,0.949,-8.963,1.707,2.866
1749802489734,2025-06-13T11.14.49.734,0.960,-11.280,7.195,9.268
1749802489744,2025-06-13T11.14.49.744,0.970,-13.049,13.720,15.366
1749802489753,2025-06-13T11.14.49.753,0.979,-14.573,20.122,21.098
1749802489763,2025-06-13T11.14.49.763,0.989,-14.146,25.854,26.829
1749802489773,2025-06-13T11.14.49.773,0.999,-14.024,31.707,33.780
1749802489783,2025-06-13T11.14.49.783,1.009,-15.854,36.037,40.305
1749802489792,2025-06-13T11.14.49.792,1.018,-18.415,37.317,46.646
1749802489802,2025-06-13T11.14.49.802,1.028,-20.854,36.585,53.293
1749802489813,2025-06-13T11.14.49.813,1.039,-23.841,36.280,59.146
1749802489823,2025-06-13T11.14.49.823,1.049,-28.171,34.939,64.146
1749802489832,2025-06-13T11.14.49.832,1.058,-31.098,34.268,68.415
1749802489842,2025-06-13T11.14.49.842,1.068,-32.927,36.159,72.195
1749802489852,2025-06-13T11.14.49.852,1.078,-32.744,38.902,74.634
1749802489862,2025-06-13T11.14.49.862,1.088,-31.159,42.073,75.671
1749802489871,2025-06-13T11.14.49.871,1.097,-31.829,43.902,76.646
1749802489881,2025-06-13T11.14.49.881,1.107,-33.963,40.427,77.744
1749802489892,2025-06-13T11.14.49.892,1.118,-35.671,35.244,80.366
1749802489902,2025-06-13T11.14.49.902,1.128,-36.585,34.939,82.378
1749802489911,2025-06-13T11.14.49.911,1.137,-36.098,39.085,82.073
1749802489921,2025-06-13T11.14.49.921,1.147,-36.098,42.683,80.061
1749802489931,2025-06-13T11.14.49.931,1.157,-36.585,42.683,77.683
1749802489942,2025-06-13T11.14.49.942,1.168,-36.402,39.878,75.488
1749802489950,2025-06-13T11.14.49.950,1.176,-36.220,36.646,74.634
1749802489961,2025-06-13T11.14.49.961,1.187,-35.366,32.683,73.171
1749802489971,2025-06-13T11.14.49.971,1.197,-32.134,29.695,69.512
1749802489981,2025-06-13T11.14.49.981,1.207,-27.866,27.927,65.854
1749802489990,2025-06-13T11.14.49.990,1.216,-23.415,25.000,62.073
