epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749801501734,2025-06-13T10.58.21.734,0.000,82.805,24.512,3.110
1749801501744,2025-06-13T10.58.21.744,0.010,82.134,24.207,3.171
1749801501754,2025-06-13T10.58.21.754,0.020,79.878,22.744,3.720
1749801501765,2025-06-13T10.58.21.765,0.031,77.744,19.756,3.415
1749801501773,2025-06-13T10.58.21.773,0.039,75.854,14.512,2.134
1749801501784,2025-06-13T10.58.21.784,0.050,73.049,7.805,0.305
1749801501794,2025-06-13T10.58.21.794,0.060,69.390,1.463,-1.829
1749801501804,2025-06-13T10.58.21.804,0.070,66.280,-1.951,-3.780
1749801501813,2025-06-13T10.58.21.813,0.079,62.866,-1.159,-5.427
1749801501823,2025-06-13T10.58.21.823,0.089,58.171,2.988,-6.402
1749801501833,2025-06-13T10.58.21.833,0.099,53.537,9.085,-6.829
1749801501844,2025-06-13T10.58.21.844,0.110,50.915,14.146,-6.768
1749801501853,2025-06-13T10.58.21.853,0.119,48.963,17.012,-6.524
1749801501863,2025-06-13T10.58.21.863,0.129,45.488,17.439,-5.976
1749801501873,2025-06-13T10.58.21.873,0.139,40.793,15.366,-5.305
1749801501883,2025-06-13T10.58.21.883,0.149,37.317,10.976,-5.549
1749801501892,2025-06-13T10.58.21.892,0.158,34.634,5.305,-5.793
1749801501902,2025-06-13T10.58.21.902,0.168,32.195,0.488,-5.122
1749801501913,2025-06-13T10.58.21.913,0.179,29.390,-1.159,-4.512
1749801501923,2025-06-13T10.58.21.923,0.189,25.915,-0.976,-4.329
1749801501932,2025-06-13T10.58.21.932,0.198,21.829,-1.402,-4.207
1749801501942,2025-06-13T10.58.21.942,0.208,19.451,-2.500,-4.085
1749801501952,2025-06-13T10.58.21.952,0.218,17.134,-3.476,-4.390
1749801501962,2025-06-13T10.58.21.962,0.228,14.268,-4.878,-4.512
1749801501971,2025-06-13T10.58.21.971,0.237,10.732,-7.500,-3.537
