epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803873492,2025-06-13T11.37.53.492,0.000,-1.707,-0.854,0.671
1749803873502,2025-06-13T11.37.53.502,0.010,-1.646,-0.549,0.976
1749803873513,2025-06-13T11.37.53.513,0.021,-1.890,-1.341,0.915
1749803873523,2025-06-13T11.37.53.523,0.031,-2.195,-1.768,0.915
1749803873532,2025-06-13T11.37.53.532,0.040,-2.195,-1.585,0.732
1749803873542,2025-06-13T11.37.53.542,0.050,-2.256,-1.402,0.854
1749803873552,2025-06-13T11.37.53.552,0.060,-2.134,-0.793,1.037
1749803873562,2025-06-13T11.37.53.562,0.070,-2.012,-0.488,1.341
1749803873571,2025-06-13T11.37.53.571,0.079,-2.012,-0.488,1.402
1749803873581,2025-06-13T11.37.53.581,0.089,-2.073,-0.610,1.646
1749803873592,2025-06-13T11.37.53.592,0.100,-2.195,-0.366,1.707
1749803873602,2025-06-13T11.37.53.602,0.110,-2.134,-0.366,1.402
1749803873611,2025-06-13T11.37.53.611,0.119,-1.768,-0.427,0.976
1749803873621,2025-06-13T11.37.53.621,0.129,-1.341,-0.366,0.488
1749803873631,2025-06-13T11.37.53.631,0.139,-1.220,-0.061,0.610
1749803873641,2025-06-13T11.37.53.641,0.149,-1.280,0.305,0.732
1749803873650,2025-06-13T11.37.53.650,0.158,-1.280,0.549,0.427
1749803873661,2025-06-13T11.37.53.661,0.169,-1.159,0.793,-0.061
1749803873671,2025-06-13T11.37.53.671,0.179,-0.122,1.220,0.000
1749803873681,2025-06-13T11.37.53.681,0.189,0.610,1.402,0.305
1749803873690,2025-06-13T11.37.53.690,0.198,0.305,1.098,0.122
1749803873700,2025-06-13T11.37.53.700,0.208,-0.183,0.610,0.061
1749803873710,2025-06-13T11.37.53.710,0.218,-0.305,0.427,0.183
1749803873721,2025-06-13T11.37.53.721,0.229,0.122,0.122,0.061
1749803873731,2025-06-13T11.37.53.731,0.239,0.244,0.183,0.305
1749803873740,2025-06-13T11.37.53.740,0.248,-0.122,0.610,0.305
1749803873750,2025-06-13T11.37.53.750,0.258,-0.183,0.854,0.183
1749803873760,2025-06-13T11.37.53.760,0.268,-0.061,0.915,0.305
1749803873769,2025-06-13T11.37.53.769,0.277,0.244,1.037,0.183
1749803873779,2025-06-13T11.37.53.779,0.287,0.366,1.220,0.061
1749803873789,2025-06-13T11.37.53.789,0.297,0.549,1.280,-0.061
1749803873800,2025-06-13T11.37.53.800,0.308,0.732,1.524,-0.244
1749803873808,2025-06-13T11.37.53.808,0.316,0.976,1.524,-0.305
1749803873819,2025-06-13T11.37.53.819,0.327,1.646,1.585,-0.366
1749803873829,2025-06-13T11.37.53.829,0.337,2.195,1.524,-0.549
1749803873839,2025-06-13T11.37.53.839,0.347,2.439,1.402,-0.549
1749803873848,2025-06-13T11.37.53.848,0.356,2.378,1.402,-0.427
1749803873858,2025-06-13T11.37.53.858,0.366,2.073,1.341,-0.305
1749803873869,2025-06-13T11.37.53.869,0.377,1.707,1.341,0.061
1749803873879,2025-06-13T11.37.53.879,0.387,1.098,1.159,0.244
1749803873888,2025-06-13T11.37.53.888,0.396,0.610,0.854,0.305
1749803873898,2025-06-13T11.37.53.898,0.406,0.488,0.671,0.427
1749803873908,2025-06-13T11.37.53.908,0.416,0.122,0.488,0.427
1749803873918,2025-06-13T11.37.53.918,0.426,0.183,0.305,0.427
1749803873927,2025-06-13T11.37.53.927,0.435,0.061,0.427,0.366
1749803873937,2025-06-13T11.37.53.937,0.445,-0.061,0.671,0.305
1749803873948,2025-06-13T11.37.53.948,0.456,-0.061,1.037,0.122
