epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749801195177,2025-06-13T10.53.15.177,0.000,-1.646,-28.354,-57.805
1749801195187,2025-06-13T10.53.15.187,0.010,-1.098,-27.927,-57.317
1749801195198,2025-06-13T10.53.15.198,0.021,0.732,-24.817,-56.220
1749801195208,2025-06-13T10.53.15.208,0.031,3.659,-19.634,-55.183
1749801195217,2025-06-13T10.53.15.217,0.040,7.134,-15.366,-55.000
1749801195227,2025-06-13T10.53.15.227,0.050,11.280,-13.293,-54.817
1749801195237,2025-06-13T10.53.15.237,0.060,16.890,-14.451,-53.902
1749801195247,2025-06-13T10.53.15.247,0.070,23.841,-19.207,-53.354
1749801195256,2025-06-13T10.53.15.256,0.079,31.646,-25.610,-53.537
1749801195266,2025-06-13T10.53.15.266,0.089,39.268,-29.939,-53.841
1749801195277,2025-06-13T10.53.15.277,0.100,46.402,-30.305,-53.232
1749801195287,2025-06-13T10.53.15.287,0.110,52.317,-28.293,-51.890
1749801195296,2025-06-13T10.53.15.296,0.119,57.439,-25.488,-50.549
1749801195306,2025-06-13T10.53.15.306,0.129,61.890,-23.415,-48.659
1749801195316,2025-06-13T10.53.15.316,0.139,66.524,-21.951,-45.793
1749801195326,2025-06-13T10.53.15.326,0.149,70.732,-19.695,-42.195
1749801195335,2025-06-13T10.53.15.335,0.158,73.354,-17.073,-39.268
1749801195346,2025-06-13T10.53.15.346,0.169,76.159,-17.195,-36.768
1749801195356,2025-06-13T10.53.15.356,0.179,79.756,-19.878,-33.963
1749801195366,2025-06-13T10.53.15.366,0.189,84.085,-22.622,-31.159
1749801195375,2025-06-13T10.53.15.375,0.198,86.951,-24.024,-28.354
1749801195385,2025-06-13T10.53.15.385,0.208,88.415,-24.390,-26.037
1749801195395,2025-06-13T10.53.15.395,0.218,89.878,-23.415,-24.451
1749801195406,2025-06-13T10.53.15.406,0.229,91.463,-20.061,-22.317
1749801195414,2025-06-13T10.53.15.414,0.237,92.073,-15.305,-20.061
1749801195425,2025-06-13T10.53.15.425,0.248,92.073,-10.366,-18.049
1749801195435,2025-06-13T10.53.15.435,0.258,91.829,-5.427,-16.585
1749801195445,2025-06-13T10.53.15.445,0.268,91.646,-0.854,-15.244
1749801195454,2025-06-13T10.53.15.454,0.277,90.610,1.951,-14.024
1749801195464,2025-06-13T10.53.15.464,0.287,89.268,0.427,-13.902
