epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803725894,2025-06-13T11.35.25.894,0.000,-136.220,-27.439,-105.854
1749803725904,2025-06-13T11.35.25.904,0.010,-137.500,-27.439,-107.744
1749803725915,2025-06-13T11.35.25.915,0.021,-141.951,-22.500,-113.963
1749803725923,2025-06-13T11.35.25.923,0.029,-146.159,-8.720,-119.329
1749803725934,2025-06-13T11.35.25.934,0.040,-147.195,9.634,-127.927
1749803725944,2025-06-13T11.35.25.944,0.050,-143.354,26.585,-140.610
1749803725953,2025-06-13T11.35.25.953,0.059,-137.012,40.732,-150.183
1749803725963,2025-06-13T11.35.25.963,0.069,-130.183,49.207,-155.122
1749803725973,2025-06-13T11.35.25.973,0.079,-121.951,52.073,-159.390
1749803725983,2025-06-13T11.35.25.983,0.089,-109.451,54.207,-166.159
1749803725992,2025-06-13T11.35.25.992,0.098,-94.573,51.220,-175.732
1749803726002,2025-06-13T11.35.26.002,0.108,-83.963,35.244,-185.610
1749803726013,2025-06-13T11.35.26.013,0.119,-78.049,9.451,-187.256
1749803726023,2025-06-13T11.35.26.023,0.129,-71.341,-18.232,-183.232
1749803726032,2025-06-13T11.35.26.032,0.138,-64.756,-41.951,-178.598
1749803726042,2025-06-13T11.35.26.042,0.148,-58.293,-51.402,-169.329
1749803726052,2025-06-13T11.35.26.052,0.158,-51.646,-44.268,-155.549
1749803726063,2025-06-13T11.35.26.063,0.169,-42.683,-26.768,-141.098
1749803726071,2025-06-13T11.35.26.071,0.177,-31.341,-9.634,-125.488
1749803726082,2025-06-13T11.35.26.082,0.188,-17.378,-1.646,-110.793
1749803726092,2025-06-13T11.35.26.092,0.198,-1.037,-4.817,-98.963
1749803726102,2025-06-13T11.35.26.102,0.208,14.756,-14.512,-87.805
1749803726111,2025-06-13T11.35.26.111,0.217,25.976,-28.598,-76.341
1749803726121,2025-06-13T11.35.26.121,0.227,31.463,-48.232,-63.659
1749803726131,2025-06-13T11.35.26.131,0.237,37.561,-67.622,-51.707
1749803726142,2025-06-13T11.35.26.142,0.248,49.817,-78.476,-42.195
1749803726150,2025-06-13T11.35.26.150,0.256,66.463,-77.927,-33.598
1749803726161,2025-06-13T11.35.26.161,0.267,80.854,-70.244,-24.268
1749803726171,2025-06-13T11.35.26.171,0.277,90.854,-60.061,-14.207
1749803726181,2025-06-13T11.35.26.181,0.287,98.841,-50.488,-3.171
1749803726190,2025-06-13T11.35.26.190,0.296,106.768,-43.598,8.354
1749803726200,2025-06-13T11.35.26.200,0.306,114.878,-42.866,18.963
1749803726210,2025-06-13T11.35.26.210,0.316,123.720,-46.463,28.171
1749803726221,2025-06-13T11.35.26.221,0.327,131.890,-49.268,36.037
1749803726230,2025-06-13T11.35.26.230,0.336,137.012,-48.598,43.659
1749803726240,2025-06-13T11.35.26.240,0.346,141.585,-43.232,51.768
1749803726250,2025-06-13T11.35.26.250,0.356,146.524,-35.427,60.000
1749803726260,2025-06-13T11.35.26.260,0.366,149.939,-29.512,67.805
1749803726269,2025-06-13T11.35.26.269,0.375,151.463,-24.695,75.061
1749803726279,2025-06-13T11.35.26.279,0.385,151.646,-20.183,80.183
1749803726290,2025-06-13T11.35.26.290,0.396,149.207,-14.878,83.415
1749803726300,2025-06-13T11.35.26.300,0.406,146.037,-8.415,86.646
1749803726309,2025-06-13T11.35.26.309,0.415,143.476,-2.317,90.244
1749803726319,2025-06-13T11.35.26.319,0.425,140.366,2.500,92.988
1749803726329,2025-06-13T11.35.26.329,0.435,136.829,5.793,93.354
1749803726339,2025-06-13T11.35.26.339,0.445,131.402,6.646,92.500
1749803726348,2025-06-13T11.35.26.348,0.454,124.512,6.280,91.707
1749803726358,2025-06-13T11.35.26.358,0.464,117.012,5.671,91.707
1749803726369,2025-06-13T11.35.26.369,0.475,110.915,6.341,92.195
1749803726379,2025-06-13T11.35.26.379,0.485,106.280,8.049,88.780
1749803726388,2025-06-13T11.35.26.388,0.494,100.122,7.134,83.354
1749803726398,2025-06-13T11.35.26.398,0.504,95.000,2.439,78.171
1749803726408,2025-06-13T11.35.26.408,0.514,88.659,-2.805,71.646
1749803726418,2025-06-13T11.35.26.418,0.524,82.012,-6.707,63.902
1749803726427,2025-06-13T11.35.26.427,0.533,75.854,-10.915,56.037
1749803726438,2025-06-13T11.35.26.438,0.544,69.268,-16.890,48.293
1749803726448,2025-06-13T11.35.26.448,0.554,61.707,-19.085,42.195
1749803726458,2025-06-13T11.35.26.458,0.564,53.171,-11.159,36.646
