epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803942815,2025-06-13T11.39.02.815,0.000,37.073,-13.354,34.573
1749803942825,2025-06-13T11.39.02.825,0.010,35.000,-17.561,33.415
1749803942834,2025-06-13T11.39.02.834,0.019,28.537,-31.159,21.585
1749803942844,2025-06-13T11.39.02.844,0.029,18.110,-31.768,7.866
1749803942854,2025-06-13T11.39.02.854,0.039,5.000,-9.268,7.378
1749803942863,2025-06-13T11.39.02.863,0.048,-8.049,22.683,13.963
1749803942873,2025-06-13T11.39.02.873,0.058,-17.561,50.671,16.524
1749803942883,2025-06-13T11.39.02.883,0.068,-22.866,68.537,16.159
1749803942894,2025-06-13T11.39.02.894,0.079,-25.000,75.854,16.890
1749803942902,2025-06-13T11.39.02.902,0.087,-27.378,72.988,17.134
1749803942913,2025-06-13T11.39.02.913,0.098,-31.768,61.951,13.049
1749803942923,2025-06-13T11.39.02.923,0.108,-38.476,43.598,6.402
1749803942933,2025-06-13T11.39.02.933,0.118,-47.012,21.890,-0.366
1749803942942,2025-06-13T11.39.02.942,0.127,-54.329,3.415,-7.073
1749803942952,2025-06-13T11.39.02.952,0.137,-58.841,-7.927,-12.927
1749803942963,2025-06-13T11.39.02.963,0.148,-62.866,-12.073,-17.866
1749803942973,2025-06-13T11.39.02.973,0.158,-65.671,-11.280,-23.598
1749803942982,2025-06-13T11.39.02.982,0.167,-65.915,-6.890,-30.671
1749803942992,2025-06-13T11.39.02.992,0.177,-64.268,-0.244,-37.561
1749803943002,2025-06-13T11.39.03.002,0.187,-63.354,6.707,-44.939
1749803943012,2025-06-13T11.39.03.012,0.197,-65.427,12.439,-51.341
1749803943021,2025-06-13T11.39.03.021,0.206,-70.915,16.829,-57.378
1749803943031,2025-06-13T11.39.03.031,0.216,-77.500,18.476,-65.488
1749803943042,2025-06-13T11.39.03.042,0.227,-84.085,14.695,-74.634
1749803943052,2025-06-13T11.39.03.052,0.237,-92.622,7.866,-81.646
1749803943061,2025-06-13T11.39.03.061,0.246,-102.317,3.293,-85.549
1749803943071,2025-06-13T11.39.03.071,0.256,-109.573,2.256,-88.598
1749803943081,2025-06-13T11.39.03.081,0.266,-112.805,1.768,-92.805
1749803943091,2025-06-13T11.39.03.091,0.276,-115.061,1.220,-97.683
1749803943100,2025-06-13T11.39.03.100,0.285,-119.268,2.866,-101.463
1749803943110,2025-06-13T11.39.03.110,0.295,-122.317,7.134,-105.671
1749803943121,2025-06-13T11.39.03.121,0.306,-123.110,10.793,-111.037
1749803943131,2025-06-13T11.39.03.131,0.316,-122.195,9.451,-118.963
1749803943140,2025-06-13T11.39.03.140,0.325,-125.122,0.366,-129.634
1749803943150,2025-06-13T11.39.03.150,0.335,-131.341,-13.476,-139.024
1749803943160,2025-06-13T11.39.03.160,0.345,-132.317,-26.524,-145.549
1749803943171,2025-06-13T11.39.03.171,0.356,-125.915,-41.585,-150.610
1749803943179,2025-06-13T11.39.03.179,0.364,-115.427,-60.122,-153.171
1749803943190,2025-06-13T11.39.03.190,0.375,-103.720,-77.317,-152.012
1749803943200,2025-06-13T11.39.03.200,0.385,-91.341,-89.085,-150.488
1749803943210,2025-06-13T11.39.03.210,0.395,-80.183,-93.049,-148.720
1749803943219,2025-06-13T11.39.03.219,0.404,-72.622,-85.915,-143.049
1749803943229,2025-06-13T11.39.03.229,0.414,-66.585,-73.171,-133.171
1749803943239,2025-06-13T11.39.03.239,0.424,-57.134,-66.829,-123.171
1749803943250,2025-06-13T11.39.03.250,0.435,-42.439,-71.585,-116.220
1749803943258,2025-06-13T11.39.03.258,0.443,-23.476,-82.805,-112.073
1749803943269,2025-06-13T11.39.03.269,0.454,-7.927,-95.061,-105.732
1749803943279,2025-06-13T11.39.03.279,0.464,-1.768,-106.402,-94.512
1749803943289,2025-06-13T11.39.03.289,0.474,-5.000,-115.000,-80.610
1749803943299,2025-06-13T11.39.03.299,0.484,-9.756,-119.207,-66.951
1749803943308,2025-06-13T11.39.03.308,0.493,-8.841,-120.000,-53.659
1749803943318,2025-06-13T11.39.03.318,0.503,-1.646,-122.256,-37.988
1749803943329,2025-06-13T11.39.03.329,0.514,3.902,-126.037,-24.085
1749803943339,2025-06-13T11.39.03.339,0.524,8.415,-122.805,-17.256
1749803943348,2025-06-13T11.39.03.348,0.533,17.561,-108.780,-12.561
1749803943358,2025-06-13T11.39.03.358,0.543,33.598,-90.793,-5.854
1749803943368,2025-06-13T11.39.03.368,0.553,48.415,-77.988,-1.707
1749803943379,2025-06-13T11.39.03.379,0.564,58.537,-72.683,-2.988
1749803943387,2025-06-13T11.39.03.387,0.572,69.085,-68.110,-6.890
1749803943398,2025-06-13T11.39.03.398,0.583,82.195,-59.207,-7.866
1749803943408,2025-06-13T11.39.03.408,0.593,92.012,-48.293,-5.427
1749803943418,2025-06-13T11.39.03.418,0.603,95.976,-39.024,-2.744
1749803943427,2025-06-13T11.39.03.427,0.612,97.073,-32.256,-0.671
1749803943437,2025-06-13T11.39.03.437,0.622,97.988,-27.561,1.768
1749803943447,2025-06-13T11.39.03.447,0.632,100.122,-23.963,3.537
1749803943458,2025-06-13T11.39.03.458,0.643,103.537,-20.000,5.488
1749803943466,2025-06-13T11.39.03.466,0.651,108.049,-19.329,9.146
1749803943477,2025-06-13T11.39.03.477,0.662,111.646,-23.476,13.537
1749803943487,2025-06-13T11.39.03.487,0.672,114.024,-30.793,17.561
1749803943497,2025-06-13T11.39.03.497,0.682,116.768,-34.878,20.610
1749803943506,2025-06-13T11.39.03.506,0.691,121.341,-33.598,23.049
1749803943516,2025-06-13T11.39.03.516,0.701,126.463,-31.829,24.939
1749803943526,2025-06-13T11.39.03.526,0.711,129.268,-31.341,25.366
1749803943537,2025-06-13T11.39.03.537,0.722,131.037,-31.707,26.646
1749803943546,2025-06-13T11.39.03.546,0.731,132.378,-31.951,27.134
1749803943556,2025-06-13T11.39.03.556,0.741,133.780,-29.451,25.976
1749803943566,2025-06-13T11.39.03.566,0.751,133.963,-22.927,25.183
1749803943576,2025-06-13T11.39.03.576,0.761,132.256,-17.561,28.720
1749803943585,2025-06-13T11.39.03.585,0.770,132.317,-12.927,33.720
1749803943595,2025-06-13T11.39.03.595,0.780,134.024,-6.159,35.366
1749803943606,2025-06-13T11.39.03.606,0.791,133.598,0.610,34.695
1749803943616,2025-06-13T11.39.03.616,0.801,130.732,3.659,33.720
1749803943625,2025-06-13T11.39.03.625,0.810,125.732,0.854,31.098
1749803943635,2025-06-13T11.39.03.635,0.820,119.512,-8.049,26.768
1749803943645,2025-06-13T11.39.03.645,0.830,114.512,-14.817,24.573
1749803943655,2025-06-13T11.39.03.655,0.840,112.134,-13.476,24.390
1749803943664,2025-06-13T11.39.03.664,0.849,108.963,-8.415,26.341
1749803943674,2025-06-13T11.39.03.674,0.859,101.768,-6.098,28.415
1749803943685,2025-06-13T11.39.03.685,0.870,91.768,-6.768,28.354
1749803943695,2025-06-13T11.39.03.695,0.880,83.598,-10.732,26.159
1749803943704,2025-06-13T11.39.03.704,0.889,77.073,-18.171,23.171
1749803943714,2025-06-13T11.39.03.714,0.899,69.695,-22.805,23.415
1749803943724,2025-06-13T11.39.03.724,0.909,62.256,-26.037,23.232
1749803943734,2025-06-13T11.39.03.734,0.919,48.537,-26.585,22.805
1749803943743,2025-06-13T11.39.03.743,0.928,34.695,-18.902,24.695
1749803943754,2025-06-13T11.39.03.754,0.939,24.817,-1.829,18.659
1749803943764,2025-06-13T11.39.03.764,0.949,16.951,17.317,5.732
1749803943774,2025-06-13T11.39.03.774,0.959,8.476,35.000,-3.659
1749803943783,2025-06-13T11.39.03.783,0.968,2.317,51.220,-9.451
1749803943793,2025-06-13T11.39.03.793,0.978,-3.659,61.402,-13.049
1749803943803,2025-06-13T11.39.03.803,0.988,-11.646,60.183,-15.305
1749803943814,2025-06-13T11.39.03.814,0.999,-19.329,49.146,-16.890
1749803943822,2025-06-13T11.39.03.822,1.007,-21.951,35.183,-18.902
1749803943833,2025-06-13T11.39.03.833,1.018,-21.829,24.939,-20.610
1749803943843,2025-06-13T11.39.03.843,1.028,-24.817,20.610,-20.000
1749803943853,2025-06-13T11.39.03.853,1.038,-33.232,20.610,-19.878
1749803943862,2025-06-13T11.39.03.862,1.047,-42.195,22.439,-19.451
1749803943872,2025-06-13T11.39.03.872,1.057,-49.512,26.098,-19.756
1749803943882,2025-06-13T11.39.03.882,1.067,-55.305,30.183,-21.768
1749803943893,2025-06-13T11.39.03.893,1.078,-62.378,32.988,-24.146
1749803943901,2025-06-13T11.39.03.901,1.086,-66.707,37.378,-29.024
1749803943912,2025-06-13T11.39.03.912,1.097,-69.817,45.305,-34.329
1749803943922,2025-06-13T11.39.03.922,1.107,-75.061,51.951,-38.537
1749803943932,2025-06-13T11.39.03.932,1.117,-81.341,53.354,-42.622
1749803943941,2025-06-13T11.39.03.941,1.126,-84.756,52.256,-45.793
1749803943951,2025-06-13T11.39.03.951,1.136,-86.463,52.988,-48.171
1749803943962,2025-06-13T11.39.03.962,1.147,-89.146,56.280,-50.000
1749803943972,2025-06-13T11.39.03.972,1.157,-90.610,61.402,-52.378
1749803943981,2025-06-13T11.39.03.981,1.166,-90.305,67.012,-54.939
1749803943991,2025-06-13T11.39.03.991,1.176,-89.573,72.744,-57.073
1749803944001,2025-06-13T11.39.04.001,1.186,-87.683,80.488,-60.244
1749803944011,2025-06-13T11.39.04.011,1.196,-85.610,91.037,-63.963
1749803944020,2025-06-13T11.39.04.020,1.205,-86.585,98.049,-65.061
1749803944030,2025-06-13T11.39.04.030,1.215,-85.549,97.378,-66.220
1749803944041,2025-06-13T11.39.04.041,1.226,-78.902,90.915,-68.659
1749803944051,2025-06-13T11.39.04.051,1.236,-70.610,77.866,-70.427
1749803944060,2025-06-13T11.39.04.060,1.245,-66.098,60.671,-72.012
1749803944070,2025-06-13T11.39.04.070,1.255,-65.305,45.610,-72.805
1749803944080,2025-06-13T11.39.04.080,1.265,-65.488,36.890,-70.427
1749803944090,2025-06-13T11.39.04.090,1.275,-65.854,32.805,-66.951
1749803944099,2025-06-13T11.39.04.099,1.284,-66.159,29.939,-64.573
1749803944109,2025-06-13T11.39.04.109,1.294,-64.878,28.171,-62.073
1749803944120,2025-06-13T11.39.04.120,1.305,-60.305,27.805,-61.280
1749803944130,2025-06-13T11.39.04.130,1.315,-54.146,28.720,-62.622
1749803944139,2025-06-13T11.39.04.139,1.324,-47.317,28.049,-64.634
1749803944149,2025-06-13T11.39.04.149,1.334,-41.220,23.354,-65.732
1749803944159,2025-06-13T11.39.04.159,1.344,-36.768,13.537,-65.488
1749803944170,2025-06-13T11.39.04.170,1.355,-32.805,-0.122,-64.878
1749803944178,2025-06-13T11.39.04.178,1.363,-25.854,-11.707,-64.085
1749803944189,2025-06-13T11.39.04.189,1.374,-16.524,-16.646,-62.012
1749803944199,2025-06-13T11.39.04.199,1.384,-9.268,-16.280,-59.024
1749803944209,2025-06-13T11.39.04.209,1.394,-5.000,-14.207,-56.037
1749803944218,2025-06-13T11.39.04.218,1.403,-1.341,-14.024,-52.805
1749803944228,2025-06-13T11.39.04.228,1.413,2.927,-18.232,-49.146
1749803944238,2025-06-13T11.39.04.238,1.423,7.195,-25.183,-45.732
1749803944249,2025-06-13T11.39.04.249,1.434,11.890,-30.305,-42.561
1749803944257,2025-06-13T11.39.04.257,1.442,16.402,-31.037,-39.024
1749803944268,2025-06-13T11.39.04.268,1.453,20.183,-28.659,-34.146
1749803944278,2025-06-13T11.39.04.278,1.463,23.598,-24.634,-29.268
1749803944288,2025-06-13T11.39.04.288,1.473,27.256,-19.268,-25.000
1749803944297,2025-06-13T11.39.04.297,1.482,31.280,-14.512,-20.305
1749803944307,2025-06-13T11.39.04.307,1.492,35.671,-10.915,-15.732
1749803944318,2025-06-13T11.39.04.318,1.503,39.085,-8.171,-11.585
1749803944328,2025-06-13T11.39.04.328,1.513,41.524,-6.829,-7.439
1749803944337,2025-06-13T11.39.04.337,1.522,42.561,-6.280,-4.695
1749803944347,2025-06-13T11.39.04.347,1.532,43.780,-6.951,-1.829
1749803944357,2025-06-13T11.39.04.357,1.542,44.329,-9.085,1.098
1749803944367,2025-06-13T11.39.04.367,1.552,44.573,-11.646,2.317
1749803944376,2025-06-13T11.39.04.376,1.561,44.695,-12.500,2.805
1749803944386,2025-06-13T11.39.04.386,1.571,43.902,-10.854,3.537
1749803944397,2025-06-13T11.39.04.397,1.582,42.500,-7.256,4.207
1749803944407,2025-06-13T11.39.04.407,1.592,41.098,-3.232,5.061
1749803944416,2025-06-13T11.39.04.416,1.601,39.695,-1.341,5.427
1749803944426,2025-06-13T11.39.04.426,1.611,38.110,-2.256,5.244
1749803944436,2025-06-13T11.39.04.436,1.621,36.524,-3.598,4.695
1749803944446,2025-06-13T11.39.04.446,1.631,35.000,-3.720,3.963
1749803944455,2025-06-13T11.39.04.455,1.640,31.646,-2.317,3.659
1749803944465,2025-06-13T11.39.04.465,1.650,27.927,0.854,3.354
1749803944476,2025-06-13T11.39.04.476,1.661,25.427,6.341,3.415
1749803944486,2025-06-13T11.39.04.486,1.671,23.537,13.415,3.659
1749803944495,2025-06-13T11.39.04.495,1.680,21.098,19.817,3.354
1749803944505,2025-06-13T11.39.04.505,1.690,18.476,24.024,2.683
1749803944515,2025-06-13T11.39.04.515,1.700,15.610,23.476,1.524
1749803944526,2025-06-13T11.39.04.526,1.711,12.561,18.659,0.488
