epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803597589,2025-06-13T11.33.17.589,0.000,-120.061,-9.634,-119.207
1749803597597,2025-06-13T11.33.17.597,0.008,-119.390,-10.488,-120.610
1749803597608,2025-06-13T11.33.17.608,0.019,-115.732,-14.390,-129.695
1749803597618,2025-06-13T11.33.17.618,0.029,-109.634,-21.037,-138.537
1749803597628,2025-06-13T11.33.17.628,0.039,-101.829,-21.585,-144.329
1749803597637,2025-06-13T11.33.17.637,0.048,-95.915,-17.012,-150.061
1749803597647,2025-06-13T11.33.17.647,0.058,-94.390,-15.061,-149.756
1749803597657,2025-06-13T11.33.17.657,0.068,-90.549,-14.268,-143.232
1749803597668,2025-06-13T11.33.17.668,0.079,-80.427,-16.037,-136.707
1749803597676,2025-06-13T11.33.17.676,0.087,-66.280,-17.195,-129.817
1749803597687,2025-06-13T11.33.17.687,0.098,-50.366,-15.732,-120.549
1749803597697,2025-06-13T11.33.17.697,0.108,-34.451,-16.220,-108.232
1749803597707,2025-06-13T11.33.17.707,0.118,-17.073,-18.415,-96.280
1749803597716,2025-06-13T11.33.17.716,0.127,-1.707,-24.146,-86.829
1749803597726,2025-06-13T11.33.17.726,0.137,10.915,-29.146,-75.915
1749803597736,2025-06-13T11.33.17.736,0.147,22.683,-27.317,-62.561
1749803597747,2025-06-13T11.33.17.747,0.158,35.122,-19.573,-49.024
1749803597756,2025-06-13T11.33.17.756,0.167,48.659,-8.293,-35.915
1749803597766,2025-06-13T11.33.17.766,0.177,61.768,2.744,-23.049
1749803597776,2025-06-13T11.33.17.776,0.187,74.024,11.768,-9.573
1749803597786,2025-06-13T11.33.17.786,0.197,83.902,17.439,4.451
1749803597795,2025-06-13T11.33.17.795,0.206,92.134,18.110,17.073
1749803597805,2025-06-13T11.33.17.805,0.216,100.061,12.256,26.768
1749803597816,2025-06-13T11.33.17.816,0.227,107.683,2.927,35.488
1749803597826,2025-06-13T11.33.17.826,0.237,113.476,-6.098,44.512
1749803597835,2025-06-13T11.33.17.835,0.246,117.500,-13.780,53.780
1749803597845,2025-06-13T11.33.17.845,0.256,120.671,-20.244,63.110
1749803597855,2025-06-13T11.33.17.855,0.266,123.902,-25.366,71.341
1749803597865,2025-06-13T11.33.17.865,0.276,127.073,-27.744,78.720
1749803597874,2025-06-13T11.33.17.874,0.285,129.512,-28.110,85.244
1749803597884,2025-06-13T11.33.17.884,0.295,130.976,-26.890,91.159
1749803597895,2025-06-13T11.33.17.895,0.306,131.220,-24.817,95.915
1749803597905,2025-06-13T11.33.17.905,0.316,130.854,-23.720,98.354
1749803597914,2025-06-13T11.33.17.914,0.325,131.585,-26.098,98.293
1749803597924,2025-06-13T11.33.17.924,0.335,132.256,-30.976,97.805
1749803597934,2025-06-13T11.33.17.934,0.345,131.524,-35.976,97.012
1749803597944,2025-06-13T11.33.17.944,0.355,129.451,-38.659,96.037
1749803597953,2025-06-13T11.33.17.953,0.364,126.829,-37.317,95.305
1749803597964,2025-06-13T11.33.17.964,0.375,123.415,-34.268,93.841
1749803597974,2025-06-13T11.33.17.974,0.385,118.963,-32.073,92.073
1749803597984,2025-06-13T11.33.17.984,0.395,113.659,-29.695,90.793
1749803597993,2025-06-13T11.33.17.993,0.404,107.622,-26.463,90.427
1749803598003,2025-06-13T11.33.18.003,0.414,101.463,-22.683,90.183
1749803598013,2025-06-13T11.33.18.013,0.424,94.390,-19.268,87.134
1749803598024,2025-06-13T11.33.18.024,0.435,87.134,-16.707,81.829
1749803598032,2025-06-13T11.33.18.032,0.443,80.793,-14.756,76.768
1749803598043,2025-06-13T11.33.18.043,0.454,74.268,-11.098,71.037
1749803598053,2025-06-13T11.33.18.053,0.464,66.037,-10.610,63.780
1749803598063,2025-06-13T11.33.18.063,0.474,58.415,-14.634,57.744
1749803598072,2025-06-13T11.33.18.072,0.483,52.195,-18.659,53.293
1749803598082,2025-06-13T11.33.18.082,0.493,45.976,-20.305,47.866
1749803598092,2025-06-13T11.33.18.092,0.503,38.476,-19.390,40.549
1749803598103,2025-06-13T11.33.18.103,0.514,28.963,-17.622,33.537
1749803598111,2025-06-13T11.33.18.111,0.522,19.329,-13.049,27.866
1749803598122,2025-06-13T11.33.18.122,0.533,12.622,-5.610,21.829
1749803598132,2025-06-13T11.33.18.132,0.543,8.110,3.537,13.232
1749803598142,2025-06-13T11.33.18.142,0.553,3.476,13.415,6.098
1749803598151,2025-06-13T11.33.18.151,0.562,-3.293,20.305,2.195
1749803598161,2025-06-13T11.33.18.161,0.572,-10.854,23.049,-2.439
1749803598172,2025-06-13T11.33.18.172,0.583,-16.585,22.439,-9.207
1749803598182,2025-06-13T11.33.18.182,0.593,-19.573,21.585,-15.549
1749803598191,2025-06-13T11.33.18.191,0.602,-23.232,22.378,-19.695
1749803598201,2025-06-13T11.33.18.201,0.612,-31.829,23.049,-23.415
1749803598211,2025-06-13T11.33.18.211,0.622,-42.988,22.866,-26.402
1749803598221,2025-06-13T11.33.18.221,0.632,-52.317,22.500,-28.780
1749803598230,2025-06-13T11.33.18.230,0.641,-57.683,22.988,-32.561
1749803598240,2025-06-13T11.33.18.240,0.651,-61.402,22.500,-37.683
1749803598251,2025-06-13T11.33.18.251,0.662,-67.500,22.012,-42.073
1749803598261,2025-06-13T11.33.18.261,0.672,-75.061,22.927,-47.500
1749803598270,2025-06-13T11.33.18.270,0.681,-80.610,23.537,-54.939
1749803598280,2025-06-13T11.33.18.280,0.691,-84.695,24.695,-60.976
1749803598290,2025-06-13T11.33.18.290,0.701,-88.598,28.415,-65.305
1749803598300,2025-06-13T11.33.18.300,0.711,-91.341,31.890,-70.305
1749803598309,2025-06-13T11.33.18.309,0.720,-93.720,30.854,-75.122
1749803598319,2025-06-13T11.33.18.319,0.730,-97.317,26.402,-77.988
1749803598330,2025-06-13T11.33.18.330,0.741,-100.915,23.354,-79.878
1749803598340,2025-06-13T11.33.18.340,0.751,-103.232,24.207,-82.683
1749803598349,2025-06-13T11.33.18.349,0.760,-103.415,27.866,-87.256
1749803598359,2025-06-13T11.33.18.359,0.770,-102.012,31.037,-90.793
1749803598369,2025-06-13T11.33.18.369,0.780,-100.549,33.293,-92.012
1749803598380,2025-06-13T11.33.18.380,0.791,-100.610,34.451,-93.415
1749803598388,2025-06-13T11.33.18.388,0.799,-102.317,32.622,-96.524
1749803598399,2025-06-13T11.33.18.399,0.810,-102.805,27.622,-99.451
1749803598409,2025-06-13T11.33.18.409,0.820,-101.585,20.793,-101.159
1749803598419,2025-06-13T11.33.18.419,0.830,-99.817,15.305,-103.110
1749803598428,2025-06-13T11.33.18.428,0.839,-98.720,12.866,-104.390
1749803598438,2025-06-13T11.33.18.438,0.849,-96.951,10.976,-103.293
1749803598448,2025-06-13T11.33.18.448,0.859,-93.354,7.866,-101.707
1749803598459,2025-06-13T11.33.18.459,0.870,-86.463,3.049,-102.134
1749803598467,2025-06-13T11.33.18.467,0.878,-76.220,-3.354,-103.659
1749803598478,2025-06-13T11.33.18.478,0.889,-66.037,-10.000,-104.756
1749803598488,2025-06-13T11.33.18.488,0.899,-58.171,-17.073,-105.061
1749803598498,2025-06-13T11.33.18.498,0.909,-52.439,-22.622,-104.817
1749803598507,2025-06-13T11.33.18.507,0.918,-44.878,-23.537,-103.720
1749803598517,2025-06-13T11.33.18.517,0.928,-35.671,-18.537,-100.915
1749803598528,2025-06-13T11.33.18.528,0.939,-27.012,-8.171,-95.549
1749803598538,2025-06-13T11.33.18.538,0.949,-19.817,4.451,-88.110
1749803598547,2025-06-13T11.33.18.547,0.958,-12.500,16.037,-79.634
1749803598557,2025-06-13T11.33.18.557,0.968,-3.720,25.488,-71.280
1749803598567,2025-06-13T11.33.18.567,0.978,5.976,32.073,-63.963
1749803598577,2025-06-13T11.33.18.577,0.988,15.305,35.976,-56.585
1749803598586,2025-06-13T11.33.18.586,0.997,23.841,38.902,-47.805
1749803598596,2025-06-13T11.33.18.596,1.007,30.427,39.146,-39.451
1749803598607,2025-06-13T11.33.18.607,1.018,33.537,35.854,-33.293
1749803598617,2025-06-13T11.33.18.617,1.028,33.598,31.585,-27.927
