epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749802739389,2025-06-13T11.18.59.389,0.000,114.329,68.110,32.256
1749802739399,2025-06-13T11.18.59.399,0.010,114.573,64.024,35.305
1749802739410,2025-06-13T11.18.59.410,0.021,115.549,45.122,49.451
1749802739420,2025-06-13T11.18.59.420,0.031,116.646,23.293,67.683
1749802739429,2025-06-13T11.18.59.429,0.040,117.683,6.463,82.744
1749802739439,2025-06-13T11.18.59.439,0.050,118.415,-9.268,95.244
1749802739449,2025-06-13T11.18.59.449,0.060,117.744,-26.829,104.939
1749802739459,2025-06-13T11.18.59.459,0.070,117.195,-49.085,112.134
1749802739468,2025-06-13T11.18.59.468,0.079,117.134,-73.049,113.415
1749802739478,2025-06-13T11.18.59.478,0.089,117.866,-95.854,109.878
1749802739489,2025-06-13T11.18.59.489,0.100,119.329,-111.037,107.256
1749802739499,2025-06-13T11.18.59.499,0.110,120.793,-112.378,108.232
1749802739508,2025-06-13T11.18.59.508,0.119,122.012,-100.549,110.793
1749802739518,2025-06-13T11.18.59.518,0.129,122.744,-81.341,112.805
1749802739528,2025-06-13T11.18.59.528,0.139,122.622,-59.146,113.537
1749802739538,2025-06-13T11.18.59.538,0.149,120.366,-37.683,113.963
1749802739547,2025-06-13T11.18.59.547,0.158,117.134,-16.707,115.549
1749802739558,2025-06-13T11.18.59.558,0.169,113.415,2.927,116.341
1749802739568,2025-06-13T11.18.59.568,0.179,108.354,17.073,111.768
1749802739578,2025-06-13T11.18.59.578,0.189,103.354,19.878,102.866
1749802739587,2025-06-13T11.18.59.587,0.198,98.293,13.415,96.220
1749802739597,2025-06-13T11.18.59.597,0.208,93.415,7.927,91.829
1749802739607,2025-06-13T11.18.59.607,0.218,87.256,6.159,87.744
1749802739618,2025-06-13T11.18.59.618,0.229,78.720,1.646,84.756
1749802739626,2025-06-13T11.18.59.626,0.237,69.085,-6.890,82.195
1749802739637,2025-06-13T11.18.59.637,0.248,60.915,-15.183,77.988
1749802739647,2025-06-13T11.18.59.647,0.258,53.049,-18.354,72.317
1749802739657,2025-06-13T11.18.59.657,0.268,44.268,-16.951,65.976
1749802739666,2025-06-13T11.18.59.666,0.277,33.902,-14.878,58.841
1749802739676,2025-06-13T11.18.59.676,0.287,25.366,-13.902,51.524
1749802739686,2025-06-13T11.18.59.686,0.297,18.476,-11.341,44.146
1749802739697,2025-06-13T11.18.59.697,0.308,12.500,-8.841,36.098
1749802739705,2025-06-13T11.18.59.705,0.316,8.537,-8.537,29.390
1749802739716,2025-06-13T11.18.59.716,0.327,6.159,-4.939,23.537
1749802739726,2025-06-13T11.18.59.726,0.337,3.476,6.829,14.817
1749802739736,2025-06-13T11.18.59.736,0.347,-0.061,22.256,3.902
1749802739745,2025-06-13T11.18.59.745,0.356,-4.756,33.232,-4.817
1749802739755,2025-06-13T11.18.59.755,0.366,-9.939,38.476,-10.671
1749802739766,2025-06-13T11.18.59.766,0.377,-15.427,38.598,-16.951
1749802739776,2025-06-13T11.18.59.776,0.387,-21.585,33.232,-24.085
1749802739785,2025-06-13T11.18.59.785,0.396,-28.171,28.963,-31.890
