epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749803460462,2025-06-13T11.31.00.462,0.000,71.585,8.598,68.659
1749803460470,2025-06-13T11.31.00.470,0.008,70.427,8.293,68.110
1749803460481,2025-06-13T11.31.00.481,0.019,65.976,8.049,63.415
1749803460491,2025-06-13T11.31.00.491,0.029,59.573,4.512,58.293
1749803460501,2025-06-13T11.31.00.501,0.039,54.756,0.793,53.171
1749803460510,2025-06-13T11.31.00.510,0.048,50.305,-4.329,46.220
1749803460520,2025-06-13T11.31.00.520,0.058,44.573,-9.695,39.085
1749803460530,2025-06-13T11.31.00.530,0.068,38.963,-10.915,31.280
1749803460541,2025-06-13T11.31.00.541,0.079,34.085,-9.268,22.500
1749803460549,2025-06-13T11.31.00.549,0.087,27.927,-4.512,14.817
1749803460560,2025-06-13T11.31.00.560,0.098,20.061,4.573,9.207
1749803460570,2025-06-13T11.31.00.570,0.108,10.610,18.720,4.634
1749803460580,2025-06-13T11.31.00.580,0.118,0.488,35.427,-0.671
1749803460589,2025-06-13T11.31.00.589,0.127,-11.402,47.439,-7.012
1749803460599,2025-06-13T11.31.00.599,0.137,-23.415,51.098,-12.744
1749803460609,2025-06-13T11.31.00.609,0.147,-34.390,49.634,-19.085
1749803460620,2025-06-13T11.31.00.620,0.158,-43.293,45.915,-26.707
1749803460629,2025-06-13T11.31.00.629,0.167,-50.854,41.890,-34.939
1749803460639,2025-06-13T11.31.00.639,0.177,-61.037,39.085,-41.402
1749803460649,2025-06-13T11.31.00.649,0.187,-73.598,39.329,-43.598
1749803460659,2025-06-13T11.31.00.659,0.197,-81.585,40.976,-49.695
1749803460668,2025-06-13T11.31.00.668,0.206,-84.390,40.732,-64.695
1749803460678,2025-06-13T11.31.00.678,0.216,-86.220,37.622,-78.598
1749803460689,2025-06-13T11.31.00.689,0.227,-89.146,35.000,-86.037
1749803460699,2025-06-13T11.31.00.699,0.237,-92.134,32.195,-90.915
1749803460708,2025-06-13T11.31.00.708,0.246,-93.171,28.476,-98.171
1749803460718,2025-06-13T11.31.00.718,0.256,-91.402,25.671,-109.390
1749803460728,2025-06-13T11.31.00.728,0.266,-89.146,21.768,-121.280
1749803460738,2025-06-13T11.31.00.738,0.276,-88.110,14.817,-130.793
1749803460747,2025-06-13T11.31.00.747,0.285,-89.634,4.939,-139.085
1749803460757,2025-06-13T11.31.00.757,0.295,-91.524,-4.024,-148.902
1749803460768,2025-06-13T11.31.00.768,0.306,-89.451,-9.329,-159.207
1749803460778,2025-06-13T11.31.00.778,0.316,-82.927,-13.659,-168.232
1749803460787,2025-06-13T11.31.00.787,0.325,-75.183,-20.244,-174.146
1749803460797,2025-06-13T11.31.00.797,0.335,-67.378,-27.256,-180.244
1749803460807,2025-06-13T11.31.00.807,0.345,-57.805,-34.634,-185.915
1749803460817,2025-06-13T11.31.00.817,0.355,-44.939,-45.427,-190.793
1749803460826,2025-06-13T11.31.00.826,0.364,-32.683,-63.476,-197.073
1749803460837,2025-06-13T11.31.00.837,0.375,-25.244,-83.902,-200.305
1749803460847,2025-06-13T11.31.00.847,0.385,-21.585,-97.866,-195.549
1749803460857,2025-06-13T11.31.00.857,0.395,-17.134,-97.073,-185.366
1749803460866,2025-06-13T11.31.00.866,0.404,-5.732,-83.049,-175.061
1749803460876,2025-06-13T11.31.00.876,0.414,13.598,-67.073,-165.854
1749803460886,2025-06-13T11.31.00.886,0.424,35.244,-56.280,-157.744
1749803460897,2025-06-13T11.31.00.897,0.435,50.915,-54.939,-150.976
1749803460905,2025-06-13T11.31.00.905,0.443,56.890,-60.305,-141.707
1749803460916,2025-06-13T11.31.00.916,0.454,56.585,-64.146,-128.963
1749803460926,2025-06-13T11.31.00.926,0.464,55.061,-61.829,-112.195
1749803460936,2025-06-13T11.31.00.936,0.474,54.756,-56.829,-90.549
1749803460945,2025-06-13T11.31.00.945,0.483,55.732,-57.988,-68.110
1749803460955,2025-06-13T11.31.00.955,0.493,57.805,-62.317,-48.780
1749803460965,2025-06-13T11.31.00.965,0.503,60.915,-64.634,-33.354
1749803460976,2025-06-13T11.31.00.976,0.514,64.756,-61.585,-21.585
1749803460984,2025-06-13T11.31.00.984,0.522,68.963,-50.793,-10.854
1749803460995,2025-06-13T11.31.00.995,0.533,71.646,-37.073,1.037
1749803461005,2025-06-13T11.31.01.005,0.543,74.085,-25.854,13.902
1749803461015,2025-06-13T11.31.01.015,0.553,77.012,-18.780,26.463
1749803461024,2025-06-13T11.31.01.024,0.562,79.695,-14.817,37.561
1749803461034,2025-06-13T11.31.01.034,0.572,82.500,-12.012,45.671
1749803461045,2025-06-13T11.31.01.045,0.583,82.744,-10.549,53.963
1749803461055,2025-06-13T11.31.01.055,0.593,81.463,-11.280,62.195
1749803461064,2025-06-13T11.31.01.064,0.602,80.366,-13.598,69.268
1749803461074,2025-06-13T11.31.01.074,0.612,79.512,-17.378,74.756
1749803461084,2025-06-13T11.31.01.084,0.622,78.780,-21.037,79.085
1749803461094,2025-06-13T11.31.01.094,0.632,79.451,-25.183,82.683
1749803461103,2025-06-13T11.31.01.103,0.641,80.610,-31.220,84.390
1749803461113,2025-06-13T11.31.01.113,0.651,81.341,-36.220,84.878
1749803461124,2025-06-13T11.31.01.124,0.662,81.098,-36.220,85.000
1749803461134,2025-06-13T11.31.01.134,0.672,79.939,-32.134,84.573
1749803461143,2025-06-13T11.31.01.143,0.681,78.902,-25.305,83.902
1749803461153,2025-06-13T11.31.01.153,0.691,77.988,-16.646,82.500
1749803461163,2025-06-13T11.31.01.163,0.701,76.402,-6.768,81.159
1749803461173,2025-06-13T11.31.01.173,0.711,73.415,6.402,80.122
1749803461182,2025-06-13T11.31.01.182,0.720,68.780,21.463,79.024
1749803461192,2025-06-13T11.31.01.192,0.730,62.439,34.024,78.171
1749803461203,2025-06-13T11.31.01.203,0.741,56.098,42.195,78.354
1749803461213,2025-06-13T11.31.01.213,0.751,50.427,46.402,78.659
1749803461222,2025-06-13T11.31.01.222,0.760,45.671,47.866,78.293
1749803461232,2025-06-13T11.31.01.232,0.770,41.098,46.585,77.439
1749803461242,2025-06-13T11.31.01.242,0.780,36.707,42.256,76.707
1749803461253,2025-06-13T11.31.01.253,0.791,32.256,36.159,75.488
1749803461261,2025-06-13T11.31.01.261,0.799,29.024,31.159,74.207
1749803461272,2025-06-13T11.31.01.272,0.810,25.732,29.390,73.293
1749803461282,2025-06-13T11.31.01.282,0.820,20.488,29.329,72.866
1749803461292,2025-06-13T11.31.01.292,0.830,13.841,28.110,71.890
1749803461301,2025-06-13T11.31.01.301,0.839,8.780,23.659,68.902
1749803461311,2025-06-13T11.31.01.311,0.849,6.524,16.463,64.756
1749803461321,2025-06-13T11.31.01.321,0.859,5.732,9.024,60.183
1749803461332,2025-06-13T11.31.01.332,0.870,4.390,3.232,55.244
1749803461340,2025-06-13T11.31.01.340,0.878,2.134,-0.427,48.841
1749803461351,2025-06-13T11.31.01.351,0.889,0.488,-2.988,40.610
1749803461361,2025-06-13T11.31.01.361,0.899,-0.976,-5.610,32.256
1749803461371,2025-06-13T11.31.01.371,0.909,-0.488,-6.098,24.390
1749803461380,2025-06-13T11.31.01.380,0.918,2.683,-5.061,15.061
1749803461390,2025-06-13T11.31.01.390,0.928,5.854,-3.415,4.268
1749803461401,2025-06-13T11.31.01.401,0.939,5.061,0.183,-4.878
1749803461411,2025-06-13T11.31.01.411,0.949,1.159,8.720,-10.610
1749803461420,2025-06-13T11.31.01.420,0.958,-4.146,21.707,-15.854
1749803461430,2025-06-13T11.31.01.430,0.968,-9.756,34.634,-22.683
1749803461440,2025-06-13T11.31.01.440,0.978,-14.695,43.659,-30.122
