epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749802803799,2025-06-13T11.20.03.799,0.000,-116.524,40.915,-102.927
1749802803809,2025-06-13T11.20.03.809,0.010,-115.000,33.720,-102.195
1749802803819,2025-06-13T11.20.03.819,0.020,-110.915,-3.049,-98.780
1749802803830,2025-06-13T11.20.03.830,0.031,-104.451,-52.988,-91.707
1749802803838,2025-06-13T11.20.03.838,0.039,-96.098,-94.695,-85.915
1749802803849,2025-06-13T11.20.03.849,0.050,-87.805,-121.463,-80.366
1749802803859,2025-06-13T11.20.03.859,0.060,-79.756,-127.866,-70.244
1749802803869,2025-06-13T11.20.03.869,0.070,-71.037,-111.829,-56.585
1749802803878,2025-06-13T11.20.03.878,0.079,-61.098,-83.659,-43.963
1749802803888,2025-06-13T11.20.03.888,0.089,-49.024,-57.195,-36.524
1749802803898,2025-06-13T11.20.03.898,0.099,-36.524,-40.427,-32.317
1749802803909,2025-06-13T11.20.03.909,0.110,-21.220,-32.073,-31.402
1749802803917,2025-06-13T11.20.03.917,0.118,-1.280,-25.427,-36.037
1749802803928,2025-06-13T11.20.03.928,0.129,16.768,-16.707,-41.463
1749802803938,2025-06-13T11.20.03.938,0.139,31.280,-8.110,-46.341
1749802803948,2025-06-13T11.20.03.948,0.149,45.854,-2.988,-48.232
1749802803957,2025-06-13T11.20.03.957,0.158,63.841,-0.793,-46.341
1749802803967,2025-06-13T11.20.03.967,0.168,78.902,-0.610,-45.183
1749802803978,2025-06-13T11.20.03.978,0.179,88.232,0.671,-44.939
1749802803988,2025-06-13T11.20.03.988,0.189,96.524,9.817,-42.439
1749802803997,2025-06-13T11.20.03.997,0.198,103.659,25.122,-37.561
1749802804007,2025-06-13T11.20.04.007,0.208,108.354,37.622,-33.171
1749802804017,2025-06-13T11.20.04.017,0.218,111.768,42.622,-28.841
1749802804027,2025-06-13T11.20.04.027,0.228,114.268,41.463,-20.793
1749802804036,2025-06-13T11.20.04.036,0.237,115.915,35.793,-11.341
1749802804046,2025-06-13T11.20.04.046,0.247,116.098,24.756,-5.427
1749802804057,2025-06-13T11.20.04.057,0.258,114.817,10.000,-0.732
1749802804067,2025-06-13T11.20.04.067,0.268,114.939,-1.829,3.537
1749802804076,2025-06-13T11.20.04.076,0.277,115.244,-9.085,5.793
1749802804086,2025-06-13T11.20.04.086,0.287,114.024,-18.780,6.220
1749802804096,2025-06-13T11.20.04.096,0.297,110.183,-33.537,9.390
1749802804106,2025-06-13T11.20.04.106,0.307,106.159,-50.244,17.073
1749802804115,2025-06-13T11.20.04.115,0.316,104.329,-68.963,23.902
1749802804125,2025-06-13T11.20.04.125,0.326,103.049,-85.305,24.268
1749802804136,2025-06-13T11.20.04.136,0.337,99.512,-99.146,22.622
1749802804146,2025-06-13T11.20.04.146,0.347,94.024,-109.085,22.866
1749802804155,2025-06-13T11.20.04.155,0.356,87.378,-111.585,24.268
1749802804165,2025-06-13T11.20.04.165,0.366,82.317,-103.963,24.573
1749802804175,2025-06-13T11.20.04.175,0.376,77.988,-87.988,21.037
1749802804186,2025-06-13T11.20.04.186,0.387,74.268,-64.634,18.780
1749802804194,2025-06-13T11.20.04.194,0.395,70.122,-35.976,20.183
1749802804205,2025-06-13T11.20.04.205,0.406,62.927,-9.085,20.488
1749802804215,2025-06-13T11.20.04.215,0.416,52.683,8.841,20.427
1749802804225,2025-06-13T11.20.04.225,0.426,41.768,16.524,21.037
1749802804234,2025-06-13T11.20.04.234,0.435,30.976,13.537,17.317
1749802804244,2025-06-13T11.20.04.244,0.445,22.805,4.512,12.561
1749802804254,2025-06-13T11.20.04.254,0.455,16.463,-0.976,8.293
1749802804265,2025-06-13T11.20.04.265,0.466,10.000,0.366,4.878
1749802804273,2025-06-13T11.20.04.273,0.474,5.427,6.890,3.415
1749802804284,2025-06-13T11.20.04.284,0.485,1.646,14.695,3.110
1749802804294,2025-06-13T11.20.04.294,0.495,-2.256,20.976,2.439
1749802804304,2025-06-13T11.20.04.304,0.505,-8.780,23.537,1.220
1749802804313,2025-06-13T11.20.04.313,0.514,-19.207,24.573,-2.195
1749802804323,2025-06-13T11.20.04.323,0.524,-30.122,28.110,-7.195
1749802804334,2025-06-13T11.20.04.334,0.535,-40.488,35.610,-13.293
1749802804344,2025-06-13T11.20.04.344,0.545,-51.159,47.256,-22.622
1749802804353,2025-06-13T11.20.04.353,0.554,-59.268,61.951,-35.488
1749802804363,2025-06-13T11.20.04.363,0.564,-65.244,75.488,-48.598
1749802804373,2025-06-13T11.20.04.373,0.574,-71.341,88.110,-60.610
1749802804383,2025-06-13T11.20.04.383,0.584,-78.537,100.793,-71.159
1749802804392,2025-06-13T11.20.04.392,0.593,-86.341,111.280,-78.110
1749802804402,2025-06-13T11.20.04.402,0.603,-94.024,115.305,-82.622
1749802804413,2025-06-13T11.20.04.413,0.614,-100.183,111.707,-89.695
1749802804423,2025-06-13T11.20.04.423,0.624,-103.598,104.207,-99.695
1749802804432,2025-06-13T11.20.04.432,0.633,-104.451,97.988,-109.878
1749802804442,2025-06-13T11.20.04.442,0.643,-107.622,94.024,-119.878
1749802804452,2025-06-13T11.20.04.452,0.653,-116.646,87.683,-128.537
1749802804462,2025-06-13T11.20.04.462,0.663,-124.390,81.280,-134.756
1749802804471,2025-06-13T11.20.04.471,0.672,-125.305,77.988,-141.646
1749802804481,2025-06-13T11.20.04.481,0.682,-121.707,75.244,-151.646
1749802804492,2025-06-13T11.20.04.492,0.693,-117.988,69.085,-162.744
1749802804502,2025-06-13T11.20.04.502,0.703,-116.037,62.317,-170.427
1749802804511,2025-06-13T11.20.04.511,0.712,-115.122,58.232,-172.683
1749802804521,2025-06-13T11.20.04.521,0.722,-112.134,56.585,-172.744
1749802804531,2025-06-13T11.20.04.531,0.732,-107.561,53.902,-173.354
1749802804542,2025-06-13T11.20.04.542,0.743,-102.927,50.427,-173.293
1749802804550,2025-06-13T11.20.04.550,0.751,-93.720,47.012,-171.829
1749802804561,2025-06-13T11.20.04.561,0.762,-79.085,44.390,-172.866
1749802804571,2025-06-13T11.20.04.571,0.772,-61.524,37.866,-175.854
1749802804581,2025-06-13T11.20.04.581,0.782,-45.488,25.976,-176.098
1749802804590,2025-06-13T11.20.04.590,0.791,-31.829,15.061,-172.378
1749802804600,2025-06-13T11.20.04.600,0.801,-19.268,7.256,-166.037
1749802804610,2025-06-13T11.20.04.610,0.811,-8.171,0.122,-159.512
1749802804621,2025-06-13T11.20.04.621,0.822,1.098,-9.451,-152.683
1749802804629,2025-06-13T11.20.04.629,0.830,9.024,-20.244,-145.183
1749802804640,2025-06-13T11.20.04.640,0.841,16.098,-30.549,-135.427
1749802804650,2025-06-13T11.20.04.650,0.851,21.951,-41.524,-122.073
1749802804660,2025-06-13T11.20.04.660,0.861,25.671,-52.012,-107.317
1749802804669,2025-06-13T11.20.04.669,0.870,29.451,-59.390,-94.634
1749802804679,2025-06-13T11.20.04.679,0.880,35.366,-62.317,-81.220
1749802804689,2025-06-13T11.20.04.689,0.890,41.341,-60.244,-67.012
1749802804700,2025-06-13T11.20.04.700,0.901,46.646,-56.341,-50.732
1749802804709,2025-06-13T11.20.04.709,0.910,53.354,-53.049,-32.805
1749802804719,2025-06-13T11.20.04.719,0.920,61.707,-50.854,-14.756
1749802804729,2025-06-13T11.20.04.729,0.930,72.012,-47.378,3.049
1749802804739,2025-06-13T11.20.04.739,0.940,81.402,-46.646,18.415
1749802804748,2025-06-13T11.20.04.748,0.949,88.476,-50.549,34.878
