epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749641961164,2025-06-11T14.39.21.164,0.000,-104.329,6.098,-21.159
1749641961174,2025-06-11T14.39.21.174,0.010,-104.085,8.537,-19.939
1749641961185,2025-06-11T14.39.21.185,0.021,-105.610,16.829,-15.000
1749641961194,2025-06-11T14.39.21.194,0.030,-107.317,24.024,-9.573
1749641961204,2025-06-11T14.39.21.204,0.040,-106.402,24.756,-6.341
1749641961214,2025-06-11T14.39.21.214,0.050,-105.854,18.720,-5.244
1749641961224,2025-06-11T14.39.21.224,0.060,-105.671,7.561,-3.598
1749641961233,2025-06-11T14.39.21.233,0.069,-104.756,-3.476,-0.061
1749641961243,2025-06-11T14.39.21.243,0.079,-104.085,-9.146,2.988
1749641961254,2025-06-11T14.39.21.254,0.090,-104.634,-8.720,5.183
1749641961264,2025-06-11T14.39.21.264,0.100,-106.098,-3.354,8.476
1749641961273,2025-06-11T14.39.21.273,0.109,-106.280,5.671,11.951
1749641961283,2025-06-11T14.39.21.283,0.119,-105.915,15.671,14.634
1749641961293,2025-06-11T14.39.21.293,0.129,-105.549,20.976,16.951
1749641961303,2025-06-11T14.39.21.303,0.139,-104.146,19.878,20.427
1749641961312,2025-06-11T14.39.21.312,0.148,-103.049,13.902,23.780
1749641961322,2025-06-11T14.39.21.322,0.158,-102.988,6.037,27.805
1749641961333,2025-06-11T14.39.21.333,0.169,-101.341,1.037,30.427
1749641961343,2025-06-11T14.39.21.343,0.179,-100.183,4.878,31.707
1749641961352,2025-06-11T14.39.21.352,0.188,-101.341,13.963,32.622
1749641961362,2025-06-11T14.39.21.362,0.198,-100.976,20.915,33.780
1749641961372,2025-06-11T14.39.21.372,0.208,-98.537,24.573,36.280
1749641961383,2025-06-11T14.39.21.383,0.219,-97.073,23.902,38.841
1749641961391,2025-06-11T14.39.21.391,0.227,-96.951,18.171,41.280
1749641961402,2025-06-11T14.39.21.402,0.238,-96.463,7.073,44.939
1749641961412,2025-06-11T14.39.21.412,0.248,-94.085,-4.573,48.963
1749641961422,2025-06-11T14.39.21.422,0.258,-89.146,-7.805,51.220
1749641961431,2025-06-11T14.39.21.431,0.267,-86.098,1.463,51.220
1749641961441,2025-06-11T14.39.21.441,0.277,-85.000,15.000,49.024
1749641961451,2025-06-11T14.39.21.451,0.287,-82.317,24.024,48.963
1749641961462,2025-06-11T14.39.21.462,0.298,-79.512,24.268,50.061
1749641961470,2025-06-11T14.39.21.470,0.306,-78.902,14.756,51.463
1749641961481,2025-06-11T14.39.21.481,0.317,-78.963,-1.463,55.915
1749641961491,2025-06-11T14.39.21.491,0.327,-77.073,-16.463,62.073
1749641961501,2025-06-11T14.39.21.501,0.337,-74.024,-20.732,66.829
1749641961510,2025-06-11T14.39.21.510,0.346,-70.427,-11.159,69.329
1749641961520,2025-06-11T14.39.21.520,0.356,-66.463,6.524,69.085
1749641961530,2025-06-11T14.39.21.530,0.366,-63.415,20.610,65.976
1749641961541,2025-06-11T14.39.21.541,0.377,-60.671,24.085,64.512
1749641961551,2025-06-11T14.39.21.551,0.387,-56.585,18.354,66.585
1749641961560,2025-06-11T14.39.21.560,0.396,-53.537,6.585,70.793
1749641961570,2025-06-11T14.39.21.570,0.406,-53.537,-7.561,76.341
1749641961580,2025-06-11T14.39.21.580,0.416,-56.220,-20.244,82.988
1749641961589,2025-06-11T14.39.21.589,0.425,-56.037,-25.976,89.390
1749641961599,2025-06-11T14.39.21.599,0.435,-42.927,-17.317,93.902
1749641961610,2025-06-11T14.39.21.610,0.446,-22.805,9.695,94.390
1749641961620,2025-06-11T14.39.21.620,0.456,-22.744,38.171,84.390
1749641961629,2025-06-11T14.39.21.629,0.465,-28.598,35.305,65.610
1749641961639,2025-06-11T14.39.21.639,0.475,-21.707,5.305,54.939
1749641961649,2025-06-11T14.39.21.649,0.485,-8.049,-22.256,52.073
1749641961659,2025-06-11T14.39.21.659,0.495,0.854,-33.720,46.220
1749641961668,2025-06-11T14.39.21.668,0.504,3.293,-27.927,40.000
1749641961678,2025-06-11T14.39.21.678,0.514,-0.122,-11.280,36.951
1749641961689,2025-06-11T14.39.21.689,0.525,-5.183,3.171,30.915
1749641961699,2025-06-11T14.39.21.699,0.535,-7.073,5.854,20.793
1749641961708,2025-06-11T14.39.21.708,0.544,-6.646,0.793,12.805
1749641961718,2025-06-11T14.39.21.718,0.554,-7.012,-4.756,6.280
1749641961728,2025-06-11T14.39.21.728,0.564,-9.756,-8.293,-0.122
1749641961738,2025-06-11T14.39.21.738,0.574,-13.354,-10.122,-6.341
1749641961747,2025-06-11T14.39.21.747,0.583,-16.585,-12.439,-12.073
1749641961758,2025-06-11T14.39.21.758,0.594,-19.268,-14.573,-17.073
1749641961768,2025-06-11T14.39.21.768,0.604,-21.890,-15.244,-20.305
1749641961778,2025-06-11T14.39.21.778,0.614,-24.878,-14.024,-21.951
1749641961787,2025-06-11T14.39.21.787,0.623,-26.768,-11.707,-21.341
1749641961797,2025-06-11T14.39.21.797,0.633,-27.561,-9.695,-19.390
1749641961807,2025-06-11T14.39.21.807,0.643,-26.463,-9.085,-16.951
1749641961818,2025-06-11T14.39.21.818,0.654,-23.720,-10.732,-15.122
1749641961826,2025-06-11T14.39.21.826,0.662,-19.817,-12.500,-12.805
1749641961837,2025-06-11T14.39.21.837,0.673,-16.402,-12.500,-8.293
1749641961847,2025-06-11T14.39.21.847,0.683,-14.207,-12.988,-2.622
1749641961857,2025-06-11T14.39.21.857,0.693,-10.671,-15.793,2.500
1749641961866,2025-06-11T14.39.21.866,0.702,-4.573,-19.756,6.585
1749641961876,2025-06-11T14.39.21.876,0.712,2.805,-21.890,10.915
1749641961886,2025-06-11T14.39.21.886,0.722,10.366,-21.707,13.841
1749641961897,2025-06-11T14.39.21.897,0.733,17.988,-22.561,16.098
1749641961905,2025-06-11T14.39.21.905,0.741,25.549,-26.402,19.268
1749641961916,2025-06-11T14.39.21.916,0.752,32.927,-32.927,23.232
1749641961926,2025-06-11T14.39.21.926,0.762,40.488,-42.561,27.622
1749641961936,2025-06-11T14.39.21.936,0.772,48.902,-51.707,32.927
1749641961945,2025-06-11T14.39.21.945,0.781,57.195,-55.305,37.683
1749641961955,2025-06-11T14.39.21.955,0.791,63.780,-54.329,40.976
1749641961966,2025-06-11T14.39.21.966,0.802,70.305,-53.537,43.841
1749641961976,2025-06-11T14.39.21.976,0.812,77.256,-53.415,46.890
1749641961985,2025-06-11T14.39.21.985,0.821,82.744,-54.939,48.841
1749641961995,2025-06-11T14.39.21.995,0.831,87.317,-59.329,50.061
1749641962005,2025-06-11T14.39.22.005,0.841,92.561,-64.268,52.622
1749641962015,2025-06-11T14.39.22.015,0.851,96.829,-66.585,54.512
1749641962024,2025-06-11T14.39.22.024,0.860,98.659,-66.768,54.573
1749641962034,2025-06-11T14.39.22.034,0.870,100.671,-66.951,55.976
1749641962045,2025-06-11T14.39.22.045,0.881,102.439,-66.707,58.293
1749641962055,2025-06-11T14.39.22.055,0.891,103.902,-65.732,59.817
1749641962064,2025-06-11T14.39.22.064,0.900,106.098,-63.171,60.305
1749641962074,2025-06-11T14.39.22.074,0.910,107.317,-58.841,60.000
1749641962084,2025-06-11T14.39.22.084,0.920,107.988,-56.585,59.146
1749641962094,2025-06-11T14.39.22.094,0.930,109.756,-56.646,59.024
1749641962103,2025-06-11T14.39.22.103,0.939,110.732,-58.049,58.720
1749641962113,2025-06-11T14.39.22.113,0.949,110.061,-60.366,58.110
1749641962124,2025-06-11T14.39.22.124,0.960,110.732,-62.683,57.805
1749641962134,2025-06-11T14.39.22.134,0.970,110.183,-62.073,57.317
1749641962143,2025-06-11T14.39.22.143,0.979,107.500,-59.024,56.037
1749641962153,2025-06-11T14.39.22.153,0.989,104.878,-56.098,54.634
1749641962163,2025-06-11T14.39.22.163,0.999,102.195,-55.000,54.146
1749641962174,2025-06-11T14.39.22.174,1.010,100.000,-55.427,54.146
1749641962182,2025-06-11T14.39.22.182,1.018,97.988,-54.817,53.841
1749641962193,2025-06-11T14.39.22.193,1.029,95.183,-52.073,52.134
1749641962203,2025-06-11T14.39.22.203,1.039,91.280,-48.232,49.817
1749641962213,2025-06-11T14.39.22.213,1.049,88.780,-45.854,47.805
1749641962222,2025-06-11T14.39.22.222,1.058,88.049,-44.512,45.671
1749641962232,2025-06-11T14.39.22.232,1.068,86.341,-42.744,43.354
1749641962242,2025-06-11T14.39.22.242,1.078,82.988,-41.463,41.098
1749641962253,2025-06-11T14.39.22.253,1.089,80.305,-39.512,39.146
1749641962261,2025-06-11T14.39.22.261,1.097,77.195,-36.646,36.098
1749641962272,2025-06-11T14.39.22.272,1.108,73.354,-36.037,32.012
1749641962282,2025-06-11T14.39.22.282,1.118,69.695,-37.805,29.390
1749641962292,2025-06-11T14.39.22.292,1.128,66.159,-40.122,27.622
1749641962301,2025-06-11T14.39.22.301,1.137,61.159,-41.646,25.122
1749641962311,2025-06-11T14.39.22.311,1.147,54.939,-41.768,22.988
1749641962321,2025-06-11T14.39.22.321,1.157,47.866,-41.463,21.951
1749641962332,2025-06-11T14.39.22.332,1.168,40.244,-41.341,21.524
1749641962341,2025-06-11T14.39.22.341,1.177,33.171,-41.890,21.341
1749641962351,2025-06-11T14.39.22.351,1.187,26.951,-41.890,22.439
1749641962361,2025-06-11T14.39.22.361,1.197,20.244,-38.598,24.573
1749641962371,2025-06-11T14.39.22.371,1.207,13.293,-33.659,26.280
1749641962380,2025-06-11T14.39.22.380,1.216,7.927,-28.537,29.207
1749641962390,2025-06-11T14.39.22.390,1.226,5.488,-21.646,32.134
1749641962401,2025-06-11T14.39.22.401,1.237,3.293,-11.463,32.134
1749641962411,2025-06-11T14.39.22.411,1.247,2.134,-3.841,29.695
1749641962420,2025-06-11T14.39.22.420,1.256,2.073,-1.951,26.768
1749641962430,2025-06-11T14.39.22.430,1.266,2.622,-6.402,22.988
1749641962440,2025-06-11T14.39.22.440,1.276,6.159,-16.098,17.622
1749641962450,2025-06-11T14.39.22.450,1.286,13.720,-25.793,12.744
1749641962459,2025-06-11T14.39.22.459,1.295,20.671,-29.451,7.744
1749641962469,2025-06-11T14.39.22.469,1.305,24.268,-27.134,1.524
1749641962480,2025-06-11T14.39.22.480,1.316,28.598,-22.317,-5.305
1749641962490,2025-06-11T14.39.22.490,1.326,33.902,-16.951,-11.524
1749641962499,2025-06-11T14.39.22.499,1.335,37.683,-12.134,-17.073
1749641962509,2025-06-11T14.39.22.509,1.345,40.549,-8.720,-22.744
1749641962519,2025-06-11T14.39.22.519,1.355,42.927,-6.159,-27.317
1749641962529,2025-06-11T14.39.22.529,1.365,46.402,-3.659,-31.524
1749641962538,2025-06-11T14.39.22.538,1.374,49.146,-2.805,-36.159
1749641962549,2025-06-11T14.39.22.549,1.385,51.098,-5.732,-40.122
1749641962559,2025-06-11T14.39.22.559,1.395,52.927,-9.817,-42.561
1749641962569,2025-06-11T14.39.22.569,1.405,54.329,-11.890,-44.390
1749641962578,2025-06-11T14.39.22.578,1.414,54.329,-12.622,-47.134
1749641962588,2025-06-11T14.39.22.588,1.424,54.817,-13.171,-49.756
1749641962598,2025-06-11T14.39.22.598,1.434,55.183,-12.073,-52.683
1749641962609,2025-06-11T14.39.22.609,1.445,54.939,-10.671,-56.646
1749641962617,2025-06-11T14.39.22.617,1.453,54.451,-9.817,-60.488
1749641962628,2025-06-11T14.39.22.628,1.464,53.841,-8.598,-64.573
1749641962638,2025-06-11T14.39.22.638,1.474,51.890,-8.415,-69.207
1749641962648,2025-06-11T14.39.22.648,1.484,50.305,-11.159,-73.476
1749641962657,2025-06-11T14.39.22.657,1.493,49.878,-14.695,-77.195
1749641962667,2025-06-11T14.39.22.667,1.503,48.415,-17.744,-81.646
1749641962677,2025-06-11T14.39.22.677,1.513,47.195,-21.524,-86.220
1749641962688,2025-06-11T14.39.22.688,1.524,46.524,-24.451,-90.488
1749641962696,2025-06-11T14.39.22.696,1.532,44.817,-24.756,-94.146
1749641962707,2025-06-11T14.39.22.707,1.543,42.622,-21.951,-97.866
1749641962717,2025-06-11T14.39.22.717,1.553,40.549,-18.659,-102.073
1749641962727,2025-06-11T14.39.22.727,1.563,38.049,-15.488,-105.976
1749641962736,2025-06-11T14.39.22.736,1.572,36.159,-12.134,-109.695
1749641962746,2025-06-11T14.39.22.746,1.582,34.634,-9.207,-113.720
1749641962757,2025-06-11T14.39.22.757,1.593,32.012,-8.110,-117.744
1749641962767,2025-06-11T14.39.22.767,1.603,28.720,-8.537,-120.122
1749641962776,2025-06-11T14.39.22.776,1.612,24.878,-8.720,-122.134
1749641962786,2025-06-11T14.39.22.786,1.622,22.622,-9.878,-124.634
1749641962796,2025-06-11T14.39.22.796,1.632,20.610,-10.671,-126.280
1749641962806,2025-06-11T14.39.22.806,1.642,14.451,-11.159,-127.317
1749641962815,2025-06-11T14.39.22.815,1.651,8.171,-13.232,-129.390
1749641962825,2025-06-11T14.39.22.825,1.661,4.573,-16.707,-130.671
1749641962836,2025-06-11T14.39.22.836,1.672,1.098,-19.512,-129.756
1749641962846,2025-06-11T14.39.22.846,1.682,-4.817,-21.524,-129.329
1749641962855,2025-06-11T14.39.22.855,1.691,-11.402,-25.122,-128.415
1749641962865,2025-06-11T14.39.22.865,1.701,-18.415,-28.841,-124.512
1749641962875,2025-06-11T14.39.22.875,1.711,-26.098,-31.280,-119.146
1749641962885,2025-06-11T14.39.22.885,1.721,-33.415,-29.024,-112.927
1749641962894,2025-06-11T14.39.22.894,1.730,-41.463,-19.695,-107.134
1749641962904,2025-06-11T14.39.22.904,1.740,-51.402,-7.988,-105.427
1749641962915,2025-06-11T14.39.22.915,1.751,-60.183,-1.098,-104.451
1749641962925,2025-06-11T14.39.22.925,1.761,-64.573,1.585,-101.890
1749641962934,2025-06-11T14.39.22.934,1.770,-68.659,2.683,-100.915
1749641962944,2025-06-11T14.39.22.944,1.780,-74.024,-1.341,-103.841
1749641962954,2025-06-11T14.39.22.954,1.790,-79.573,-10.793,-101.707
1749641962965,2025-06-11T14.39.22.965,1.801,-84.512,-17.439,-94.024
1749641962973,2025-06-11T14.39.22.973,1.809,-90.183,-17.012,-89.390
1749641962984,2025-06-11T14.39.22.984,1.820,-94.329,-11.707,-84.695
1749641962994,2025-06-11T14.39.22.994,1.830,-96.098,-3.171,-79.085
1749641963004,2025-06-11T14.39.23.004,1.840,-97.439,4.024,-75.854
1749641963013,2025-06-11T14.39.23.013,1.849,-98.354,7.988,-73.780
1749641963023,2025-06-11T14.39.23.023,1.859,-99.207,8.902,-71.341
1749641963033,2025-06-11T14.39.23.033,1.869,-100.427,5.366,-68.598
1749641963044,2025-06-11T14.39.23.044,1.880,-101.402,0.000,-64.085
1749641963052,2025-06-11T14.39.23.052,1.888,-103.049,-3.110,-57.866
1749641963063,2025-06-11T14.39.23.063,1.899,-105.854,-4.329,-52.012
1749641963073,2025-06-11T14.39.23.073,1.909,-109.573,-4.512,-45.122
1749641963083,2025-06-11T14.39.23.083,1.919,-113.232,-2.561,-36.585
1749641963092,2025-06-11T14.39.23.092,1.928,-117.927,2.439,-28.354
1749641963102,2025-06-11T14.39.23.102,1.938,-124.512,8.598,-20.793
1749641963112,2025-06-11T14.39.23.112,1.948,-132.378,15.122,-13.232
1749641963123,2025-06-11T14.39.23.123,1.959,-141.829,18.232,-6.585
1749641963132,2025-06-11T14.39.23.132,1.968,-149.512,16.829,0.122
1749641963142,2025-06-11T14.39.23.142,1.978,-155.183,13.232,6.646
1749641963152,2025-06-11T14.39.23.152,1.988,-160.549,6.098,10.183
1749641963162,2025-06-11T14.39.23.162,1.998,-161.951,-0.732,13.415
1749641963171,2025-06-11T14.39.23.171,2.007,-163.415,-4.512,14.207
1749641963181,2025-06-11T14.39.23.181,2.017,-167.317,-5.915,15.976
1749641963192,2025-06-11T14.39.23.192,2.028,-168.049,-3.841,20.244
1749641963202,2025-06-11T14.39.23.202,2.038,-167.195,4.512,22.927
1749641963211,2025-06-11T14.39.23.211,2.047,-166.463,20.610,24.695
1749641963221,2025-06-11T14.39.23.221,2.057,-165.000,36.220,25.915
1749641963231,2025-06-11T14.39.23.231,2.067,-160.488,40.244,27.134
1749641963241,2025-06-11T14.39.23.241,2.077,-152.378,32.317,28.659
1749641963250,2025-06-11T14.39.23.250,2.086,-142.622,18.598,30.183
1749641963260,2025-06-11T14.39.23.260,2.096,-132.317,8.841,33.049
1749641963271,2025-06-11T14.39.23.271,2.107,-124.268,9.329,35.305
1749641963281,2025-06-11T14.39.23.281,2.117,-120.671,15.244,36.707
1749641963290,2025-06-11T14.39.23.290,2.126,-117.744,16.341,39.878
1749641963300,2025-06-11T14.39.23.300,2.136,-111.280,13.110,46.768
1749641963310,2025-06-11T14.39.23.310,2.146,-104.085,9.329,53.171
1749641963320,2025-06-11T14.39.23.320,2.156,-99.329,4.756,58.110
1749641963329,2025-06-11T14.39.23.329,2.165,-94.878,1.524,64.085
1749641963340,2025-06-11T14.39.23.340,2.176,-89.390,1.159,70.061
1749641963350,2025-06-11T14.39.23.350,2.186,-84.146,1.037,73.293
1749641963360,2025-06-11T14.39.23.360,2.196,-81.220,-0.793,74.939
1749641963369,2025-06-11T14.39.23.369,2.205,-78.232,-7.561,78.659
1749641963379,2025-06-11T14.39.23.379,2.215,-72.012,-16.768,83.232
1749641963389,2025-06-11T14.39.23.389,2.225,-65.854,-22.744,85.183
1749641963400,2025-06-11T14.39.23.400,2.236,-62.683,-26.524,84.878
1749641963408,2025-06-11T14.39.23.408,2.244,-61.220,-29.878,86.280
1749641963419,2025-06-11T14.39.23.419,2.255,-57.866,-28.841,91.768
1749641963429,2025-06-11T14.39.23.429,2.265,-52.622,-22.927,97.012
1749641963439,2025-06-11T14.39.23.439,2.275,-47.683,-12.927,97.256
1749641963448,2025-06-11T14.39.23.448,2.284,-45.000,-3.293,92.805
1749641963458,2025-06-11T14.39.23.458,2.294,-41.037,-2.561,87.256
1749641963468,2025-06-11T14.39.23.468,2.304,-32.988,-7.805,82.256
1749641963479,2025-06-11T14.39.23.479,2.315,-23.110,-13.171,76.646
1749641963487,2025-06-11T14.39.23.487,2.323,-15.427,-16.707,68.598
1749641963498,2025-06-11T14.39.23.498,2.334,-9.390,-20.732,60.732
1749641963508,2025-06-11T14.39.23.508,2.344,-4.329,-23.110,55.000
1749641963518,2025-06-11T14.39.23.518,2.354,-0.732,-22.012,49.451
1749641963527,2025-06-11T14.39.23.527,2.363,1.037,-17.317,43.902
1749641963537,2025-06-11T14.39.23.537,2.373,1.463,-10.000,38.476
1749641963548,2025-06-11T14.39.23.548,2.384,1.037,-4.512,31.951
1749641963558,2025-06-11T14.39.23.558,2.394,0.854,-3.171,25.427
1749641963567,2025-06-11T14.39.23.567,2.403,-0.061,-5.366,19.817
1749641963577,2025-06-11T14.39.23.577,2.413,-1.341,-10.488,15.000
1749641963587,2025-06-11T14.39.23.587,2.423,-2.500,-16.402,10.305
1749641963597,2025-06-11T14.39.23.597,2.433,-3.476,-20.549,5.976
1749641963606,2025-06-11T14.39.23.606,2.442,-4.817,-20.488,1.768
1749641963616,2025-06-11T14.39.23.616,2.452,-5.305,-15.183,-2.256
1749641963627,2025-06-11T14.39.23.627,2.463,-5.793,-6.402,-6.098
1749641963637,2025-06-11T14.39.23.637,2.473,-5.854,-0.366,-8.780
1749641963646,2025-06-11T14.39.23.646,2.482,-5.427,0.366,-9.207
1749641963656,2025-06-11T14.39.23.656,2.492,-5.244,-1.159,-7.805
1749641963666,2025-06-11T14.39.23.666,2.502,-5.000,-4.207,-5.488
1749641963676,2025-06-11T14.39.23.676,2.512,-4.146,-6.829,-3.841
1749641963685,2025-06-11T14.39.23.685,2.521,-3.841,-7.256,-3.049
1749641963695,2025-06-11T14.39.23.695,2.531,-3.354,-5.976,-2.866
1749641963706,2025-06-11T14.39.23.706,2.542,-2.805,-3.841,-3.415
1749641963716,2025-06-11T14.39.23.716,2.552,-2.805,-1.890,-4.512
1749641963725,2025-06-11T14.39.23.725,2.561,-3.293,-1.768,-5.122
1749641963735,2025-06-11T14.39.23.735,2.571,-3.537,-3.110,-4.085
1749641963745,2025-06-11T14.39.23.745,2.581,-3.049,-5.793,-2.500
1749641963756,2025-06-11T14.39.23.756,2.592,-2.134,-8.049,-0.610
1749641963764,2025-06-11T14.39.23.764,2.600,-1.768,-8.780,2.256
1749641963775,2025-06-11T14.39.23.775,2.611,-1.341,-10.122,5.305
1749641963785,2025-06-11T14.39.23.785,2.621,0.671,-10.610,9.146
1749641963795,2025-06-11T14.39.23.795,2.631,1.585,-9.024,12.988
1749641963804,2025-06-11T14.39.23.804,2.640,2.561,-9.939,15.671
1749641963814,2025-06-11T14.39.23.814,2.650,5.122,-16.707,18.415
1749641963824,2025-06-11T14.39.23.824,2.660,7.988,-26.220,23.232
1749641963835,2025-06-11T14.39.23.835,2.671,10.610,-34.756,29.207
1749641963843,2025-06-11T14.39.23.843,2.679,15.061,-40.000,34.085
1749641963854,2025-06-11T14.39.23.854,2.690,20.549,-42.073,37.195
1749641963864,2025-06-11T14.39.23.864,2.700,27.012,-42.622,39.573
1749641963874,2025-06-11T14.39.23.874,2.710,34.085,-42.500,42.256
1749641963883,2025-06-11T14.39.23.883,2.719,40.244,-43.963,44.756
1749641963893,2025-06-11T14.39.23.893,2.729,46.037,-48.659,47.561
1749641963904,2025-06-11T14.39.23.904,2.740,52.500,-54.695,50.671
1749641963914,2025-06-11T14.39.23.914,2.750,59.329,-60.305,52.622
1749641963923,2025-06-11T14.39.23.923,2.759,66.341,-65.427,54.085
1749641963933,2025-06-11T14.39.23.933,2.769,73.232,-68.171,56.585
1749641963943,2025-06-11T14.39.23.943,2.779,78.902,-67.683,59.146
1749641963953,2025-06-11T14.39.23.953,2.789,82.439,-66.341,60.610
1749641963962,2025-06-11T14.39.23.962,2.798,86.037,-67.012,62.012
1749641963972,2025-06-11T14.39.23.972,2.808,89.817,-69.329,63.415
1749641963983,2025-06-11T14.39.23.983,2.819,92.500,-72.256,64.573
1749641963993,2025-06-11T14.39.23.993,2.829,94.634,-74.512,65.366
