epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749646203031,2025-06-11T15.50.03.031,0.000,36.646,-82.927,25.915
1749646203041,2025-06-11T15.50.03.041,0.010,40.000,-84.146,25.732
1749646203050,2025-06-11T15.50.03.050,0.019,52.378,-81.098,26.524
1749646203061,2025-06-11T15.50.03.061,0.030,66.220,-69.512,28.415
1749646203071,2025-06-11T15.50.03.071,0.040,79.268,-60.244,28.476
1749646203081,2025-06-11T15.50.03.081,0.050,93.963,-52.744,23.720
1749646203090,2025-06-11T15.50.03.090,0.059,107.073,-41.280,18.780
1749646203100,2025-06-11T15.50.03.100,0.069,116.280,-27.500,19.390
1749646203110,2025-06-11T15.50.03.110,0.079,122.866,-19.878,24.268
1749646203121,2025-06-11T15.50.03.121,0.090,127.500,-22.744,29.085
1749646203129,2025-06-11T15.50.03.129,0.098,130.610,-32.500,34.146
1749646203140,2025-06-11T15.50.03.140,0.109,132.439,-43.780,41.890
1749646203150,2025-06-11T15.50.03.150,0.119,132.500,-54.573,48.293
1749646203160,2025-06-11T15.50.03.160,0.129,131.951,-64.817,50.549
1749646203169,2025-06-11T15.50.03.169,0.138,131.402,-68.110,52.439
1749646203179,2025-06-11T15.50.03.179,0.148,130.671,-59.695,55.122
1749646203189,2025-06-11T15.50.03.189,0.158,130.122,-46.341,55.732
1749646203200,2025-06-11T15.50.03.200,0.169,129.207,-37.805,52.927
1749646203208,2025-06-11T15.50.03.208,0.177,126.341,-40.122,52.317
1749646203219,2025-06-11T15.50.03.219,0.188,121.159,-48.720,55.488
1749646203229,2025-06-11T15.50.03.229,0.198,113.780,-60.671,60.732
1749646203239,2025-06-11T15.50.03.239,0.208,106.829,-73.963,65.915
1749646203248,2025-06-11T15.50.03.248,0.217,102.561,-81.768,68.049
1749646203258,2025-06-11T15.50.03.258,0.227,100.793,-75.793,66.707
1749646203269,2025-06-11T15.50.03.269,0.238,99.878,-61.037,66.037
1749646203279,2025-06-11T15.50.03.279,0.248,98.659,-48.110,71.341
1749646203288,2025-06-11T15.50.03.288,0.257,95.610,-38.963,82.561
1749646203298,2025-06-11T15.50.03.298,0.267,93.841,-37.012,93.598
1749646203308,2025-06-11T15.50.03.308,0.277,98.110,-44.573,94.695
1749646203318,2025-06-11T15.50.03.318,0.287,107.378,-63.780,81.098
1749646203327,2025-06-11T15.50.03.327,0.296,118.537,-86.585,57.866
1749646203337,2025-06-11T15.50.03.337,0.306,128.780,-98.232,38.659
1749646203348,2025-06-11T15.50.03.348,0.317,137.561,-92.683,32.683
1749646203358,2025-06-11T15.50.03.358,0.327,142.866,-71.341,32.866
1749646203367,2025-06-11T15.50.03.367,0.336,145.427,-42.866,27.744
1749646203377,2025-06-11T15.50.03.377,0.346,148.598,-15.183,15.671
1749646203387,2025-06-11T15.50.03.387,0.356,152.195,3.354,5.244
1749646203397,2025-06-11T15.50.03.397,0.366,150.915,8.049,0.610
1749646203406,2025-06-11T15.50.03.406,0.375,145.671,4.085,1.220
1749646203416,2025-06-11T15.50.03.416,0.385,139.329,-7.561,0.183
1749646203427,2025-06-11T15.50.03.427,0.396,132.500,-21.646,-8.537
1749646203437,2025-06-11T15.50.03.437,0.406,126.524,-30.305,-21.707
1749646203446,2025-06-11T15.50.03.446,0.415,119.695,-29.817,-32.073
1749646203456,2025-06-11T15.50.03.456,0.425,110.061,-24.268,-37.378
1749646203466,2025-06-11T15.50.03.466,0.435,99.146,-16.890,-42.622
1749646203477,2025-06-11T15.50.03.477,0.446,90.793,-8.293,-47.439
1749646203485,2025-06-11T15.50.03.485,0.454,85.244,-2.866,-47.195
1749646203496,2025-06-11T15.50.03.496,0.465,79.390,-4.207,-44.390
1749646203506,2025-06-11T15.50.03.506,0.475,72.683,-10.915,-42.622
1749646203516,2025-06-11T15.50.03.516,0.485,65.244,-22.378,-41.524
1749646203525,2025-06-11T15.50.03.525,0.494,57.622,-35.244,-40.183
1749646203535,2025-06-11T15.50.03.535,0.504,49.451,-43.963,-39.146
1749646203545,2025-06-11T15.50.03.545,0.514,41.524,-49.146,-39.695
1749646203556,2025-06-11T15.50.03.556,0.525,35.061,-52.866,-41.768
1749646203564,2025-06-11T15.50.03.564,0.533,30.427,-57.744,-43.476
1749646203575,2025-06-11T15.50.03.575,0.544,26.098,-60.610,-45.000
1749646203585,2025-06-11T15.50.03.585,0.554,23.171,-59.268,-46.707
1749646203595,2025-06-11T15.50.03.595,0.564,22.378,-56.585,-47.805
1749646203604,2025-06-11T15.50.03.604,0.573,22.378,-51.768,-49.146
1749646203614,2025-06-11T15.50.03.614,0.583,22.866,-44.695,-51.159
1749646203624,2025-06-11T15.50.03.624,0.593,23.232,-36.829,-52.500
1749646203635,2025-06-11T15.50.03.635,0.604,22.622,-31.585,-52.866
1749646203644,2025-06-11T15.50.03.644,0.613,20.366,-29.268,-53.293
1749646203654,2025-06-11T15.50.03.654,0.623,17.805,-29.207,-53.902
1749646203664,2025-06-11T15.50.03.664,0.633,15.183,-28.476,-55.610
1749646203674,2025-06-11T15.50.03.674,0.643,13.171,-25.671,-57.927
1749646203683,2025-06-11T15.50.03.683,0.652,12.805,-21.829,-60.122
1749646203693,2025-06-11T15.50.03.693,0.662,11.341,-18.171,-61.890
1749646203704,2025-06-11T15.50.03.704,0.673,6.341,-15.366,-63.171
1749646203714,2025-06-11T15.50.03.714,0.683,-1.768,-14.146,-62.500
