epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749640932438,2025-06-11T14.22.12.438,0.000,19.634,28.476,-10.427
1749640932447,2025-06-11T14.22.12.447,0.009,20.610,28.902,-10.976
1749640932457,2025-06-11T14.22.12.457,0.019,23.354,26.585,-12.195
1749640932468,2025-06-11T14.22.12.468,0.030,23.171,17.439,-11.768
1749640932478,2025-06-11T14.22.12.478,0.040,19.695,-1.707,-8.963
1749640932487,2025-06-11T14.22.12.487,0.049,13.780,-29.817,-4.634
1749640932497,2025-06-11T14.22.12.497,0.059,3.537,-62.744,0.976
1749640932507,2025-06-11T14.22.12.507,0.069,-8.232,-94.268,3.049
1749640932518,2025-06-11T14.22.12.518,0.080,-15.244,-121.402,-0.183
1749640932526,2025-06-11T14.22.12.526,0.088,-23.598,-152.866,2.378
1749640932537,2025-06-11T14.22.12.537,0.099,-43.537,-187.256,11.524
1749640932547,2025-06-11T14.22.12.547,0.109,-67.012,-215.061,20.976
1749640932557,2025-06-11T14.22.12.557,0.119,-80.732,-229.024,31.280
1749640932566,2025-06-11T14.22.12.566,0.128,-86.098,-224.085,43.415
1749640932576,2025-06-11T14.22.12.576,0.138,-84.390,-197.256,53.293
1749640932586,2025-06-11T14.22.12.586,0.148,-79.756,-154.878,57.866
1749640932597,2025-06-11T14.22.12.597,0.159,-73.780,-99.756,53.720
1749640932605,2025-06-11T14.22.12.605,0.167,-65.122,-54.695,48.476
1749640932616,2025-06-11T14.22.12.616,0.178,-55.244,-27.500,44.146
1749640932626,2025-06-11T14.22.12.626,0.188,-42.439,-54.085,28.841
1749640932636,2025-06-11T14.22.12.636,0.198,-32.744,-79.939,1.463
1749640932645,2025-06-11T14.22.12.645,0.207,-18.110,-37.622,28.780
1749640932655,2025-06-11T14.22.12.655,0.217,-17.134,0.671,43.780
1749640932665,2025-06-11T14.22.12.665,0.227,-16.646,28.293,20.854
1749640932676,2025-06-11T14.22.12.676,0.238,-9.695,43.354,24.817
1749640932686,2025-06-11T14.22.12.686,0.248,-5.549,45.793,30.427
1749640932695,2025-06-11T14.22.12.695,0.257,-4.939,52.622,28.110
1749640932705,2025-06-11T14.22.12.705,0.267,-4.085,56.220,23.476
1749640932715,2025-06-11T14.22.12.715,0.277,-0.549,51.951,20.915
1749640932724,2025-06-11T14.22.12.724,0.286,7.012,44.268,16.220
1749640932734,2025-06-11T14.22.12.734,0.296,16.707,41.829,10.000
1749640932745,2025-06-11T14.22.12.745,0.307,26.463,48.841,4.878
1749640932755,2025-06-11T14.22.12.755,0.317,34.878,65.732,0.183
1749640932764,2025-06-11T14.22.12.764,0.326,42.012,90.366,-3.841
