epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749641568247,2025-06-11T14.32.48.247,0.000,53.720,-13.841,7.561
1749641568256,2025-06-11T14.32.48.256,0.009,53.415,-14.085,7.744
1749641568266,2025-06-11T14.32.48.266,0.019,51.585,-16.890,7.561
1749641568277,2025-06-11T14.32.48.277,0.030,49.268,-19.329,7.622
1749641568287,2025-06-11T14.32.48.287,0.040,45.610,-19.939,7.561
1749641568296,2025-06-11T14.32.48.296,0.049,41.463,-20.061,7.927
1749641568306,2025-06-11T14.32.48.306,0.059,39.390,-17.988,9.146
1749641568316,2025-06-11T14.32.48.316,0.069,38.537,-12.866,9.573
1749641568326,2025-06-11T14.32.48.326,0.079,36.159,-8.780,6.951
1749641568335,2025-06-11T14.32.48.335,0.088,31.646,-10.000,3.171
1749641568345,2025-06-11T14.32.48.345,0.098,27.012,-13.415,0.915
1749641568356,2025-06-11T14.32.48.356,0.109,23.537,-18.110,0.427
1749641568366,2025-06-11T14.32.48.366,0.119,20.366,-23.780,2.317
1749641568375,2025-06-11T14.32.48.375,0.128,16.402,-28.171,4.695
1749641568385,2025-06-11T14.32.48.385,0.138,13.171,-31.037,7.378
1749641568395,2025-06-11T14.32.48.395,0.148,14.512,-29.512,10.427
1749641568405,2025-06-11T14.32.48.405,0.158,15.671,-20.366,10.915
1749641568414,2025-06-11T14.32.48.414,0.167,12.378,-12.256,11.220
1749641568424,2025-06-11T14.32.48.424,0.177,10.915,-11.220,12.866
1749641568435,2025-06-11T14.32.48.435,0.188,12.561,-16.280,13.293
1749641568445,2025-06-11T14.32.48.445,0.198,16.037,-23.293,10.732
1749641568454,2025-06-11T14.32.48.454,0.207,18.841,-26.159,7.622
1749641568464,2025-06-11T14.32.48.464,0.217,20.122,-23.598,4.024
1749641568474,2025-06-11T14.32.48.474,0.227,20.915,-18.293,-1.341
1749641568485,2025-06-11T14.32.48.485,0.238,21.951,-13.293,-5.793
