epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749645733356,2025-06-11T15.42.13.356,0.000,38.049,-26.524,25.549
1749645733367,2025-06-11T15.42.13.367,0.011,37.927,-25.854,25.183
1749645733375,2025-06-11T15.42.13.375,0.019,38.354,-21.829,23.354
1749645733386,2025-06-11T15.42.13.386,0.030,39.573,-17.744,21.159
1749645733396,2025-06-11T15.42.13.396,0.040,39.451,-16.098,19.573
1749645733406,2025-06-11T15.42.13.406,0.050,38.841,-18.171,18.354
1749645733415,2025-06-11T15.42.13.415,0.059,37.927,-23.232,17.195
1749645733425,2025-06-11T15.42.13.425,0.069,35.793,-29.756,15.488
1749645733436,2025-06-11T15.42.13.436,0.080,33.720,-35.793,14.024
1749645733446,2025-06-11T15.42.13.446,0.090,32.378,-39.329,12.744
1749645733455,2025-06-11T15.42.13.455,0.099,30.915,-40.183,11.402
1749645733465,2025-06-11T15.42.13.465,0.109,30.244,-39.268,10.183
1749645733475,2025-06-11T15.42.13.475,0.119,30.305,-37.317,9.085
1749645733485,2025-06-11T15.42.13.485,0.129,30.488,-35.244,6.890
1749645733494,2025-06-11T15.42.13.494,0.138,30.000,-32.561,3.963
1749645733504,2025-06-11T15.42.13.504,0.148,30.122,-29.878,1.402
1749645733515,2025-06-11T15.42.13.515,0.159,31.098,-29.329,-0.793
1749645733525,2025-06-11T15.42.13.525,0.169,32.256,-30.061,-3.293
1749645733534,2025-06-11T15.42.13.534,0.178,32.866,-32.500,-5.488
1749645733544,2025-06-11T15.42.13.544,0.188,32.500,-36.768,-7.561
1749645733554,2025-06-11T15.42.13.554,0.198,32.256,-40.732,-10.000
1749645733564,2025-06-11T15.42.13.564,0.208,32.195,-42.988,-11.951
1749645733573,2025-06-11T15.42.13.573,0.217,32.378,-42.134,-13.354
1749645733583,2025-06-11T15.42.13.583,0.227,33.110,-38.354,-14.634
1749645733594,2025-06-11T15.42.13.594,0.238,34.024,-33.110,-15.793
1749645733604,2025-06-11T15.42.13.604,0.248,34.878,-27.744,-17.500
1749645733613,2025-06-11T15.42.13.613,0.257,35.549,-22.134,-20.000
1749645733623,2025-06-11T15.42.13.623,0.267,35.915,-15.183,-22.134
1749645733633,2025-06-11T15.42.13.633,0.277,36.098,-7.439,-23.476
1749645733644,2025-06-11T15.42.13.644,0.288,36.646,-0.549,-25.305
