epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749646356299,2025-06-11T15.52.36.299,0.000,-1.159,0.488,0.000
1749646356308,2025-06-11T15.52.36.308,0.009,-0.732,-0.061,0.366
1749646356318,2025-06-11T15.52.36.318,0.019,-0.732,0.000,0.305
1749646356329,2025-06-11T15.52.36.329,0.030,-0.610,0.427,0.305
1749646356339,2025-06-11T15.52.36.339,0.040,-0.610,0.610,0.183
1749646356348,2025-06-11T15.52.36.348,0.049,-0.610,0.488,0.122
1749646356358,2025-06-11T15.52.36.358,0.059,-0.427,0.183,-0.122
1749646356368,2025-06-11T15.52.36.368,0.069,-0.305,-0.061,-0.183
1749646356379,2025-06-11T15.52.36.379,0.080,-0.244,-0.244,-0.122
1749646356387,2025-06-11T15.52.36.387,0.088,-0.061,-0.549,-0.305
1749646356398,2025-06-11T15.52.36.398,0.099,0.244,-1.098,-0.427
1749646356408,2025-06-11T15.52.36.408,0.109,0.366,-1.524,-0.366
1749646356418,2025-06-11T15.52.36.418,0.119,0.366,-1.829,-0.305
1749646356427,2025-06-11T15.52.36.427,0.128,0.427,-2.195,-0.061
1749646356437,2025-06-11T15.52.36.437,0.138,0.122,-2.073,0.793
1749646356447,2025-06-11T15.52.36.447,0.148,0.000,-2.134,2.134
1749646356458,2025-06-11T15.52.36.458,0.159,0.061,-2.805,3.902
1749646356466,2025-06-11T15.52.36.466,0.167,-0.183,-2.073,5.732
1749646356477,2025-06-11T15.52.36.477,0.178,-1.341,-0.793,7.195
1749646356487,2025-06-11T15.52.36.487,0.188,-1.524,0.793,8.902
1749646356497,2025-06-11T15.52.36.497,0.198,-1.037,2.805,10.854
1749646356506,2025-06-11T15.52.36.506,0.207,-1.220,2.561,11.890
1749646356516,2025-06-11T15.52.36.516,0.217,-1.037,-0.366,13.232
1749646356526,2025-06-11T15.52.36.526,0.227,-0.854,-4.817,16.098
1749646356537,2025-06-11T15.52.36.537,0.238,-0.793,-9.024,18.841
1749646356546,2025-06-11T15.52.36.546,0.247,-0.549,-13.659,19.512
1749646356556,2025-06-11T15.52.36.556,0.257,-0.793,-17.805,18.049
1749646356566,2025-06-11T15.52.36.566,0.267,-2.927,-20.976,17.683
1749646356576,2025-06-11T15.52.36.576,0.277,-2.500,-22.256,18.841
1749646356585,2025-06-11T15.52.36.585,0.286,-2.866,-33.476,32.073
1749646356595,2025-06-11T15.52.36.595,0.296,-5.732,-51.280,47.561
1749646356606,2025-06-11T15.52.36.606,0.307,-9.390,-74.024,36.220
1749646356616,2025-06-11T15.52.36.616,0.317,-8.659,-89.817,23.476
1749646356625,2025-06-11T15.52.36.625,0.326,-8.720,-97.195,25.671
1749646356635,2025-06-11T15.52.36.635,0.336,-9.878,-104.085,30.610
1749646356645,2025-06-11T15.52.36.645,0.346,-9.390,-112.744,28.963
1749646356655,2025-06-11T15.52.36.655,0.356,-7.378,-125.915,23.841
1749646356664,2025-06-11T15.52.36.664,0.365,-7.622,-135.610,21.768
1749646356674,2025-06-11T15.52.36.674,0.375,-5.549,-143.780,21.646
1749646356685,2025-06-11T15.52.36.685,0.386,-1.341,-135.854,20.610
1749646356695,2025-06-11T15.52.36.695,0.396,3.598,-117.134,17.744
1749646356704,2025-06-11T15.52.36.704,0.405,5.915,-91.098,23.171
1749646356714,2025-06-11T15.52.36.714,0.415,4.756,-70.061,26.707
1749646356724,2025-06-11T15.52.36.724,0.425,5.549,-63.720,31.707
1749646356735,2025-06-11T15.52.36.735,0.436,7.805,-61.890,33.171
1749646356743,2025-06-11T15.52.36.743,0.444,7.134,-61.646,25.854
1749646356754,2025-06-11T15.52.36.754,0.455,13.232,-62.927,17.317
1749646356764,2025-06-11T15.52.36.764,0.465,16.646,-50.732,22.805
1749646356774,2025-06-11T15.52.36.774,0.475,18.720,-34.512,26.463
1749646356783,2025-06-11T15.52.36.783,0.484,21.463,-21.280,25.000
1749646356793,2025-06-11T15.52.36.793,0.494,23.841,-9.695,23.537
1749646356803,2025-06-11T15.52.36.803,0.504,26.098,-0.610,24.207
1749646356814,2025-06-11T15.52.36.814,0.515,27.622,4.695,23.415
1749646356822,2025-06-11T15.52.36.822,0.523,28.049,8.049,21.159
1749646356833,2025-06-11T15.52.36.833,0.534,27.683,10.183,20.122
1749646356843,2025-06-11T15.52.36.843,0.544,27.134,10.366,20.305
1749646356853,2025-06-11T15.52.36.853,0.554,26.707,9.329,20.427
1749646356862,2025-06-11T15.52.36.862,0.563,26.220,7.378,20.732
1749646356872,2025-06-11T15.52.36.872,0.573,25.061,4.146,21.707
1749646356882,2025-06-11T15.52.36.882,0.583,23.415,-0.061,22.866
1749646356893,2025-06-11T15.52.36.893,0.594,21.890,-3.232,23.598
1749646356901,2025-06-11T15.52.36.901,0.602,20.488,-4.634,23.902
1749646356912,2025-06-11T15.52.36.912,0.613,18.720,-6.159,24.451
1749646356922,2025-06-11T15.52.36.922,0.623,17.195,-8.598,25.061
1749646356932,2025-06-11T15.52.36.932,0.633,16.463,-11.098,25.671
1749646356941,2025-06-11T15.52.36.941,0.642,15.610,-13.293,26.220
1749646356951,2025-06-11T15.52.36.951,0.652,14.878,-13.902,27.134
1749646356962,2025-06-11T15.52.36.962,0.663,15.000,-13.049,28.110
1749646356972,2025-06-11T15.52.36.972,0.673,15.915,-12.134,28.720
