epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749646280610,2025-06-11T15.51.20.610,0.000,-41.951,4.268,-27.378
1749646280620,2025-06-11T15.51.20.620,0.010,-43.720,3.902,-26.768
1749646280631,2025-06-11T15.51.20.631,0.021,-52.805,-0.427,-24.268
1749646280641,2025-06-11T15.51.20.641,0.031,-65.976,-3.902,-24.085
1749646280650,2025-06-11T15.51.20.650,0.040,-77.988,-1.280,-26.890
1749646280660,2025-06-11T15.51.20.660,0.050,-87.622,8.720,-31.037
1749646280670,2025-06-11T15.51.20.670,0.060,-94.024,20.732,-36.463
1749646280680,2025-06-11T15.51.20.680,0.070,-98.659,27.378,-41.098
1749646280689,2025-06-11T15.51.20.689,0.079,-103.110,26.463,-44.146
1749646280699,2025-06-11T15.51.20.699,0.089,-107.134,21.524,-47.622
1749646280710,2025-06-11T15.51.20.710,0.100,-109.756,17.256,-52.378
1749646280720,2025-06-11T15.51.20.720,0.110,-113.049,15.549,-57.988
1749646280729,2025-06-11T15.51.20.729,0.119,-117.805,15.305,-63.110
1749646280739,2025-06-11T15.51.20.739,0.129,-124.146,14.146,-66.524
1749646280749,2025-06-11T15.51.20.749,0.139,-128.598,11.220,-68.841
1749646280760,2025-06-11T15.51.20.760,0.150,-131.768,6.646,-69.451
1749646280768,2025-06-11T15.51.20.768,0.158,-134.451,2.012,-68.841
1749646280779,2025-06-11T15.51.20.779,0.169,-136.585,-2.927,-68.963
1749646280789,2025-06-11T15.51.20.789,0.179,-137.256,-7.988,-68.598
1749646280799,2025-06-11T15.51.20.799,0.189,-137.134,-12.683,-67.500
1749646280808,2025-06-11T15.51.20.808,0.198,-137.378,-14.512,-66.098
1749646280818,2025-06-11T15.51.20.818,0.208,-137.195,-12.561,-63.171
1749646280828,2025-06-11T15.51.20.828,0.218,-136.768,-7.195,-58.537
1749646280839,2025-06-11T15.51.20.839,0.229,-135.976,0.061,-54.085
1749646280847,2025-06-11T15.51.20.847,0.237,-135.793,6.098,-51.037
1749646280858,2025-06-11T15.51.20.858,0.248,-135.427,9.634,-49.451
1749646280868,2025-06-11T15.51.20.868,0.258,-135.122,12.012,-48.476
1749646280878,2025-06-11T15.51.20.878,0.268,-133.293,16.951,-47.317
1749646280887,2025-06-11T15.51.20.887,0.277,-129.512,25.366,-45.976
1749646280897,2025-06-11T15.51.20.897,0.287,-124.573,34.756,-45.793
1749646280907,2025-06-11T15.51.20.907,0.297,-118.659,40.793,-47.012
1749646280918,2025-06-11T15.51.20.918,0.308,-113.963,40.854,-47.683
1749646280926,2025-06-11T15.51.20.926,0.316,-110.671,35.427,-46.402
1749646280937,2025-06-11T15.51.20.937,0.327,-107.012,25.671,-44.878
1749646280947,2025-06-11T15.51.20.947,0.337,-102.866,15.122,-43.354
1749646280957,2025-06-11T15.51.20.957,0.347,-99.634,9.390,-41.524
1749646280966,2025-06-11T15.51.20.966,0.356,-93.232,11.402,-39.390
1749646280976,2025-06-11T15.51.20.976,0.366,-83.354,16.524,-35.366
1749646280987,2025-06-11T15.51.20.987,0.377,-72.134,18.841,-30.183
1749646280997,2025-06-11T15.51.20.997,0.387,-60.732,16.280,-25.793
1749646281006,2025-06-11T15.51.21.006,0.396,-50.732,11.646,-21.463
1749646281016,2025-06-11T15.51.21.016,0.406,-41.707,7.622,-17.988
1749646281026,2025-06-11T15.51.21.026,0.416,-32.439,5.854,-14.939
1749646281036,2025-06-11T15.51.21.036,0.426,-23.232,5.854,-10.488
1749646281045,2025-06-11T15.51.21.045,0.435,-13.963,6.768,-4.878
1749646281055,2025-06-11T15.51.21.055,0.445,-2.866,7.317,1.098
1749646281066,2025-06-11T15.51.21.066,0.456,8.049,6.037,6.890
1749646281076,2025-06-11T15.51.21.076,0.466,17.012,4.695,12.256
1749646281085,2025-06-11T15.51.21.085,0.475,24.329,4.573,16.768
1749646281095,2025-06-11T15.51.21.095,0.485,30.854,3.537,21.829
1749646281105,2025-06-11T15.51.21.105,0.495,37.683,-0.671,26.585
1749646281115,2025-06-11T15.51.21.115,0.505,45.366,-6.341,29.939
