epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749642589207,2025-06-11T14.49.49.207,0.000,108.659,-54.146,62.012
1749642589217,2025-06-11T14.49.49.217,0.010,108.354,-54.329,62.500
1749642589226,2025-06-11T14.49.49.226,0.019,106.037,-53.476,64.756
1749642589236,2025-06-11T14.49.49.236,0.029,103.720,-51.463,66.646
1749642589246,2025-06-11T14.49.49.246,0.039,105.915,-47.012,67.195
1749642589257,2025-06-11T14.49.49.257,0.050,109.451,-39.451,66.341
1749642589267,2025-06-11T14.49.49.267,0.060,110.549,-33.049,63.537
1749642589276,2025-06-11T14.49.49.276,0.069,110.366,-31.829,59.695
1749642589286,2025-06-11T14.49.49.286,0.079,111.341,-33.780,57.683
1749642589296,2025-06-11T14.49.49.296,0.089,111.159,-34.817,56.463
1749642589305,2025-06-11T14.49.49.305,0.098,108.049,-34.451,55.427
1749642589315,2025-06-11T14.49.49.315,0.108,106.037,-32.622,54.756
1749642589325,2025-06-11T14.49.49.325,0.118,104.512,-28.415,53.902
1749642589336,2025-06-11T14.49.49.336,0.129,101.463,-24.573,52.256
1749642589344,2025-06-11T14.49.49.344,0.137,97.378,-24.146,50.488
1749642589355,2025-06-11T14.49.49.355,0.148,94.817,-25.610,50.000
1749642589365,2025-06-11T14.49.49.365,0.158,92.317,-26.707,48.537
1749642589375,2025-06-11T14.49.49.375,0.168,88.659,-26.829,45.305
1749642589384,2025-06-11T14.49.49.384,0.177,85.244,-26.707,41.707
1749642589394,2025-06-11T14.49.49.394,0.187,82.073,-25.549,38.110
1749642589405,2025-06-11T14.49.49.405,0.198,78.963,-24.146,33.354
1749642589415,2025-06-11T14.49.49.415,0.208,75.549,-22.439,28.232
1749642589424,2025-06-11T14.49.49.424,0.217,72.073,-19.939,23.841
1749642589434,2025-06-11T14.49.49.434,0.227,68.232,-17.073,18.963
1749642589444,2025-06-11T14.49.49.444,0.237,63.110,-13.841,14.512
