epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749640763061,2025-06-11T14.19.23.061,0.000,-44.207,-11.037,73.780
1749640763071,2025-06-11T14.19.23.071,0.010,-43.171,-9.085,71.037
1749640763080,2025-06-11T14.19.23.080,0.019,-36.585,-4.512,64.878
1749640763090,2025-06-11T14.19.23.090,0.029,-27.683,-3.720,56.951
1749640763101,2025-06-11T14.19.23.101,0.040,-18.841,-7.134,50.061
1749640763111,2025-06-11T14.19.23.111,0.050,-10.793,-9.878,43.720
1749640763120,2025-06-11T14.19.23.120,0.059,-4.756,-10.976,36.159
1749640763130,2025-06-11T14.19.23.130,0.069,0.976,-11.585,26.402
1749640763140,2025-06-11T14.19.23.140,0.079,5.427,-10.549,17.561
1749640763150,2025-06-11T14.19.23.150,0.089,8.232,-8.720,9.878
1749640763159,2025-06-11T14.19.23.159,0.098,9.573,-8.049,2.500
1749640763169,2025-06-11T14.19.23.169,0.108,9.817,-8.049,-3.415
1749640763180,2025-06-11T14.19.23.180,0.119,10.732,-8.415,-7.744
1749640763190,2025-06-11T14.19.23.190,0.129,11.402,-9.207,-11.341
1749640763199,2025-06-11T14.19.23.199,0.138,10.000,-8.902,-13.659
1749640763209,2025-06-11T14.19.23.209,0.148,7.439,-7.988,-15.000
1749640763219,2025-06-11T14.19.23.219,0.158,5.732,-8.963,-15.732
1749640763229,2025-06-11T14.19.23.229,0.168,4.390,-10.488,-14.817
1749640763238,2025-06-11T14.19.23.238,0.177,2.317,-11.402,-13.963
1749640763248,2025-06-11T14.19.23.248,0.187,-0.671,-11.220,-14.024
1749640763259,2025-06-11T14.19.23.259,0.198,-2.927,-10.793,-12.988
1749640763269,2025-06-11T14.19.23.269,0.208,-4.756,-10.061,-11.402
1749640763278,2025-06-11T14.19.23.278,0.217,-7.439,-8.476,-10.976
1749640763288,2025-06-11T14.19.23.288,0.227,-9.939,-6.829,-10.976
1749640763298,2025-06-11T14.19.23.298,0.237,-12.500,-6.220,-10.610
1749640763309,2025-06-11T14.19.23.309,0.248,-15.427,-7.500,-9.451
1749640763317,2025-06-11T14.19.23.317,0.256,-18.049,-8.841,-7.073
