epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749641470338,2025-06-11T14.31.10.338,0.000,92.317,-32.744,-35.061
1749641470348,2025-06-11T14.31.10.348,0.010,91.646,-32.439,-35.366
1749641470357,2025-06-11T14.31.10.357,0.019,88.598,-29.085,-38.171
1749641470367,2025-06-11T14.31.10.367,0.029,85.732,-25.549,-40.549
1749641470378,2025-06-11T14.31.10.378,0.040,83.171,-22.561,-41.220
1749641470388,2025-06-11T14.31.10.388,0.050,79.451,-22.622,-41.768
1749641470397,2025-06-11T14.31.10.397,0.059,75.976,-26.280,-42.317
1749641470407,2025-06-11T14.31.10.407,0.069,72.744,-31.585,-43.110
1749641470417,2025-06-11T14.31.10.417,0.079,70.366,-36.098,-44.390
1749641470427,2025-06-11T14.31.10.427,0.089,67.317,-36.341,-45.061
1749641470436,2025-06-11T14.31.10.436,0.098,62.744,-32.622,-46.159
1749641470446,2025-06-11T14.31.10.446,0.108,58.841,-28.841,-48.963
1749641470457,2025-06-11T14.31.10.457,0.119,57.256,-26.098,-52.622
1749641470467,2025-06-11T14.31.10.467,0.129,55.427,-22.378,-56.951
1749641470476,2025-06-11T14.31.10.476,0.138,51.951,-20.488,-62.256
1749641470486,2025-06-11T14.31.10.486,0.148,49.817,-23.232,-67.256
1749641470496,2025-06-11T14.31.10.496,0.158,48.476,-26.585,-70.183
1749641470506,2025-06-11T14.31.10.506,0.168,45.488,-28.598,-72.073
1749641470515,2025-06-11T14.31.10.515,0.177,42.195,-29.207,-74.512
1749641470526,2025-06-11T14.31.10.526,0.188,39.024,-27.683,-77.195
1749641470536,2025-06-11T14.31.10.536,0.198,36.220,-26.768,-80.244
1749641470546,2025-06-11T14.31.10.546,0.208,34.573,-26.524,-82.866
1749641470555,2025-06-11T14.31.10.555,0.217,30.427,-24.146,-84.573
1749641470565,2025-06-11T14.31.10.565,0.227,24.878,-22.683,-86.159
1749641470575,2025-06-11T14.31.10.575,0.237,20.671,-22.500,-86.159
1749641470586,2025-06-11T14.31.10.586,0.248,16.463,-20.793,-85.244
1749641470594,2025-06-11T14.31.10.594,0.256,11.585,-17.805,-85.000
1749641470605,2025-06-11T14.31.10.605,0.267,6.707,-15.305,-85.915
1749641470615,2025-06-11T14.31.10.615,0.277,2.683,-15.061,-86.890
1749641470625,2025-06-11T14.31.10.625,0.287,-1.402,-15.915,-87.500
1749641470634,2025-06-11T14.31.10.634,0.296,-8.354,-16.098,-86.463
1749641470644,2025-06-11T14.31.10.644,0.306,-15.915,-15.305,-86.220
1749641470654,2025-06-11T14.31.10.654,0.316,-22.805,-13.293,-86.402
1749641470665,2025-06-11T14.31.10.665,0.327,-28.780,-10.244,-86.341
1749641470673,2025-06-11T14.31.10.673,0.335,-33.415,-7.866,-85.732
1749641470684,2025-06-11T14.31.10.684,0.346,-36.341,-7.073,-85.244
1749641470694,2025-06-11T14.31.10.694,0.356,-40.793,-7.439,-83.720
1749641470704,2025-06-11T14.31.10.704,0.366,-45.671,-4.817,-81.220
1749641470713,2025-06-11T14.31.10.713,0.375,-50.122,2.256,-79.451
1749641470723,2025-06-11T14.31.10.723,0.385,-54.512,9.878,-79.451
1749641470734,2025-06-11T14.31.10.734,0.396,-57.500,14.024,-79.451
1749641470744,2025-06-11T14.31.10.744,0.406,-58.354,15.183,-78.659
1749641470753,2025-06-11T14.31.10.753,0.415,-57.073,13.963,-79.512
1749641470763,2025-06-11T14.31.10.763,0.425,-58.049,10.183,-80.732
1749641470773,2025-06-11T14.31.10.773,0.435,-61.524,5.671,-79.146
1749641470783,2025-06-11T14.31.10.783,0.445,-65.976,4.695,-76.707
1749641470792,2025-06-11T14.31.10.792,0.454,-69.573,7.439,-75.366
1749641470802,2025-06-11T14.31.10.802,0.464,-71.646,13.780,-73.902
1749641470813,2025-06-11T14.31.10.813,0.475,-71.951,22.378,-72.805
1749641470823,2025-06-11T14.31.10.823,0.485,-68.902,29.634,-73.659
1749641470832,2025-06-11T14.31.10.832,0.494,-66.341,34.268,-76.037
1749641470842,2025-06-11T14.31.10.842,0.504,-68.841,33.659,-77.317
1749641470852,2025-06-11T14.31.10.852,0.514,-71.159,27.439,-78.354
1749641470862,2025-06-11T14.31.10.862,0.524,-73.232,20.366,-76.220
1749641470871,2025-06-11T14.31.10.871,0.533,-75.671,16.829,-72.073
1749641470881,2025-06-11T14.31.10.881,0.543,-78.659,17.805,-67.622
1749641470892,2025-06-11T14.31.10.892,0.554,-81.524,19.695,-61.829
1749641470902,2025-06-11T14.31.10.902,0.564,-85.183,19.634,-54.024
1749641470911,2025-06-11T14.31.10.911,0.573,-86.829,18.841,-46.098
1749641470921,2025-06-11T14.31.10.921,0.583,-88.049,24.451,-40.061
1749641470931,2025-06-11T14.31.10.931,0.593,-93.415,37.500,-36.159
1749641470942,2025-06-11T14.31.10.942,0.604,-97.256,48.354,-35.244
1749641470950,2025-06-11T14.31.10.950,0.612,-97.744,52.378,-33.354
1749641470961,2025-06-11T14.31.10.961,0.623,-95.915,50.183,-30.427
1749641470971,2025-06-11T14.31.10.971,0.633,-93.780,43.902,-27.561
1749641470981,2025-06-11T14.31.10.981,0.643,-92.744,34.146,-22.195
1749641470990,2025-06-11T14.31.10.990,0.652,-94.207,22.500,-12.988
1749641471000,2025-06-11T14.31.11.000,0.662,-95.244,17.561,-0.976
1749641471010,2025-06-11T14.31.11.010,0.672,-97.561,28.537,9.451
1749641471021,2025-06-11T14.31.11.021,0.683,-104.207,50.610,16.585
1749641471029,2025-06-11T14.31.11.029,0.691,-109.451,68.902,23.598
1749641471040,2025-06-11T14.31.11.040,0.702,-111.646,77.500,32.378
1749641471050,2025-06-11T14.31.11.050,0.712,-116.159,76.159,39.329
1749641471060,2025-06-11T14.31.11.060,0.722,-125.549,67.073,45.793
1749641471069,2025-06-11T14.31.11.069,0.731,-132.317,55.305,52.866
1749641471079,2025-06-11T14.31.11.079,0.741,-132.805,48.902,59.085
1749641471089,2025-06-11T14.31.11.089,0.751,-129.756,48.841,58.902
1749641471100,2025-06-11T14.31.11.100,0.762,-125.061,48.537,53.537
1749641471109,2025-06-11T14.31.11.109,0.771,-119.268,43.476,50.305
1749641471119,2025-06-11T14.31.11.119,0.781,-113.963,33.780,50.488
1749641471129,2025-06-11T14.31.11.129,0.791,-112.012,22.927,52.439
1749641471139,2025-06-11T14.31.11.139,0.801,-108.780,17.256,56.098
1749641471148,2025-06-11T14.31.11.148,0.810,-104.024,20.976,61.463
1749641471158,2025-06-11T14.31.11.158,0.820,-101.585,31.402,66.585
1749641471169,2025-06-11T14.31.11.169,0.831,-101.463,40.122,70.610
1749641471179,2025-06-11T14.31.11.179,0.841,-103.049,39.695,75.244
1749641471188,2025-06-11T14.31.11.188,0.850,-104.451,29.024,81.524
1749641471198,2025-06-11T14.31.11.198,0.860,-106.037,14.207,88.598
1749641471208,2025-06-11T14.31.11.208,0.870,-107.439,4.329,95.671
1749641471218,2025-06-11T14.31.11.218,0.880,-104.329,6.159,100.671
1749641471227,2025-06-11T14.31.11.227,0.889,-98.110,18.780,101.159
