epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749646746261,2025-06-11T15.59.06.261,0.000,66.890,-63.841,45.488
1749646746271,2025-06-11T15.59.06.271,0.010,65.610,-63.476,44.878
1749646746280,2025-06-11T15.59.06.280,0.019,59.878,-60.549,40.122
1749646746290,2025-06-11T15.59.06.290,0.029,53.293,-55.732,35.061
1749646746301,2025-06-11T15.59.06.301,0.040,46.829,-51.402,31.646
1749646746311,2025-06-11T15.59.06.311,0.050,39.207,-47.988,28.841
1749646746320,2025-06-11T15.59.06.320,0.059,32.256,-45.732,25.915
1749646746330,2025-06-11T15.59.06.330,0.069,28.659,-44.146,21.829
1749646746340,2025-06-11T15.59.06.340,0.079,28.415,-43.232,15.610
1749646746350,2025-06-11T15.59.06.350,0.089,28.476,-42.134,10.793
1749646746359,2025-06-11T15.59.06.359,0.098,26.951,-39.024,7.744
1749646746369,2025-06-11T15.59.06.369,0.108,25.122,-32.683,4.573
1749646746380,2025-06-11T15.59.06.380,0.119,23.841,-23.415,0.915
1749646746390,2025-06-11T15.59.06.390,0.129,24.024,-15.305,-4.573
1749646746399,2025-06-11T15.59.06.399,0.138,24.146,-11.159,-10.488
1749646746409,2025-06-11T15.59.06.409,0.148,22.683,-8.598,-12.439
1749646746419,2025-06-11T15.59.06.419,0.158,20.671,-3.780,-12.378
1749646746429,2025-06-11T15.59.06.429,0.168,18.476,1.768,-15.793
1749646746438,2025-06-11T15.59.06.438,0.177,16.402,3.537,-20.732
1749646746448,2025-06-11T15.59.06.448,0.187,14.024,1.707,-23.232
1749646746459,2025-06-11T15.59.06.459,0.198,9.512,0.976,-25.488
1749646746469,2025-06-11T15.59.06.469,0.208,3.780,4.695,-29.817
1749646746478,2025-06-11T15.59.06.478,0.217,-1.768,9.451,-35.732
1749646746488,2025-06-11T15.59.06.488,0.227,-6.951,13.293,-39.268
1749646746498,2025-06-11T15.59.06.498,0.237,-12.561,17.500,-42.561
1749646746509,2025-06-11T15.59.06.509,0.248,-19.512,18.354,-48.232
1749646746517,2025-06-11T15.59.06.517,0.256,-26.220,18.720,-50.671
1749646746528,2025-06-11T15.59.06.528,0.267,-31.159,24.085,-52.500
1749646746538,2025-06-11T15.59.06.538,0.277,-32.927,31.768,-61.159
1749646746548,2025-06-11T15.59.06.548,0.287,-31.280,40.305,-74.390
1749646746557,2025-06-11T15.59.06.557,0.296,-30.427,49.024,-85.671
1749646746567,2025-06-11T15.59.06.567,0.306,-34.451,55.915,-94.146
1749646746577,2025-06-11T15.59.06.577,0.316,-41.646,62.622,-99.756
1749646746588,2025-06-11T15.59.06.588,0.327,-48.171,69.024,-105.610
1749646746596,2025-06-11T15.59.06.596,0.335,-53.598,71.890,-115.122
1749646746607,2025-06-11T15.59.06.607,0.346,-59.146,70.305,-126.098
1749646746617,2025-06-11T15.59.06.617,0.356,-66.951,67.012,-135.488
1749646746627,2025-06-11T15.59.06.627,0.366,-77.805,62.073,-144.268
1749646746636,2025-06-11T15.59.06.636,0.375,-88.537,56.707,-151.768
