epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749646591132,2025-06-11T15.56.31.132,0.000,-44.268,61.220,-144.817
1749646591141,2025-06-11T15.56.31.141,0.009,-44.634,60.610,-144.817
1749646591151,2025-06-11T15.56.31.151,0.019,-50.183,57.988,-146.341
1749646591162,2025-06-11T15.56.31.162,0.030,-57.195,54.695,-145.976
1749646591172,2025-06-11T15.56.31.172,0.040,-62.622,52.500,-144.085
1749646591181,2025-06-11T15.56.31.181,0.049,-66.890,51.707,-141.098
1749646591191,2025-06-11T15.56.31.191,0.059,-69.756,48.354,-137.073
1749646591201,2025-06-11T15.56.31.201,0.069,-71.951,37.744,-133.415
1749646591212,2025-06-11T15.56.31.212,0.080,-74.268,21.463,-131.098
1749646591220,2025-06-11T15.56.31.220,0.088,-76.951,3.963,-129.390
1749646591231,2025-06-11T15.56.31.231,0.099,-80.183,-10.061,-125.488
1749646591241,2025-06-11T15.56.31.241,0.109,-83.659,-19.146,-118.354
1749646591251,2025-06-11T15.56.31.251,0.119,-86.280,-25.427,-110.183
1749646591260,2025-06-11T15.56.31.260,0.128,-86.585,-32.866,-103.232
1749646591270,2025-06-11T15.56.31.270,0.138,-86.098,-43.171,-97.805
1749646591280,2025-06-11T15.56.31.280,0.148,-86.037,-53.293,-92.805
1749646591291,2025-06-11T15.56.31.291,0.159,-85.366,-59.939,-87.866
1749646591299,2025-06-11T15.56.31.299,0.167,-82.195,-59.878,-83.415
1749646591310,2025-06-11T15.56.31.310,0.178,-78.049,-52.805,-78.476
1749646591320,2025-06-11T15.56.31.320,0.188,-74.634,-42.500,-72.927
1749646591330,2025-06-11T15.56.31.330,0.198,-71.463,-32.134,-67.073
1749646591339,2025-06-11T15.56.31.339,0.207,-67.683,-21.890,-60.000
1749646591349,2025-06-11T15.56.31.349,0.217,-62.744,-13.598,-52.195
1749646591359,2025-06-11T15.56.31.359,0.227,-56.159,-10.793,-46.524
1749646591370,2025-06-11T15.56.31.370,0.238,-47.805,-12.500,-43.476
1749646591379,2025-06-11T15.56.31.379,0.247,-38.720,-13.902,-39.390
1749646591389,2025-06-11T15.56.31.389,0.257,-30.610,-13.780,-33.841
1749646591399,2025-06-11T15.56.31.399,0.267,-24.878,-12.622,-27.622
1749646591409,2025-06-11T15.56.31.409,0.277,-19.451,-10.305,-20.305
1749646591418,2025-06-11T15.56.31.418,0.286,-13.293,-7.500,-12.134
1749646591428,2025-06-11T15.56.31.428,0.296,-6.890,-2.988,-4.268
1749646591439,2025-06-11T15.56.31.439,0.307,-0.183,1.768,3.232
1749646591449,2025-06-11T15.56.31.449,0.317,7.317,6.951,10.610
1749646591458,2025-06-11T15.56.31.458,0.326,15.793,11.402,17.500
1749646591468,2025-06-11T15.56.31.468,0.336,24.207,12.195,23.476
1749646591478,2025-06-11T15.56.31.478,0.346,30.549,9.878,29.878
1749646591488,2025-06-11T15.56.31.488,0.356,34.329,6.890,37.622
1749646591497,2025-06-11T15.56.31.497,0.365,36.890,3.598,45.915
1749646591507,2025-06-11T15.56.31.507,0.375,39.695,0.915,54.207
1749646591518,2025-06-11T15.56.31.518,0.386,42.744,0.000,62.256
1749646591528,2025-06-11T15.56.31.528,0.396,45.854,-0.976,70.305
1749646591537,2025-06-11T15.56.31.537,0.405,48.232,-4.329,78.049
1749646591547,2025-06-11T15.56.31.547,0.415,49.268,-8.537,84.329
1749646591557,2025-06-11T15.56.31.557,0.425,50.183,-11.707,88.841
1749646591568,2025-06-11T15.56.31.568,0.436,50.488,-13.780,93.659
1749646591576,2025-06-11T15.56.31.576,0.444,49.085,-13.537,98.659
1749646591587,2025-06-11T15.56.31.587,0.455,47.500,-12.317,103.049
1749646591597,2025-06-11T15.56.31.597,0.465,48.476,-14.329,106.402
1749646591607,2025-06-11T15.56.31.607,0.475,49.939,-19.329,108.841
1749646591616,2025-06-11T15.56.31.616,0.484,50.793,-21.768,111.707
1749646591626,2025-06-11T15.56.31.626,0.494,52.378,-19.634,114.268
1749646591636,2025-06-11T15.56.31.636,0.504,54.085,-13.720,114.817
1749646591647,2025-06-11T15.56.31.647,0.515,52.256,-8.110,114.817
1749646591655,2025-06-11T15.56.31.655,0.523,49.878,-6.037,114.146
1749646591666,2025-06-11T15.56.31.666,0.534,50.549,-12.439,111.768
1749646591676,2025-06-11T15.56.31.676,0.544,51.402,-25.305,108.354
1749646591686,2025-06-11T15.56.31.686,0.554,50.061,-35.976,104.573
1749646591695,2025-06-11T15.56.31.695,0.563,49.451,-41.037,101.280
1749646591705,2025-06-11T15.56.31.705,0.573,50.305,-40.488,100.976
1749646591715,2025-06-11T15.56.31.715,0.583,51.220,-34.451,101.341
1749646591726,2025-06-11T15.56.31.726,0.594,52.683,-26.463,99.512
1749646591734,2025-06-11T15.56.31.734,0.602,53.963,-21.341,97.378
1749646591745,2025-06-11T15.56.31.745,0.613,54.085,-18.354,95.488
1749646591755,2025-06-11T15.56.31.755,0.623,53.841,-16.220,93.476
1749646591765,2025-06-11T15.56.31.765,0.633,54.878,-15.061,90.366
