epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749641824359,2025-06-11T14.37.04.359,0.000,-117.866,-4.939,60.671
1749641824368,2025-06-11T14.37.04.368,0.009,-118.963,-4.939,62.012
1749641824378,2025-06-11T14.37.04.378,0.019,-124.817,-5.488,67.256
1749641824388,2025-06-11T14.37.04.388,0.029,-130.854,-6.098,75.244
1749641824399,2025-06-11T14.37.04.399,0.040,-132.744,-2.317,81.707
1749641824407,2025-06-11T14.37.04.407,0.048,-131.707,7.683,82.256
1749641824418,2025-06-11T14.37.04.418,0.059,-132.988,17.744,75.915
1749641824428,2025-06-11T14.37.04.428,0.069,-132.683,17.744,67.988
1749641824438,2025-06-11T14.37.04.438,0.079,-127.073,4.573,62.256
1749641824447,2025-06-11T14.37.04.447,0.088,-119.390,-15.793,57.195
1749641824457,2025-06-11T14.37.04.457,0.098,-112.744,-33.963,53.476
1749641824467,2025-06-11T14.37.04.467,0.108,-106.646,-45.793,53.049
1749641824478,2025-06-11T14.37.04.478,0.119,-99.817,-48.354,54.146
1749641824486,2025-06-11T14.37.04.486,0.127,-90.244,-39.207,55.244
1749641824497,2025-06-11T14.37.04.497,0.138,-80.549,-20.915,54.024
1749641824507,2025-06-11T14.37.04.507,0.148,-73.476,0.000,50.732
1749641824517,2025-06-11T14.37.04.517,0.158,-66.890,14.024,47.805
1749641824526,2025-06-11T14.37.04.526,0.167,-57.073,17.561,46.280
1749641824536,2025-06-11T14.37.04.536,0.177,-46.159,13.902,43.780
1749641824546,2025-06-11T14.37.04.546,0.187,-37.683,6.524,38.476
1749641824557,2025-06-11T14.37.04.557,0.198,-31.829,-3.963,33.841
1749641824566,2025-06-11T14.37.04.566,0.207,-27.256,-13.780,32.134
1749641824576,2025-06-11T14.37.04.576,0.217,-22.500,-18.415,31.402
1749641824586,2025-06-11T14.37.04.586,0.227,-18.049,-16.098,29.451
1749641824596,2025-06-11T14.37.04.596,0.237,-15.000,-8.902,26.341
