epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119558304,2025-06-05T13.32.38.304,0.000,48.171,-45.305,-5.061
1749119558313,2025-06-05T13.32.38.313,0.009,48.902,-45.915,-4.878
1749119558323,2025-06-05T13.32.38.323,0.019,51.463,-50.305,-3.720
1749119558333,2025-06-05T13.32.38.333,0.029,55.244,-54.268,-2.988
1749119558343,2025-06-05T13.32.38.343,0.039,58.902,-56.890,-2.256
1749119558352,2025-06-05T13.32.38.352,0.048,61.646,-59.268,-0.732
1749119558362,2025-06-05T13.32.38.362,0.058,64.085,-60.793,0.610
1749119558373,2025-06-05T13.32.38.373,0.069,66.280,-60.915,1.646
1749119558383,2025-06-05T13.32.38.383,0.079,68.598,-57.683,1.524
1749119558392,2025-06-05T13.32.38.392,0.088,70.915,-53.171,1.098
1749119558402,2025-06-05T13.32.38.402,0.098,72.622,-49.634,1.402
1749119558412,2025-06-05T13.32.38.412,0.108,74.024,-45.671,1.220
1749119558422,2025-06-05T13.32.38.422,0.118,76.159,-40.610,-0.549
1749119558431,2025-06-05T13.32.38.431,0.127,76.890,-36.159,-2.622
1749119558441,2025-06-05T13.32.38.441,0.137,77.134,-33.598,-2.195
1749119558452,2025-06-05T13.32.38.452,0.148,79.878,-31.768,-2.439
1749119558462,2025-06-05T13.32.38.462,0.158,82.012,-31.220,-4.695
1749119558471,2025-06-05T13.32.38.471,0.167,80.976,-34.573,-5.976
1749119558481,2025-06-05T13.32.38.481,0.177,79.329,-43.049,-6.037
1749119558491,2025-06-05T13.32.38.491,0.187,77.866,-58.171,-6.890
1749119558502,2025-06-05T13.32.38.502,0.198,76.220,-77.073,-7.500
1749119558510,2025-06-05T13.32.38.510,0.206,74.268,-93.780,-7.744
1749119558521,2025-06-05T13.32.38.521,0.217,71.707,-103.780,-7.988
1749119558531,2025-06-05T13.32.38.531,0.227,69.146,-103.963,-8.232
1749119558541,2025-06-05T13.32.38.541,0.237,67.195,-97.012,-9.146
1749119558550,2025-06-05T13.32.38.550,0.246,65.610,-85.305,-10.549
1749119558560,2025-06-05T13.32.38.560,0.256,63.598,-69.573,-11.524
1749119558570,2025-06-05T13.32.38.570,0.266,60.915,-52.378,-12.256
1749119558581,2025-06-05T13.32.38.581,0.277,57.500,-36.402,-12.561
1749119558589,2025-06-05T13.32.38.589,0.285,54.329,-23.780,-13.780
1749119558600,2025-06-05T13.32.38.600,0.296,51.890,-16.524,-15.671
