epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749117693502,2025-06-05T13.01.33.502,0.000,-7.317,-3.963,-4.451
1749117693512,2025-06-05T13.01.33.512,0.010,-7.622,-4.024,-3.902
1749117693522,2025-06-05T13.01.33.522,0.020,-9.695,-2.378,-0.488
1749117693531,2025-06-05T13.01.33.531,0.029,-13.841,1.463,2.622
1749117693542,2025-06-05T13.01.33.542,0.040,-21.646,5.671,4.268
1749117693552,2025-06-05T13.01.33.552,0.050,-31.707,7.988,4.390
1749117693562,2025-06-05T13.01.33.562,0.060,-41.341,9.085,3.963
1749117693571,2025-06-05T13.01.33.571,0.069,-46.463,11.402,4.268
1749117693581,2025-06-05T13.01.33.581,0.079,-48.476,16.585,3.598
1749117693591,2025-06-05T13.01.33.591,0.089,-48.841,25.976,1.890
1749117693602,2025-06-05T13.01.33.602,0.100,-47.683,38.415,-0.915
1749117693610,2025-06-05T13.01.33.610,0.108,-46.037,52.439,-4.085
1749117693621,2025-06-05T13.01.33.621,0.119,-46.890,64.268,-5.915
1749117693631,2025-06-05T13.01.33.631,0.129,-47.927,68.354,-7.073
1749117693641,2025-06-05T13.01.33.641,0.139,-47.561,61.280,-7.866
1749117693650,2025-06-05T13.01.33.650,0.148,-53.537,45.854,-9.268
1749117693660,2025-06-05T13.01.33.660,0.158,-65.610,30.488,-12.317
1749117693670,2025-06-05T13.01.33.670,0.168,-78.902,23.415,-16.159
1749117693681,2025-06-05T13.01.33.681,0.179,-86.159,26.829,-18.476
1749117693689,2025-06-05T13.01.33.689,0.187,-80.610,39.390,-18.171
1749117693700,2025-06-05T13.01.33.700,0.198,-63.659,55.854,-14.146
1749117693710,2025-06-05T13.01.33.710,0.208,-46.463,68.293,-4.512
1749117693720,2025-06-05T13.01.33.720,0.218,-46.524,67.012,8.110
1749117693729,2025-06-05T13.01.33.729,0.227,-69.024,55.244,10.671
1749117693739,2025-06-05T13.01.33.739,0.237,-94.573,48.841,0.732
1749117693750,2025-06-05T13.01.33.750,0.248,-107.805,53.476,-8.293
1749117693760,2025-06-05T13.01.33.760,0.258,-107.012,58.354,-7.195
1749117693769,2025-06-05T13.01.33.769,0.267,-91.098,63.049,-7.134
1749117693779,2025-06-05T13.01.33.779,0.277,-74.634,69.634,-9.390
1749117693789,2025-06-05T13.01.33.789,0.287,-74.207,73.476,-7.439
1749117693799,2025-06-05T13.01.33.799,0.297,-85.976,71.585,-10.427
1749117693808,2025-06-05T13.01.33.808,0.306,-94.512,69.451,-19.024
1749117693818,2025-06-05T13.01.33.818,0.316,-98.963,70.610,-23.110
1749117693829,2025-06-05T13.01.33.829,0.327,-98.293,75.305,-22.134
1749117693839,2025-06-05T13.01.33.839,0.337,-92.134,84.146,-23.537
1749117693848,2025-06-05T13.01.33.848,0.346,-84.268,91.585,-24.207
1749117693858,2025-06-05T13.01.33.858,0.356,-81.220,89.146,-20.366
