epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119229125,2025-06-05T13.27.09.125,0.000,21.098,-20.793,7.317
1749119229135,2025-06-05T13.27.09.135,0.010,21.951,-19.939,7.378
1749119229145,2025-06-05T13.27.09.145,0.020,23.476,-18.963,8.598
1749119229155,2025-06-05T13.27.09.155,0.030,26.341,-17.927,9.817
1749119229164,2025-06-05T13.27.09.164,0.039,28.659,-17.866,11.098
1749119229174,2025-06-05T13.27.09.174,0.049,30.732,-18.354,12.378
1749119229185,2025-06-05T13.27.09.185,0.060,32.744,-19.085,13.110
1749119229195,2025-06-05T13.27.09.195,0.070,34.756,-19.817,13.841
1749119229204,2025-06-05T13.27.09.204,0.079,36.463,-20.854,14.756
1749119229214,2025-06-05T13.27.09.214,0.089,37.195,-22.012,15.244
1749119229224,2025-06-05T13.27.09.224,0.099,37.317,-22.683,15.305
1749119229234,2025-06-05T13.27.09.234,0.109,37.317,-22.195,15.366
1749119229243,2025-06-05T13.27.09.243,0.118,37.500,-21.098,15.061
1749119229253,2025-06-05T13.27.09.253,0.128,37.439,-20.427,14.268
1749119229264,2025-06-05T13.27.09.264,0.139,37.134,-20.244,13.537
1749119229274,2025-06-05T13.27.09.274,0.149,36.951,-19.695,12.927
1749119229283,2025-06-05T13.27.09.283,0.158,36.646,-19.268,12.195
1749119229293,2025-06-05T13.27.09.293,0.168,35.976,-20.549,11.341
1749119229303,2025-06-05T13.27.09.303,0.178,35.366,-23.963,10.366
1749119229313,2025-06-05T13.27.09.313,0.188,34.573,-28.293,9.573
1749119229322,2025-06-05T13.27.09.322,0.197,33.720,-31.890,9.085
1749119229333,2025-06-05T13.27.09.333,0.208,33.476,-33.354,8.720
1749119229343,2025-06-05T13.27.09.343,0.218,33.049,-32.744,8.780
1749119229353,2025-06-05T13.27.09.353,0.228,32.195,-31.402,9.634
1749119229362,2025-06-05T13.27.09.362,0.237,31.890,-29.939,10.915
1749119229372,2025-06-05T13.27.09.372,0.247,31.829,-27.561,12.073
1749119229382,2025-06-05T13.27.09.382,0.257,31.951,-23.415,12.988
1749119229393,2025-06-05T13.27.09.393,0.268,32.317,-18.537,13.659
1749119229401,2025-06-05T13.27.09.401,0.276,31.524,-14.573,14.085
1749119229412,2025-06-05T13.27.09.412,0.287,29.695,-11.829,14.573
1749119229422,2025-06-05T13.27.09.422,0.297,27.561,-8.171,14.573
1749119229432,2025-06-05T13.27.09.432,0.307,25.854,-3.171,13.720
1749119229441,2025-06-05T13.27.09.441,0.316,23.963,1.524,13.171
1749119229451,2025-06-05T13.27.09.451,0.326,21.768,5.488,12.866
1749119229461,2025-06-05T13.27.09.461,0.336,19.634,9.024,12.195
1749119229472,2025-06-05T13.27.09.472,0.347,17.378,13.171,11.463
1749119229480,2025-06-05T13.27.09.480,0.355,14.878,18.232,10.122
1749119229491,2025-06-05T13.27.09.491,0.366,12.561,22.317,8.476
1749119229501,2025-06-05T13.27.09.501,0.376,10.000,24.268,7.256
1749119229511,2025-06-05T13.27.09.511,0.386,7.256,24.451,6.890
1749119229520,2025-06-05T13.27.09.520,0.395,4.085,23.476,7.317
1749119229530,2025-06-05T13.27.09.530,0.405,0.549,20.671,8.293
1749119229541,2025-06-05T13.27.09.541,0.416,-3.537,16.220,10.122
1749119229551,2025-06-05T13.27.09.551,0.426,-7.317,11.646,12.805
1749119229560,2025-06-05T13.27.09.560,0.435,-11.098,10.000,15.305
1749119229570,2025-06-05T13.27.09.570,0.445,-14.207,12.927,17.866
1749119229580,2025-06-05T13.27.09.580,0.455,-15.915,18.476,19.756
1749119229590,2025-06-05T13.27.09.590,0.465,-16.707,23.720,21.524
1749119229599,2025-06-05T13.27.09.599,0.474,-18.293,29.390,25.061
