epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749118246815,2025-06-05T13.10.46.815,0.000,80.183,-63.902,-24.878
1749118246825,2025-06-05T13.10.46.825,0.010,81.037,-65.122,-26.159
1749118246836,2025-06-05T13.10.46.836,0.021,84.695,-72.134,-28.232
1749118246845,2025-06-05T13.10.46.845,0.030,90.427,-80.000,-31.829
1749118246855,2025-06-05T13.10.46.855,0.040,94.451,-84.512,-34.207
1749118246865,2025-06-05T13.10.46.865,0.050,98.049,-87.317,-34.268
1749118246875,2025-06-05T13.10.46.875,0.060,101.037,-89.817,-33.537
1749118246884,2025-06-05T13.10.46.884,0.069,103.476,-92.012,-33.293
1749118246894,2025-06-05T13.10.46.894,0.079,106.220,-92.805,-34.146
1749118246905,2025-06-05T13.10.46.905,0.090,107.317,-92.195,-35.000
1749118246915,2025-06-05T13.10.46.915,0.100,106.159,-92.195,-34.451
1749118246924,2025-06-05T13.10.46.924,0.109,104.939,-92.378,-33.841
1749118246934,2025-06-05T13.10.46.934,0.119,105.183,-91.646,-32.744
1749118246944,2025-06-05T13.10.46.944,0.129,105.671,-91.890,-31.768
1749118246954,2025-06-05T13.10.46.954,0.139,104.024,-95.122,-31.524
1749118246963,2025-06-05T13.10.46.963,0.148,101.220,-99.573,-31.402
1749118246973,2025-06-05T13.10.46.973,0.158,97.805,-102.744,-30.915
1749118246984,2025-06-05T13.10.46.984,0.169,96.098,-102.317,-29.085
1749118246994,2025-06-05T13.10.46.994,0.179,93.963,-98.659,-27.744
1749118247003,2025-06-05T13.10.47.003,0.188,89.390,-97.683,-25.915
1749118247013,2025-06-05T13.10.47.013,0.198,85.244,-98.537,-24.390
1749118247023,2025-06-05T13.10.47.023,0.208,83.598,-95.061,-23.171
1749118247033,2025-06-05T13.10.47.033,0.218,86.524,-87.012,-22.561
1749118247042,2025-06-05T13.10.47.042,0.227,91.159,-80.122,-25.366
1749118247053,2025-06-05T13.10.47.053,0.238,93.232,-78.354,-30.488
1749118247063,2025-06-05T13.10.47.063,0.248,92.134,-79.268,-35.610
1749118247073,2025-06-05T13.10.47.073,0.258,90.793,-79.695,-39.634
1749118247082,2025-06-05T13.10.47.082,0.267,91.524,-77.805,-41.585
1749118247092,2025-06-05T13.10.47.092,0.277,91.646,-74.268,-40.488
1749118247102,2025-06-05T13.10.47.102,0.287,88.659,-72.317,-38.415
1749118247113,2025-06-05T13.10.47.113,0.298,85.061,-71.585,-36.585
1749118247121,2025-06-05T13.10.47.121,0.306,81.524,-70.610,-35.549
1749118247132,2025-06-05T13.10.47.132,0.317,80.000,-66.280,-32.988
1749118247142,2025-06-05T13.10.47.142,0.327,78.841,-58.598,-29.207
1749118247152,2025-06-05T13.10.47.152,0.337,74.207,-52.683,-27.805
1749118247161,2025-06-05T13.10.47.161,0.346,67.866,-52.012,-28.110
1749118247171,2025-06-05T13.10.47.171,0.356,66.707,-50.793,-29.817
1749118247181,2025-06-05T13.10.47.181,0.366,66.646,-45.915,-30.305
1749118247192,2025-06-05T13.10.47.192,0.377,66.524,-38.902,-26.707
1749118247200,2025-06-05T13.10.47.200,0.385,64.939,-30.122,-24.024
1749118247211,2025-06-05T13.10.47.211,0.396,61.951,-19.695,-21.159
1749118247221,2025-06-05T13.10.47.221,0.406,59.207,-10.671,-18.049
1749118247231,2025-06-05T13.10.47.231,0.416,57.622,-5.122,-16.646
1749118247240,2025-06-05T13.10.47.240,0.425,53.537,-5.366,-16.098
1749118247250,2025-06-05T13.10.47.250,0.435,49.390,-12.012,-16.098
1749118247261,2025-06-05T13.10.47.261,0.446,45.305,-20.915,-18.537
1749118247271,2025-06-05T13.10.47.271,0.456,40.244,-28.780,-20.000
1749118247280,2025-06-05T13.10.47.280,0.465,35.488,-32.378,-20.305
1749118247290,2025-06-05T13.10.47.290,0.475,31.280,-28.598,-19.756
1749118247300,2025-06-05T13.10.47.300,0.485,26.585,-20.854,-17.195
1749118247310,2025-06-05T13.10.47.310,0.495,22.683,-12.805,-14.756
1749118247319,2025-06-05T13.10.47.319,0.504,20.793,-4.817,-13.659
1749118247329,2025-06-05T13.10.47.329,0.514,17.805,1.585,-12.134
1749118247340,2025-06-05T13.10.47.340,0.525,13.963,4.024,-10.976
1749118247350,2025-06-05T13.10.47.350,0.535,9.573,3.354,-11.220
1749118247359,2025-06-05T13.10.47.359,0.544,3.537,0.427,-10.732
1749118247369,2025-06-05T13.10.47.369,0.554,-1.341,-3.293,-10.610
1749118247379,2025-06-05T13.10.47.379,0.564,-3.049,-4.146,-11.524
1749118247389,2025-06-05T13.10.47.389,0.574,-5.122,-2.317,-10.305
1749118247398,2025-06-05T13.10.47.398,0.583,-8.415,1.463,-7.622
1749118247408,2025-06-05T13.10.47.408,0.593,-13.110,6.280,-6.829
1749118247419,2025-06-05T13.10.47.419,0.604,-20.122,10.549,-5.671
1749118247429,2025-06-05T13.10.47.429,0.614,-27.378,12.622,-5.366
1749118247438,2025-06-05T13.10.47.438,0.623,-33.659,13.232,-6.159
1749118247448,2025-06-05T13.10.47.448,0.633,-36.829,14.390,-6.585
1749118247458,2025-06-05T13.10.47.458,0.643,-37.134,16.890,-7.561
1749118247469,2025-06-05T13.10.47.469,0.654,-37.500,20.427,-8.537
1749118247477,2025-06-05T13.10.47.477,0.662,-39.573,25.000,-8.415
1749118247488,2025-06-05T13.10.47.488,0.673,-41.768,29.878,-8.354
1749118247498,2025-06-05T13.10.47.498,0.683,-43.537,33.841,-8.293
1749118247508,2025-06-05T13.10.47.508,0.693,-46.280,35.366,-7.927
1749118247517,2025-06-05T13.10.47.517,0.702,-48.598,35.793,-7.439
1749118247527,2025-06-05T13.10.47.527,0.712,-48.659,38.476,-7.500
1749118247537,2025-06-05T13.10.47.537,0.722,-46.707,46.098,-7.744
1749118247548,2025-06-05T13.10.47.548,0.733,-45.488,60.061,-6.646
1749118247556,2025-06-05T13.10.47.556,0.741,-46.524,78.659,-4.390
1749118247567,2025-06-05T13.10.47.567,0.752,-47.561,99.817,-2.988
1749118247577,2025-06-05T13.10.47.577,0.762,-48.293,119.390,-2.073
1749118247587,2025-06-05T13.10.47.587,0.772,-46.524,132.073,-1.829
1749118247596,2025-06-05T13.10.47.596,0.781,-41.524,140.244,-2.439
1749118247606,2025-06-05T13.10.47.606,0.791,-36.463,149.085,-2.805
1749118247616,2025-06-05T13.10.47.616,0.801,-33.110,156.280,-2.988
1749118247627,2025-06-05T13.10.47.627,0.812,-33.537,153.476,-3.110
1749118247636,2025-06-05T13.10.47.636,0.821,-39.268,139.634,-3.476
1749118247646,2025-06-05T13.10.47.646,0.831,-47.622,123.902,-5.122
1749118247656,2025-06-05T13.10.47.656,0.841,-54.512,112.256,-8.110
1749118247666,2025-06-05T13.10.47.666,0.851,-59.329,103.110,-9.512
1749118247675,2025-06-05T13.10.47.675,0.860,-59.634,96.646,-9.390
1749118247685,2025-06-05T13.10.47.685,0.870,-51.707,93.902,-10.183
1749118247696,2025-06-05T13.10.47.696,0.881,-41.890,91.951,-13.171
1749118247706,2025-06-05T13.10.47.706,0.891,-40.671,86.037,-16.524
1749118247715,2025-06-05T13.10.47.715,0.900,-50.549,78.110,-20.061
1749118247725,2025-06-05T13.10.47.725,0.910,-61.707,75.427,-22.805
1749118247735,2025-06-05T13.10.47.735,0.920,-64.939,76.768,-25.793
1749118247745,2025-06-05T13.10.47.745,0.930,-63.841,76.646,-28.659
1749118247754,2025-06-05T13.10.47.754,0.939,-58.415,72.683,-29.878
1749118247764,2025-06-05T13.10.47.764,0.949,-51.829,67.012,-32.744
1749118247775,2025-06-05T13.10.47.775,0.960,-52.622,60.427,-34.817
1749118247785,2025-06-05T13.10.47.785,0.970,-62.378,52.500,-35.000
