epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749118093637,2025-06-05T13.08.13.637,0.000,70.976,-95.793,-40.671
1749118093646,2025-06-05T13.08.13.646,0.009,70.732,-94.695,-41.159
1749118093656,2025-06-05T13.08.13.656,0.019,67.866,-89.329,-42.256
1749118093667,2025-06-05T13.08.13.667,0.030,69.512,-81.585,-43.354
1749118093677,2025-06-05T13.08.13.677,0.040,72.378,-74.146,-43.841
1749118093686,2025-06-05T13.08.13.686,0.049,71.585,-66.524,-45.366
1749118093696,2025-06-05T13.08.13.696,0.059,68.659,-61.707,-47.988
1749118093706,2025-06-05T13.08.13.706,0.069,66.159,-61.463,-51.280
1749118093717,2025-06-05T13.08.13.717,0.080,65.183,-63.720,-52.195
1749118093725,2025-06-05T13.08.13.725,0.088,64.085,-64.329,-50.549
1749118093736,2025-06-05T13.08.13.736,0.099,64.085,-63.110,-48.171
1749118093746,2025-06-05T13.08.13.746,0.109,63.598,-59.634,-45.000
1749118093756,2025-06-05T13.08.13.756,0.119,63.171,-53.232,-41.646
1749118093765,2025-06-05T13.08.13.765,0.128,62.195,-43.110,-37.927
1749118093775,2025-06-05T13.08.13.775,0.138,59.634,-31.341,-33.476
1749118093785,2025-06-05T13.08.13.785,0.148,57.256,-22.073,-29.146
1749118093796,2025-06-05T13.08.13.796,0.159,56.585,-18.476,-26.280
1749118093804,2025-06-05T13.08.13.804,0.167,54.207,-20.244,-24.146
1749118093815,2025-06-05T13.08.13.815,0.178,50.427,-22.988,-21.829
1749118093825,2025-06-05T13.08.13.825,0.188,48.902,-23.415,-20.122
1749118093835,2025-06-05T13.08.13.835,0.198,51.585,-21.524,-19.024
1749118093844,2025-06-05T13.08.13.844,0.207,53.659,-20.366,-18.720
1749118093854,2025-06-05T13.08.13.854,0.217,48.598,-21.159,-17.683
1749118093864,2025-06-05T13.08.13.864,0.227,38.293,-22.683,-16.341
1749118093875,2025-06-05T13.08.13.875,0.238,29.390,-25.000,-16.098
1749118093884,2025-06-05T13.08.13.884,0.247,23.232,-26.951,-16.524
1749118093894,2025-06-05T13.08.13.894,0.257,17.378,-27.988,-15.244
1749118093904,2025-06-05T13.08.13.904,0.267,13.110,-28.171,-13.537
1749118093914,2025-06-05T13.08.13.914,0.277,9.451,-27.561,-11.951
1749118093923,2025-06-05T13.08.13.923,0.286,4.634,-26.037,-9.756
1749118093933,2025-06-05T13.08.13.933,0.296,-1.220,-23.537,-8.110
1749118093944,2025-06-05T13.08.13.944,0.307,-5.854,-20.305,-7.439
1749118093954,2025-06-05T13.08.13.954,0.317,-8.171,-15.488,-7.195
1749118093963,2025-06-05T13.08.13.963,0.326,-10.854,-8.841,-5.915
1749118093973,2025-06-05T13.08.13.973,0.336,-13.963,-3.659,-3.720
1749118093983,2025-06-05T13.08.13.983,0.346,-15.122,-1.098,-3.110
1749118093993,2025-06-05T13.08.13.993,0.356,-14.817,1.098,-3.537
1749118094002,2025-06-05T13.08.14.002,0.365,-15.122,3.476,-3.780
1749118094012,2025-06-05T13.08.14.012,0.375,-16.768,3.720,-3.354
1749118094023,2025-06-05T13.08.14.023,0.386,-19.512,1.402,-2.683
1749118094033,2025-06-05T13.08.14.033,0.396,-22.073,-0.732,-1.829
1749118094042,2025-06-05T13.08.14.042,0.405,-24.573,0.000,-0.854
1749118094052,2025-06-05T13.08.14.052,0.415,-28.171,3.841,1.098
1749118094062,2025-06-05T13.08.14.062,0.425,-30.366,10.915,3.232
1749118094073,2025-06-05T13.08.14.073,0.436,-31.098,20.122,4.573
1749118094081,2025-06-05T13.08.14.081,0.444,-29.451,28.841,7.439
1749118094092,2025-06-05T13.08.14.092,0.455,-25.305,36.159,9.878
1749118094102,2025-06-05T13.08.14.102,0.465,-23.780,43.293,11.463
1749118094112,2025-06-05T13.08.14.112,0.475,-27.439,45.061,15.488
1749118094121,2025-06-05T13.08.14.121,0.484,-35.488,34.390,19.634
1749118094131,2025-06-05T13.08.14.131,0.494,-45.549,17.256,21.646
1749118094141,2025-06-05T13.08.14.141,0.504,-54.085,8.537,19.756
1749118094152,2025-06-05T13.08.14.152,0.515,-58.049,15.244,15.610
1749118094160,2025-06-05T13.08.14.160,0.523,-55.366,31.524,13.171
1749118094171,2025-06-05T13.08.14.171,0.534,-48.902,47.500,10.183
1749118094181,2025-06-05T13.08.14.181,0.544,-36.951,57.500,7.256
1749118094191,2025-06-05T13.08.14.191,0.554,-28.780,57.927,6.768
1749118094200,2025-06-05T13.08.14.200,0.563,-35.793,49.329,6.646
1749118094210,2025-06-05T13.08.14.210,0.573,-54.878,41.524,1.951
1749118094220,2025-06-05T13.08.14.220,0.583,-72.622,41.402,-5.854
1749118094231,2025-06-05T13.08.14.231,0.594,-80.854,48.049,-8.902
1749118094239,2025-06-05T13.08.14.239,0.602,-79.451,56.463,-8.537
1749118094250,2025-06-05T13.08.14.250,0.613,-68.720,63.415,-8.232
1749118094260,2025-06-05T13.08.14.260,0.623,-55.427,67.195,-6.585
1749118094270,2025-06-05T13.08.14.270,0.633,-55.427,66.829,-3.780
1749118094279,2025-06-05T13.08.14.279,0.642,-69.085,62.805,-3.232
1749118094289,2025-06-05T13.08.14.289,0.652,-84.756,58.780,-7.744
1749118094300,2025-06-05T13.08.14.300,0.663,-95.915,57.256,-11.463
1749118094310,2025-06-05T13.08.14.310,0.673,-99.512,57.622,-14.085
1749118094319,2025-06-05T13.08.14.319,0.682,-96.524,60.244,-18.049
1749118094329,2025-06-05T13.08.14.329,0.692,-86.768,66.159,-21.463
1749118094339,2025-06-05T13.08.14.339,0.702,-76.341,72.195,-22.073
1749118094349,2025-06-05T13.08.14.349,0.712,-75.244,73.171,-19.268
1749118094358,2025-06-05T13.08.14.358,0.721,-85.793,71.524,-19.756
1749118094368,2025-06-05T13.08.14.368,0.731,-98.293,72.378,-24.512
1749118094379,2025-06-05T13.08.14.379,0.742,-103.415,74.146,-27.622
1749118094389,2025-06-05T13.08.14.389,0.752,-101.098,74.329,-28.841
1749118094398,2025-06-05T13.08.14.398,0.761,-96.463,74.939,-30.610
1749118094408,2025-06-05T13.08.14.408,0.771,-87.256,80.732,-32.744
1749118094418,2025-06-05T13.08.14.418,0.781,-72.256,89.512,-33.354
1749118094428,2025-06-05T13.08.14.428,0.791,-61.951,92.622,-31.890
1749118094437,2025-06-05T13.08.14.437,0.800,-62.073,89.451,-32.927
1749118094448,2025-06-05T13.08.14.448,0.811,-65.366,83.354,-37.866
1749118094458,2025-06-05T13.08.14.458,0.821,-63.598,74.207,-41.524
1749118094468,2025-06-05T13.08.14.468,0.831,-58.293,63.354,-42.378
1749118094477,2025-06-05T13.08.14.477,0.840,-51.463,53.476,-40.549
1749118094487,2025-06-05T13.08.14.487,0.850,-43.902,43.049,-35.244
1749118094497,2025-06-05T13.08.14.497,0.860,-39.756,33.171,-28.841
1749118094508,2025-06-05T13.08.14.508,0.871,-39.634,26.707,-22.378
1749118094516,2025-06-05T13.08.14.516,0.879,-40.732,22.988,-17.012
1749118094527,2025-06-05T13.08.14.527,0.890,-42.317,21.037,-12.622
1749118094537,2025-06-05T13.08.14.537,0.900,-39.878,23.171,-9.756
1749118094547,2025-06-05T13.08.14.547,0.910,-32.256,29.512,-7.622
1749118094556,2025-06-05T13.08.14.556,0.919,-24.268,34.573,-4.024
1749118094566,2025-06-05T13.08.14.566,0.929,-17.134,33.049,-0.976
1749118094576,2025-06-05T13.08.14.576,0.939,-12.744,27.439,-0.671
1749118094587,2025-06-05T13.08.14.587,0.950,-9.268,20.305,-0.671
1749118094595,2025-06-05T13.08.14.595,0.958,-7.439,10.793,0.854
1749118094606,2025-06-05T13.08.14.606,0.969,-7.439,-0.061,3.537
1749118094616,2025-06-05T13.08.14.616,0.979,-7.073,-7.195,5.244
1749118094626,2025-06-05T13.08.14.626,0.989,-5.244,-8.110,7.500
1749118094635,2025-06-05T13.08.14.635,0.998,-1.707,-5.671,11.037
1749118094645,2025-06-05T13.08.14.645,1.008,2.988,-2.439,13.232
1749118094656,2025-06-05T13.08.14.656,1.019,7.317,-0.854,13.659
1749118094666,2025-06-05T13.08.14.666,1.029,11.280,-1.341,13.110
1749118094675,2025-06-05T13.08.14.675,1.038,14.817,-3.232,11.524
1749118094685,2025-06-05T13.08.14.685,1.048,17.073,-8.841,9.878
1749118094695,2025-06-05T13.08.14.695,1.058,20.000,-17.073,8.720
1749118094705,2025-06-05T13.08.14.705,1.068,26.585,-23.780,7.866
1749118094714,2025-06-05T13.08.14.714,1.077,33.293,-28.354,8.110
1749118094724,2025-06-05T13.08.14.724,1.087,37.073,-32.134,8.902
1749118094735,2025-06-05T13.08.14.735,1.098,39.756,-35.488,9.024
1749118094745,2025-06-05T13.08.14.745,1.108,43.598,-36.585,9.146
1749118094754,2025-06-05T13.08.14.754,1.117,47.134,-36.037,10.488
1749118094764,2025-06-05T13.08.14.764,1.127,49.634,-37.317,12.134
1749118094774,2025-06-05T13.08.14.774,1.137,52.195,-41.646,12.866
1749118094784,2025-06-05T13.08.14.784,1.147,54.939,-46.951,13.232
1749118094793,2025-06-05T13.08.14.793,1.156,58.415,-50.488,13.476
1749118094803,2025-06-05T13.08.14.803,1.166,60.244,-53.232,13.171
1749118094814,2025-06-05T13.08.14.814,1.177,61.098,-54.695,12.622
1749118094824,2025-06-05T13.08.14.824,1.187,62.683,-54.878,11.890
1749118094833,2025-06-05T13.08.14.833,1.196,64.329,-54.695,11.463
1749118094843,2025-06-05T13.08.14.843,1.206,65.244,-54.024,11.341
1749118094853,2025-06-05T13.08.14.853,1.216,65.000,-51.829,11.341
1749118094864,2025-06-05T13.08.14.864,1.227,64.329,-50.244,10.671
1749118094872,2025-06-05T13.08.14.872,1.235,64.451,-49.817,10.000
1749118094883,2025-06-05T13.08.14.883,1.246,65.061,-48.354,9.695
1749118094893,2025-06-05T13.08.14.893,1.256,64.573,-45.549,9.146
1749118094903,2025-06-05T13.08.14.903,1.266,62.622,-44.268,8.293
1749118094912,2025-06-05T13.08.14.912,1.275,60.427,-45.793,7.683
1749118094922,2025-06-05T13.08.14.922,1.285,57.927,-48.537,7.073
1749118094932,2025-06-05T13.08.14.932,1.295,55.427,-51.159,6.524
1749118094943,2025-06-05T13.08.14.943,1.306,52.561,-52.256,5.976
1749118094951,2025-06-05T13.08.14.951,1.314,50.427,-51.341,5.427
1749118094962,2025-06-05T13.08.14.962,1.325,48.902,-47.927,4.573
1749118094972,2025-06-05T13.08.14.972,1.335,48.780,-43.598,3.902
1749118094982,2025-06-05T13.08.14.982,1.345,48.841,-38.232,3.780
1749118094991,2025-06-05T13.08.14.991,1.354,46.890,-34.573,4.024
1749118095001,2025-06-05T13.08.15.001,1.364,41.951,-34.146,3.902
1749118095011,2025-06-05T13.08.15.011,1.374,38.415,-35.122,2.622
1749118095022,2025-06-05T13.08.15.022,1.385,37.622,-36.037,0.610
1749118095031,2025-06-05T13.08.15.031,1.394,36.402,-35.427,0.061
1749118095041,2025-06-05T13.08.15.041,1.404,32.439,-34.451,0.305
1749118095051,2025-06-05T13.08.15.051,1.414,28.780,-33.902,-1.037
1749118095061,2025-06-05T13.08.15.061,1.424,27.073,-33.537,-2.683
1749118095070,2025-06-05T13.08.15.070,1.433,25.610,-32.866,-2.439
1749118095080,2025-06-05T13.08.15.080,1.443,22.317,-31.951,-1.890
1749118095091,2025-06-05T13.08.15.091,1.454,18.902,-32.012,-2.744
1749118095101,2025-06-05T13.08.15.101,1.464,17.439,-33.841,-4.573
1749118095110,2025-06-05T13.08.15.110,1.473,17.744,-36.707,-4.756
1749118095120,2025-06-05T13.08.15.120,1.483,18.293,-40.488,-4.390
1749118095130,2025-06-05T13.08.15.130,1.493,18.415,-47.012,-4.756
1749118095140,2025-06-05T13.08.15.140,1.503,18.780,-53.780,-5.305
1749118095149,2025-06-05T13.08.15.149,1.512,19.329,-55.183,-2.988
1749118095159,2025-06-05T13.08.15.159,1.522,21.402,-48.902,1.463
1749118095170,2025-06-05T13.08.15.170,1.533,24.024,-37.439,6.098
1749118095180,2025-06-05T13.08.15.180,1.543,27.012,-23.049,12.256
1749118095189,2025-06-05T13.08.15.189,1.552,30.061,-7.866,18.476
1749118095199,2025-06-05T13.08.15.199,1.562,31.402,6.402,23.049
1749118095209,2025-06-05T13.08.15.209,1.572,29.634,16.768,27.561
1749118095219,2025-06-05T13.08.15.219,1.582,26.280,22.744,31.524
1749118095228,2025-06-05T13.08.15.228,1.591,21.585,25.305,34.817
1749118095239,2025-06-05T13.08.15.239,1.602,17.134,24.146,37.317
1749118095249,2025-06-05T13.08.15.249,1.612,13.720,21.829,38.659
1749118095259,2025-06-05T13.08.15.259,1.622,11.098,20.244,40.305
1749118095268,2025-06-05T13.08.15.268,1.631,7.256,20.488,42.683
1749118095278,2025-06-05T13.08.15.278,1.641,2.561,21.707,44.817
1749118095288,2025-06-05T13.08.15.288,1.651,-1.159,23.841,46.524
1749118095299,2025-06-05T13.08.15.299,1.662,-4.024,26.341,48.354
1749118095307,2025-06-05T13.08.15.307,1.670,-7.134,28.171,50.915
1749118095318,2025-06-05T13.08.15.318,1.681,-10.122,28.598,52.683
1749118095328,2025-06-05T13.08.15.328,1.691,-12.378,29.268,53.232
1749118095338,2025-06-05T13.08.15.338,1.701,-12.927,30.305,53.598
