epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749118670387,2025-06-05T13.17.50.387,0.000,-1.098,22.317,56.341
1749118670397,2025-06-05T13.17.50.397,0.010,-0.793,22.744,56.646
1749118670407,2025-06-05T13.17.50.407,0.020,0.732,25.732,54.634
1749118670418,2025-06-05T13.17.50.418,0.031,2.988,26.646,52.683
1749118670426,2025-06-05T13.17.50.426,0.039,4.756,26.402,50.732
1749118670437,2025-06-05T13.17.50.437,0.050,4.573,25.976,49.512
1749118670447,2025-06-05T13.17.50.447,0.060,2.744,24.451,49.268
1749118670457,2025-06-05T13.17.50.457,0.070,-0.976,21.463,48.963
1749118670466,2025-06-05T13.17.50.466,0.079,-5.427,18.171,49.024
1749118670476,2025-06-05T13.17.50.476,0.089,-6.585,17.439,50.427
1749118670486,2025-06-05T13.17.50.486,0.099,-4.756,21.280,51.524
1749118670497,2025-06-05T13.17.50.497,0.110,-2.439,27.195,51.037
1749118670505,2025-06-05T13.17.50.505,0.118,0.061,32.195,50.000
1749118670516,2025-06-05T13.17.50.516,0.129,2.134,34.146,48.720
1749118670526,2025-06-05T13.17.50.526,0.139,3.780,33.780,47.256
1749118670536,2025-06-05T13.17.50.536,0.149,5.610,32.012,45.427
1749118670545,2025-06-05T13.17.50.545,0.158,7.439,29.695,42.805
1749118670555,2025-06-05T13.17.50.555,0.168,8.720,26.098,38.902
1749118670565,2025-06-05T13.17.50.565,0.178,9.939,20.854,34.817
1749118670576,2025-06-05T13.17.50.576,0.189,11.463,15.732,30.732
1749118670584,2025-06-05T13.17.50.584,0.197,13.659,11.829,26.220
1749118670595,2025-06-05T13.17.50.595,0.208,14.512,8.720,20.793
1749118670605,2025-06-05T13.17.50.605,0.218,14.085,6.951,15.488
1749118670615,2025-06-05T13.17.50.615,0.228,13.354,6.585,11.524
1749118670624,2025-06-05T13.17.50.624,0.237,12.317,5.854,8.415
1749118670634,2025-06-05T13.17.50.634,0.247,9.939,3.720,5.671
1749118670645,2025-06-05T13.17.50.645,0.258,7.988,2.744,3.659
1749118670655,2025-06-05T13.17.50.655,0.268,8.110,5.061,1.341
1749118670664,2025-06-05T13.17.50.664,0.277,7.317,7.134,-1.341
