epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749120054519,2025-06-05T13.40.54.519,0.000,13.963,11.402,7.439
1749120054529,2025-06-05T13.40.54.529,0.010,13.537,13.049,8.232
1749120054540,2025-06-05T13.40.54.540,0.021,10.976,19.390,7.927
1749120054548,2025-06-05T13.40.54.548,0.029,8.720,27.866,9.085
1749120054559,2025-06-05T13.40.54.559,0.040,7.256,35.610,11.220
1749120054569,2025-06-05T13.40.54.569,0.050,3.841,40.915,13.841
1749120054579,2025-06-05T13.40.54.579,0.060,-0.610,41.646,15.244
1749120054588,2025-06-05T13.40.54.588,0.069,-5.427,38.293,14.756
1749120054598,2025-06-05T13.40.54.598,0.079,-9.268,33.049,14.817
1749120054608,2025-06-05T13.40.54.608,0.089,-12.805,28.537,16.585
1749120054619,2025-06-05T13.40.54.619,0.100,-17.195,24.512,19.329
1749120054627,2025-06-05T13.40.54.627,0.108,-23.110,21.585,23.415
1749120054638,2025-06-05T13.40.54.638,0.119,-29.207,20.000,27.256
1749120054648,2025-06-05T13.40.54.648,0.129,-34.634,18.902,30.305
1749120054658,2025-06-05T13.40.54.658,0.139,-38.659,17.561,34.024
1749120054667,2025-06-05T13.40.54.667,0.148,-41.890,15.915,38.171
1749120054677,2025-06-05T13.40.54.677,0.158,-44.207,14.512,43.110
1749120054687,2025-06-05T13.40.54.687,0.168,-43.841,15.488,49.817
1749120054698,2025-06-05T13.40.54.698,0.179,-40.854,18.720,55.061
1749120054708,2025-06-05T13.40.54.708,0.189,-36.585,22.378,58.232
1749120054717,2025-06-05T13.40.54.717,0.198,-31.646,27.134,60.671
1749120054727,2025-06-05T13.40.54.727,0.208,-26.646,30.366,63.110
1749120054737,2025-06-05T13.40.54.737,0.218,-21.646,30.854,64.878
1749120054746,2025-06-05T13.40.54.746,0.227,-17.073,28.537,65.549
1749120054756,2025-06-05T13.40.54.756,0.237,-12.683,23.537,65.488
1749120054767,2025-06-05T13.40.54.767,0.248,-7.805,18.293,65.854
1749120054777,2025-06-05T13.40.54.777,0.258,-3.841,15.732,66.463
1749120054786,2025-06-05T13.40.54.786,0.267,-0.610,14.634,65.427
1749120054796,2025-06-05T13.40.54.796,0.277,2.561,13.110,63.476
1749120054806,2025-06-05T13.40.54.806,0.287,5.183,12.683,61.037
1749120054816,2025-06-05T13.40.54.816,0.297,6.829,15.183,58.537
1749120054825,2025-06-05T13.40.54.825,0.306,8.110,19.634,55.366
1749120054835,2025-06-05T13.40.54.835,0.316,9.451,23.476,51.646
1749120054846,2025-06-05T13.40.54.846,0.327,10.427,24.695,47.378
1749120054856,2025-06-05T13.40.54.856,0.337,11.159,22.439,42.805
1749120054865,2025-06-05T13.40.54.865,0.346,11.585,18.963,37.927
1749120054875,2025-06-05T13.40.54.875,0.356,10.549,15.976,31.646
1749120054885,2025-06-05T13.40.54.885,0.366,8.110,13.659,24.085
1749120054896,2025-06-05T13.40.54.896,0.377,5.488,11.646,16.646
1749120054904,2025-06-05T13.40.54.904,0.385,3.720,8.780,9.634
1749120054915,2025-06-05T13.40.54.915,0.396,2.683,6.098,3.232
1749120054925,2025-06-05T13.40.54.925,0.406,1.951,4.817,-2.317
1749120054935,2025-06-05T13.40.54.935,0.416,0.671,5.671,-7.744
1749120054944,2025-06-05T13.40.54.944,0.425,-0.976,7.622,-12.256
1749120054954,2025-06-05T13.40.54.954,0.435,-3.598,8.963,-16.159
1749120054964,2025-06-05T13.40.54.964,0.445,-6.768,9.329,-19.268
1749120054975,2025-06-05T13.40.54.975,0.456,-10.549,9.085,-20.671
1749120054983,2025-06-05T13.40.54.983,0.464,-15.122,6.585,-20.854
1749120054994,2025-06-05T13.40.54.994,0.475,-20.732,3.598,-21.463
1749120055004,2025-06-05T13.40.55.004,0.485,-27.195,2.073,-20.976
1749120055014,2025-06-05T13.40.55.014,0.495,-33.476,0.976,-18.476
1749120055023,2025-06-05T13.40.55.023,0.504,-38.232,-0.061,-15.366
1749120055033,2025-06-05T13.40.55.033,0.514,-42.988,0.305,-12.256
1749120055043,2025-06-05T13.40.55.043,0.524,-48.293,2.622,-9.634
1749120055054,2025-06-05T13.40.55.054,0.535,-53.598,6.646,-8.354
1749120055062,2025-06-05T13.40.55.062,0.543,-58.963,12.073,-8.171
1749120055073,2025-06-05T13.40.55.073,0.554,-63.171,17.439,-9.878
1749120055083,2025-06-05T13.40.55.083,0.564,-65.915,22.317,-12.927
1749120055093,2025-06-05T13.40.55.093,0.574,-68.171,26.707,-15.793
1749120055102,2025-06-05T13.40.55.102,0.583,-70.854,30.000,-18.963
1749120055112,2025-06-05T13.40.55.112,0.593,-73.841,30.549,-22.683
1749120055123,2025-06-05T13.40.55.123,0.604,-77.439,30.610,-24.573
1749120055133,2025-06-05T13.40.55.133,0.614,-83.171,29.756,-24.756
1749120055142,2025-06-05T13.40.55.142,0.623,-89.268,27.500,-23.659
1749120055152,2025-06-05T13.40.55.152,0.633,-93.720,25.122,-20.305
1749120055162,2025-06-05T13.40.55.162,0.643,-97.134,25.061,-15.793
1749120055172,2025-06-05T13.40.55.172,0.653,-100.000,28.537,-11.951
1749120055181,2025-06-05T13.40.55.181,0.662,-102.073,30.854,-8.659
1749120055191,2025-06-05T13.40.55.191,0.672,-102.561,28.902,-5.915
1749120055202,2025-06-05T13.40.55.202,0.683,-101.707,22.988,-4.268
1749120055212,2025-06-05T13.40.55.212,0.693,-99.512,15.427,-4.390
1749120055221,2025-06-05T13.40.55.221,0.702,-96.524,6.707,-5.183
1749120055231,2025-06-05T13.40.55.231,0.712,-92.927,-0.488,-5.183
1749120055241,2025-06-05T13.40.55.241,0.722,-88.841,0.671,-4.817
1749120055251,2025-06-05T13.40.55.251,0.732,-84.329,11.585,-5.305
1749120055260,2025-06-05T13.40.55.260,0.741,-79.573,27.866,-6.585
1749120055271,2025-06-05T13.40.55.271,0.752,-75.305,45.122,-8.659
1749120055281,2025-06-05T13.40.55.281,0.762,-71.159,57.073,-10.915
1749120055291,2025-06-05T13.40.55.291,0.772,-66.768,63.537,-13.537
1749120055300,2025-06-05T13.40.55.300,0.781,-63.049,68.415,-15.793
1749120055310,2025-06-05T13.40.55.310,0.791,-60.122,70.793,-16.402
1749120055320,2025-06-05T13.40.55.320,0.801,-57.561,71.402,-15.183
1749120055331,2025-06-05T13.40.55.331,0.812,-56.037,69.573,-14.207
1749120055339,2025-06-05T13.40.55.339,0.820,-56.098,62.866,-14.085
1749120055350,2025-06-05T13.40.55.350,0.831,-56.341,52.622,-13.293
1749120055360,2025-06-05T13.40.55.360,0.841,-56.341,40.549,-12.195
1749120055370,2025-06-05T13.40.55.370,0.851,-57.378,28.293,-11.280
1749120055379,2025-06-05T13.40.55.379,0.860,-58.415,16.280,-10.793
1749120055389,2025-06-05T13.40.55.389,0.870,-57.073,3.171,-10.000
1749120055399,2025-06-05T13.40.55.399,0.880,-53.476,-6.951,-7.744
1749120055410,2025-06-05T13.40.55.410,0.891,-49.573,-12.866,-5.610
1749120055418,2025-06-05T13.40.55.418,0.899,-44.817,-14.695,-3.049
1749120055429,2025-06-05T13.40.55.429,0.910,-37.988,-12.927,-0.610
1749120055439,2025-06-05T13.40.55.439,0.920,-29.512,-9.817,0.732
1749120055449,2025-06-05T13.40.55.449,0.930,-20.671,-7.561,2.073
1749120055458,2025-06-05T13.40.55.458,0.939,-12.683,-9.085,3.598
1749120055468,2025-06-05T13.40.55.468,0.949,-5.915,-14.756,5.610
1749120055479,2025-06-05T13.40.55.479,0.960,-0.915,-23.780,7.988
1749120055489,2025-06-05T13.40.55.489,0.970,2.378,-34.268,10.915
1749120055498,2025-06-05T13.40.55.498,0.979,5.671,-43.293,14.878
1749120055508,2025-06-05T13.40.55.508,0.989,9.634,-50.122,20.244
1749120055518,2025-06-05T13.40.55.518,0.999,14.451,-54.085,26.463
1749120055528,2025-06-05T13.40.55.528,1.009,19.634,-59.817,33.171
1749120055537,2025-06-05T13.40.55.537,1.018,25.549,-69.878,39.878
1749120055547,2025-06-05T13.40.55.547,1.028,32.012,-84.573,43.780
1749120055558,2025-06-05T13.40.55.558,1.039,38.354,-102.683,43.537
1749120055568,2025-06-05T13.40.55.568,1.049,44.329,-119.573,41.098
1749120055578,2025-06-05T13.40.55.578,1.059,50.366,-131.585,38.415
1749120055587,2025-06-05T13.40.55.587,1.068,58.110,-136.707,35.549
1749120055597,2025-06-05T13.40.55.597,1.078,67.744,-135.305,31.707
1749120055607,2025-06-05T13.40.55.607,1.088,77.439,-128.720,27.134
1749120055616,2025-06-05T13.40.55.616,1.097,86.220,-117.256,21.463
1749120055626,2025-06-05T13.40.55.626,1.107,94.939,-102.378,15.183
1749120055637,2025-06-05T13.40.55.637,1.118,102.256,-89.268,9.878
1749120055647,2025-06-05T13.40.55.647,1.128,107.927,-79.634,5.732
1749120055656,2025-06-05T13.40.55.656,1.137,112.012,-73.841,1.524
1749120055666,2025-06-05T13.40.55.666,1.147,115.244,-70.183,-2.622
1749120055676,2025-06-05T13.40.55.676,1.157,118.659,-66.220,-5.366
1749120055687,2025-06-05T13.40.55.687,1.168,121.463,-64.329,-7.988
1749120055695,2025-06-05T13.40.55.695,1.176,121.951,-66.829,-10.122
1749120055706,2025-06-05T13.40.55.706,1.187,122.561,-69.329,-9.756
1749120055716,2025-06-05T13.40.55.716,1.197,123.537,-68.049,-13.415
1749120055726,2025-06-05T13.40.55.726,1.207,122.805,-65.244,-17.317
1749120055735,2025-06-05T13.40.55.735,1.216,121.829,-63.415,-19.024
1749120055745,2025-06-05T13.40.55.745,1.226,123.476,-60.366,-21.951
1749120055755,2025-06-05T13.40.55.755,1.236,125.061,-55.244,-24.146
1749120055766,2025-06-05T13.40.55.766,1.247,124.695,-48.232,-26.098
1749120055774,2025-06-05T13.40.55.774,1.255,125.305,-37.988,-29.085
1749120055785,2025-06-05T13.40.55.785,1.266,124.451,-33.110,-30.244
1749120055795,2025-06-05T13.40.55.795,1.276,122.622,-34.329,-32.500
1749120055805,2025-06-05T13.40.55.805,1.286,122.683,-36.220,-34.329
1749120055814,2025-06-05T13.40.55.814,1.295,123.171,-34.878,-33.293
1749120055824,2025-06-05T13.40.55.824,1.305,121.524,-30.915,-33.537
1749120055834,2025-06-05T13.40.55.834,1.315,119.451,-29.512,-33.780
1749120055845,2025-06-05T13.40.55.845,1.326,116.890,-30.122,-32.683
1749120055854,2025-06-05T13.40.55.854,1.335,113.171,-31.402,-32.012
1749120055864,2025-06-05T13.40.55.864,1.345,110.183,-31.037,-31.646
1749120055874,2025-06-05T13.40.55.874,1.355,106.951,-25.854,-30.061
1749120055884,2025-06-05T13.40.55.884,1.365,102.683,-18.537,-29.085
