epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119169185,2025-06-05T13.26.09.185,0.000,84.451,-30.488,22.500
1749119169196,2025-06-05T13.26.09.196,0.011,85.000,-30.366,22.378
1749119169206,2025-06-05T13.26.09.206,0.021,85.915,-30.305,22.439
1749119169216,2025-06-05T13.26.09.216,0.031,86.159,-30.061,22.256
1749119169225,2025-06-05T13.26.09.225,0.040,86.098,-27.866,21.829
1749119169235,2025-06-05T13.26.09.235,0.050,85.122,-24.024,21.585
1749119169245,2025-06-05T13.26.09.245,0.060,83.232,-20.610,21.463
1749119169256,2025-06-05T13.26.09.256,0.071,81.341,-17.866,21.280
1749119169264,2025-06-05T13.26.09.264,0.079,79.512,-14.146,20.427
1749119169275,2025-06-05T13.26.09.275,0.090,77.256,-9.451,19.329
1749119169285,2025-06-05T13.26.09.285,0.100,74.512,-5.183,18.415
1749119169295,2025-06-05T13.26.09.295,0.110,71.220,-3.598,17.805
1749119169304,2025-06-05T13.26.09.304,0.119,67.500,-3.171,17.073
1749119169314,2025-06-05T13.26.09.314,0.129,62.744,-2.622,16.098
1749119169324,2025-06-05T13.26.09.324,0.139,57.683,-1.829,15.305
1749119169335,2025-06-05T13.26.09.335,0.150,53.110,-0.732,14.268
1749119169343,2025-06-05T13.26.09.343,0.158,48.659,-0.244,13.232
1749119169354,2025-06-05T13.26.09.354,0.169,43.354,0.061,12.805
1749119169364,2025-06-05T13.26.09.364,0.179,37.256,1.098,12.134
1749119169374,2025-06-05T13.26.09.374,0.189,31.463,3.902,11.159
1749119169383,2025-06-05T13.26.09.383,0.198,26.098,6.646,10.244
1749119169393,2025-06-05T13.26.09.393,0.208,19.390,9.390,9.207
1749119169404,2025-06-05T13.26.09.404,0.219,12.134,13.110,8.354
1749119169414,2025-06-05T13.26.09.414,0.229,3.293,15.976,8.232
1749119169423,2025-06-05T13.26.09.423,0.238,-7.134,14.756,7.927
1749119169433,2025-06-05T13.26.09.433,0.248,-17.683,9.817,7.866
1749119169443,2025-06-05T13.26.09.443,0.258,-27.988,2.195,10.305
1749119169453,2025-06-05T13.26.09.453,0.268,-36.768,-7.134,14.085
1749119169462,2025-06-05T13.26.09.462,0.277,-43.415,-16.829,17.195
1749119169472,2025-06-05T13.26.09.472,0.287,-48.537,-23.963,22.073
1749119169483,2025-06-05T13.26.09.483,0.298,-53.963,-25.366,27.378
1749119169493,2025-06-05T13.26.09.493,0.308,-56.646,-22.744,29.878
1749119169502,2025-06-05T13.26.09.502,0.317,-55.610,-20.488,30.793
1749119169512,2025-06-05T13.26.09.512,0.327,-53.720,-17.927,33.049
1749119169522,2025-06-05T13.26.09.522,0.337,-52.195,-13.598,38.049
1749119169532,2025-06-05T13.26.09.532,0.347,-49.573,-7.927,43.232
1749119169541,2025-06-05T13.26.09.541,0.356,-44.207,-0.854,47.073
1749119169551,2025-06-05T13.26.09.551,0.366,-37.256,6.890,51.951
1749119169562,2025-06-05T13.26.09.562,0.377,-30.244,14.268,55.976
1749119169572,2025-06-05T13.26.09.572,0.387,-24.878,20.122,57.866
1749119169581,2025-06-05T13.26.09.581,0.396,-21.707,23.354,58.598
1749119169591,2025-06-05T13.26.09.591,0.406,-19.268,25.366,57.744
1749119169601,2025-06-05T13.26.09.601,0.416,-15.732,27.561,56.402
1749119169612,2025-06-05T13.26.09.612,0.427,-12.622,29.207,55.366
1749119169620,2025-06-05T13.26.09.620,0.435,-10.671,28.963,53.659
1749119169631,2025-06-05T13.26.09.631,0.446,-8.354,27.866,51.037
1749119169641,2025-06-05T13.26.09.641,0.456,-5.488,27.866,48.171
1749119169651,2025-06-05T13.26.09.651,0.466,-2.683,28.720,46.098
1749119169660,2025-06-05T13.26.09.660,0.475,-0.549,28.598,43.232
1749119169670,2025-06-05T13.26.09.670,0.485,0.427,28.171,38.293
1749119169680,2025-06-05T13.26.09.680,0.495,1.220,31.098,33.902
1749119169691,2025-06-05T13.26.09.691,0.506,1.890,36.220,30.793
1749119169699,2025-06-05T13.26.09.699,0.514,1.829,40.122,27.622
1749119169710,2025-06-05T13.26.09.710,0.525,1.280,41.402,24.085
1749119169720,2025-06-05T13.26.09.720,0.535,0.305,41.646,20.122
1749119169730,2025-06-05T13.26.09.730,0.545,-0.061,42.622,15.793
1749119169739,2025-06-05T13.26.09.739,0.554,0.793,45.488,10.366
1749119169749,2025-06-05T13.26.09.749,0.564,2.073,48.293,4.573
1749119169759,2025-06-05T13.26.09.759,0.574,3.049,47.500,-0.671
1749119169770,2025-06-05T13.26.09.770,0.585,2.744,41.951,-5.976
1749119169779,2025-06-05T13.26.09.779,0.594,1.098,34.207,-10.915
1749119169789,2025-06-05T13.26.09.789,0.604,-1.402,26.524,-14.756
1749119169799,2025-06-05T13.26.09.799,0.614,-4.817,19.756,-17.561
1749119169809,2025-06-05T13.26.09.809,0.624,-9.329,14.146,-18.720
1749119169818,2025-06-05T13.26.09.818,0.633,-14.268,10.061,-19.817
