epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119036116,2025-06-05T13.23.56.116,0.000,-37.866,41.890,-10.671
1749119036126,2025-06-05T13.23.56.126,0.010,-37.927,43.049,-11.280
1749119036136,2025-06-05T13.23.56.136,0.020,-36.402,45.183,-11.890
1749119036145,2025-06-05T13.23.56.145,0.029,-37.622,45.488,-12.683
1749119036155,2025-06-05T13.23.56.155,0.039,-39.024,43.354,-13.171
1749119036166,2025-06-05T13.23.56.166,0.050,-40.061,38.476,-13.720
1749119036176,2025-06-05T13.23.56.176,0.060,-42.805,31.646,-13.232
1749119036185,2025-06-05T13.23.56.185,0.069,-47.744,24.817,-12.683
1749119036195,2025-06-05T13.23.56.195,0.079,-51.829,19.085,-13.598
1749119036205,2025-06-05T13.23.56.205,0.089,-54.329,17.866,-13.902
1749119036215,2025-06-05T13.23.56.215,0.099,-55.244,22.317,-14.207
1749119036224,2025-06-05T13.23.56.224,0.108,-53.841,28.476,-14.573
1749119036234,2025-06-05T13.23.56.234,0.118,-51.524,33.232,-14.634
1749119036245,2025-06-05T13.23.56.245,0.129,-50.366,35.427,-16.159
1749119036255,2025-06-05T13.23.56.255,0.139,-50.427,34.939,-17.012
1749119036264,2025-06-05T13.23.56.264,0.148,-50.915,32.744,-16.951
1749119036274,2025-06-05T13.23.56.274,0.158,-49.085,29.634,-16.341
1749119036284,2025-06-05T13.23.56.284,0.168,-44.207,24.573,-14.878
1749119036294,2025-06-05T13.23.56.294,0.178,-40.854,18.110,-13.415
1749119036303,2025-06-05T13.23.56.303,0.187,-38.841,13.232,-13.902
1749119036314,2025-06-05T13.23.56.314,0.198,-35.061,10.732,-15.549
1749119036324,2025-06-05T13.23.56.324,0.208,-30.610,9.512,-16.280
1749119036334,2025-06-05T13.23.56.334,0.218,-27.622,9.451,-15.793
1749119036343,2025-06-05T13.23.56.343,0.227,-25.976,10.549,-13.841
1749119036353,2025-06-05T13.23.56.353,0.237,-23.598,12.683,-10.122
1749119036363,2025-06-05T13.23.56.363,0.247,-20.122,16.524,-5.549
1749119036374,2025-06-05T13.23.56.374,0.258,-15.976,20.610,-2.073
1749119036382,2025-06-05T13.23.56.382,0.266,-10.427,22.317,-0.427
1749119036393,2025-06-05T13.23.56.393,0.277,-4.817,20.244,-0.732
1749119036403,2025-06-05T13.23.56.403,0.287,0.244,15.244,-1.220
1749119036413,2025-06-05T13.23.56.413,0.297,5.671,8.841,-0.305
1749119036422,2025-06-05T13.23.56.422,0.306,10.854,0.854,1.585
1749119036432,2025-06-05T13.23.56.432,0.316,15.000,-8.354,3.293
1749119036442,2025-06-05T13.23.56.442,0.326,19.146,-16.524,5.244
1749119036453,2025-06-05T13.23.56.453,0.337,22.866,-22.439,6.890
1749119036461,2025-06-05T13.23.56.461,0.345,26.280,-24.756,8.049
1749119036472,2025-06-05T13.23.56.472,0.356,30.549,-22.622,9.329
1749119036482,2025-06-05T13.23.56.482,0.366,35.427,-18.537,11.159
1749119036492,2025-06-05T13.23.56.492,0.376,39.451,-15.000,12.683
1749119036501,2025-06-05T13.23.56.501,0.385,43.293,-13.354,13.720
1749119036511,2025-06-05T13.23.56.511,0.395,46.768,-12.927,14.878
1749119036522,2025-06-05T13.23.56.522,0.406,49.207,-13.537,15.671
1749119036532,2025-06-05T13.23.56.532,0.416,50.854,-15.122,15.976
1749119036541,2025-06-05T13.23.56.541,0.425,52.012,-16.768,15.732
1749119036551,2025-06-05T13.23.56.551,0.435,52.988,-17.683,15.305
1749119036561,2025-06-05T13.23.56.561,0.445,53.780,-18.476,14.817
1749119036571,2025-06-05T13.23.56.571,0.455,54.390,-20.000,14.512
1749119036580,2025-06-05T13.23.56.580,0.464,54.390,-21.524,14.268
1749119036590,2025-06-05T13.23.56.590,0.474,53.963,-21.768,13.720
1749119036601,2025-06-05T13.23.56.601,0.485,53.598,-20.854,12.927
1749119036611,2025-06-05T13.23.56.611,0.495,53.293,-19.695,11.646
1749119036620,2025-06-05T13.23.56.620,0.504,52.378,-19.024,9.756
1749119036630,2025-06-05T13.23.56.630,0.514,51.037,-19.695,7.988
1749119036640,2025-06-05T13.23.56.640,0.524,49.817,-22.134,6.646
1749119036650,2025-06-05T13.23.56.650,0.534,48.232,-26.159,4.756
1749119036659,2025-06-05T13.23.56.659,0.543,46.890,-29.939,3.354
1749119036669,2025-06-05T13.23.56.669,0.553,45.488,-31.524,2.561
1749119036680,2025-06-05T13.23.56.680,0.564,42.927,-30.183,1.585
1749119036690,2025-06-05T13.23.56.690,0.574,40.610,-26.585,0.305
1749119036699,2025-06-05T13.23.56.699,0.583,38.598,-22.317,-0.671
1749119036709,2025-06-05T13.23.56.709,0.593,35.488,-18.232,-1.585
1749119036719,2025-06-05T13.23.56.719,0.603,30.915,-14.268,-2.439
1749119036730,2025-06-05T13.23.56.730,0.614,26.829,-11.341,-2.622
1749119036738,2025-06-05T13.23.56.738,0.622,23.476,-8.659,-2.073
1749119036749,2025-06-05T13.23.56.749,0.633,20.793,-6.280,-1.951
1749119036759,2025-06-05T13.23.56.759,0.643,17.561,-6.220,-1.463
1749119036769,2025-06-05T13.23.56.769,0.653,12.622,-9.268,-0.305
1749119036778,2025-06-05T13.23.56.778,0.662,7.256,-12.073,0.854
1749119036788,2025-06-05T13.23.56.788,0.672,3.049,-11.341,3.720
1749119036798,2025-06-05T13.23.56.798,0.682,-0.366,-7.256,8.841
1749119036809,2025-06-05T13.23.56.809,0.693,-2.378,-2.134,13.720
1749119036817,2025-06-05T13.23.56.817,0.701,-3.354,1.098,15.976
1749119036828,2025-06-05T13.23.56.828,0.712,-4.817,1.890,17.439
1749119036838,2025-06-05T13.23.56.838,0.722,-7.073,2.866,18.963
1749119036848,2025-06-05T13.23.56.848,0.732,-9.024,5.000,20.305
1749119036857,2025-06-05T13.23.56.857,0.741,-10.671,7.256,21.890
1749119036867,2025-06-05T13.23.56.867,0.751,-12.805,8.902,23.537
1749119036877,2025-06-05T13.23.56.877,0.761,-14.817,9.939,25.061
1749119036888,2025-06-05T13.23.56.888,0.772,-16.098,10.061,26.829
1749119036897,2025-06-05T13.23.56.897,0.781,-17.256,10.732,29.329
1749119036907,2025-06-05T13.23.56.907,0.791,-18.171,12.683,32.805
1749119036917,2025-06-05T13.23.56.917,0.801,-19.085,15.427,35.854
