epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749120201338,2025-06-05T13.43.21.338,0.000,115.793,-36.524,-36.280
1749120201348,2025-06-05T13.43.21.348,0.010,116.341,-36.829,-36.280
1749120201357,2025-06-05T13.43.21.357,0.019,118.963,-37.439,-36.829
1749120201367,2025-06-05T13.43.21.367,0.029,122.378,-36.707,-38.598
1749120201377,2025-06-05T13.43.21.377,0.039,126.951,-32.500,-39.268
1749120201387,2025-06-05T13.43.21.387,0.049,131.768,-24.207,-39.207
1749120201396,2025-06-05T13.43.21.396,0.058,134.512,-15.244,-39.634
1749120201406,2025-06-05T13.43.21.406,0.068,137.622,-6.280,-39.085
1749120201417,2025-06-05T13.43.21.417,0.079,139.085,-0.183,-38.841
1749120201427,2025-06-05T13.43.21.427,0.089,138.598,3.171,-40.244
1749120201436,2025-06-05T13.43.21.436,0.098,138.415,6.037,-39.695
1749120201446,2025-06-05T13.43.21.446,0.108,136.037,6.768,-36.646
1749120201456,2025-06-05T13.43.21.456,0.118,132.195,1.037,-34.695
1749120201466,2025-06-05T13.43.21.466,0.128,130.793,-7.805,-33.415
1749120201475,2025-06-05T13.43.21.475,0.137,130.244,-13.049,-31.829
1749120201485,2025-06-05T13.43.21.485,0.147,127.012,-14.085,-29.939
1749120201496,2025-06-05T13.43.21.496,0.158,123.171,-10.427,-28.293
1749120201506,2025-06-05T13.43.21.506,0.168,117.134,-6.037,-29.268
1749120201515,2025-06-05T13.43.21.515,0.177,110.122,-7.073,-27.683
1749120201525,2025-06-05T13.43.21.525,0.187,103.841,-12.988,-24.268
1749120201535,2025-06-05T13.43.21.535,0.197,96.707,-24.939,-23.598
1749120201546,2025-06-05T13.43.21.546,0.208,90.915,-39.817,-21.463
1749120201554,2025-06-05T13.43.21.554,0.216,83.720,-52.805,-18.598
1749120201565,2025-06-05T13.43.21.565,0.227,75.061,-58.963,-17.073
1749120201575,2025-06-05T13.43.21.575,0.237,67.744,-56.707,-15.244
1749120201585,2025-06-05T13.43.21.585,0.247,61.220,-47.866,-14.329
1749120201594,2025-06-05T13.43.21.594,0.256,54.756,-37.195,-13.780
1749120201604,2025-06-05T13.43.21.604,0.266,48.963,-29.146,-13.293
1749120201614,2025-06-05T13.43.21.614,0.276,43.476,-24.085,-13.720
1749120201625,2025-06-05T13.43.21.625,0.287,36.829,-20.976,-14.390
1749120201633,2025-06-05T13.43.21.633,0.295,30.000,-20.610,-15.305
1749120201644,2025-06-05T13.43.21.644,0.306,24.939,-20.488,-16.951
1749120201654,2025-06-05T13.43.21.654,0.316,21.463,-15.183,-18.354
1749120201664,2025-06-05T13.43.21.664,0.326,16.280,-5.610,-19.085
1749120201673,2025-06-05T13.43.21.673,0.335,8.780,4.634,-17.927
1749120201683,2025-06-05T13.43.21.683,0.345,3.354,14.024,-16.890
1749120201693,2025-06-05T13.43.21.693,0.355,-0.061,21.402,-15.976
1749120201704,2025-06-05T13.43.21.704,0.366,-4.268,24.756,-14.756
1749120201713,2025-06-05T13.43.21.713,0.375,-10.671,23.354,-13.537
1749120201723,2025-06-05T13.43.21.723,0.385,-16.524,17.378,-12.988
1749120201733,2025-06-05T13.43.21.733,0.395,-20.305,9.085,-13.963
1749120201743,2025-06-05T13.43.21.743,0.405,-24.268,2.256,-16.341
1749120201752,2025-06-05T13.43.21.752,0.414,-28.537,-0.183,-19.817
1749120201762,2025-06-05T13.43.21.762,0.424,-33.780,-0.183,-23.049
1749120201773,2025-06-05T13.43.21.773,0.435,-39.024,1.341,-25.183
1749120201783,2025-06-05T13.43.21.783,0.445,-44.085,6.159,-26.768
1749120201792,2025-06-05T13.43.21.792,0.454,-49.878,13.598,-27.866
1749120201802,2025-06-05T13.43.21.802,0.464,-55.976,19.329,-28.293
1749120201812,2025-06-05T13.43.21.812,0.474,-60.488,20.366,-27.683
1749120201822,2025-06-05T13.43.21.822,0.484,-64.756,17.988,-25.976
1749120201831,2025-06-05T13.43.21.831,0.493,-70.488,11.220,-22.866
1749120201841,2025-06-05T13.43.21.841,0.503,-75.976,1.951,-20.915
1749120201852,2025-06-05T13.43.21.852,0.514,-80.244,-4.939,-19.024
1749120201862,2025-06-05T13.43.21.862,0.524,-83.841,-6.951,-18.293
1749120201871,2025-06-05T13.43.21.871,0.533,-84.878,-4.390,-19.390
1749120201881,2025-06-05T13.43.21.881,0.543,-83.841,0.305,-20.183
1749120201891,2025-06-05T13.43.21.891,0.553,-82.073,4.024,-20.671
1749120201901,2025-06-05T13.43.21.901,0.563,-80.793,2.683,-21.768
1749120201910,2025-06-05T13.43.21.910,0.572,-81.280,-2.805,-21.402
1749120201921,2025-06-05T13.43.21.921,0.583,-83.171,-9.268,-18.171
1749120201931,2025-06-05T13.43.21.931,0.593,-86.159,-15.488,-14.390
1749120201941,2025-06-05T13.43.21.941,0.603,-89.878,-18.841,-10.549
1749120201950,2025-06-05T13.43.21.950,0.612,-93.902,-15.732,-7.866
1749120201960,2025-06-05T13.43.21.960,0.622,-97.622,-10.244,-6.341
1749120201970,2025-06-05T13.43.21.970,0.632,-98.232,-6.220,-6.585
1749120201981,2025-06-05T13.43.21.981,0.643,-96.768,-3.598,-8.171
1749120201989,2025-06-05T13.43.21.989,0.651,-94.878,-0.732,-8.780
1749120202000,2025-06-05T13.43.22.000,0.662,-93.902,2.561,-8.841
1749120202010,2025-06-05T13.43.22.010,0.672,-94.085,7.622,-7.134
1749120202020,2025-06-05T13.43.22.020,0.682,-95.183,14.268,-3.963
1749120202029,2025-06-05T13.43.22.029,0.691,-95.732,21.646,-2.012
1749120202039,2025-06-05T13.43.22.039,0.701,-94.817,27.195,-1.220
1749120202049,2025-06-05T13.43.22.049,0.711,-94.390,29.756,-1.341
1749120202060,2025-06-05T13.43.22.060,0.722,-93.659,31.159,-1.707
