epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749117766010,2025-06-05T13.02.46.010,0.000,-45.305,16.159,8.049
1749117766020,2025-06-05T13.02.46.020,0.010,-45.610,15.793,8.659
1749117766030,2025-06-05T13.02.46.030,0.020,-46.159,16.280,9.512
1749117766041,2025-06-05T13.02.46.041,0.031,-44.573,17.073,10.610
1749117766050,2025-06-05T13.02.46.050,0.040,-42.317,15.732,10.183
1749117766060,2025-06-05T13.02.46.060,0.050,-40.793,11.159,9.634
1749117766070,2025-06-05T13.02.46.070,0.060,-39.451,5.549,9.146
1749117766080,2025-06-05T13.02.46.080,0.070,-36.829,0.976,8.110
1749117766089,2025-06-05T13.02.46.089,0.079,-32.012,-2.256,7.073
1749117766099,2025-06-05T13.02.46.099,0.089,-26.098,-5.732,5.854
1749117766110,2025-06-05T13.02.46.110,0.100,-20.488,-8.415,4.817
1749117766120,2025-06-05T13.02.46.120,0.110,-13.537,-9.695,3.293
1749117766129,2025-06-05T13.02.46.129,0.119,-6.829,-11.463,1.463
1749117766139,2025-06-05T13.02.46.139,0.129,-1.768,-17.012,0.122
1749117766149,2025-06-05T13.02.46.149,0.139,2.561,-28.841,-1.829
1749117766159,2025-06-05T13.02.46.159,0.149,8.293,-41.829,-3.963
1749117766168,2025-06-05T13.02.46.168,0.158,14.085,-50.305,-6.402
1749117766178,2025-06-05T13.02.46.178,0.168,18.841,-54.146,-8.841
1749117766189,2025-06-05T13.02.46.189,0.179,24.451,-56.037,-10.854
1749117766199,2025-06-05T13.02.46.199,0.189,31.280,-57.988,-12.744
1749117766208,2025-06-05T13.02.46.208,0.198,37.439,-61.951,-14.268
1749117766218,2025-06-05T13.02.46.218,0.208,41.220,-68.963,-15.915
1749117766228,2025-06-05T13.02.46.228,0.218,43.598,-77.256,-17.866
1749117766238,2025-06-05T13.02.46.238,0.228,46.159,-84.512,-19.207
1749117766247,2025-06-05T13.02.46.247,0.237,49.207,-89.878,-20.427
1749117766258,2025-06-05T13.02.46.258,0.248,51.402,-93.415,-22.012
1749117766268,2025-06-05T13.02.46.268,0.258,53.720,-95.122,-24.146
1749117766278,2025-06-05T13.02.46.278,0.268,56.402,-96.341,-25.305
1749117766287,2025-06-05T13.02.46.287,0.277,62.439,-96.890,-25.549
1749117766297,2025-06-05T13.02.46.297,0.287,65.305,-98.293,-27.500
1749117766307,2025-06-05T13.02.46.307,0.297,63.049,-104.512,-30.244
1749117766318,2025-06-05T13.02.46.318,0.308,60.610,-112.195,-33.049
1749117766326,2025-06-05T13.02.46.326,0.316,59.939,-116.341,-35.854
1749117766337,2025-06-05T13.02.46.337,0.327,58.049,-117.195,-37.561
1749117766347,2025-06-05T13.02.46.347,0.337,52.683,-118.841,-38.049
1749117766357,2025-06-05T13.02.46.357,0.347,47.439,-122.012,-38.232
1749117766366,2025-06-05T13.02.46.366,0.356,46.402,-124.085,-39.207
1749117766376,2025-06-05T13.02.46.376,0.366,50.000,-123.354,-39.756
1749117766386,2025-06-05T13.02.46.386,0.376,56.646,-119.817,-39.939
1749117766397,2025-06-05T13.02.46.397,0.387,59.207,-116.768,-42.561
1749117766405,2025-06-05T13.02.46.405,0.395,57.927,-116.646,-47.683
1749117766416,2025-06-05T13.02.46.416,0.406,56.037,-116.037,-53.537
1749117766426,2025-06-05T13.02.46.426,0.416,55.061,-110.854,-56.098
1749117766436,2025-06-05T13.02.46.436,0.426,52.134,-101.220,-54.146
1749117766445,2025-06-05T13.02.46.445,0.435,48.537,-89.146,-53.659
1749117766455,2025-06-05T13.02.46.455,0.445,47.378,-77.073,-58.354
1749117766466,2025-06-05T13.02.46.466,0.456,46.951,-68.293,-62.744
1749117766476,2025-06-05T13.02.46.476,0.466,47.012,-65.000,-62.500
1749117766485,2025-06-05T13.02.46.485,0.475,47.744,-64.451,-60.183
1749117766495,2025-06-05T13.02.46.495,0.485,46.280,-62.866,-58.963
1749117766505,2025-06-05T13.02.46.505,0.495,47.805,-56.768,-59.451
1749117766515,2025-06-05T13.02.46.515,0.505,49.268,-47.012,-60.610
1749117766524,2025-06-05T13.02.46.524,0.514,50.793,-40.305,-59.939
1749117766534,2025-06-05T13.02.46.534,0.524,54.146,-39.878,-59.695
1749117766545,2025-06-05T13.02.46.545,0.535,56.524,-42.012,-59.390
1749117766555,2025-06-05T13.02.46.555,0.545,53.537,-43.598,-57.256
1749117766564,2025-06-05T13.02.46.564,0.554,47.927,-45.061,-54.451
1749117766574,2025-06-05T13.02.46.574,0.564,43.171,-45.793,-52.073
1749117766584,2025-06-05T13.02.46.584,0.574,40.732,-43.293,-47.988
1749117766594,2025-06-05T13.02.46.594,0.584,40.366,-38.415,-42.134
1749117766603,2025-06-05T13.02.46.603,0.593,40.366,-32.317,-36.890
1749117766613,2025-06-05T13.02.46.613,0.603,38.841,-24.573,-32.805
1749117766624,2025-06-05T13.02.46.624,0.614,36.768,-16.159,-28.659
1749117766634,2025-06-05T13.02.46.634,0.624,34.085,-8.537,-24.634
1749117766643,2025-06-05T13.02.46.643,0.633,28.354,-4.390,-20.305
1749117766653,2025-06-05T13.02.46.653,0.643,23.171,-5.915,-16.341
1749117766663,2025-06-05T13.02.46.663,0.653,19.146,-9.939,-13.171
1749117766674,2025-06-05T13.02.46.674,0.664,15.671,-14.390,-9.451
1749117766682,2025-06-05T13.02.46.682,0.672,12.622,-16.646,-5.610
1749117766693,2025-06-05T13.02.46.693,0.683,8.780,-17.378,-0.793
1749117766703,2025-06-05T13.02.46.703,0.693,5.122,-16.768,2.561
1749117766713,2025-06-05T13.02.46.713,0.703,0.122,-12.256,4.878
1749117766722,2025-06-05T13.02.46.722,0.712,-4.878,-5.366,7.866
1749117766732,2025-06-05T13.02.46.732,0.722,-9.146,1.707,10.366
1749117766742,2025-06-05T13.02.46.742,0.732,-14.756,9.817,12.317
1749117766753,2025-06-05T13.02.46.753,0.743,-20.610,18.232,13.293
1749117766761,2025-06-05T13.02.46.761,0.751,-25.061,24.939,13.659
1749117766772,2025-06-05T13.02.46.772,0.762,-27.988,27.500,13.963
1749117766782,2025-06-05T13.02.46.782,0.772,-32.378,24.329,13.110
1749117766792,2025-06-05T13.02.46.792,0.782,-36.402,17.378,9.878
1749117766801,2025-06-05T13.02.46.801,0.791,-39.817,12.622,7.195
1749117766811,2025-06-05T13.02.46.811,0.801,-45.122,12.683,6.159
1749117766822,2025-06-05T13.02.46.822,0.812,-50.122,15.671,5.427
1749117766832,2025-06-05T13.02.46.832,0.822,-53.780,22.073,4.268
1749117766841,2025-06-05T13.02.46.841,0.831,-53.963,28.841,2.927
1749117766851,2025-06-05T13.02.46.851,0.841,-50.793,33.537,3.232
1749117766861,2025-06-05T13.02.46.861,0.851,-48.232,36.280,4.817
1749117766871,2025-06-05T13.02.46.871,0.861,-46.646,37.012,5.671
1749117766880,2025-06-05T13.02.46.880,0.870,-47.805,38.049,5.854
1749117766890,2025-06-05T13.02.46.890,0.880,-53.049,37.927,5.732
1749117766901,2025-06-05T13.02.46.901,0.891,-58.049,33.720,3.415
1749117766911,2025-06-05T13.02.46.911,0.901,-61.463,27.317,0.793
1749117766920,2025-06-05T13.02.46.920,0.910,-61.646,23.780,-1.037
1749117766930,2025-06-05T13.02.46.930,0.920,-59.024,27.317,-3.354
1749117766940,2025-06-05T13.02.46.940,0.930,-53.902,36.585,-4.146
1749117766950,2025-06-05T13.02.46.950,0.940,-46.829,50.488,-3.049
1749117766959,2025-06-05T13.02.46.959,0.949,-42.195,67.927,-1.463
1749117766969,2025-06-05T13.02.46.969,0.959,-43.232,81.890,0.854
1749117766980,2025-06-05T13.02.46.980,0.970,-51.280,86.220,3.598
1749117766990,2025-06-05T13.02.46.990,0.980,-63.110,81.341,6.220
1749117766999,2025-06-05T13.02.46.999,0.989,-70.671,74.756,5.793
1749117767009,2025-06-05T13.02.47.009,0.999,-70.610,75.305,5.610
1749117767019,2025-06-05T13.02.47.019,1.009,-65.000,83.232,9.390
1749117767030,2025-06-05T13.02.47.030,1.020,-57.256,93.049,14.695
1749117767038,2025-06-05T13.02.47.038,1.028,-54.573,102.866,17.500
1749117767049,2025-06-05T13.02.47.049,1.039,-58.293,110.793,16.463
1749117767059,2025-06-05T13.02.47.059,1.049,-64.939,114.573,13.415
1749117767069,2025-06-05T13.02.47.069,1.059,-69.512,115.305,9.268
1749117767078,2025-06-05T13.02.47.078,1.068,-70.000,114.695,4.695
1749117767088,2025-06-05T13.02.47.088,1.078,-68.293,112.378,-0.244
1749117767098,2025-06-05T13.02.47.098,1.088,-66.159,103.354,-3.110
1749117767109,2025-06-05T13.02.47.109,1.099,-62.561,87.561,-3.720
1749117767117,2025-06-05T13.02.47.117,1.107,-60.122,72.744,-5.915
1749117767128,2025-06-05T13.02.47.128,1.118,-62.805,64.146,-8.415
1749117767138,2025-06-05T13.02.47.138,1.128,-67.378,61.585,-11.037
1749117767148,2025-06-05T13.02.47.148,1.138,-74.024,61.463,-12.805
1749117767157,2025-06-05T13.02.47.157,1.147,-79.939,59.085,-13.659
1749117767167,2025-06-05T13.02.47.167,1.157,-76.159,55.732,-15.610
1749117767177,2025-06-05T13.02.47.177,1.167,-65.183,55.976,-14.451
1749117767188,2025-06-05T13.02.47.188,1.178,-53.902,61.037,-9.939
1749117767197,2025-06-05T13.02.47.197,1.187,-46.707,70.793,-9.634
1749117767207,2025-06-05T13.02.47.207,1.197,-45.061,80.732,-12.439
1749117767217,2025-06-05T13.02.47.217,1.207,-44.939,84.085,-14.695
1749117767227,2025-06-05T13.02.47.227,1.217,-46.037,78.049,-16.098
1749117767236,2025-06-05T13.02.47.236,1.226,-48.232,62.500,-16.402
1749117767246,2025-06-05T13.02.47.246,1.236,-46.098,40.793,-17.256
1749117767257,2025-06-05T13.02.47.257,1.247,-41.220,19.451,-16.951
1749117767267,2025-06-05T13.02.47.267,1.257,-40.366,4.512,-15.183
1749117767276,2025-06-05T13.02.47.276,1.266,-41.707,-1.951,-14.756
1749117767286,2025-06-05T13.02.47.286,1.276,-42.866,-2.012,-13.780
1749117767296,2025-06-05T13.02.47.296,1.286,-39.878,-0.122,-10.488
1749117767306,2025-06-05T13.02.47.306,1.296,-32.561,-0.976,-6.159
1749117767315,2025-06-05T13.02.47.315,1.305,-25.610,-5.427,-2.256
1749117767325,2025-06-05T13.02.47.325,1.315,-19.085,-11.341,-2.378
1749117767336,2025-06-05T13.02.47.336,1.326,-12.622,-17.500,-4.085
1749117767346,2025-06-05T13.02.47.346,1.336,-6.402,-24.024,-5.122
1749117767355,2025-06-05T13.02.47.355,1.345,0.793,-30.976,-6.707
1749117767365,2025-06-05T13.02.47.365,1.355,8.780,-35.671,-8.659
1749117767375,2025-06-05T13.02.47.375,1.365,16.768,-37.378,-9.634
1749117767385,2025-06-05T13.02.47.385,1.375,23.659,-37.805,-9.390
1749117767394,2025-06-05T13.02.47.394,1.384,30.427,-38.232,-9.085
1749117767405,2025-06-05T13.02.47.405,1.395,36.524,-37.927,-8.476
1749117767415,2025-06-05T13.02.47.415,1.405,42.012,-36.037,-7.195
1749117767425,2025-06-05T13.02.47.425,1.415,46.524,-33.476,-5.854
1749117767434,2025-06-05T13.02.47.434,1.424,50.366,-31.890,-3.902
1749117767444,2025-06-05T13.02.47.444,1.434,53.720,-31.524,-1.585
1749117767454,2025-06-05T13.02.47.454,1.444,56.341,-31.098,0.732
1749117767465,2025-06-05T13.02.47.465,1.455,57.988,-29.817,2.378
1749117767473,2025-06-05T13.02.47.473,1.463,59.634,-27.866,3.415
1749117767484,2025-06-05T13.02.47.484,1.474,60.610,-26.037,4.878
1749117767494,2025-06-05T13.02.47.494,1.484,60.549,-24.817,6.707
1749117767504,2025-06-05T13.02.47.504,1.494,60.122,-23.476,8.354
1749117767513,2025-06-05T13.02.47.513,1.503,58.841,-21.280,10.244
1749117767523,2025-06-05T13.02.47.523,1.513,57.439,-16.768,11.524
1749117767533,2025-06-05T13.02.47.533,1.523,56.037,-10.915,12.256
1749117767544,2025-06-05T13.02.47.544,1.534,56.037,-6.341,13.963
1749117767552,2025-06-05T13.02.47.552,1.542,56.829,-3.780,15.915
1749117767563,2025-06-05T13.02.47.563,1.553,58.537,-1.402,17.500
1749117767573,2025-06-05T13.02.47.573,1.563,59.268,0.000,19.024
1749117767583,2025-06-05T13.02.47.583,1.573,58.232,-1.159,19.512
1749117767592,2025-06-05T13.02.47.592,1.582,56.829,-4.878,17.500
1749117767602,2025-06-05T13.02.47.602,1.592,56.707,-8.841,15.366
