epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119447987,2025-06-05T13.30.47.987,0.000,-43.598,36.524,-34.329
1749119447998,2025-06-05T13.30.47.998,0.011,-43.171,37.012,-34.024
1749119448008,2025-06-05T13.30.48.008,0.021,-40.732,41.037,-33.293
1749119448017,2025-06-05T13.30.48.017,0.030,-38.293,44.085,-32.012
1749119448027,2025-06-05T13.30.48.027,0.040,-35.671,44.329,-29.939
1749119448037,2025-06-05T13.30.48.037,0.050,-32.378,42.805,-27.866
1749119448047,2025-06-05T13.30.48.047,0.060,-30.000,39.512,-25.915
1749119448056,2025-06-05T13.30.48.056,0.069,-29.390,35.488,-24.451
1749119448066,2025-06-05T13.30.48.066,0.079,-28.720,31.341,-23.293
1749119448077,2025-06-05T13.30.48.077,0.090,-27.195,27.256,-22.012
1749119448087,2025-06-05T13.30.48.087,0.100,-26.524,21.829,-19.878
1749119448096,2025-06-05T13.30.48.096,0.109,-26.768,15.366,-17.134
1749119448106,2025-06-05T13.30.48.106,0.119,-26.829,9.817,-14.512
1749119448116,2025-06-05T13.30.48.116,0.129,-26.524,5.244,-11.646
1749119448126,2025-06-05T13.30.48.126,0.139,-25.366,1.768,-9.024
1749119448135,2025-06-05T13.30.48.135,0.148,-23.293,-1.463,-7.317
1749119448145,2025-06-05T13.30.48.145,0.158,-20.549,-3.841,-5.244
1749119448156,2025-06-05T13.30.48.156,0.169,-17.073,-4.878,-3.049
1749119448166,2025-06-05T13.30.48.166,0.179,-13.537,-5.366,-2.256
1749119448175,2025-06-05T13.30.48.175,0.188,-9.695,-5.305,-1.768
1749119448185,2025-06-05T13.30.48.185,0.198,-4.695,-4.817,-1.098
1749119448195,2025-06-05T13.30.48.195,0.208,0.732,-5.549,-1.098
1749119448206,2025-06-05T13.30.48.206,0.219,5.305,-8.110,-0.976
1749119448214,2025-06-05T13.30.48.214,0.227,8.963,-11.768,-0.305
1749119448225,2025-06-05T13.30.48.225,0.238,12.500,-16.585,0.793
1749119448235,2025-06-05T13.30.48.235,0.248,15.488,-23.110,2.500
1749119448245,2025-06-05T13.30.48.245,0.258,17.683,-31.159,4.817
1749119448254,2025-06-05T13.30.48.254,0.267,19.939,-39.207,6.524
1749119448264,2025-06-05T13.30.48.264,0.277,21.890,-45.976,7.622
1749119448274,2025-06-05T13.30.48.274,0.287,23.537,-49.573,8.841
1749119448285,2025-06-05T13.30.48.285,0.298,26.585,-50.183,9.634
1749119448293,2025-06-05T13.30.48.293,0.306,31.463,-50.732,10.183
1749119448304,2025-06-05T13.30.48.304,0.317,37.561,-52.134,10.610
1749119448314,2025-06-05T13.30.48.314,0.327,43.415,-53.293,10.244
1749119448324,2025-06-05T13.30.48.324,0.337,49.390,-54.024,9.573
1749119448333,2025-06-05T13.30.48.333,0.346,55.793,-54.756,8.598
1749119448343,2025-06-05T13.30.48.343,0.356,62.317,-55.793,7.073
1749119448353,2025-06-05T13.30.48.353,0.366,68.476,-57.561,5.610
1749119448364,2025-06-05T13.30.48.364,0.377,74.207,-61.402,5.000
1749119448373,2025-06-05T13.30.48.373,0.386,79.024,-68.293,5.549
1749119448383,2025-06-05T13.30.48.383,0.396,82.439,-77.317,6.220
1749119448393,2025-06-05T13.30.48.393,0.406,84.817,-85.732,6.646
1749119448403,2025-06-05T13.30.48.403,0.416,87.256,-90.854,6.829
1749119448412,2025-06-05T13.30.48.412,0.425,89.695,-93.049,6.829
1749119448422,2025-06-05T13.30.48.422,0.435,91.890,-93.476,6.646
1749119448433,2025-06-05T13.30.48.433,0.446,94.817,-92.012,6.402
1749119448443,2025-06-05T13.30.48.443,0.456,97.317,-89.085,5.915
1749119448452,2025-06-05T13.30.48.452,0.465,98.476,-84.573,4.878
1749119448462,2025-06-05T13.30.48.462,0.475,98.537,-80.244,4.146
1749119448472,2025-06-05T13.30.48.472,0.485,97.134,-79.024,3.720
1749119448482,2025-06-05T13.30.48.482,0.495,94.512,-80.610,3.476
1749119448491,2025-06-05T13.30.48.491,0.504,92.195,-83.902,4.146
1749119448501,2025-06-05T13.30.48.501,0.514,88.476,-86.768,5.976
1749119448512,2025-06-05T13.30.48.512,0.525,82.439,-90.854,7.256
1749119448522,2025-06-05T13.30.48.522,0.535,77.317,-92.927,5.305
1749119448531,2025-06-05T13.30.48.531,0.544,73.293,-89.390,1.280
1749119448541,2025-06-05T13.30.48.541,0.554,69.329,-76.768,-3.049
1749119448551,2025-06-05T13.30.48.551,0.564,66.280,-57.561,-7.500
1749119448561,2025-06-05T13.30.48.561,0.574,63.963,-41.037,-11.098
1749119448570,2025-06-05T13.30.48.570,0.583,61.951,-33.171,-13.476
1749119448581,2025-06-05T13.30.48.581,0.594,58.659,-33.598,-15.183
1749119448591,2025-06-05T13.30.48.591,0.604,53.841,-39.512,-16.524
1749119448601,2025-06-05T13.30.48.601,0.614,48.537,-48.415,-17.073
1749119448610,2025-06-05T13.30.48.610,0.623,43.049,-56.829,-15.915
1749119448620,2025-06-05T13.30.48.620,0.633,38.110,-62.561,-14.207
1749119448630,2025-06-05T13.30.48.630,0.643,34.085,-63.780,-12.683
1749119448641,2025-06-05T13.30.48.641,0.654,31.037,-60.854,-11.829
1749119448649,2025-06-05T13.30.48.649,0.662,27.927,-55.244,-11.951
1749119448660,2025-06-05T13.30.48.660,0.673,24.024,-47.805,-12.866
1749119448670,2025-06-05T13.30.48.670,0.683,21.280,-38.232,-14.451
1749119448680,2025-06-05T13.30.48.680,0.693,19.512,-26.707,-17.073
1749119448689,2025-06-05T13.30.48.689,0.702,18.049,-15.610,-20.366
1749119448699,2025-06-05T13.30.48.699,0.712,15.732,-6.402,-22.378
1749119448709,2025-06-05T13.30.48.709,0.722,13.171,0.488,-23.293
1749119448720,2025-06-05T13.30.48.720,0.733,11.463,6.098,-23.659
1749119448728,2025-06-05T13.30.48.728,0.741,9.329,11.951,-23.354
1749119448739,2025-06-05T13.30.48.739,0.752,5.976,18.354,-22.988
1749119448749,2025-06-05T13.30.48.749,0.762,2.073,24.451,-21.829
1749119448759,2025-06-05T13.30.48.759,0.772,-2.256,26.280,-20.366
1749119448768,2025-06-05T13.30.48.768,0.781,-6.159,24.024,-20.305
1749119448778,2025-06-05T13.30.48.778,0.791,-9.146,19.329,-21.220
1749119448789,2025-06-05T13.30.48.789,0.802,-11.951,14.451,-22.134
1749119448799,2025-06-05T13.30.48.799,0.812,-13.902,12.561,-23.598
1749119448808,2025-06-05T13.30.48.808,0.821,-15.915,14.024,-25.183
1749119448818,2025-06-05T13.30.48.818,0.831,-18.110,17.195,-26.585
