epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749117922400,2025-06-05T13.05.22.400,0.000,9.207,11.707,-7.683
1749117922408,2025-06-05T13.05.22.408,0.008,8.780,11.585,-7.805
1749117922419,2025-06-05T13.05.22.419,0.019,6.646,9.634,-6.402
1749117922429,2025-06-05T13.05.22.429,0.029,2.744,6.890,-4.268
1749117922439,2025-06-05T13.05.22.439,0.039,-2.256,4.939,-1.707
1749117922448,2025-06-05T13.05.22.448,0.048,-5.976,4.939,0.549
1749117922458,2025-06-05T13.05.22.458,0.058,-7.439,7.683,2.805
1749117922468,2025-06-05T13.05.22.468,0.068,-5.671,13.902,4.390
1749117922479,2025-06-05T13.05.22.479,0.079,-2.744,22.500,5.854
1749117922487,2025-06-05T13.05.22.487,0.087,-3.537,31.341,7.256
1749117922498,2025-06-05T13.05.22.498,0.098,-7.195,34.695,8.537
1749117922508,2025-06-05T13.05.22.508,0.108,-11.402,30.122,9.085
1749117922518,2025-06-05T13.05.22.518,0.118,-17.012,22.012,9.329
1749117922527,2025-06-05T13.05.22.527,0.127,-24.207,16.159,10.305
1749117922537,2025-06-05T13.05.22.537,0.137,-29.451,15.061,10.427
1749117922548,2025-06-05T13.05.22.548,0.148,-31.646,17.134,10.244
1749117922558,2025-06-05T13.05.22.558,0.158,-28.232,22.073,12.134
1749117922567,2025-06-05T13.05.22.567,0.167,-18.902,30.061,15.488
1749117922577,2025-06-05T13.05.22.577,0.177,-10.122,39.146,18.537
1749117922587,2025-06-05T13.05.22.587,0.187,-7.683,43.841,20.488
1749117922597,2025-06-05T13.05.22.597,0.197,-11.280,41.220,21.646
1749117922606,2025-06-05T13.05.22.606,0.206,-20.671,34.146,20.488
1749117922616,2025-06-05T13.05.22.616,0.216,-29.268,27.683,15.793
1749117922627,2025-06-05T13.05.22.627,0.227,-29.024,23.293,10.366
1749117922637,2025-06-05T13.05.22.637,0.237,-21.220,22.073,9.024
1749117922646,2025-06-05T13.05.22.646,0.246,-13.171,25.732,11.280
1749117922656,2025-06-05T13.05.22.656,0.256,-13.354,32.073,12.256
1749117922666,2025-06-05T13.05.22.666,0.266,-24.939,37.134,11.159
1749117922676,2025-06-05T13.05.22.676,0.276,-38.902,37.500,7.927
