epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749118952557,2025-06-05T13.22.32.557,0.000,-5.366,19.878,50.305
1749118952566,2025-06-05T13.22.32.566,0.009,-4.573,19.573,49.268
1749118952576,2025-06-05T13.22.32.576,0.019,-5.549,18.232,47.622
1749118952586,2025-06-05T13.22.32.586,0.029,-5.122,18.598,44.268
1749118952597,2025-06-05T13.22.32.597,0.040,-3.720,21.220,40.671
1749118952605,2025-06-05T13.22.32.605,0.048,-1.098,23.171,36.768
1749118952616,2025-06-05T13.22.32.616,0.059,1.098,21.829,33.171
1749118952626,2025-06-05T13.22.32.626,0.069,1.341,18.598,30.244
1749118952636,2025-06-05T13.22.32.636,0.079,1.585,15.915,27.317
1749118952645,2025-06-05T13.22.32.645,0.088,1.768,13.841,24.573
1749118952655,2025-06-05T13.22.32.655,0.098,1.037,12.012,22.866
1749118952665,2025-06-05T13.22.32.665,0.108,-0.183,10.793,21.707
1749118952676,2025-06-05T13.22.32.676,0.119,-1.585,10.122,19.817
1749118952684,2025-06-05T13.22.32.684,0.127,-2.622,10.671,18.049
1749118952695,2025-06-05T13.22.32.695,0.138,-3.902,12.012,17.073
1749118952705,2025-06-05T13.22.32.705,0.148,-5.427,13.902,16.280
1749118952715,2025-06-05T13.22.32.715,0.158,-7.134,15.244,16.220
1749118952724,2025-06-05T13.22.32.724,0.167,-8.780,14.695,15.610
1749118952734,2025-06-05T13.22.32.734,0.177,-10.549,13.171,14.329
1749118952744,2025-06-05T13.22.32.744,0.187,-13.110,11.829,13.293
1749118952755,2025-06-05T13.22.32.755,0.198,-16.341,10.549,11.890
1749118952764,2025-06-05T13.22.32.764,0.207,-19.512,8.293,10.976
1749118952774,2025-06-05T13.22.32.774,0.217,-22.500,6.098,10.305
1749118952784,2025-06-05T13.22.32.784,0.227,-24.512,5.122,9.390
1749118952794,2025-06-05T13.22.32.794,0.237,-25.854,6.402,8.049
1749118952803,2025-06-05T13.22.32.803,0.246,-27.500,9.512,7.134
1749118952813,2025-06-05T13.22.32.813,0.256,-29.390,12.500,6.707
1749118952824,2025-06-05T13.22.32.824,0.267,-30.122,15.549,5.427
1749118952834,2025-06-05T13.22.32.834,0.277,-29.878,20.122,3.780
1749118952843,2025-06-05T13.22.32.843,0.286,-30.488,24.268,2.256
1749118952853,2025-06-05T13.22.32.853,0.296,-31.829,24.939,1.280
1749118952863,2025-06-05T13.22.32.863,0.306,-33.354,22.439,1.037
1749118952873,2025-06-05T13.22.32.873,0.316,-34.878,17.744,0.915
1749118952882,2025-06-05T13.22.32.882,0.325,-36.524,12.683,1.585
1749118952892,2025-06-05T13.22.32.892,0.335,-37.927,9.329,2.256
1749118952903,2025-06-05T13.22.32.903,0.346,-38.780,8.963,2.317
1749118952913,2025-06-05T13.22.32.913,0.356,-38.354,12.195,1.829
1749118952922,2025-06-05T13.22.32.922,0.365,-37.805,16.890,1.098
1749118952932,2025-06-05T13.22.32.932,0.375,-37.439,21.829,-0.610
1749118952942,2025-06-05T13.22.32.942,0.385,-36.768,24.695,-2.073
1749118952952,2025-06-05T13.22.32.952,0.395,-36.159,24.451,-3.110
1749118952961,2025-06-05T13.22.32.961,0.404,-35.793,21.707,-3.720
1749118952972,2025-06-05T13.22.32.972,0.415,-35.549,19.329,-4.085
1749118952982,2025-06-05T13.22.32.982,0.425,-35.793,18.659,-4.451
1749118952992,2025-06-05T13.22.32.992,0.435,-35.854,19.268,-5.061
1749118953001,2025-06-05T13.22.33.001,0.444,-35.000,20.549,-6.098
1749118953011,2025-06-05T13.22.33.011,0.454,-34.329,23.110,-7.195
1749118953021,2025-06-05T13.22.33.021,0.464,-34.329,26.280,-8.232
1749118953032,2025-06-05T13.22.33.032,0.475,-34.207,27.988,-8.963
1749118953040,2025-06-05T13.22.33.040,0.483,-33.598,27.012,-9.146
1749118953051,2025-06-05T13.22.33.051,0.494,-32.134,25.000,-9.329
1749118953061,2025-06-05T13.22.33.061,0.504,-30.122,23.049,-10.366
1749118953071,2025-06-05T13.22.33.071,0.514,-28.171,21.280,-11.768
1749118953080,2025-06-05T13.22.33.080,0.523,-26.524,19.695,-12.744
1749118953090,2025-06-05T13.22.33.090,0.533,-24.756,17.988,-13.354
1749118953100,2025-06-05T13.22.33.100,0.543,-22.683,15.915,-13.963
1749118953111,2025-06-05T13.22.33.111,0.554,-20.244,13.537,-14.451
1749118953119,2025-06-05T13.22.33.119,0.562,-17.439,10.976,-14.939
1749118953130,2025-06-05T13.22.33.130,0.573,-14.695,8.537,-15.305
1749118953140,2025-06-05T13.22.33.140,0.583,-11.768,5.915,-15.244
1749118953150,2025-06-05T13.22.33.150,0.593,-9.085,2.317,-14.390
1749118953159,2025-06-05T13.22.33.159,0.602,-6.890,-1.768,-13.232
1749118953169,2025-06-05T13.22.33.169,0.612,-5.366,-5.610,-11.707
1749118953180,2025-06-05T13.22.33.180,0.623,-3.841,-9.024,-10.122
1749118953190,2025-06-05T13.22.33.190,0.633,-1.768,-12.134,-8.963
1749118953199,2025-06-05T13.22.33.199,0.642,-0.305,-14.634,-7.317
1749118953209,2025-06-05T13.22.33.209,0.652,0.610,-15.183,-5.305
1749118953219,2025-06-05T13.22.33.219,0.662,2.073,-14.268,-4.268
1749118953229,2025-06-05T13.22.33.229,0.672,3.476,-13.049,-3.720
1749118953238,2025-06-05T13.22.33.238,0.681,5.000,-11.585,-2.988
1749118953248,2025-06-05T13.22.33.248,0.691,7.256,-10.732,-1.951
1749118953259,2025-06-05T13.22.33.259,0.702,9.390,-11.463,-0.793
1749118953269,2025-06-05T13.22.33.269,0.712,11.341,-13.110,0.244
1749118953278,2025-06-05T13.22.33.278,0.721,13.720,-13.902,0.976
1749118953288,2025-06-05T13.22.33.288,0.731,15.854,-14.573,1.707
1749118953298,2025-06-05T13.22.33.298,0.741,17.256,-15.305,2.378
1749118953308,2025-06-05T13.22.33.308,0.751,18.720,-15.000,2.805
1749118953317,2025-06-05T13.22.33.317,0.760,20.305,-14.024,2.988
1749118953327,2025-06-05T13.22.33.327,0.770,22.195,-13.415,3.110
1749118953338,2025-06-05T13.22.33.338,0.781,23.354,-13.659,3.659
1749118953348,2025-06-05T13.22.33.348,0.791,23.902,-14.085,4.512
1749118953357,2025-06-05T13.22.33.357,0.800,24.512,-14.146,5.549
1749118953367,2025-06-05T13.22.33.367,0.810,24.512,-14.695,5.976
1749118953377,2025-06-05T13.22.33.377,0.820,23.659,-16.220,5.854
1749118953388,2025-06-05T13.22.33.388,0.831,22.866,-18.110,5.427
1749118953396,2025-06-05T13.22.33.396,0.839,22.622,-18.963,4.878
1749118953407,2025-06-05T13.22.33.407,0.850,23.110,-18.476,4.146
1749118953417,2025-06-05T13.22.33.417,0.860,23.415,-18.049,3.476
1749118953427,2025-06-05T13.22.33.427,0.870,23.780,-18.780,2.500
1749118953436,2025-06-05T13.22.33.436,0.879,24.634,-21.585,1.463
1749118953446,2025-06-05T13.22.33.446,0.889,24.817,-25.976,0.854
1749118953456,2025-06-05T13.22.33.456,0.899,24.451,-30.976,0.000
