epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119996420,2025-06-05T13.39.56.420,0.000,-91.341,-28.293,-29.817
1749119996429,2025-06-05T13.39.56.429,0.009,-90.854,-30.305,-29.207
1749119996439,2025-06-05T13.39.56.439,0.019,-87.500,-38.232,-25.793
1749119996449,2025-06-05T13.39.56.449,0.029,-81.402,-46.951,-23.354
1749119996459,2025-06-05T13.39.56.459,0.039,-73.963,-54.573,-22.988
1749119996468,2025-06-05T13.39.56.468,0.048,-67.317,-61.463,-20.610
1749119996478,2025-06-05T13.39.56.478,0.058,-60.488,-62.378,-13.659
1749119996489,2025-06-05T13.39.56.489,0.069,-51.890,-56.646,-5.610
1749119996499,2025-06-05T13.39.56.499,0.079,-42.378,-48.171,-0.183
1749119996508,2025-06-05T13.39.56.508,0.088,-32.134,-39.024,2.561
1749119996518,2025-06-05T13.39.56.518,0.098,-21.037,-30.610,2.866
1749119996528,2025-06-05T13.39.56.528,0.108,-10.488,-22.744,2.195
1749119996538,2025-06-05T13.39.56.538,0.118,-1.707,-14.756,0.671
1749119996547,2025-06-05T13.39.56.547,0.127,5.915,-5.000,-2.744
1749119996557,2025-06-05T13.39.56.557,0.137,12.988,5.122,-5.976
1749119996568,2025-06-05T13.39.56.568,0.148,17.378,11.585,-7.805
1749119996578,2025-06-05T13.39.56.578,0.158,19.085,16.463,-9.756
1749119996587,2025-06-05T13.39.56.587,0.167,19.939,19.939,-10.244
1749119996597,2025-06-05T13.39.56.597,0.177,19.390,20.366,-8.780
1749119996607,2025-06-05T13.39.56.607,0.187,19.939,20.671,-6.951
1749119996618,2025-06-05T13.39.56.618,0.198,20.244,20.061,-7.439
1749119996626,2025-06-05T13.39.56.626,0.206,17.317,20.488,-9.024
1749119996637,2025-06-05T13.39.56.637,0.217,13.354,22.012,-8.598
1749119996647,2025-06-05T13.39.56.647,0.227,9.634,18.902,-7.378
1749119996657,2025-06-05T13.39.56.657,0.237,4.817,12.195,-6.585
1749119996666,2025-06-05T13.39.56.666,0.246,-1.159,5.488,-3.293
1749119996676,2025-06-05T13.39.56.676,0.256,-6.463,-0.671,-0.549
1749119996686,2025-06-05T13.39.56.686,0.266,-11.220,-5.183,0.549
1749119996697,2025-06-05T13.39.56.697,0.277,-14.634,-7.683,2.317
1749119996705,2025-06-05T13.39.56.705,0.285,-15.549,-6.098,5.976
1749119996716,2025-06-05T13.39.56.716,0.296,-14.573,-1.768,8.110
1749119996726,2025-06-05T13.39.56.726,0.306,-13.049,0.244,5.305
1749119996736,2025-06-05T13.39.56.736,0.316,-11.646,-3.293,2.500
1749119996745,2025-06-05T13.39.56.745,0.325,-10.671,-6.463,2.500
1749119996755,2025-06-05T13.39.56.755,0.335,-9.573,-6.098,1.768
1749119996765,2025-06-05T13.39.56.765,0.345,-8.354,-4.268,1.341
1749119996776,2025-06-05T13.39.56.776,0.356,-7.073,-2.134,3.171
1749119996785,2025-06-05T13.39.56.785,0.365,-7.439,0.549,4.024
1749119996795,2025-06-05T13.39.56.795,0.375,-9.085,3.841,3.841
1749119996805,2025-06-05T13.39.56.805,0.385,-10.976,7.073,4.634
1749119996815,2025-06-05T13.39.56.815,0.395,-12.561,8.780,6.402
1749119996824,2025-06-05T13.39.56.824,0.404,-14.207,8.902,6.707
1749119996834,2025-06-05T13.39.56.834,0.414,-16.037,8.659,5.549
1749119996845,2025-06-05T13.39.56.845,0.425,-17.012,8.354,2.378
1749119996855,2025-06-05T13.39.56.855,0.435,-17.805,6.951,-1.402
1749119996864,2025-06-05T13.39.56.864,0.444,-20.122,2.195,-4.329
1749119996874,2025-06-05T13.39.56.874,0.454,-23.293,-5.427,-3.171
1749119996884,2025-06-05T13.39.56.884,0.464,-24.207,-14.451,0.000
1749119996894,2025-06-05T13.39.56.894,0.474,-26.220,-25.000,0.854
1749119996903,2025-06-05T13.39.56.903,0.483,-30.366,-35.732,4.146
1749119996913,2025-06-05T13.39.56.913,0.493,-30.305,-36.829,5.976
1749119996924,2025-06-05T13.39.56.924,0.504,-28.293,-26.646,6.463
1749119996934,2025-06-05T13.39.56.934,0.514,-27.683,-16.402,6.098
1749119996943,2025-06-05T13.39.56.943,0.523,-28.293,-11.829,2.195
1749119996953,2025-06-05T13.39.56.953,0.533,-27.439,-10.183,-1.890
1749119996963,2025-06-05T13.39.56.963,0.543,-26.463,-12.134,-2.561
1749119996973,2025-06-05T13.39.56.973,0.553,-25.793,-16.159,0.915
1749119996982,2025-06-05T13.39.56.982,0.562,-22.683,-16.768,4.878
1749119996993,2025-06-05T13.39.56.993,0.573,-19.268,-14.451,6.098
1749119997003,2025-06-05T13.39.57.003,0.583,-15.732,-12.805,7.256
1749119997013,2025-06-05T13.39.57.013,0.593,-11.037,-9.390,9.451
1749119997022,2025-06-05T13.39.57.022,0.602,-5.610,-5.793,11.707
1749119997032,2025-06-05T13.39.57.032,0.612,-1.707,-9.695,12.744
1749119997042,2025-06-05T13.39.57.042,0.622,2.073,-18.476,7.683
1749119997053,2025-06-05T13.39.57.053,0.633,8.415,-25.122,1.220
1749119997061,2025-06-05T13.39.57.061,0.641,13.049,-27.500,1.463
1749119997072,2025-06-05T13.39.57.072,0.652,13.415,-25.732,3.659
1749119997082,2025-06-05T13.39.57.082,0.662,13.841,-22.927,2.927
1749119997091,2025-06-05T13.39.57.091,0.671,16.707,-20.305,1.585
1749119997101,2025-06-05T13.39.57.101,0.681,19.878,-18.780,0.305
1749119997111,2025-06-05T13.39.57.111,0.691,21.768,-17.378,-1.585
1749119997121,2025-06-05T13.39.57.121,0.701,23.293,-15.061,-2.683
1749119997130,2025-06-05T13.39.57.130,0.710,23.963,-13.354,-0.976
1749119997140,2025-06-05T13.39.57.140,0.720,23.598,-14.024,-1.159
1749119997151,2025-06-05T13.39.57.151,0.731,24.146,-15.793,-5.488
1749119997161,2025-06-05T13.39.57.161,0.741,25.976,-17.134,-10.854
1749119997170,2025-06-05T13.39.57.170,0.750,27.256,-14.817,-15.244
1749119997180,2025-06-05T13.39.57.180,0.760,26.951,-10.305,-18.110
1749119997190,2025-06-05T13.39.57.190,0.770,26.220,-7.744,-19.756
1749119997201,2025-06-05T13.39.57.201,0.781,25.427,-9.390,-19.573
1749119997209,2025-06-05T13.39.57.209,0.789,25.488,-15.122,-17.744
1749119997220,2025-06-05T13.39.57.220,0.800,25.915,-23.902,-15.671
1749119997230,2025-06-05T13.39.57.230,0.810,26.951,-34.573,-11.768
1749119997240,2025-06-05T13.39.57.240,0.820,29.207,-44.817,-5.427
1749119997249,2025-06-05T13.39.57.249,0.829,32.683,-50.732,0.000
1749119997259,2025-06-05T13.39.57.259,0.839,37.927,-53.049,1.707
1749119997269,2025-06-05T13.39.57.269,0.849,44.573,-53.841,2.622
1749119997280,2025-06-05T13.39.57.280,0.860,51.585,-54.024,3.476
1749119997288,2025-06-05T13.39.57.288,0.868,57.866,-53.780,3.537
1749119997299,2025-06-05T13.39.57.299,0.879,62.622,-55.000,4.939
1749119997309,2025-06-05T13.39.57.309,0.889,66.463,-58.049,7.378
1749119997319,2025-06-05T13.39.57.319,0.899,71.098,-62.256,9.024
1749119997328,2025-06-05T13.39.57.328,0.908,76.768,-66.341,9.390
