epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749119809514,2025-06-05T13.36.49.514,0.000,86.280,-26.707,11.280
1749119809525,2025-06-05T13.36.49.525,0.011,86.402,-25.305,10.793
1749119809533,2025-06-05T13.36.49.533,0.019,87.256,-19.695,11.220
1749119809544,2025-06-05T13.36.49.544,0.030,87.195,-10.122,11.220
1749119809554,2025-06-05T13.36.49.554,0.040,85.305,-0.305,11.037
1749119809564,2025-06-05T13.36.49.564,0.050,83.049,9.024,11.402
1749119809573,2025-06-05T13.36.49.573,0.059,79.573,17.500,11.524
1749119809583,2025-06-05T13.36.49.583,0.069,75.488,24.878,10.732
1749119809593,2025-06-05T13.36.49.593,0.079,70.854,29.573,9.390
1749119809604,2025-06-05T13.36.49.604,0.090,65.549,28.598,9.207
1749119809614,2025-06-05T13.36.49.614,0.100,61.280,22.012,9.512
1749119809623,2025-06-05T13.36.49.623,0.109,57.012,11.707,8.780
1749119809633,2025-06-05T13.36.49.633,0.119,52.927,0.366,7.683
1749119809643,2025-06-05T13.36.49.643,0.129,49.207,-8.476,7.012
1749119809652,2025-06-05T13.36.49.652,0.138,45.976,-14.695,6.524
1749119809662,2025-06-05T13.36.49.662,0.148,42.378,-17.683,4.634
1749119809672,2025-06-05T13.36.49.672,0.158,39.512,-17.805,1.890
1749119809683,2025-06-05T13.36.49.683,0.169,37.134,-14.817,-0.793
1749119809692,2025-06-05T13.36.49.692,0.178,35.488,-9.817,-3.293
1749119809702,2025-06-05T13.36.49.702,0.188,33.598,-4.573,-5.549
1749119809712,2025-06-05T13.36.49.712,0.198,30.427,0.122,-6.524
1749119809722,2025-06-05T13.36.49.722,0.208,25.915,4.207,-6.585
1749119809731,2025-06-05T13.36.49.731,0.217,20.976,7.439,-6.402
1749119809741,2025-06-05T13.36.49.741,0.227,16.098,8.659,-6.280
1749119809752,2025-06-05T13.36.49.752,0.238,11.646,7.988,-5.976
1749119809762,2025-06-05T13.36.49.762,0.248,6.890,6.585,-4.451
1749119809771,2025-06-05T13.36.49.771,0.257,2.073,6.402,-2.134
1749119809781,2025-06-05T13.36.49.781,0.267,-1.585,7.134,-0.183
1749119809791,2025-06-05T13.36.49.791,0.277,-4.817,8.963,2.561
1749119809801,2025-06-05T13.36.49.801,0.287,-8.110,14.451,5.793
1749119809810,2025-06-05T13.36.49.810,0.296,-9.390,24.451,7.927
1749119809820,2025-06-05T13.36.49.820,0.306,-10.671,34.085,8.537
1749119809831,2025-06-05T13.36.49.831,0.317,-12.500,39.085,9.573
1749119809841,2025-06-05T13.36.49.841,0.327,-14.268,38.659,12.317
1749119809850,2025-06-05T13.36.49.850,0.336,-16.524,33.902,16.341
1749119809860,2025-06-05T13.36.49.860,0.346,-18.354,28.598,20.488
1749119809870,2025-06-05T13.36.49.870,0.356,-18.659,25.000,24.756
1749119809880,2025-06-05T13.36.49.880,0.366,-17.683,24.390,28.720
1749119809889,2025-06-05T13.36.49.889,0.375,-16.707,26.037,31.463
1749119809900,2025-06-05T13.36.49.900,0.386,-15.793,27.500,34.146
1749119809910,2025-06-05T13.36.49.910,0.396,-14.817,26.768,37.805
1749119809920,2025-06-05T13.36.49.920,0.406,-14.024,23.049,42.073
1749119809929,2025-06-05T13.36.49.929,0.415,-13.232,18.293,47.134
1749119809939,2025-06-05T13.36.49.939,0.425,-11.951,15.549,52.927
1749119809949,2025-06-05T13.36.49.949,0.435,-10.854,16.829,58.537
1749119809960,2025-06-05T13.36.49.960,0.446,-8.841,20.793,63.293
1749119809968,2025-06-05T13.36.49.968,0.454,-6.951,26.402,66.524
1749119809979,2025-06-05T13.36.49.979,0.465,-2.927,35.305,67.561
1749119809989,2025-06-05T13.36.49.989,0.475,3.963,45.366,68.232
1749119809999,2025-06-05T13.36.49.999,0.485,4.451,51.768,66.646
1749119810008,2025-06-05T13.36.50.008,0.494,2.012,55.488,63.902
1749119810018,2025-06-05T13.36.50.018,0.504,3.110,57.805,60.671
1749119810028,2025-06-05T13.36.50.028,0.514,6.646,55.366,57.256
1749119810039,2025-06-05T13.36.50.039,0.525,10.000,45.061,54.695
