epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749117138778,2025-06-05T12.52.18.778,0.000,-52.012,45.915,51.646
1749117138787,2025-06-05T12.52.18.787,0.009,-50.732,45.122,50.976
1749117138797,2025-06-05T12.52.18.797,0.019,-45.671,43.354,47.500
1749117138807,2025-06-05T12.52.18.807,0.029,-41.951,39.573,42.195
1749117138817,2025-06-05T12.52.18.817,0.039,-39.268,35.915,36.646
1749117138826,2025-06-05T12.52.18.826,0.048,-35.732,32.683,32.744
1749117138836,2025-06-05T12.52.18.836,0.058,-32.012,27.683,30.183
1749117138847,2025-06-05T12.52.18.847,0.069,-28.232,20.244,27.439
1749117138857,2025-06-05T12.52.18.857,0.079,-23.902,14.268,24.207
1749117138866,2025-06-05T12.52.18.866,0.088,-20.305,11.951,21.280
1749117138876,2025-06-05T12.52.18.876,0.098,-17.866,11.463,18.537
1749117138886,2025-06-05T12.52.18.886,0.108,-15.671,8.720,15.366
1749117138896,2025-06-05T12.52.18.896,0.118,-14.329,3.354,12.805
1749117138905,2025-06-05T12.52.18.905,0.127,-13.476,-3.049,9.695
1749117138915,2025-06-05T12.52.18.915,0.137,-10.793,-8.963,6.463
1749117138926,2025-06-05T12.52.18.926,0.148,-6.707,-12.866,3.415
1749117138936,2025-06-05T12.52.18.936,0.158,-1.890,-15.549,0.122
1749117138945,2025-06-05T12.52.18.945,0.167,4.024,-19.634,-4.756
1749117138955,2025-06-05T12.52.18.955,0.177,10.427,-26.220,-10.244
1749117138965,2025-06-05T12.52.18.965,0.187,16.707,-35.061,-15.610
1749117138975,2025-06-05T12.52.18.975,0.197,22.317,-44.024,-22.378
1749117138984,2025-06-05T12.52.18.984,0.206,26.890,-52.683,-29.451
1749117138995,2025-06-05T12.52.18.995,0.217,32.012,-61.768,-36.341
1749117139005,2025-06-05T12.52.19.005,0.227,38.171,-70.366,-44.146
1749117139015,2025-06-05T12.52.19.015,0.237,44.268,-77.561,-51.524
1749117139024,2025-06-05T12.52.19.024,0.246,49.939,-82.927,-58.049
1749117139034,2025-06-05T12.52.19.034,0.256,54.329,-86.768,-64.268
1749117139044,2025-06-05T12.52.19.044,0.266,58.659,-90.000,-70.122
1749117139055,2025-06-05T12.52.19.055,0.277,63.598,-91.829,-75.427
1749117139063,2025-06-05T12.52.19.063,0.285,67.012,-91.524,-78.902
1749117139074,2025-06-05T12.52.19.074,0.296,70.549,-91.463,-81.951
1749117139084,2025-06-05T12.52.19.084,0.306,73.598,-92.744,-84.756
1749117139094,2025-06-05T12.52.19.094,0.316,76.768,-94.695,-87.012
1749117139103,2025-06-05T12.52.19.103,0.325,79.329,-96.220,-89.878
1749117139113,2025-06-05T12.52.19.113,0.335,81.768,-96.220,-92.744
1749117139123,2025-06-05T12.52.19.123,0.345,83.171,-95.305,-96.098
1749117139134,2025-06-05T12.52.19.134,0.356,83.963,-94.207,-98.780
1749117139142,2025-06-05T12.52.19.142,0.364,84.268,-90.610,-100.427
1749117139153,2025-06-05T12.52.19.153,0.375,84.756,-84.817,-101.585
1749117139163,2025-06-05T12.52.19.163,0.385,86.280,-80.000,-101.463
1749117139173,2025-06-05T12.52.19.173,0.395,87.988,-76.098,-99.817
1749117139182,2025-06-05T12.52.19.182,0.404,88.902,-73.110,-98.293
1749117139192,2025-06-05T12.52.19.192,0.414,87.317,-69.390,-98.049
1749117139203,2025-06-05T12.52.19.203,0.425,83.476,-65.183,-98.110
1749117139213,2025-06-05T12.52.19.213,0.435,81.890,-61.159,-97.500
1749117139222,2025-06-05T12.52.19.222,0.444,81.829,-55.732,-95.000
1749117139232,2025-06-05T12.52.19.232,0.454,83.293,-48.780,-92.439
1749117139242,2025-06-05T12.52.19.242,0.464,83.354,-44.268,-90.976
1749117139252,2025-06-05T12.52.19.252,0.474,83.354,-44.512,-89.695
1749117139261,2025-06-05T12.52.19.261,0.483,82.683,-47.805,-87.012
1749117139271,2025-06-05T12.52.19.271,0.493,82.317,-51.341,-80.976
1749117139282,2025-06-05T12.52.19.282,0.504,83.293,-52.012,-75.183
1749117139292,2025-06-05T12.52.19.292,0.514,81.098,-48.110,-69.207
1749117139301,2025-06-05T12.52.19.301,0.523,75.305,-42.317,-63.902
1749117139311,2025-06-05T12.52.19.311,0.533,67.195,-36.951,-61.524
1749117139321,2025-06-05T12.52.19.321,0.543,61.341,-32.866,-60.305
1749117139331,2025-06-05T12.52.19.331,0.553,59.573,-28.293,-57.927
1749117139340,2025-06-05T12.52.19.340,0.562,58.720,-23.232,-54.146
1749117139350,2025-06-05T12.52.19.350,0.572,57.134,-21.037,-52.073
1749117139361,2025-06-05T12.52.19.361,0.583,54.817,-21.707,-51.890
1749117139371,2025-06-05T12.52.19.371,0.593,51.707,-22.561,-49.634
1749117139380,2025-06-05T12.52.19.380,0.602,46.768,-21.159,-44.451
1749117139390,2025-06-05T12.52.19.390,0.612,39.268,-17.683,-38.110
1749117139400,2025-06-05T12.52.19.400,0.622,32.805,-14.146,-32.378
1749117139411,2025-06-05T12.52.19.411,0.633,27.500,-9.817,-27.683
1749117139419,2025-06-05T12.52.19.419,0.641,23.537,-5.854,-23.354
1749117139430,2025-06-05T12.52.19.430,0.652,20.793,-4.268,-20.549
1749117139440,2025-06-05T12.52.19.440,0.662,19.024,-4.634,-17.988
1749117139450,2025-06-05T12.52.19.450,0.672,18.110,-5.183,-16.220
1749117139459,2025-06-05T12.52.19.459,0.681,16.037,-6.463,-14.451
1749117139469,2025-06-05T12.52.19.469,0.691,13.110,-10.061,-13.598
1749117139479,2025-06-05T12.52.19.479,0.701,9.573,-11.951,-13.171
1749117139490,2025-06-05T12.52.19.490,0.712,8.415,-9.024,-10.854
1749117139498,2025-06-05T12.52.19.498,0.720,6.707,-1.585,-7.195
1749117139509,2025-06-05T12.52.19.509,0.731,3.415,5.061,-3.049
1749117139519,2025-06-05T12.52.19.519,0.741,-0.427,8.171,-1.037
1749117139529,2025-06-05T12.52.19.529,0.751,-3.780,9.573,0.061
1749117139538,2025-06-05T12.52.19.538,0.760,-6.098,11.220,0.854
1749117139548,2025-06-05T12.52.19.548,0.770,-8.598,13.659,1.159
1749117139559,2025-06-05T12.52.19.559,0.781,-9.939,16.890,-0.244
1749117139569,2025-06-05T12.52.19.569,0.791,-9.085,23.537,-2.195
1749117139578,2025-06-05T12.52.19.578,0.800,-6.341,34.939,-2.012
1749117139588,2025-06-05T12.52.19.588,0.810,-1.524,51.402,-2.378
1749117139598,2025-06-05T12.52.19.598,0.820,-1.585,73.902,-2.134
1749117139608,2025-06-05T12.52.19.608,0.830,-7.073,95.549,0.488
1749117139617,2025-06-05T12.52.19.617,0.839,-11.829,105.610,2.012
1749117139627,2025-06-05T12.52.19.627,0.849,-13.659,101.707,1.220
1749117139638,2025-06-05T12.52.19.638,0.860,-13.841,91.707,1.890
1749117139648,2025-06-05T12.52.19.648,0.870,-10.854,81.768,1.951
1749117139657,2025-06-05T12.52.19.657,0.879,-5.000,76.524,-2.439
1749117139667,2025-06-05T12.52.19.667,0.889,-0.183,76.524,-7.439
1749117139677,2025-06-05T12.52.19.677,0.899,3.537,74.024,-9.756
1749117139687,2025-06-05T12.52.19.687,0.909,1.890,70.427,-12.683
1749117139696,2025-06-05T12.52.19.696,0.918,-5.061,68.963,-18.476
1749117139706,2025-06-05T12.52.19.706,0.928,-10.366,69.939,-26.402
1749117139717,2025-06-05T12.52.19.717,0.939,-12.683,75.183,-30.244
1749117139727,2025-06-05T12.52.19.727,0.949,-12.622,83.049,-30.549
1749117139736,2025-06-05T12.52.19.736,0.958,-8.171,90.915,-34.024
1749117139746,2025-06-05T12.52.19.746,0.968,-3.049,92.073,-37.012
1749117139756,2025-06-05T12.52.19.756,0.978,-3.902,82.500,-37.378
1749117139767,2025-06-05T12.52.19.767,0.989,-10.610,64.756,-38.415
1749117139775,2025-06-05T12.52.19.775,0.997,-20.671,48.780,-42.195
1749117139786,2025-06-05T12.52.19.786,1.008,-29.146,43.537,-45.183
1749117139796,2025-06-05T12.52.19.796,1.018,-33.049,47.134,-45.427
1749117139806,2025-06-05T12.52.19.806,1.028,-33.598,54.634,-44.390
1749117139815,2025-06-05T12.52.19.815,1.037,-30.061,63.293,-43.232
1749117139825,2025-06-05T12.52.19.825,1.047,-27.256,65.854,-39.268
1749117139835,2025-06-05T12.52.19.835,1.057,-31.159,60.793,-36.768
1749117139846,2025-06-05T12.52.19.846,1.068,-38.902,54.329,-39.085
1749117139854,2025-06-05T12.52.19.854,1.076,-44.512,49.329,-41.707
1749117139865,2025-06-05T12.52.19.865,1.087,-50.854,45.976,-40.976
1749117139875,2025-06-05T12.52.19.875,1.097,-55.000,43.049,-41.402
1749117139885,2025-06-05T12.52.19.885,1.107,-52.866,40.976,-44.939
1749117139894,2025-06-05T12.52.19.894,1.116,-47.500,40.610,-45.610
1749117139904,2025-06-05T12.52.19.904,1.126,-45.915,41.341,-45.183
1749117139914,2025-06-05T12.52.19.914,1.136,-52.622,40.488,-45.244
1749117139925,2025-06-05T12.52.19.925,1.147,-59.451,34.695,-46.098
1749117139934,2025-06-05T12.52.19.934,1.156,-62.195,31.402,-45.976
1749117139944,2025-06-05T12.52.19.944,1.166,-64.817,32.500,-43.110
1749117139954,2025-06-05T12.52.19.954,1.176,-66.463,30.732,-41.280
1749117139964,2025-06-05T12.52.19.964,1.186,-65.000,24.756,-40.366
1749117139973,2025-06-05T12.52.19.973,1.195,-63.720,18.598,-37.805
1749117139983,2025-06-05T12.52.19.983,1.205,-67.622,14.512,-33.110
1749117139994,2025-06-05T12.52.19.994,1.216,-75.244,12.561,-27.805
1749117140004,2025-06-05T12.52.20.004,1.226,-83.963,11.037,-22.622
1749117140013,2025-06-05T12.52.20.013,1.235,-90.061,12.317,-17.317
1749117140023,2025-06-05T12.52.20.023,1.245,-89.451,20.915,-14.756
1749117140033,2025-06-05T12.52.20.033,1.255,-84.634,31.524,-12.927
1749117140043,2025-06-05T12.52.20.043,1.265,-77.744,37.134,-11.951
1749117140052,2025-06-05T12.52.20.052,1.274,-69.390,38.171,-14.207
1749117140062,2025-06-05T12.52.20.062,1.284,-62.744,36.402,-17.744
1749117140073,2025-06-05T12.52.20.073,1.295,-60.183,30.427,-19.085
1749117140083,2025-06-05T12.52.20.083,1.305,-59.329,22.317,-21.159
1749117140092,2025-06-05T12.52.20.092,1.314,-55.671,20.122,-22.744
1749117140102,2025-06-05T12.52.20.102,1.324,-49.878,25.854,-21.524
1749117140112,2025-06-05T12.52.20.112,1.334,-44.085,33.598,-20.122
1749117140122,2025-06-05T12.52.20.122,1.344,-37.378,41.890,-20.488
1749117140131,2025-06-05T12.52.20.131,1.353,-29.024,48.720,-21.341
1749117140142,2025-06-05T12.52.20.142,1.364,-22.195,52.927,-20.793
1749117140152,2025-06-05T12.52.20.152,1.374,-20.854,55.122,-19.451
1749117140162,2025-06-05T12.52.20.162,1.384,-23.902,50.427,-18.049
1749117140171,2025-06-05T12.52.20.171,1.393,-24.573,38.476,-17.439
1749117140181,2025-06-05T12.52.20.181,1.403,-21.402,27.744,-15.671
1749117140191,2025-06-05T12.52.20.191,1.413,-18.354,21.402,-12.866
1749117140202,2025-06-05T12.52.20.202,1.424,-14.878,16.951,-10.854
1749117140210,2025-06-05T12.52.20.210,1.432,-10.610,13.841,-8.841
1749117140221,2025-06-05T12.52.20.221,1.443,-7.317,11.402,-6.341
1749117140231,2025-06-05T12.52.20.231,1.453,-4.939,8.354,-3.902
1749117140241,2025-06-05T12.52.20.241,1.463,-3.354,6.707,-1.220
1749117140250,2025-06-05T12.52.20.250,1.472,-2.378,6.646,2.500
1749117140260,2025-06-05T12.52.20.260,1.482,-0.549,7.378,6.768
1749117140270,2025-06-05T12.52.20.270,1.492,2.134,8.049,10.671
1749117140281,2025-06-05T12.52.20.281,1.503,5.305,7.378,13.902
1749117140289,2025-06-05T12.52.20.289,1.511,8.293,4.756,16.524
1749117140300,2025-06-05T12.52.20.300,1.522,10.549,1.341,19.207
1749117140310,2025-06-05T12.52.20.310,1.532,12.256,-3.171,21.646
1749117140320,2025-06-05T12.52.20.320,1.542,14.024,-8.598,23.720
1749117140329,2025-06-05T12.52.20.329,1.551,15.915,-13.537,25.915
1749117140339,2025-06-05T12.52.20.339,1.561,18.110,-18.354,28.110
1749117140350,2025-06-05T12.52.20.350,1.572,20.915,-21.585,30.427
1749117140360,2025-06-05T12.52.20.360,1.582,23.780,-23.415,33.841
1749117140369,2025-06-05T12.52.20.369,1.591,25.671,-25.671,37.317
1749117140379,2025-06-05T12.52.20.379,1.601,26.646,-27.866,40.671
1749117140389,2025-06-05T12.52.20.389,1.611,27.744,-29.268,43.476
1749117140399,2025-06-05T12.52.20.399,1.621,29.634,-30.000,45.366
1749117140408,2025-06-05T12.52.20.408,1.630,32.195,-31.585,46.341
1749117140418,2025-06-05T12.52.20.418,1.640,35.122,-34.573,47.012
1749117140429,2025-06-05T12.52.20.429,1.651,38.415,-38.720,47.195
1749117140439,2025-06-05T12.52.20.439,1.661,41.524,-42.317,46.829
1749117140448,2025-06-05T12.52.20.448,1.670,44.024,-44.024,46.463
1749117140458,2025-06-05T12.52.20.458,1.680,45.915,-44.512,46.098
1749117140468,2025-06-05T12.52.20.468,1.690,47.683,-43.293,45.427
1749117140478,2025-06-05T12.52.20.478,1.700,48.293,-40.793,44.695
1749117140487,2025-06-05T12.52.20.487,1.709,47.683,-38.720,43.841
1749117140497,2025-06-05T12.52.20.497,1.719,45.915,-39.329,43.110
1749117140508,2025-06-05T12.52.20.508,1.730,44.207,-43.720,41.524
1749117140518,2025-06-05T12.52.20.518,1.740,43.293,-50.366,38.720
1749117140527,2025-06-05T12.52.20.527,1.749,43.110,-56.524,36.037
1749117140537,2025-06-05T12.52.20.537,1.759,43.659,-60.427,32.744
1749117140547,2025-06-05T12.52.20.547,1.769,45.122,-61.768,29.512
1749117140558,2025-06-05T12.52.20.558,1.780,45.610,-60.793,27.500
1749117140566,2025-06-05T12.52.20.566,1.788,46.098,-57.500,25.976
1749117140577,2025-06-05T12.52.20.577,1.799,45.610,-53.171,24.085
1749117140587,2025-06-05T12.52.20.587,1.809,44.085,-49.634,21.951
1749117140597,2025-06-05T12.52.20.597,1.819,43.110,-47.012,19.817
1749117140606,2025-06-05T12.52.20.606,1.828,42.378,-44.878,17.622
1749117140616,2025-06-05T12.52.20.616,1.838,41.585,-45.854,14.634
1749117140626,2025-06-05T12.52.20.626,1.848,41.524,-50.488,9.817
1749117140637,2025-06-05T12.52.20.637,1.859,40.732,-54.268,5.427
1749117140645,2025-06-05T12.52.20.645,1.867,38.720,-53.963,2.317
1749117140656,2025-06-05T12.52.20.656,1.878,37.134,-50.427,-1.463
1749117140666,2025-06-05T12.52.20.666,1.888,35.427,-45.366,-3.902
1749117140676,2025-06-05T12.52.20.676,1.898,33.780,-38.780,-5.061
1749117140685,2025-06-05T12.52.20.685,1.907,32.073,-32.134,-5.976
1749117140695,2025-06-05T12.52.20.695,1.917,29.878,-26.890,-6.037
1749117140705,2025-06-05T12.52.20.705,1.927,25.305,-23.841,-5.732
1749117140716,2025-06-05T12.52.20.716,1.938,18.963,-23.720,-5.732
1749117140725,2025-06-05T12.52.20.725,1.947,15.183,-25.610,-6.768
1749117140735,2025-06-05T12.52.20.735,1.957,12.073,-29.207,-7.012
1749117140745,2025-06-05T12.52.20.745,1.967,8.598,-33.171,-5.915
1749117140755,2025-06-05T12.52.20.755,1.977,5.976,-36.159,-6.159
1749117140764,2025-06-05T12.52.20.764,1.986,5.061,-35.976,-6.524
1749117140774,2025-06-05T12.52.20.774,1.996,3.476,-31.402,-4.573
1749117140785,2025-06-05T12.52.20.785,2.007,1.341,-24.695,-2.317
1749117140795,2025-06-05T12.52.20.795,2.017,0.183,-19.024,-1.159
1749117140804,2025-06-05T12.52.20.804,2.026,-1.280,-15.244,0.610
1749117140814,2025-06-05T12.52.20.814,2.036,-2.805,-13.110,2.927
1749117140824,2025-06-05T12.52.20.824,2.046,-4.695,-11.768,4.573
1749117140834,2025-06-05T12.52.20.834,2.056,-7.317,-10.183,6.037
1749117140843,2025-06-05T12.52.20.843,2.065,-9.207,-9.268,7.500
1749117140853,2025-06-05T12.52.20.853,2.075,-10.305,-10.183,8.720
1749117140864,2025-06-05T12.52.20.864,2.086,-11.037,-11.280,10.122
1749117140874,2025-06-05T12.52.20.874,2.096,-12.012,-9.878,12.012
1749117140883,2025-06-05T12.52.20.883,2.105,-12.744,-6.037,15.000
1749117140893,2025-06-05T12.52.20.893,2.115,-13.963,-1.585,18.537
1749117140903,2025-06-05T12.52.20.903,2.125,-15.244,2.622,21.829
1749117140913,2025-06-05T12.52.20.913,2.135,-16.402,6.402,24.695
1749117140922,2025-06-05T12.52.20.922,2.144,-17.073,8.415,27.500
1749117140933,2025-06-05T12.52.20.933,2.155,-18.171,7.561,30.183
1749117140943,2025-06-05T12.52.20.943,2.165,-18.049,5.305,32.622
1749117140953,2025-06-05T12.52.20.953,2.175,-16.463,2.561,34.451
1749117140962,2025-06-05T12.52.20.962,2.184,-15.061,0.610,36.524
1749117140972,2025-06-05T12.52.20.972,2.194,-14.512,0.122,38.110
1749117140982,2025-06-05T12.52.20.982,2.204,-13.171,1.280,39.512
1749117140993,2025-06-05T12.52.20.993,2.215,-10.793,4.085,41.524
1749117141001,2025-06-05T12.52.21.001,2.223,-8.841,7.256,44.085
1749117141012,2025-06-05T12.52.21.012,2.234,-7.805,9.329,45.366
1749117141022,2025-06-05T12.52.21.022,2.244,-6.829,10.732,45.610
1749117141032,2025-06-05T12.52.21.032,2.254,-5.488,12.195,47.500
1749117141041,2025-06-05T12.52.21.041,2.263,-5.061,13.171,49.878
