epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648105203,2025-06-11T16.21.45.203,0.000,170.976,-28.720,0.671
1749648105213,2025-06-11T16.21.45.213,0.010,173.354,-29.939,-0.610
1749648105223,2025-06-11T16.21.45.223,0.020,182.012,-36.280,-4.573
1749648105233,2025-06-11T16.21.45.233,0.030,190.183,-46.280,-9.024
1749648105242,2025-06-11T16.21.45.242,0.039,195.122,-57.195,-12.134
1749648105252,2025-06-11T16.21.45.252,0.049,199.024,-67.744,-15.366
1749648105263,2025-06-11T16.21.45.263,0.060,201.463,-76.220,-19.512
1749648105273,2025-06-11T16.21.45.273,0.070,203.720,-81.280,-24.024
1749648105282,2025-06-11T16.21.45.282,0.079,204.451,-82.805,-26.768
1749648105292,2025-06-11T16.21.45.292,0.089,203.537,-80.244,-27.012
1749648105302,2025-06-11T16.21.45.302,0.099,201.890,-74.756,-25.427
1749648105312,2025-06-11T16.21.45.312,0.109,197.012,-69.695,-23.659
1749648105321,2025-06-11T16.21.45.321,0.118,190.183,-68.659,-22.866
1749648105331,2025-06-11T16.21.45.331,0.128,183.841,-71.646,-23.476
1749648105342,2025-06-11T16.21.45.342,0.139,177.744,-75.671,-25.427
1749648105352,2025-06-11T16.21.45.352,0.149,170.732,-79.573,-28.537
1749648105361,2025-06-11T16.21.45.361,0.158,165.915,-80.183,-32.500
1749648105371,2025-06-11T16.21.45.371,0.168,160.122,-75.976,-35.061
1749648105381,2025-06-11T16.21.45.381,0.178,151.707,-68.171,-36.829
1749648105391,2025-06-11T16.21.45.391,0.188,144.268,-61.402,-39.512
1749648105400,2025-06-11T16.21.45.400,0.197,137.378,-54.939,-41.768
1749648105411,2025-06-11T16.21.45.411,0.208,129.878,-47.256,-42.988
1749648105421,2025-06-11T16.21.45.421,0.218,121.341,-40.793,-42.561
1749648105431,2025-06-11T16.21.45.431,0.228,111.220,-36.463,-40.183
1749648105440,2025-06-11T16.21.45.440,0.237,99.329,-34.390,-37.439
1749648105450,2025-06-11T16.21.45.450,0.247,86.707,-34.634,-35.549
1749648105460,2025-06-11T16.21.45.460,0.257,74.329,-36.890,-32.927
1749648105471,2025-06-11T16.21.45.471,0.268,61.890,-40.732,-29.329
1749648105479,2025-06-11T16.21.45.479,0.276,48.354,-46.524,-26.463
1749648105490,2025-06-11T16.21.45.490,0.287,35.610,-50.793,-25.427
1749648105500,2025-06-11T16.21.45.500,0.297,23.537,-50.671,-26.524
1749648105510,2025-06-11T16.21.45.510,0.307,12.500,-46.159,-28.659
1749648105519,2025-06-11T16.21.45.519,0.316,3.049,-37.866,-29.939
1749648105529,2025-06-11T16.21.45.529,0.326,-5.610,-27.683,-30.061
1749648105539,2025-06-11T16.21.45.539,0.336,-13.598,-15.976,-29.268
1749648105550,2025-06-11T16.21.45.550,0.347,-21.341,-3.841,-28.293
1749648105558,2025-06-11T16.21.45.558,0.355,-31.646,6.402,-27.012
1749648105569,2025-06-11T16.21.45.569,0.366,-44.817,12.439,-24.512
1749648105579,2025-06-11T16.21.45.579,0.376,-58.049,14.268,-21.768
1749648105589,2025-06-11T16.21.45.589,0.386,-69.085,14.634,-21.402
1749648105598,2025-06-11T16.21.45.598,0.395,-78.476,16.951,-23.049
1749648105608,2025-06-11T16.21.45.608,0.405,-87.256,22.439,-25.244
1749648105619,2025-06-11T16.21.45.619,0.416,-95.183,30.061,-27.012
1749648105629,2025-06-11T16.21.45.629,0.426,-102.683,36.280,-27.927
1749648105638,2025-06-11T16.21.45.638,0.435,-110.549,37.805,-28.476
1749648105648,2025-06-11T16.21.45.648,0.445,-120.366,35.549,-27.561
1749648105658,2025-06-11T16.21.45.658,0.455,-133.049,33.780,-24.573
1749648105668,2025-06-11T16.21.45.668,0.465,-145.183,34.634,-22.622
1749648105677,2025-06-11T16.21.45.677,0.474,-153.293,39.634,-22.988
1749648105687,2025-06-11T16.21.45.687,0.484,-156.829,48.963,-25.488
1749648105698,2025-06-11T16.21.45.698,0.495,-155.732,59.207,-31.037
1749648105708,2025-06-11T16.21.45.708,0.505,-153.780,66.159,-38.963
1749648105717,2025-06-11T16.21.45.717,0.514,-155.732,70.244,-45.793
1749648105727,2025-06-11T16.21.45.727,0.524,-159.817,74.146,-48.659
1749648105737,2025-06-11T16.21.45.737,0.534,-164.390,75.915,-48.659
1749648105747,2025-06-11T16.21.45.747,0.544,-168.171,76.341,-46.768
1749648105756,2025-06-11T16.21.45.756,0.553,-166.098,77.683,-44.756
1749648105766,2025-06-11T16.21.45.766,0.563,-156.951,80.915,-43.902
1749648105777,2025-06-11T16.21.45.777,0.574,-145.549,84.573,-44.634
1749648105787,2025-06-11T16.21.45.787,0.584,-137.134,85.976,-46.037
1749648105796,2025-06-11T16.21.45.796,0.593,-132.195,84.390,-46.098
1749648105806,2025-06-11T16.21.45.806,0.603,-128.659,81.585,-43.720
