epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749649344986,2025-06-11T16.42.24.986,0.000,-17.744,40.366,-2.561
1749649344996,2025-06-11T16.42.24.996,0.010,-18.537,40.427,-2.561
1749649345005,2025-06-11T16.42.25.005,0.019,-19.817,38.293,-2.866
1749649345015,2025-06-11T16.42.25.015,0.029,-22.012,32.927,-3.841
1749649345026,2025-06-11T16.42.25.026,0.040,-23.963,26.524,-5.549
1749649345036,2025-06-11T16.42.25.036,0.050,-26.402,21.402,-8.049
1749649345045,2025-06-11T16.42.25.045,0.059,-29.573,16.463,-10.183
1749649345055,2025-06-11T16.42.25.055,0.069,-32.439,10.488,-9.512
1749649345065,2025-06-11T16.42.25.065,0.079,-32.988,4.024,-6.890
1749649345075,2025-06-11T16.42.25.075,0.089,-32.195,-5.122,-4.390
1749649345084,2025-06-11T16.42.25.084,0.098,-30.976,-13.902,-1.402
1749649345094,2025-06-11T16.42.25.094,0.108,-29.390,-18.476,2.927
1749649345105,2025-06-11T16.42.25.105,0.119,-26.585,-18.902,6.280
1749649345115,2025-06-11T16.42.25.115,0.129,-22.683,-15.305,8.476
1749649345124,2025-06-11T16.42.25.124,0.138,-20.488,-9.878,9.390
1749649345134,2025-06-11T16.42.25.134,0.148,-20.183,-5.305,9.146
1749649345144,2025-06-11T16.42.25.144,0.158,-20.000,-1.402,10.366
1749649345154,2025-06-11T16.42.25.154,0.168,-18.049,2.500,14.207
1749649345163,2025-06-11T16.42.25.163,0.177,-13.902,8.841,18.171
1749649345173,2025-06-11T16.42.25.173,0.187,-11.220,17.012,20.671
1749649345184,2025-06-11T16.42.25.184,0.198,-11.829,23.293,21.890
1749649345194,2025-06-11T16.42.25.194,0.208,-14.756,24.512,22.256
1749649345203,2025-06-11T16.42.25.203,0.217,-19.024,24.695,22.256
1749649345213,2025-06-11T16.42.25.213,0.227,-22.805,23.963,22.805
1749649345223,2025-06-11T16.42.25.223,0.237,-25.671,21.829,23.354
1749649345234,2025-06-11T16.42.25.234,0.248,-29.024,15.366,22.561
