epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749647667371,2025-06-11T16.14.27.371,0.000,91.280,-22.988,-6.220
1749647667381,2025-06-11T16.14.27.381,0.010,92.927,-24.024,-7.561
1749647667391,2025-06-11T16.14.27.391,0.020,100.061,-30.732,-10.000
1749647667400,2025-06-11T16.14.27.400,0.029,109.085,-37.378,-12.012
1749647667410,2025-06-11T16.14.27.410,0.039,119.207,-36.646,-14.634
1749647667421,2025-06-11T16.14.27.421,0.050,126.890,-35.000,-19.085
1749647667431,2025-06-11T16.14.27.431,0.060,133.537,-39.573,-21.951
1749647667440,2025-06-11T16.14.27.440,0.069,141.585,-49.878,-25.000
1749647667450,2025-06-11T16.14.27.450,0.079,153.902,-53.659,-28.476
1749647667460,2025-06-11T16.14.27.460,0.089,164.268,-37.683,-27.622
1749647667470,2025-06-11T16.14.27.470,0.099,165.061,-14.451,-22.439
1749647667479,2025-06-11T16.14.27.479,0.108,162.317,-5.122,-13.963
1749647667490,2025-06-11T16.14.27.490,0.119,162.744,-9.085,-8.110
1749647667500,2025-06-11T16.14.27.500,0.129,164.146,-18.476,-6.402
1749647667510,2025-06-11T16.14.27.510,0.139,164.634,-26.524,-5.854
1749647667519,2025-06-11T16.14.27.519,0.148,163.049,-32.195,-4.451
1749647667529,2025-06-11T16.14.27.529,0.158,159.878,-37.317,-2.805
1749647667539,2025-06-11T16.14.27.539,0.168,156.463,-41.890,-0.671
1749647667550,2025-06-11T16.14.27.550,0.179,152.317,-45.061,3.232
1749647667558,2025-06-11T16.14.27.558,0.187,148.720,-46.768,7.256
1749647667569,2025-06-11T16.14.27.569,0.198,145.488,-47.256,10.427
1749647667579,2025-06-11T16.14.27.579,0.208,141.646,-45.915,13.110
1749647667589,2025-06-11T16.14.27.589,0.218,136.220,-43.476,16.280
1749647667598,2025-06-11T16.14.27.598,0.227,131.280,-40.366,19.024
1749647667608,2025-06-11T16.14.27.608,0.237,127.378,-37.256,20.732
1749647667618,2025-06-11T16.14.27.618,0.247,121.829,-35.244,21.341
1749647667629,2025-06-11T16.14.27.629,0.258,114.146,-34.390,21.220
1749647667637,2025-06-11T16.14.27.637,0.266,107.195,-33.598,21.402
1749647667648,2025-06-11T16.14.27.648,0.277,100.976,-32.256,21.463
1749647667658,2025-06-11T16.14.27.658,0.287,94.756,-31.890,21.037
