epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749647580523,2025-06-11T16.13.00.523,0.000,-20.061,-35.793,-20.793
1749647580533,2025-06-11T16.13.00.533,0.010,-21.585,-35.244,-20.549
1749647580543,2025-06-11T16.13.00.543,0.020,-30.305,-32.439,-20.610
1749647580554,2025-06-11T16.13.00.554,0.031,-41.951,-29.512,-19.268
1749647580562,2025-06-11T16.13.00.562,0.039,-51.707,-26.585,-18.110
1749647580573,2025-06-11T16.13.00.573,0.050,-59.878,-20.854,-18.537
1749647580583,2025-06-11T16.13.00.583,0.060,-67.195,-14.390,-21.098
1749647580593,2025-06-11T16.13.00.593,0.070,-74.695,-9.878,-25.122
1749647580602,2025-06-11T16.13.00.602,0.079,-80.549,-6.280,-28.232
1749647580612,2025-06-11T16.13.00.612,0.089,-84.085,-2.683,-29.024
1749647580622,2025-06-11T16.13.00.622,0.099,-88.963,0.915,-28.293
1749647580633,2025-06-11T16.13.00.633,0.110,-94.146,3.841,-27.744
1749647580641,2025-06-11T16.13.00.641,0.118,-99.024,7.744,-27.012
1749647580652,2025-06-11T16.13.00.652,0.129,-104.573,13.841,-25.488
1749647580662,2025-06-11T16.13.00.662,0.139,-109.024,20.244,-22.195
1749647580672,2025-06-11T16.13.00.672,0.149,-114.512,26.098,-19.756
1749647580681,2025-06-11T16.13.00.681,0.158,-120.183,30.610,-19.573
1749647580691,2025-06-11T16.13.00.691,0.168,-123.780,33.171,-20.915
1749647580701,2025-06-11T16.13.00.701,0.178,-126.951,34.390,-21.646
1749647580712,2025-06-11T16.13.00.712,0.189,-131.280,39.390,-21.951
1749647580721,2025-06-11T16.13.00.721,0.198,-138.110,48.659,-22.683
1749647580731,2025-06-11T16.13.00.731,0.208,-145.061,56.890,-22.073
1749647580741,2025-06-11T16.13.00.741,0.218,-149.512,63.110,-19.695
1749647580751,2025-06-11T16.13.00.751,0.228,-152.622,67.805,-16.402
1749647580760,2025-06-11T16.13.00.760,0.237,-154.390,71.402,-13.232
1749647580770,2025-06-11T16.13.00.770,0.247,-152.927,72.683,-10.915
1749647580781,2025-06-11T16.13.00.781,0.258,-149.695,73.537,-9.878
1749647580791,2025-06-11T16.13.00.791,0.268,-146.159,73.902,-10.976
1749647580800,2025-06-11T16.13.00.800,0.277,-142.012,74.329,-11.280
1749647580810,2025-06-11T16.13.00.810,0.287,-137.561,74.573,-9.085
1749647580820,2025-06-11T16.13.00.820,0.297,-130.122,70.549,-6.890
1749647580830,2025-06-11T16.13.00.830,0.307,-117.073,63.780,-6.585
1749647580839,2025-06-11T16.13.00.839,0.316,-101.098,59.451,-8.598
1749647580849,2025-06-11T16.13.00.849,0.326,-84.329,56.159,-12.683
1749647580860,2025-06-11T16.13.00.860,0.337,-67.744,50.549,-15.854
1749647580870,2025-06-11T16.13.00.870,0.347,-51.463,42.012,-17.012
1749647580879,2025-06-11T16.13.00.879,0.356,-33.963,31.402,-16.951
1749647580889,2025-06-11T16.13.00.889,0.366,-15.183,20.793,-16.890
1749647580899,2025-06-11T16.13.00.899,0.376,3.232,13.780,-18.293
1749647580909,2025-06-11T16.13.00.909,0.386,20.366,9.390,-21.341
1749647580918,2025-06-11T16.13.00.918,0.395,35.793,4.207,-24.573
1749647580929,2025-06-11T16.13.00.929,0.406,49.939,-3.232,-24.939
1749647580939,2025-06-11T16.13.00.939,0.416,62.683,-11.280,-22.866
1749647580949,2025-06-11T16.13.00.949,0.426,74.146,-19.451,-20.793
1749647580958,2025-06-11T16.13.00.958,0.435,85.976,-26.098,-18.232
1749647580968,2025-06-11T16.13.00.968,0.445,97.866,-27.012,-16.951
1749647580978,2025-06-11T16.13.00.978,0.455,106.768,-26.524,-16.829
1749647580989,2025-06-11T16.13.00.989,0.466,114.390,-28.171,-14.451
1749647580997,2025-06-11T16.13.00.997,0.474,122.134,-30.854,-11.585
1749647581008,2025-06-11T16.13.01.008,0.485,129.390,-35.061,-11.280
1749647581018,2025-06-11T16.13.01.018,0.495,133.963,-39.756,-10.305
1749647581028,2025-06-11T16.13.01.028,0.505,136.341,-44.634,-6.463
1749647581037,2025-06-11T16.13.01.037,0.514,139.634,-50.000,-3.171
1749647581047,2025-06-11T16.13.01.047,0.524,143.659,-55.183,-2.012
1749647581057,2025-06-11T16.13.01.057,0.534,147.561,-59.024,-1.220
1749647581068,2025-06-11T16.13.01.068,0.545,149.512,-61.402,1.159
1749647581076,2025-06-11T16.13.01.076,0.553,149.512,-63.049,3.659
1749647581087,2025-06-11T16.13.01.087,0.564,149.512,-64.329,5.061
1749647581097,2025-06-11T16.13.01.097,0.574,149.207,-65.366,5.671
1749647581107,2025-06-11T16.13.01.107,0.584,149.573,-67.256,5.061
1749647581116,2025-06-11T16.13.01.116,0.593,151.098,-69.390,4.146
1749647581126,2025-06-11T16.13.01.126,0.603,152.317,-69.146,4.146
1749647581137,2025-06-11T16.13.01.137,0.614,152.561,-66.159,3.841
1749647581147,2025-06-11T16.13.01.147,0.624,152.256,-62.683,2.683
1749647581156,2025-06-11T16.13.01.156,0.633,150.671,-61.037,2.927
1749647581166,2025-06-11T16.13.01.166,0.643,149.573,-59.390,4.817
1749647581176,2025-06-11T16.13.01.176,0.653,148.293,-55.671,5.793
1749647581186,2025-06-11T16.13.01.186,0.663,146.341,-51.098,4.451
1749647581195,2025-06-11T16.13.01.195,0.672,143.110,-47.988,3.537
1749647581205,2025-06-11T16.13.01.205,0.682,137.988,-47.439,3.963
1749647581216,2025-06-11T16.13.01.216,0.693,131.098,-48.659,5.244
1749647581226,2025-06-11T16.13.01.226,0.703,123.902,-49.268,6.524
1749647581235,2025-06-11T16.13.01.235,0.712,116.463,-48.354,6.402
1749647581245,2025-06-11T16.13.01.245,0.722,107.256,-46.951,5.488
1749647581255,2025-06-11T16.13.01.255,0.732,97.134,-44.695,6.037
1749647581265,2025-06-11T16.13.01.265,0.742,86.829,-42.683,6.768
1749647581274,2025-06-11T16.13.01.274,0.751,76.098,-41.037,6.159
1749647581284,2025-06-11T16.13.01.284,0.761,63.841,-40.549,5.488
1749647581295,2025-06-11T16.13.01.295,0.772,52.134,-42.561,5.061
1749647581305,2025-06-11T16.13.01.305,0.782,41.951,-45.061,4.573
1749647581314,2025-06-11T16.13.01.314,0.791,33.415,-45.915,2.866
1749647581324,2025-06-11T16.13.01.324,0.801,24.878,-44.878,0.976
1749647581334,2025-06-11T16.13.01.334,0.811,15.732,-42.073,-0.854
1749647581345,2025-06-11T16.13.01.345,0.822,6.280,-37.988,-2.439
1749647581353,2025-06-11T16.13.01.353,0.830,-2.927,-32.805,-3.415
1749647581364,2025-06-11T16.13.01.364,0.841,-10.793,-28.171,-4.939
1749647581374,2025-06-11T16.13.01.374,0.851,-17.988,-25.183,-7.378
1749647581384,2025-06-11T16.13.01.384,0.861,-25.061,-24.573,-9.146
1749647581393,2025-06-11T16.13.01.393,0.870,-32.073,-24.024,-10.854
1749647581403,2025-06-11T16.13.01.403,0.880,-39.024,-21.402,-13.415
1749647581413,2025-06-11T16.13.01.413,0.890,-45.183,-17.500,-15.671
1749647581424,2025-06-11T16.13.01.424,0.901,-49.329,-13.598,-17.134
1749647581432,2025-06-11T16.13.01.432,0.909,-52.378,-9.085,-18.720
1749647581443,2025-06-11T16.13.01.443,0.920,-55.061,-3.415,-21.585
1749647581453,2025-06-11T16.13.01.453,0.930,-58.598,1.402,-23.841
1749647581463,2025-06-11T16.13.01.463,0.940,-63.171,4.695,-24.939
1749647581472,2025-06-11T16.13.01.472,0.949,-67.378,7.134,-26.463
1749647581482,2025-06-11T16.13.01.482,0.959,-71.220,9.695,-28.720
1749647581492,2025-06-11T16.13.01.492,0.969,-74.451,13.841,-30.976
1749647581503,2025-06-11T16.13.01.503,0.980,-76.768,19.878,-33.720
1749647581512,2025-06-11T16.13.01.512,0.989,-80.244,26.037,-36.768
1749647581522,2025-06-11T16.13.01.522,0.999,-84.207,29.817,-40.244
1749647581532,2025-06-11T16.13.01.532,1.009,-87.256,28.476,-43.841
1749647581542,2025-06-11T16.13.01.542,1.019,-89.573,22.927,-47.012
1749647581551,2025-06-11T16.13.01.551,1.028,-91.159,16.159,-50.244
1749647581561,2025-06-11T16.13.01.561,1.038,-91.768,13.049,-53.415
1749647581572,2025-06-11T16.13.01.572,1.049,-92.988,16.707,-56.646
1749647581582,2025-06-11T16.13.01.582,1.059,-96.098,23.598,-59.817
1749647581591,2025-06-11T16.13.01.591,1.068,-97.134,27.256,-62.378
1749647581601,2025-06-11T16.13.01.601,1.078,-94.756,26.646,-65.854
1749647581611,2025-06-11T16.13.01.611,1.088,-89.207,21.098,-70.305
1749647581621,2025-06-11T16.13.01.621,1.098,-82.744,13.415,-72.439
1749647581630,2025-06-11T16.13.01.630,1.107,-80.793,13.720,-69.939
1749647581640,2025-06-11T16.13.01.640,1.117,-84.878,25.793,-66.768
1749647581651,2025-06-11T16.13.01.651,1.128,-92.073,43.293,-65.427
1749647581661,2025-06-11T16.13.01.661,1.138,-99.756,58.293,-64.024
1749647581670,2025-06-11T16.13.01.670,1.147,-103.720,66.402,-64.268
1749647581680,2025-06-11T16.13.01.680,1.157,-102.195,66.707,-67.317
1749647581690,2025-06-11T16.13.01.690,1.167,-100.305,65.122,-69.451
1749647581700,2025-06-11T16.13.01.700,1.177,-99.329,66.646,-71.220
1749647581709,2025-06-11T16.13.01.709,1.186,-102.439,69.939,-72.256
1749647581720,2025-06-11T16.13.01.720,1.197,-110.000,74.085,-70.793
1749647581730,2025-06-11T16.13.01.730,1.207,-115.793,75.671,-67.134
1749647581740,2025-06-11T16.13.01.740,1.217,-119.024,73.354,-63.720
1749647581749,2025-06-11T16.13.01.749,1.226,-118.476,71.707,-61.829
1749647581759,2025-06-11T16.13.01.759,1.236,-115.610,70.610,-60.854
1749647581769,2025-06-11T16.13.01.769,1.246,-113.537,68.902,-60.183
1749647581780,2025-06-11T16.13.01.780,1.257,-111.037,65.366,-59.634
1749647581788,2025-06-11T16.13.01.788,1.265,-105.793,60.000,-59.390
1749647581799,2025-06-11T16.13.01.799,1.276,-100.488,55.366,-57.439
1749647581809,2025-06-11T16.13.01.809,1.286,-97.012,52.439,-53.963
1749647581819,2025-06-11T16.13.01.819,1.296,-93.232,52.012,-48.841
1749647581828,2025-06-11T16.13.01.828,1.305,-88.780,53.415,-44.512
1749647581838,2025-06-11T16.13.01.838,1.315,-85.915,54.329,-42.744
1749647581848,2025-06-11T16.13.01.848,1.325,-83.232,53.902,-41.585
1749647581859,2025-06-11T16.13.01.859,1.336,-80.976,53.537,-40.061
1749647581867,2025-06-11T16.13.01.867,1.344,-79.695,51.159,-40.671
1749647581878,2025-06-11T16.13.01.878,1.355,-77.012,45.976,-41.524
1749647581888,2025-06-11T16.13.01.888,1.365,-73.537,39.878,-41.707
1749647581898,2025-06-11T16.13.01.898,1.375,-71.098,34.268,-42.439
1749647581907,2025-06-11T16.13.01.907,1.384,-68.780,29.695,-42.866
1749647581917,2025-06-11T16.13.01.917,1.394,-66.463,25.122,-42.683
1749647581928,2025-06-11T16.13.01.928,1.405,-63.720,20.976,-41.280
1749647581938,2025-06-11T16.13.01.938,1.415,-59.634,17.500,-39.146
1749647581947,2025-06-11T16.13.01.947,1.424,-55.366,16.646,-37.378
1749647581957,2025-06-11T16.13.01.957,1.434,-53.293,19.512,-34.817
1749647581967,2025-06-11T16.13.01.967,1.444,-52.073,22.988,-31.829
1749647581977,2025-06-11T16.13.01.977,1.454,-48.841,22.866,-29.451
1749647581986,2025-06-11T16.13.01.986,1.463,-44.146,17.927,-27.561
1749647581996,2025-06-11T16.13.01.996,1.473,-39.451,7.744,-27.561
1749647582007,2025-06-11T16.13.02.007,1.484,-32.805,-3.659,-27.012
1749647582017,2025-06-11T16.13.02.017,1.494,-25.427,-8.598,-24.268
1749647582026,2025-06-11T16.13.02.026,1.503,-19.634,-5.488,-21.159
1749647582036,2025-06-11T16.13.02.036,1.513,-14.573,0.061,-17.195
1749647582046,2025-06-11T16.13.02.046,1.523,-8.902,4.390,-12.317
1749647582056,2025-06-11T16.13.02.056,1.533,-3.841,6.280,-7.683
1749647582065,2025-06-11T16.13.02.065,1.542,1.768,4.939,-3.476
1749647582075,2025-06-11T16.13.02.075,1.552,8.171,1.463,0.732
1749647582086,2025-06-11T16.13.02.086,1.563,14.512,-2.378,5.427
1749647582096,2025-06-11T16.13.02.096,1.573,19.512,-5.366,11.037
1749647582105,2025-06-11T16.13.02.105,1.582,23.963,-7.073,16.220
1749647582115,2025-06-11T16.13.02.115,1.592,28.354,-7.927,20.671
1749647582125,2025-06-11T16.13.02.125,1.602,32.256,-7.927,26.098
1749647582136,2025-06-11T16.13.02.136,1.613,36.280,-8.049,32.378
1749647582144,2025-06-11T16.13.02.144,1.621,40.427,-8.476,38.659
1749647582155,2025-06-11T16.13.02.155,1.632,44.329,-7.073,46.341
1749647582165,2025-06-11T16.13.02.165,1.642,49.268,-4.512,55.793
1749647582175,2025-06-11T16.13.02.175,1.652,55.183,-1.220,63.841
1749647582184,2025-06-11T16.13.02.184,1.661,60.122,3.841,70.122
1749647582194,2025-06-11T16.13.02.194,1.671,61.890,10.610,78.537
1749647582204,2025-06-11T16.13.02.204,1.681,61.280,16.220,89.085
1749647582215,2025-06-11T16.13.02.215,1.692,59.634,18.171,98.720
1749647582223,2025-06-11T16.13.02.223,1.700,58.415,16.707,107.073
1749647582234,2025-06-11T16.13.02.234,1.711,58.171,13.110,114.512
1749647582244,2025-06-11T16.13.02.244,1.721,58.049,11.402,121.646
1749647582254,2025-06-11T16.13.02.254,1.731,56.037,13.841,128.354
1749647582263,2025-06-11T16.13.02.263,1.740,52.683,19.024,133.537
1749647582273,2025-06-11T16.13.02.273,1.750,47.317,26.159,138.780
1749647582283,2025-06-11T16.13.02.283,1.760,36.829,30.610,143.963
1749647582294,2025-06-11T16.13.02.294,1.771,21.890,27.744,147.317
1749647582303,2025-06-11T16.13.02.303,1.780,8.293,18.780,148.963
1749647582313,2025-06-11T16.13.02.313,1.790,-1.098,11.463,148.780
1749647582323,2025-06-11T16.13.02.323,1.800,-7.561,9.756,145.915
1749647582333,2025-06-11T16.13.02.333,1.810,-12.500,10.061,141.890
1749647582342,2025-06-11T16.13.02.342,1.819,-16.524,9.146,138.415
1749647582352,2025-06-11T16.13.02.352,1.829,-21.159,5.915,135.000
1749647582363,2025-06-11T16.13.02.363,1.840,-25.732,1.951,130.427
1749647582373,2025-06-11T16.13.02.373,1.850,-29.939,-2.073,125.976
1749647582382,2025-06-11T16.13.02.382,1.859,-34.390,-3.963,122.622
1749647582392,2025-06-11T16.13.02.392,1.869,-38.171,-1.037,117.500
1749647582402,2025-06-11T16.13.02.402,1.879,-42.927,3.963,110.671
1749647582412,2025-06-11T16.13.02.412,1.889,-47.744,6.646,104.024
1749647582421,2025-06-11T16.13.02.421,1.898,-52.256,4.329,97.805
1749647582431,2025-06-11T16.13.02.431,1.908,-56.829,-2.866,90.366
1749647582442,2025-06-11T16.13.02.442,1.919,-60.000,-13.110,82.134
1749647582452,2025-06-11T16.13.02.452,1.929,-62.439,-22.683,74.390
1749647582461,2025-06-11T16.13.02.461,1.938,-64.878,-28.110,66.402
1749647582471,2025-06-11T16.13.02.471,1.948,-67.622,-28.537,58.049
1749647582481,2025-06-11T16.13.02.481,1.958,-71.463,-25.793,50.427
1749647582492,2025-06-11T16.13.02.492,1.969,-75.854,-20.671,43.049
1749647582500,2025-06-11T16.13.02.500,1.977,-80.427,-14.573,35.244
1749647582511,2025-06-11T16.13.02.511,1.988,-84.939,-8.720,27.439
1749647582521,2025-06-11T16.13.02.521,1.998,-88.598,-2.927,21.098
1749647582531,2025-06-11T16.13.02.531,2.008,-92.134,3.963,16.280
1749647582540,2025-06-11T16.13.02.540,2.017,-97.073,10.305,8.720
1749647582550,2025-06-11T16.13.02.550,2.027,-103.902,12.378,-0.915
1749647582560,2025-06-11T16.13.02.560,2.037,-110.427,10.366,-8.049
1749647582571,2025-06-11T16.13.02.571,2.048,-114.512,5.610,-13.293
1749647582579,2025-06-11T16.13.02.579,2.056,-118.232,-1.220,-21.707
1749647582590,2025-06-11T16.13.02.590,2.067,-121.220,-9.390,-32.561
1749647582600,2025-06-11T16.13.02.600,2.077,-123.354,-14.634,-37.744
1749647582610,2025-06-11T16.13.02.610,2.087,-124.390,-12.744,-37.378
1749647582619,2025-06-11T16.13.02.619,2.096,-124.512,-3.963,-35.915
1749647582629,2025-06-11T16.13.02.629,2.106,-124.024,8.110,-33.780
1749647582639,2025-06-11T16.13.02.639,2.116,-121.341,18.232,-30.061
1749647582650,2025-06-11T16.13.02.650,2.127,-114.878,23.537,-26.341
1749647582658,2025-06-11T16.13.02.658,2.135,-105.427,23.841,-23.537
1749647582669,2025-06-11T16.13.02.669,2.146,-93.720,21.159,-22.683
1749647582679,2025-06-11T16.13.02.679,2.156,-80.488,14.756,-22.134
1749647582689,2025-06-11T16.13.02.689,2.166,-65.610,5.793,-19.817
1749647582698,2025-06-11T16.13.02.698,2.175,-48.171,-0.610,-16.402
1749647582708,2025-06-11T16.13.02.708,2.185,-29.878,0.976,-13.537
1749647582719,2025-06-11T16.13.02.719,2.196,-12.561,10.366,-11.280
1749647582729,2025-06-11T16.13.02.729,2.206,4.085,20.854,-8.232
1749647582738,2025-06-11T16.13.02.738,2.215,18.780,27.500,-3.841
1749647582748,2025-06-11T16.13.02.748,2.225,31.646,26.890,0.122
1749647582758,2025-06-11T16.13.02.758,2.235,42.317,19.451,3.293
1749647582768,2025-06-11T16.13.02.768,2.245,50.183,8.232,6.707
1749647582777,2025-06-11T16.13.02.777,2.254,54.512,-1.890,10.061
1749647582787,2025-06-11T16.13.02.787,2.264,57.805,-7.988,11.524
1749647582798,2025-06-11T16.13.02.798,2.275,61.280,-11.829,11.524
1749647582808,2025-06-11T16.13.02.808,2.285,64.695,-15.061,10.793
1749647582817,2025-06-11T16.13.02.817,2.294,69.573,-19.329,7.561
