epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749650412085,2025-06-11T17.00.12.085,0.000,51.829,-24.634,-27.317
1749650412096,2025-06-11T17.00.12.096,0.011,50.854,-24.329,-28.598
1749650412104,2025-06-11T17.00.12.104,0.019,46.098,-21.098,-35.732
1749650412115,2025-06-11T17.00.12.115,0.030,40.122,-17.866,-44.695
1749650412125,2025-06-11T17.00.12.125,0.040,32.378,-16.707,-52.195
1749650412135,2025-06-11T17.00.12.135,0.050,21.646,-16.890,-59.085
1749650412144,2025-06-11T17.00.12.144,0.059,9.878,-17.073,-64.573
1749650412154,2025-06-11T17.00.12.154,0.069,1.524,-15.000,-71.098
1749650412165,2025-06-11T17.00.12.165,0.080,-4.756,-12.073,-80.427
1749650412175,2025-06-11T17.00.12.175,0.090,-14.634,-7.073,-88.537
1749650412184,2025-06-11T17.00.12.184,0.099,-25.305,-3.841,-92.927
1749650412194,2025-06-11T17.00.12.194,0.109,-32.988,-5.366,-97.195
1749650412204,2025-06-11T17.00.12.204,0.119,-40.427,-9.451,-102.622
1749650412214,2025-06-11T17.00.12.214,0.129,-52.378,-13.720,-107.012
1749650412223,2025-06-11T17.00.12.223,0.138,-65.122,-15.610,-109.512
1749650412233,2025-06-11T17.00.12.233,0.148,-73.841,-18.293,-112.805
1749650412244,2025-06-11T17.00.12.244,0.159,-79.146,-24.390,-115.915
1749650412254,2025-06-11T17.00.12.254,0.169,-82.988,-31.951,-117.378
1749650412263,2025-06-11T17.00.12.263,0.178,-86.402,-38.293,-117.439
1749650412273,2025-06-11T17.00.12.273,0.188,-90.793,-39.268,-114.939
1749650412283,2025-06-11T17.00.12.283,0.198,-95.000,-34.146,-110.854
1749650412293,2025-06-11T17.00.12.293,0.208,-96.220,-27.561,-106.280
1749650412302,2025-06-11T17.00.12.302,0.217,-97.012,-23.598,-101.829
1749650412312,2025-06-11T17.00.12.312,0.227,-97.744,-20.488,-96.829
1749650412323,2025-06-11T17.00.12.323,0.238,-94.146,-22.012,-90.488
1749650412333,2025-06-11T17.00.12.333,0.248,-85.427,-30.671,-87.927
1749650412342,2025-06-11T17.00.12.342,0.257,-73.110,-35.549,-87.683
1749650412352,2025-06-11T17.00.12.352,0.267,-63.354,-34.939,-81.280
1749650412362,2025-06-11T17.00.12.362,0.277,-59.024,-35.183,-73.720
1749650412373,2025-06-11T17.00.12.373,0.288,-57.683,-34.451,-70.122
1749650412381,2025-06-11T17.00.12.381,0.296,-58.902,-27.439,-66.098
1749650412392,2025-06-11T17.00.12.392,0.307,-60.122,-11.707,-64.451
1749650412402,2025-06-11T17.00.12.402,0.317,-58.841,3.171,-66.159
1749650412412,2025-06-11T17.00.12.412,0.327,-52.988,11.524,-67.073
1749650412421,2025-06-11T17.00.12.421,0.336,-43.963,12.683,-65.732
1749650412431,2025-06-11T17.00.12.431,0.346,-35.732,10.305,-62.988
1749650412441,2025-06-11T17.00.12.441,0.356,-30.854,6.707,-60.732
1749650412452,2025-06-11T17.00.12.452,0.367,-28.354,2.744,-59.024
1749650412460,2025-06-11T17.00.12.460,0.375,-26.585,-1.159,-57.744
1749650412471,2025-06-11T17.00.12.471,0.386,-23.963,-4.634,-56.159
1749650412481,2025-06-11T17.00.12.481,0.396,-20.122,-6.280,-52.683
1749650412491,2025-06-11T17.00.12.491,0.406,-14.695,-6.220,-47.500
1749650412500,2025-06-11T17.00.12.500,0.415,-7.988,-5.183,-40.915
1749650412510,2025-06-11T17.00.12.510,0.425,-0.427,-2.927,-33.780
1749650412521,2025-06-11T17.00.12.521,0.436,9.268,0.244,-25.549
1749650412529,2025-06-11T17.00.12.529,0.444,19.634,1.402,-17.805
1749650412540,2025-06-11T17.00.12.540,0.455,29.512,0.610,-9.878
1749650412550,2025-06-11T17.00.12.550,0.465,39.268,-0.366,-1.463
1749650412560,2025-06-11T17.00.12.560,0.475,49.390,1.707,5.488
1749650412569,2025-06-11T17.00.12.569,0.484,57.012,7.134,12.439
1749650412579,2025-06-11T17.00.12.579,0.494,63.598,11.280,19.329
1749650412589,2025-06-11T17.00.12.589,0.504,71.646,9.024,24.390
1749650412600,2025-06-11T17.00.12.600,0.515,80.122,-1.037,29.756
1749650412608,2025-06-11T17.00.12.608,0.523,89.024,-10.244,38.720
1749650412619,2025-06-11T17.00.12.619,0.534,97.988,-15.976,47.622
1749650412629,2025-06-11T17.00.12.629,0.544,106.341,-19.878,55.671
1749650412639,2025-06-11T17.00.12.639,0.554,114.817,-23.720,62.378
1749650412648,2025-06-11T17.00.12.648,0.563,123.110,-27.439,67.500
1749650412658,2025-06-11T17.00.12.658,0.573,130.061,-29.939,71.159
1749650412668,2025-06-11T17.00.12.668,0.583,136.220,-31.829,73.415
1749650412679,2025-06-11T17.00.12.679,0.594,142.561,-31.829,76.585
1749650412687,2025-06-11T17.00.12.687,0.602,147.866,-31.220,78.232
1749650412698,2025-06-11T17.00.12.698,0.613,150.488,-30.366,77.805
1749650412708,2025-06-11T17.00.12.708,0.623,152.073,-27.805,77.561
1749650412718,2025-06-11T17.00.12.718,0.633,151.829,-22.988,77.622
1749650412727,2025-06-11T17.00.12.727,0.642,150.244,-17.561,75.549
1749650412737,2025-06-11T17.00.12.737,0.652,149.451,-14.329,73.415
1749650412748,2025-06-11T17.00.12.748,0.663,147.927,-13.780,72.622
1749650412758,2025-06-11T17.00.12.758,0.673,145.122,-14.634,70.610
1749650412767,2025-06-11T17.00.12.767,0.682,141.707,-13.537,68.598
1749650412777,2025-06-11T17.00.12.777,0.692,138.659,-11.707,65.732
1749650412787,2025-06-11T17.00.12.787,0.702,134.634,-10.854,61.585
1749650412797,2025-06-11T17.00.12.797,0.712,127.622,-10.854,58.598
1749650412806,2025-06-11T17.00.12.806,0.721,120.427,-14.451,54.390
1749650412816,2025-06-11T17.00.12.816,0.731,113.476,-18.720,53.537
1749650412827,2025-06-11T17.00.12.827,0.742,105.793,-18.598,53.415
1749650412837,2025-06-11T17.00.12.837,0.752,97.622,-16.951,50.671
1749650412846,2025-06-11T17.00.12.846,0.761,89.390,-19.634,46.463
1749650412856,2025-06-11T17.00.12.856,0.771,83.476,-24.146,43.780
1749650412866,2025-06-11T17.00.12.866,0.781,78.476,-28.049,39.268
1749650412876,2025-06-11T17.00.12.876,0.791,72.256,-31.402,33.537
1749650412885,2025-06-11T17.00.12.885,0.800,65.976,-34.634,28.293
1749650412896,2025-06-11T17.00.12.896,0.811,59.146,-36.768,22.744
1749650412906,2025-06-11T17.00.12.906,0.821,52.195,-36.768,15.488
1749650412916,2025-06-11T17.00.12.916,0.831,45.488,-33.963,9.146
1749650412925,2025-06-11T17.00.12.925,0.840,37.622,-29.207,3.354
1749650412935,2025-06-11T17.00.12.935,0.850,29.939,-24.451,-2.622
1749650412945,2025-06-11T17.00.12.945,0.860,23.720,-20.915,-8.293
1749650412956,2025-06-11T17.00.12.956,0.871,18.110,-17.866,-15.000
1749650412964,2025-06-11T17.00.12.964,0.879,12.317,-15.671,-22.317
1749650412975,2025-06-11T17.00.12.975,0.890,6.280,-14.146,-28.659
1749650412985,2025-06-11T17.00.12.985,0.900,0.610,-14.329,-35.244
1749650412995,2025-06-11T17.00.12.995,0.910,-3.415,-15.732,-42.073
1749650413004,2025-06-11T17.00.13.004,0.919,-6.768,-16.829,-48.415
1749650413014,2025-06-11T17.00.13.014,0.929,-10.793,-17.134,-53.720
1749650413024,2025-06-11T17.00.13.024,0.939,-16.037,-16.524,-57.805
1749650413035,2025-06-11T17.00.13.035,0.950,-20.854,-15.305,-60.854
1749650413043,2025-06-11T17.00.13.043,0.958,-24.207,-13.963,-63.110
1749650413054,2025-06-11T17.00.13.054,0.969,-27.500,-11.890,-65.854
1749650413064,2025-06-11T17.00.13.064,0.979,-31.768,-8.902,-68.415
1749650413074,2025-06-11T17.00.13.074,0.989,-37.805,-6.463,-70.854
1749650413083,2025-06-11T17.00.13.083,0.998,-43.110,-6.037,-73.354
1749650413093,2025-06-11T17.00.13.093,1.008,-46.890,-9.817,-75.732
1749650413104,2025-06-11T17.00.13.104,1.019,-49.878,-15.183,-77.622
1749650413114,2025-06-11T17.00.13.114,1.029,-51.524,-16.829,-81.768
1749650413123,2025-06-11T17.00.13.123,1.038,-54.512,-17.073,-86.098
1749650413133,2025-06-11T17.00.13.133,1.048,-58.963,-17.988,-89.573
1749650413143,2025-06-11T17.00.13.143,1.058,-62.805,-19.390,-92.073
1749650413153,2025-06-11T17.00.13.153,1.068,-65.000,-19.024,-92.805
1749650413162,2025-06-11T17.00.13.162,1.077,-66.037,-17.195,-92.988
1749650413172,2025-06-11T17.00.13.172,1.087,-65.732,-15.915,-93.841
1749650413183,2025-06-11T17.00.13.183,1.098,-65.793,-14.634,-94.695
1749650413193,2025-06-11T17.00.13.193,1.108,-65.793,-12.012,-95.427
1749650413202,2025-06-11T17.00.13.202,1.117,-64.085,-9.146,-95.671
1749650413212,2025-06-11T17.00.13.212,1.127,-61.768,-6.220,-95.427
1749650413222,2025-06-11T17.00.13.222,1.137,-59.878,-2.256,-93.659
1749650413232,2025-06-11T17.00.13.232,1.147,-57.378,2.927,-90.793
1749650413241,2025-06-11T17.00.13.241,1.156,-54.695,5.732,-88.293
1749650413251,2025-06-11T17.00.13.251,1.166,-51.402,5.732,-85.488
1749650413262,2025-06-11T17.00.13.262,1.177,-47.500,5.488,-81.951
1749650413272,2025-06-11T17.00.13.272,1.187,-44.024,5.976,-78.293
1749650413281,2025-06-11T17.00.13.281,1.196,-40.305,8.110,-74.390
1749650413291,2025-06-11T17.00.13.291,1.206,-36.037,11.098,-70.366
1749650413301,2025-06-11T17.00.13.301,1.216,-31.524,16.707,-63.720
1749650413312,2025-06-11T17.00.13.312,1.227,-26.768,25.000,-56.159
1749650413320,2025-06-11T17.00.13.320,1.235,-21.890,31.951,-48.415
1749650413331,2025-06-11T17.00.13.331,1.246,-17.073,36.463,-40.000
1749650413341,2025-06-11T17.00.13.341,1.256,-12.805,38.902,-31.829
1749650413351,2025-06-11T17.00.13.351,1.266,-10.000,39.085,-24.329
1749650413360,2025-06-11T17.00.13.360,1.275,-8.963,37.744,-16.768
1749650413370,2025-06-11T17.00.13.370,1.285,-9.207,34.695,-8.841
1749650413380,2025-06-11T17.00.13.380,1.295,-10.000,31.402,-0.793
1749650413391,2025-06-11T17.00.13.391,1.306,-12.866,28.354,6.890
1749650413399,2025-06-11T17.00.13.399,1.314,-17.866,25.793,14.268
1749650413410,2025-06-11T17.00.13.410,1.325,-22.561,22.805,21.037
1749650413420,2025-06-11T17.00.13.420,1.335,-26.524,18.476,26.768
1749650413430,2025-06-11T17.00.13.430,1.345,-30.488,15.122,32.256
1749650413439,2025-06-11T17.00.13.439,1.354,-35.000,14.085,36.220
1749650413449,2025-06-11T17.00.13.449,1.364,-39.329,15.793,38.720
1749650413459,2025-06-11T17.00.13.459,1.374,-42.988,18.476,39.329
1749650413470,2025-06-11T17.00.13.470,1.385,-46.280,21.890,38.963
