epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648512136,2025-06-11T16.28.32.136,0.000,187.439,29.756,-19.390
1749648512146,2025-06-11T16.28.32.146,0.010,189.268,35.305,-17.927
1749648512155,2025-06-11T16.28.32.155,0.019,197.744,62.317,-12.378
1749648512166,2025-06-11T16.28.32.166,0.030,208.537,98.598,-3.232
1749648512176,2025-06-11T16.28.32.176,0.040,213.476,128.415,4.451
1749648512186,2025-06-11T16.28.32.186,0.050,212.256,142.439,9.573
1749648512195,2025-06-11T16.28.32.195,0.059,207.317,139.451,16.768
1749648512205,2025-06-11T16.28.32.205,0.069,195.732,120.000,25.000
1749648512215,2025-06-11T16.28.32.215,0.079,182.012,81.402,28.232
1749648512226,2025-06-11T16.28.32.226,0.090,170.915,35.183,25.427
1749648512234,2025-06-11T16.28.32.234,0.098,159.817,-8.293,19.512
1749648512245,2025-06-11T16.28.32.245,0.109,147.988,-39.512,15.305
1749648512255,2025-06-11T16.28.32.255,0.119,137.073,-53.293,15.000
1749648512265,2025-06-11T16.28.32.265,0.129,124.146,-52.683,14.817
1749648512274,2025-06-11T16.28.32.274,0.138,106.646,-45.183,13.049
1749648512284,2025-06-11T16.28.32.284,0.148,87.073,-36.768,12.012
1749648512294,2025-06-11T16.28.32.294,0.158,67.500,-29.451,12.683
1749648512305,2025-06-11T16.28.32.305,0.169,49.390,-27.500,10.549
1749648512313,2025-06-11T16.28.32.313,0.177,31.890,-32.805,6.159
1749648512324,2025-06-11T16.28.32.324,0.188,16.220,-44.756,2.988
1749648512334,2025-06-11T16.28.32.334,0.198,4.695,-58.049,0.183
1749648512344,2025-06-11T16.28.32.344,0.208,-4.817,-67.622,-3.598
1749648512353,2025-06-11T16.28.32.353,0.217,-14.268,-70.549,-6.951
1749648512363,2025-06-11T16.28.32.363,0.227,-23.963,-67.866,-9.390
1749648512374,2025-06-11T16.28.32.374,0.238,-32.622,-60.244,-10.244
1749648512384,2025-06-11T16.28.32.384,0.248,-39.756,-48.293,-11.463
1749648512393,2025-06-11T16.28.32.393,0.257,-46.585,-37.683,-14.390
1749648512403,2025-06-11T16.28.32.403,0.267,-52.866,-29.329,-16.585
1749648512413,2025-06-11T16.28.32.413,0.277,-61.280,-22.988,-18.171
1749648512423,2025-06-11T16.28.32.423,0.287,-70.671,-21.037,-20.549
1749648512432,2025-06-11T16.28.32.432,0.296,-78.293,-22.195,-23.476
1749648512442,2025-06-11T16.28.32.442,0.306,-84.024,-26.159,-26.463
1749648512453,2025-06-11T16.28.32.453,0.317,-89.695,-30.732,-29.146
1749648512463,2025-06-11T16.28.32.463,0.327,-96.220,-33.171,-31.524
1749648512472,2025-06-11T16.28.32.472,0.336,-105.244,-31.220,-32.378
1749648512482,2025-06-11T16.28.32.482,0.346,-115.671,-26.098,-31.951
1749648512492,2025-06-11T16.28.32.492,0.356,-123.354,-21.890,-32.744
1749648512502,2025-06-11T16.28.32.502,0.366,-131.463,-21.341,-35.000
1749648512511,2025-06-11T16.28.32.511,0.375,-137.195,-22.988,-38.354
1749648512521,2025-06-11T16.28.32.521,0.385,-139.878,-23.354,-41.585
1749648512532,2025-06-11T16.28.32.532,0.396,-144.024,-22.622,-44.817
1749648512542,2025-06-11T16.28.32.542,0.406,-149.085,-21.585,-46.159
1749648512551,2025-06-11T16.28.32.551,0.415,-157.012,-20.610,-44.512
1749648512561,2025-06-11T16.28.32.561,0.425,-167.622,-26.707,-42.622
1749648512571,2025-06-11T16.28.32.571,0.435,-175.305,-41.159,-40.244
1749648512582,2025-06-11T16.28.32.582,0.446,-183.720,-56.585,-35.732
1749648512590,2025-06-11T16.28.32.590,0.454,-192.378,-60.854,-30.427
1749648512601,2025-06-11T16.28.32.601,0.465,-192.927,-43.720,-24.512
1749648512611,2025-06-11T16.28.32.611,0.475,-188.232,-8.354,-19.634
1749648512621,2025-06-11T16.28.32.621,0.485,-184.756,29.451,-18.598
1749648512630,2025-06-11T16.28.32.630,0.494,-181.159,52.500,-18.476
1749648512640,2025-06-11T16.28.32.640,0.504,-172.927,56.707,-15.061
1749648512650,2025-06-11T16.28.32.650,0.514,-160.061,46.768,-9.573
1749648512661,2025-06-11T16.28.32.661,0.525,-149.268,30.610,-7.805
1749648512669,2025-06-11T16.28.32.669,0.533,-139.695,15.854,-8.720
1749648512680,2025-06-11T16.28.32.680,0.544,-130.671,8.963,-8.232
1749648512690,2025-06-11T16.28.32.690,0.554,-124.634,7.012,-5.366
1749648512700,2025-06-11T16.28.32.700,0.564,-119.634,5.061,-0.671
